n	x	y	z
402 -2.53516 -0.591769 -0.432912
403 -2.53155 -0.586339 -0.42635
404 -2.52828 -0.580733 -0.41994
405 -2.52538 -0.574965 -0.413687
406 -2.52286 -0.56905 -0.407597
407 -2.52073 -0.563005 -0.401678
408 -2.519 -0.556845 -0.395934
409 -2.51769 -0.550587 -0.390369
410 -2.51681 -0.544248 -0.384987
411 -2.51636 -0.537847 -0.379791
412 -2.51635 -0.5314 -0.374783
413 -2.51679 -0.524926 -0.369967
414 -2.51768 -0.518443 -0.365341
415 -2.51903 -0.51197 -0.360908
416 -2.52084 -0.505524 -0.356666
417 -2.52311 -0.499123 -0.352614
418 -2.52583 -0.492786 -0.348752
419 -2.52901 -0.486529 -0.345076
420 -2.53263 -0.48037 -0.341584
421 -2.53669 -0.474326 -0.338273
422 -2.54119 -0.468412 -0.335138
423 -2.54612 -0.462644 -0.332176
424 -2.55146 -0.457038 -0.329381
425 -2.5572 -0.451606 -0.326748
426 -2.56333 -0.446363 -0.324271
427 -2.56983 -0.44132 -0.321946
428 -2.5767 -0.436491 -0.319764
429 -2.58391 -0.431885 -0.317721
430 -2.59145 -0.427512 -0.315809
431 -2.5993 -0.423382 -0.314022
432 -2.60744 -0.419503 -0.312352
433 -2.61585 -0.415881 -0.310793
434 -2.62452 -0.412524 -0.309337
435 -2.63343 -0.409437 -0.307979
436 -2.64256 -0.406625 -0.30671
437 -2.65188 -0.404091 -0.305523
438 -2.66139 -0.401839 -0.304413
439 -2.67106 -0.39987 -0.303372
440 -2.68087 -0.398187 -0.302393
441 -2.6908 -0.39679 -0.301471
442 -2.70085 -0.395679 -0.300598
443 -2.71098 -0.394854 -0.299769
444 -2.72119 -0.394314 -0.298977
445 -2.73145 -0.394057 -0.298218
446 -2.74176 -0.394081 -0.297484
447 -2.75209 -0.394383 -0.296772
448 -2.76242 -0.394961 -0.296075
449 -2.77275 -0.39581 -0.295389
450 -2.78306 -0.396928 -0.294708
451 -2.79334 -0.398309 -0.29403
452 -2.80358 -0.39995 -0.293348
453 -2.81375 -0.401845 -0.292659
454 -2.82385 -0.40399 -0.291959
455 -2.83387 -0.406379 -0.291244
456 -2.8438 -0.409007 -0.290511
457 -2.85362 -0.411868 -0.289757
