n	x	y	z
221 -3.07445 -0.145075 0.46817
222 -3.07452 -0.145782 0.467882
223 -3.07458 -0.146488 0.467592
224 -3.07464 -0.147194 0.467301
225 -3.07469 -0.1479 0.467009
226 -3.07475 -0.148605 0.466715
227 -3.0748 -0.149311 0.46642
228 -3.07485 -0.150016 0.466124
229 -3.0749 -0.150721 0.465827
230 -3.07494 -0.151426 0.465528
231 -3.07498 -0.15213 0.465228
232 -3.07502 -0.152835 0.464927
233 -3.07506 -0.153539 0.464625
234 -3.07509 -0.154242 0.464321
235 -3.07513 -0.154946 0.464017
236 -3.07516 -0.155649 0.463711
237 -3.07518 -0.156352 0.463403
238 -3.07521 -0.157055 0.463095
239 -3.07523 -0.157757 0.462785
240 -3.07525 -0.158459 0.462474
241 -3.07527 -0.159161 0.462161
242 -3.07528 -0.159862 0.461848
243 -3.07529 -0.160564 0.461533
244 -3.0753 -0.161264 0.461217
245 -3.07531 -0.161965 0.4609
246 -3.07532 -0.162665 0.460581
247 -3.07532 -0.163365 0.460262
248 -3.07532 -0.164065 0.459941
249 -3.07532 -0.164764 0.459619
250 -3.07531 -0.165463 0.459295
251 -3.0753 -0.166161 0.458971
252 -3.07529 -0.166859 0.458645
253 -3.07528 -0.167557 0.458318
254 -3.07527 -0.168254 0.457989
255 -3.07525 -0.168951 0.45766
256 -3.07523 -0.169648 0.457329
257 -3.07521 -0.170344 0.456997
258 -3.07518 -0.17104 0.456664
259 -3.07516 -0.171736 0.456329
260 -3.07513 -0.172431 0.455994
261 -3.0751 -0.173125 0.455657
262 -3.07506 -0.173819 0.455319
263 -3.07503 -0.174513 0.454979
264 -3.07499 -0.175206 0.454639
265 -3.07495 -0.175899 0.454297
266 -3.0749 -0.176592 0.453954
267 -3.07486 -0.177284 0.45361
268 -3.07481 -0.177975 0.453265
269 -3.07476 -0.178666 0.452918
270 -3.0747 -0.179357 0.452571
271 -3.07465 -0.180047 0.452222
272 -3.07459 -0.180737 0.451871
273 -3.07453 -0.181426 0.45152
274 -3.07446 -0.182115 0.451168
275 -3.0744 -0.182803 0.450814
276 -3.07433 -0.183491 0.450459
277 -3.07426 -0.184178 0.450103
278 -3.07419 -0.184865 0.449745
279 -3.07411 -0.185551 0.449387
280 -3.07403 -0.186237 0.449027
281 -3.07395 -0.186922 0.448666
282 -3.07387 -0.187606 0.448304
283 -3.07378 -0.18829 0.447941
284 -3.0737 -0.188974 0.447576
285 -3.07361 -0.189657 0.447211
286 -3.07351 -0.190339 0.446844
287 -3.07342 -0.191021 0.446476
288 -3.07332 -0.191703 0.446107
289 -3.07322 -0.192383 0.445736
290 -3.07312 -0.193063 0.445365
291 -3.07302 -0.193743 0.444992
292 -3.07291 -0.194422 0.444618
293 -3.0728 -0.1951 0.444243
294 -3.07269 -0.195778 0.443867
295 -3.07257 -0.196455 0.44349
296 -3.07246 -0.197132 0.443111
297 -3.07234 -0.197808 0.442731
298 -3.07222 -0.198483 0.44235
299 -3.07209 -0.199158 0.441968
300 -3.07197 -0.199832 0.441585
301 -3.07184 -0.200505 0.441201
302 -3.07171 -0.201178 0.440815
303 -3.07157 -0.20185 0.440429
304 -3.07144 -0.202522 0.440041
305 -3.0713 -0.203192 0.439652
306 -3.07116 -0.203863 0.439262
307 -3.07102 -0.204532 0.43887
308 -3.07087 -0.205201 0.438478
309 -3.07072 -0.205869 0.438084
310 -3.07057 -0.206536 0.43769
311 -3.07042 -0.207203 0.437294
312 -3.07027 -0.207869 0.436897
313 -3.07011 -0.208534 0.436499
314 -3.06995 -0.209199 0.436099
315 -3.06979 -0.209863 0.435699
316 -3.06962 -0.210526 0.435297
317 -3.06946 -0.211188 0.434895
318 -3.06929 -0.21185 0.434491
319 -3.06912 -0.212511 0.434086
320 -3.06894 -0.213171 0.43368
321 -3.06877 -0.213831 0.433273
322 -3.06859 -0.214489 0.432864
323 -3.06841 -0.215147 0.432455
324 -3.06823 -0.215805 0.432044
