n	x	y	z
180 3.0695 0.120904 0.478903
181 3.06967 0.121614 0.478667
182 3.06983 0.122324 0.478429
183 3.06999 0.123033 0.478191
184 3.07015 0.123743 0.477951
185 3.0703 0.124453 0.47771
186 3.07045 0.125163 0.477467
187 3.0706 0.125872 0.477223
188 3.07075 0.126582 0.476978
189 3.07089 0.127292 0.476732
190 3.07104 0.128002 0.476484
191 3.07118 0.128712 0.476235
192 3.07131 0.129421 0.475985
193 3.07145 0.130131 0.475733
194 3.07158 0.130841 0.47548
195 3.07171 0.131551 0.475226
196 3.07184 0.13226 0.474971
197 3.07196 0.13297 0.474714
198 3.07209 0.133679 0.474456
199 3.07221 0.134389 0.474197
200 3.07232 0.135098 0.473936
201 3.07244 0.135808 0.473675
202 3.07255 0.136517 0.473411
203 3.07266 0.137226 0.473147
204 3.07277 0.137935 0.472881
205 3.07287 0.138644 0.472614
206 3.07298 0.139353 0.472346
207 3.07308 0.140062 0.472077
208 3.07317 0.140771 0.471806
209 3.07327 0.141479 0.471534
210 3.07336 0.142188 0.471261
211 3.07345 0.142896 0.470986
212 3.07354 0.143604 0.47071
213 3.07362 0.144313 0.470433
214 3.07371 0.14502 0.470155
215 3.07379 0.145728 0.469875
216 3.07387 0.146436 0.469594
217 3.07394 0.147143 0.469312
218 3.07401 0.147851 0.469028
219 3.07408 0.148558 0.468744
220 3.07415 0.149265 0.468458
221 3.07422 0.149971 0.46817
222 3.07428 0.150678 0.467882
223 3.07434 0.151384 0.467592
224 3.0744 0.152091 0.467301
225 3.07445 0.152797 0.467009
226 3.07451 0.153502 0.466715
227 3.07456 0.154208 0.46642
228 3.07461 0.154913 0.466124
229 3.07465 0.155618 0.465827
230 3.0747 0.156323 0.465528
231 3.07474 0.157028 0.465228
232 3.07477 0.157732 0.464927
233 3.07481 0.158436 0.464625
234 3.07484 0.15914 0.464321
235 3.07487 0.159843 0.464017
236 3.0749 0.160547 0.463711
237 3.07493 0.16125 0.463403
238 3.07495 0.161952 0.463095
239 3.07497 0.162655 0.462785
240 3.07499 0.163357 0.462474
241 3.07501 0.164059 0.462161
242 3.07502 0.16476 0.461848
243 3.07503 0.165461 0.461533
244 3.07504 0.166162 0.461217
245 3.07505 0.166863 0.4609
246 3.07505 0.167563 0.460581
247 3.07505 0.168263 0.460262
