n	rho	drho
0 3 100
1 3.01983 98.2396
2 3.0393 96.4589
3 3.05841 94.6623
4 3.07716 92.8538
5 3.09555 91.037
6 3.11358 89.2149
7 3.13124 87.3903
8 3.14853 85.5655
9 3.16546 83.7425
10 3.18203 81.9232
11 3.19823 80.1092
12 3.21407 78.3016
13 3.22955 76.5018
14 3.24467 74.7106
15 3.25944 72.9289
16 3.27384 71.1573
17 3.2879 69.3965
18 3.3016 67.6467
19 3.31496 65.9084
20 3.32797 64.1819
21 3.34063 62.4673
22 3.35295 60.7647
23 3.36494 59.0742
24 3.37658 57.3958
25 3.3879 55.7295
26 3.39887 54.0751
27 3.40953 52.4326
28 3.41985 50.8018
29 3.42985 49.1825
30 3.43952 47.5745
31 3.44888 45.9775
32 3.45791 44.3914
33 3.46663 42.8158
34 3.47504 41.2505
35 3.48313 39.6951
36 3.49092 38.1494
37 3.49839 36.613
38 3.50556 35.0857
39 3.51243 33.567
40 3.51899 32.0567
41 3.52525 30.5544
42 3.53121 29.0597
43 3.53687 27.5724
44 3.54224 26.092
45 3.54731 24.6181
46 3.55209 23.1505
47 3.55657 21.6888
48 3.56076 20.2326
49 3.56466 18.7815
50 3.56827 17.3351
51 3.5716 15.8932
52 3.57463 14.4554
53 3.57738 13.0212
54 3.57984 11.5903
55 3.58202 10.1624
56 3.58391 8.73702
57 3.58551 7.31388
58 3.58683 5.89258
59 3.58787 4.47277
60 3.58862 3.05407
61 3.58909 1.63612
62 3.58927 0.218548
63 3.58918 -1.199
64 3.58879 -2.6169
65 3.58813 -4.03552
66 3.58718 -5.45521
67 3.58595 -6.87635
68 3.58443 -8.2993
69 3.58263 -9.72443
70 3.58054 -11.1521
71 3.57817 -12.5827
72 3.57551 -14.0165
73 3.57256 -15.454
74 3.56933 -16.8955
75 3.5658 -18.3413
76 3.56199 -19.7919
77 3.55789 -21.2476
78 3.55349 -22.7087
79 3.5488 -24.1757
80 3.54382 -25.6488
81 3.53854 -27.1284
82 3.53297 -28.615
83 3.5271 -30.1088
84 3.52092 -31.6102
85 3.51445 -33.1195
86 3.50768 -34.6371
87 3.5006 -36.1633
88 3.49321 -37.6985
89 3.48552 -39.2429
90 3.47751 -40.797
91 3.4692 -42.3609
92 3.46057 -43.935
93 3.45163 -45.5196
94 3.44236 -47.1149
95 3.43278 -48.7213
96 3.42287 -50.3388
97 3.41264 -51.9678
98 3.40209 -53.6084
99 3.3912 -55.2608
100 3.37998 -56.9251
101 3.36843 -58.6014
102 3.35654 -60.2897
103 3.34431 -61.9901
104 3.33175 -63.7024
105 3.31883 -65.4267
106 3.30558 -67.1627
107 3.29197 -68.9102
108 3.27801 -70.6688
109 3.2637 -72.4382
110 3.24904 -74.2177
111 3.23401 -76.0068
112 3.21863 -77.8047
113 3.20289 -79.6104
114 3.18679 -81.4229
115 3.17032 -83.2408
116 3.15349 -85.0627
117 3.1363 -86.8868
118 3.11874 -88.7112
119 3.10081 -90.5336
120 3.08252 -92.3513
121 3.06387 -94.1614
122 3.04486 -95.9605
123 3.02549 -97.7447
124 3.00576 -99.5097
125 2.98568 -101.251
126 2.96526 -102.962
127 2.9445 -104.637
128 2.92341 -106.269
129 2.90199 -107.85
130 2.88027 -109.371
131 2.85824 -110.823
132 2.83594 -112.194
133 2.81337 -113.472
134 2.79055 -114.643
135 2.76751 -115.692
136 2.74427 -116.603
137 2.72087 -117.357
138 2.69733 -117.934
139 2.67369 -118.312
140 2.65 -118.467
141 2.62631 -118.373
142 2.60266 -118.003
143 2.57911 -117.327
144 2.55572 -116.315
145 2.53258 -114.933
146 2.50975 -113.149
147 2.48732 -110.929
148 2.46538 -108.241
149 2.44402 -105.052
150 2.42336 -101.334
151 2.40349 -97.0599
152 2.38453 -92.2098
153 2.36661 -86.7695
154 2.34983 -80.7333
155 2.33431 -74.1051
156 2.32018 -66.9
157 2.30755 -59.1455
158 2.29653 -50.8822
159 2.2872 -42.164
160 2.27966 -33.0577
161 2.27398 -23.6417
162 2.2702 -14.0044
163 2.26838 -4.24125
164 2.26851 5.54767
165 2.27059 15.2614
166 2.27461 24.8014
167 2.28052 34.0746
168 2.28824 42.9966
169 2.29771 51.4936
170 2.30884 59.504
171 2.32152 66.9797
172 2.33563 73.8858
173 2.35107 80.2003
174 2.36771 85.9132
175 2.38544 91.0255
176 2.40412 95.5472
177 2.42365 99.4958
178 2.44392 102.895
179 2.46481 105.773
180 2.48623 108.162
181 2.50808 110.093
182 2.53027 111.602
183 2.55272 112.722
184 2.57536 113.488
185 2.59811 113.93
186 2.62093 114.081
187 2.64375 113.97
188 2.66652 113.623
189 2.68919 113.066
190 2.71174 112.323
191 2.73412 111.416
192 2.75631 110.362
193 2.77827 109.182
194 2.79998 107.89
195 2.82142 106.502
196 2.84258 105.03
197 2.86344 103.486
198 2.88398 101.882
199 2.90419 100.225
200 2.92407 98.5246
201 2.9436 96.7884
202 2.96278 95.0228
203 2.98161 93.2337
204 3.00007 91.4262
205 3.01818 89.6049
206 3.03592 87.7737
207 3.05329 85.9362
208 3.07029 84.0954
209 3.08693 82.254
210 3.10319 80.4142
211 3.11909 78.5782
212 3.13462 76.7475
213 3.14979 74.9236
214 3.16459 73.1078
215 3.17903 71.301
216 3.19311 69.5042
217 3.20684 67.7181
218 3.2202 65.9431
219 3.23321 64.1797
220 3.24587 62.4283
221 3.25818 60.689
222 3.27015 58.962
223 3.28177 57.2473
224 3.29305 55.545
225 3.30399 53.8549
226 3.31459 52.177
227 3.32486 50.511
228 3.33479 48.8568
229 3.3444 47.214
230 3.35368 45.5826
231 3.36263 43.962
232 3.37126 42.3521
233 3.37957 40.7524
234 3.38757 39.1625
235 3.39524 37.5822
236 3.4026 36.0111
237 3.40964 34.4486
238 3.41638 32.8944
239 3.4228 31.3481
240 3.42892 29.8093
241 3.43473 28.2775
242 3.44023 26.7522
243 3.44543 25.2331
244 3.45032 23.7198
245 3.45491 22.2116
246 3.45921 20.7083
247 3.4632 19.2094
248 3.46689 17.7145
249 3.47028 16.223
250 3.47338 14.7346
251 3.47618 13.2487
252 3.47868 11.7651
253 3.48088 10.2832
254 3.48279 8.80265
255 3.4844 7.32296
256 3.48572 5.84372
257 3.48674 4.3645
258 3.48747 2.88488
259 3.4879 1.40445
260 3.48803 -0.0772068
261 3.48786 -1.56051
262 3.4874 -3.04587
