n	x	y	z
559 2.79597 0.22855 0.3306
560 2.79525 0.228499 0.330112
561 2.79453 0.228446 0.329624
562 2.79381 0.228391 0.329136
563 2.79309 0.228333 0.328647
564 2.79237 0.228273 0.328159
565 2.79165 0.228211 0.327671
566 2.79093 0.228146 0.327182
567 2.79021 0.228079 0.326694
568 2.78949 0.22801 0.326206
569 2.78877 0.227938 0.325718
570 2.78806 0.227864 0.32523
571 2.78734 0.227788 0.324741
572 2.78662 0.227709 0.324253
573 2.7859 0.227629 0.323765
574 2.78519 0.227545 0.323277
575 2.78447 0.22746 0.322789
576 2.78375 0.227372 0.322301
577 2.78304 0.227282 0.321814
578 2.78232 0.227189 0.321326
579 2.78161 0.227094 0.320838
580 2.78089 0.226997 0.32035
581 2.78018 0.226897 0.319863
582 2.77946 0.226796 0.319375
583 2.77875 0.226691 0.318888
584 2.77803 0.226585 0.318401
585 2.77732 0.226476 0.317913
586 2.77661 0.226365 0.317426
587 2.7759 0.226251 0.316939
588 2.77519 0.226136 0.316452
589 2.77448 0.226018 0.315966
590 2.77377 0.225897 0.315479
591 2.77306 0.225774 0.314992
592 2.77235 0.225649 0.314506
593 2.77164 0.225522 0.31402
594 2.77093 0.225392 0.313533
595 2.77022 0.22526 0.313047
596 2.76952 0.225126 0.312561
597 2.76881 0.224989 0.312076
598 2.7681 0.22485 0.31159
599 2.7674 0.224709 0.311105
600 2.7667 0.224565 0.310619
601 2.76599 0.224419 0.310134
602 2.76529 0.224271 0.309649
603 2.76459 0.22412 0.309164
604 2.76388 0.223967 0.30868
605 2.76318 0.223812 0.308195
606 2.76248 0.223654 0.307711
607 2.76178 0.223494 0.307227
608 2.76109 0.223332 0.306743
609 2.76039 0.223168 0.30626
610 2.75969 0.223001 0.305776
611 2.759 0.222832 0.305293
612 2.7583 0.222661 0.30481
613 2.75761 0.222487 0.304327
614 2.75691 0.222311 0.303844
615 2.75622 0.222133 0.303362
616 2.75553 0.221952 0.30288
617 2.75484 0.221769 0.302398
618 2.75415 0.221584 0.301916
619 2.75346 0.221397 0.301435
620 2.75277 0.221207 0.300954
621 2.75208 0.221015 0.300473
622 2.75139 0.22082 0.299992
623 2.75071 0.220624 0.299512
624 2.75002 0.220425 0.299031
625 2.74934 0.220224 0.298551
626 2.74866 0.22002 0.298072
627 2.74798 0.219815 0.297593
628 2.7473 0.219607 0.297113
629 2.74662 0.219396 0.296635
630 2.74594 0.219184 0.296156
631 2.74526 0.218969 0.295678
632 2.74458 0.218752 0.2952
633 2.74391 0.218532 0.294722
634 2.74324 0.218311 0.294245
635 2.74256 0.218087 0.293768
636 2.74189 0.217861 0.293291
637 2.74122 0.217633 0.292815
638 2.74055 0.217402 0.292339
639 2.73988 0.217169 0.291863
640 2.73922 0.216934 0.291388
641 2.73855 0.216697 0.290913
642 2.73789 0.216457 0.290438
643 2.73722 0.216215 0.289964
644 2.73656 0.215971 0.28949
645 2.7359 0.215725 0.289016
646 2.73524 0.215476 0.288543
647 2.73458 0.215225 0.28807
648 2.73393 0.214972 0.287597
649 2.73327 0.214717 0.287125
650 2.73262 0.21446 0.286653
651 2.73196 0.2142 0.286181
652 2.73131 0.213938 0.28571
653 2.73066 0.213674 0.285239
654 2.73001 0.213408 0.284769
655 2.72937 0.21314 0.284299
656 2.72872 0.212869 0.28383
657 2.72808 0.212596 0.28336
658 2.72743 0.212321 0.282892
659 2.72679 0.212044 0.282423
660 2.72615 0.211765 0.281955
661 2.72551 0.211483 0.281488
662 2.72488 0.211199 0.281021
663 2.72424 0.210914 0.280554
664 2.72361 0.210625 0.280088
665 2.72298 0.210335 0.279622
666 2.72234 0.210043 0.279156
667 2.72172 0.209748 0.278691
668 2.72109 0.209452 0.278227
669 2.72046 0.209153 0.277763
670 2.71984 0.208852 0.277299
671 2.71922 0.208549 0.276836
672 2.71859 0.208244 0.276373
673 2.71798 0.207936 0.275911
674 2.71736 0.207627 0.275449
675 2.71674 0.207315 0.274988
676 2.71613 0.207002 0.274527
677 2.71552 0.206686 0.274067
678 2.7149 0.206368 0.273607
679 2.7143 0.206048 0.273147
680 2.71369 0.205726 0.272688
681 2.71308 0.205402 0.27223
682 2.71248 0.205075 0.271772
683 2.71188 0.204747 0.271314
684 2.71128 0.204416 0.270857
685 2.71068 0.204084 0.270401
686 2.71008 0.203749 0.269945
687 2.70949 0.203413 0.26949
688 2.7089 0.203074 0.269035
689 2.70831 0.202733 0.26858
690 2.70772 0.202391 0.268126
691 2.70713 0.202046 0.267673
692 2.70655 0.201699 0.26722
693 2.70596 0.20135 0.266768
694 2.70538 0.200999 0.266316
695 2.70481 0.200646 0.265865
696 2.70423 0.200291 0.265414
697 2.70365 0.199935 0.264964
698 2.70308 0.199576 0.264515
699 2.70251 0.199215 0.264066
700 2.70194 0.198852 0.263617
701 2.70138 0.198487 0.263169
702 2.70081 0.19812 0.262722
703 2.70025 0.197751 0.262275
704 2.69969 0.197381 0.261829
705 2.69913 0.197008 0.261383
706 2.69857 0.196633 0.260938
707 2.69802 0.196257 0.260494
708 2.69747 0.195878 0.26005
709 2.69692 0.195497 0.259607
710 2.69637 0.195115 0.259164
711 2.69583 0.194731 0.258722
712 2.69529 0.194344 0.258281
713 2.69475 0.193956 0.25784
714 2.69421 0.193566 0.257399
715 2.69367 0.193174 0.25696
716 2.69314 0.19278 0.256521
717 2.69261 0.192385 0.256082
718 2.69208 0.191987 0.255644
719 2.69155 0.191588 0.255207
720 2.69103 0.191186 0.254771
721 2.6905 0.190783 0.254335
722 2.68998 0.190378 0.253899
723 2.68947 0.189972 0.253465
724 2.68895 0.189563 0.25303
725 2.68844 0.189152 0.252597
726 2.68793 0.18874 0.252164
727 2.68742 0.188326 0.251732
728 2.68692 0.18791 0.251301
729 2.68641 0.187492 0.25087
730 2.68591 0.187073 0.25044
731 2.68542 0.186652 0.25001
732 2.68492 0.186229 0.249581
733 2.68443 0.185804 0.249153
734 2.68394 0.185377 0.248725
735 2.68345 0.184949 0.248298
736 2.68297 0.184519 0.247872
737 2.68248 0.184087 0.247447
738 2.682 0.183654 0.247022
739 2.68153 0.183219 0.246598
740 2.68105 0.182782 0.246174
741 2.68058 0.182343 0.245751
742 2.68011 0.181903 0.245329
743 2.67964 0.181461 0.244908
744 2.67918 0.181017 0.244487
745 2.67872 0.180572 0.244067
746 2.67826 0.180125 0.243647
747 2.6778 0.179676 0.243229
748 2.67735 0.179226 0.242811
749 2.6769 0.178774 0.242393
750 2.67645 0.178321 0.241977
751 2.67601 0.177866 0.241561
752 2.67557 0.177409 0.241146
753 2.67513 0.176951 0.240731
754 2.67469 0.176491 0.240318
755 2.67426 0.176029 0.239905
756 2.67382 0.175566 0.239492
757 2.6734 0.175101 0.239081
758 2.67297 0.174635 0.23867
759 2.67255 0.174168 0.23826
760 2.67213 0.173698 0.237851
761 2.67171 0.173227 0.237442
762 2.6713 0.172755 0.237034
763 2.67089 0.172281 0.236627
764 2.67048 0.171806 0.23622
765 2.67007 0.171329 0.235815
766 2.66967 0.170851 0.23541
767 2.66927 0.170371 0.235006
768 2.66888 0.16989 0.234602
769 2.66848 0.169407 0.234199
770 2.66809 0.168923 0.233798
771 2.66771 0.168438 0.233396
772 2.66732 0.167951 0.232996
773 2.66694 0.167462 0.232596
774 2.66656 0.166973 0.232197
775 2.66619 0.166481 0.231799
776 2.66582 0.165989 0.231402
777 2.66545 0.165495 0.231005
778 2.66508 0.165 0.230609
779 2.66472 0.164503 0.230214
780 2.66436 0.164005 0.22982
781 2.664 0.163506 0.229426
782 2.66365 0.163005 0.229033
783 2.6633 0.162503 0.228641
784 2.66295 0.162 0.22825
785 2.66261 0.161495 0.22786
786 2.66227 0.160989 0.22747
787 2.66193 0.160482 0.227081
788 2.66159 0.159974 0.226693
789 2.66126 0.159464 0.226306
790 2.66093 0.158953 0.225919
791 2.66061 0.158441 0.225533
792 2.66029 0.157928 0.225148
793 2.65997 0.157414 0.224764
794 2.65965 0.156898 0.224381
795 2.65934 0.156381 0.223998
796 2.65903 0.155863 0.223616
797 2.65873 0.155344 0.223235
798 2.65843 0.154823 0.222855
799 2.65813 0.154302 0.222476
800 2.65783 0.153779 0.222097
801 2.65754 0.153255 0.221719
802 2.65725 0.15273 0.221342
803 2.65697 0.152204 0.220966
804 2.65669 0.151677 0.220591
805 2.65641 0.151149 0.220216
806 2.65613 0.150619 0.219842
807 2.65586 0.150089 0.219469
808 2.65559 0.149558 0.219097
809 2.65533 0.149025 0.218726
810 2.65506 0.148492 0.218355
811 2.65481 0.147957 0.217986
812 2.65455 0.147422 0.217617
813 2.6543 0.146885 0.217249
