n	x	y	z
143 -2.9969 0.000673847 0.0879667
144 -3.00398 -0.00263578 0.0862231
145 -3.01091 -0.00610049 0.0844663
146 -3.01769 -0.00971583 0.0826961
147 -3.0243 -0.0134773 0.0809123
148 -3.03075 -0.0173803 0.0791149
149 -3.03703 -0.0214203 0.0773039
150 -3.04314 -0.0255927 0.0754792
151 -3.04907 -0.0298929 0.073641
152 -3.05482 -0.0343162 0.0717893
153 -3.06038 -0.0388579 0.0699241
154 -3.06576 -0.0435133 0.0680457
155 -3.07095 -0.0482779 0.0661541
156 -3.07594 -0.0531468 0.0642496
157 -3.08073 -0.0581154 0.0623324
158 -3.08532 -0.063179 0.0604027
159 -3.08972 -0.0683329 0.0584607
160 -3.0939 -0.0735724 0.0565067
161 -3.09789 -0.0788927 0.054541
162 -3.10166 -0.0842893 0.0525639
163 -3.10522 -0.0897574 0.0505758
164 -3.10857 -0.0952924 0.0485769
165 -3.11171 -0.10089 0.0465676
166 -3.11463 -0.106544 0.0445483
167 -3.11733 -0.112252 0.0425193
168 -3.11982 -0.118008 0.0404811
169 -3.12209 -0.123807 0.038434
170 -3.12414 -0.129646 0.0363785
171 -3.12596 -0.135519 0.034315
172 -3.12757 -0.141422 0.0322438
173 -3.12895 -0.14735 0.0301655
174 -3.13011 -0.153299 0.0280805
175 -3.13105 -0.159263 0.0259892
176 -3.13177 -0.16524 0.0238922
177 -3.13226 -0.171223 0.0217897
178 -3.13252 -0.177209 0.0196824
179 -3.13257 -0.183193 0.0175706
180 -3.13239 -0.18917 0.0154549
181 -3.13199 -0.195136 0.0133357
182 -3.13136 -0.201086 0.0112136
183 -3.13051 -0.207017 0.00908887
184 -3.12944 -0.212922 0.00696214
185 -3.12815 -0.218799 0.00483385
186 -3.12663 -0.224642 0.00270448
187 -3.1249 -0.230447 0.000574505
188 -3.12295 -0.23621 -0.0015556
189 -3.12078 -0.241925 -0.00368536
190 -3.11839 -0.24759 -0.0058143
191 -3.11579 -0.253198 -0.00794195
192 -3.11297 -0.258746 -0.0100679
193 -3.10994 -0.26423 -0.0121916
194 -3.10669 -0.269644 -0.0143126
195 -3.10324 -0.274985 -0.0164306
196 -3.09958 -0.280247 -0.018545
197 -3.09572 -0.285428 -0.0206554
198 -3.09165 -0.290521 -0.0227615
199 -3.08738 -0.295524 -0.0248627
200 -3.08291 -0.300431 -0.0269587
201 -3.07824 -0.305238 -0.0290492
202 -3.07338 -0.30994 -0.0311336
203 -3.06833 -0.314535 -0.0332117
204 -3.06308 -0.319016 -0.0352832
205 -3.05766 -0.32338 -0.0373476
206 -3.05205 -0.327623 -0.0394047
207 -3.04626 -0.33174 -0.0414542
208 -3.0403 -0.335727 -0.0434957
209 -3.03417 -0.33958 -0.0455291
210 -3.02787 -0.343295 -0.0475541
211 -3.02141 -0.346867 -0.0495705
212 -3.01479 -0.350293 -0.0515781
213 -3.00801 -0.353568 -0.0535767
214 -3.00109 -0.356689 -0.0555662
215 -2.99402 -0.359652 -0.0575466
216 -2.98681 -0.362452 -0.0595177
217 -2.97947 -0.365086 -0.0614796
218 -2.972 -0.367551 -0.0634322
219 -2.96441 -0.369842 -0.0653755
220 -2.95671 -0.371956 -0.0673098
221 -2.9489 -0.37389 -0.069235
222 -2.94098 -0.37564 -0.0711513
223 -2.93297 -0.377203 -0.0730591
224 -2.92488 -0.378576 -0.0749585
225 -2.9167 -0.379757 -0.0768499
226 -2.90845 -0.380741 -0.0787336
227 -2.90014 -0.381527 -0.0806101
228 -2.89178 -0.382112 -0.0824799
229 -2.88337 -0.382494 -0.0843436
230 -2.87492 -0.38267 -0.0862017
231 -2.86645 -0.38264 -0.088055
232 -2.85796 -0.3824 -0.0899043
233 -2.84946 -0.38195 -0.0917503
234 -2.84097 -0.381289 -0.093594
235 -2.83249 -0.380415 -0.0954363
236 -2.82404 -0.379329 -0.0972784
237 -2.81563 -0.378029 -0.0991215
238 -2.80726 -0.376516 -0.100967
239 -2.79896 -0.374789 -0.102815
240 -2.79073 -0.372851 -0.104669
241 -2.78259 -0.370702 -0.106529
242 -2.77455 -0.368342 -0.108397
243 -2.76661 -0.365775 -0.110274
244 -2.75881 -0.363003 -0.112163
245 -2.75114 -0.360027 -0.114065
246 -2.74362 -0.356852 -0.115983
247 -2.73627 -0.353481 -0.117917
248 -2.7291 -0.349918 -0.119872
249 -2.72212 -0.346167 -0.121847
250 -2.71535 -0.342234 -0.123847
251 -2.7088 -0.338123 -0.125872
252 -2.70248 -0.333842 -0.127926
253 -2.69641 -0.329397 -0.130011
254 -2.6906 -0.324795 -0.13213
255 -2.68505 -0.320042 -0.134285
256 -2.6798 -0.315148 -0.136478
257 -2.67483 -0.310121 -0.138713
258 -2.67018 -0.304969 -0.140991
259 -2.66584 -0.299703 -0.143316
260 -2.66183 -0.294332 -0.14569
261 -2.65815 -0.288866 -0.148115
262 -2.65482 -0.283315 -0.150595
263 -2.65184 -0.277692 -0.153131
264 -2.64923 -0.272007 -0.155726
265 -2.64698 -0.266272 -0.158383
266 -2.64509 -0.260499 -0.161103
267 -2.64359 -0.2547 -0.163889
268 -2.64246 -0.248886 -0.166742
269 -2.64171 -0.243071 -0.169664
270 -2.64134 -0.237267 -0.172658
271 -2.64135 -0.231487 -0.175724
272 -2.64174 -0.225742 -0.178864
273 -2.64251 -0.220046 -0.182079
274 -2.64364 -0.214409 -0.185369
275 -2.64515 -0.208846 -0.188736
276 -2.64702 -0.203367 -0.19218
277 -2.64924 -0.197985 -0.195701
278 -2.65182 -0.192709 -0.199299
279 -2.65473 -0.187553 -0.202973
280 -2.65797 -0.182526 -0.206723
281 -2.66154 -0.177638 -0.210549
282 -2.66541 -0.1729 -0.214449
283 -2.66958 -0.168321 -0.218422
284 -2.67404 -0.163909 -0.222467
285 -2.67877 -0.159673 -0.226581
286 -2.68376 -0.155621 -0.230764
287 -2.689 -0.15176 -0.235012
288 -2.69447 -0.148098 -0.239323
289 -2.70016 -0.144639 -0.243694
290 -2.70605 -0.14139 -0.248124
291 -2.71213 -0.138357 -0.252608
292 -2.71839 -0.135542 -0.257144
293 -2.72481 -0.132951 -0.261728
294 -2.73137 -0.130587 -0.266358
295 -2.73806 -0.128453 -0.271029
296 -2.74487 -0.126551 -0.275738
297 -2.75177 -0.124883 -0.28048
298 -2.75877 -0.12345 -0.285253
299 -2.76584 -0.122254 -0.290053
300 -2.77297 -0.121294 -0.294874
301 -2.78014 -0.120571 -0.299714
302 -2.78734 -0.120085 -0.304567
303 -2.79457 -0.119834 -0.309431
304 -2.8018 -0.119818 -0.314301
305 -2.80903 -0.120034 -0.319172
306 -2.81624 -0.120482 -0.32404
307 -2.82342 -0.121158 -0.328902
308 -2.83057 -0.12206 -0.333754
309 -2.83766 -0.123185 -0.33859
310 -2.84469 -0.12453 -0.343407
311 -2.85165 -0.126093 -0.348202
312 -2.85853 -0.127868 -0.352969
313 -2.86532 -0.129853 -0.357705
314 -2.87201 -0.132044 -0.362407
315 -2.8786 -0.134435 -0.36707
316 -2.88507 -0.137024 -0.37169
317 -2.89142 -0.139805 -0.376264
318 -2.89764 -0.142773 -0.380789
319 -2.90372 -0.145924 -0.38526
320 -2.90966 -0.149253 -0.389674
321 -2.91544 -0.152755 -0.394028
322 -2.92107 -0.156425 -0.398318
323 -2.92654 -0.160257 -0.402542
324 -2.93185 -0.164246 -0.406696
325 -2.93698 -0.168387 -0.410777
326 -2.94193 -0.172674 -0.414781
327 -2.9467 -0.177102 -0.418707
328 -2.95128 -0.181665 -0.422551
329 -2.95567 -0.186358 -0.426311
330 -2.95987 -0.191174 -0.429984
331 -2.96388 -0.196108 -0.433567
332 -2.96768 -0.201155 -0.437058
333 -2.97127 -0.206308 -0.440455
334 -2.97466 -0.211561 -0.443755
335 -2.97784 -0.21691 -0.446957
336 -2.98081 -0.222348 -0.450057
337 -2.98356 -0.227869 -0.453055
338 -2.98609 -0.233467 -0.455948
339 -2.98841 -0.239136 -0.458734
340 -2.99051 -0.244871 -0.461412
341 -2.99238 -0.250665 -0.46398
342 -2.99403 -0.256514 -0.466437
343 -2.99546 -0.26241 -0.46878
344 -2.99666 -0.268347 -0.47101
345 -2.99763 -0.274321 -0.473124
346 -2.99838 -0.280324 -0.475121
347 -2.9989 -0.286352 -0.477
348 -2.99919 -0.292397 -0.478761
349 -2.99925 -0.298455 -0.480401
350 -2.99908 -0.304519 -0.481922
351 -2.99869 -0.310583 -0.483321
352 -2.99806 -0.316642 -0.484598
353 -2.99721 -0.322689 -0.485752
354 -2.99613 -0.328719 -0.486784
355 -2.99482 -0.334726 -0.487693
356 -2.99328 -0.340703 -0.488478
357 -2.99152 -0.346645 -0.489139
358 -2.98954 -0.352546 -0.489677
359 -2.98733 -0.3584 -0.49009
360 -2.98489 -0.364201 -0.490381
361 -2.98224 -0.369943 -0.490548
362 -2.97937 -0.375621 -0.490592
363 -2.97627 -0.381229 -0.490513
364 -2.97297 -0.38676 -0.490313
365 -2.96945 -0.392209 -0.489991
366 -2.96571 -0.397571 -0.489548
367 -2.96177 -0.402838 -0.488985
368 -2.95762 -0.408007 -0.488304
369 -2.95326 -0.413069 -0.487505
370 -2.94871 -0.418021 -0.486589
371 -2.94395 -0.422857 -0.485558
372 -2.93901 -0.42757 -0.484413
373 -2.93387 -0.432155 -0.483156
374 -2.92854 -0.436606 -0.481788
375 -2.92302 -0.440918 -0.480312
376 -2.91733 -0.445086 -0.478728
377 -2.91146 -0.449103 -0.47704
378 -2.90542 -0.452965 -0.475249
379 -2.89922 -0.456666 -0.473357
380 -2.89285 -0.4602 -0.471368
381 -2.88633 -0.463564 -0.469283
382 -2.87965 -0.46675 -0.467106
383 -2.87284 -0.469756 -0.464839
384 -2.86588 -0.472574 -0.462485
385 -2.85879 -0.475202 -0.460048
386 -2.85158 -0.477633 -0.45753
387 -2.84425 -0.479864 -0.454936
388 -2.8368 -0.48189 -0.452269
389 -2.82926 -0.483707 -0.449533
390 -2.82162 -0.48531 -0.446731
391 -2.81389 -0.486696 -0.443868
392 -2.80609 -0.487862 -0.440948
393 -2.79821 -0.488803 -0.437976
394 -2.79028 -0.489516 -0.434955
395 -2.7823 -0.489999 -0.431892
396 -2.77428 -0.490249 -0.42879
397 -2.76623 -0.490263 -0.425655
398 -2.75817 -0.490039 -0.422492
399 -2.7501 -0.489575 -0.419306
400 -2.74203 -0.48887 -0.416103
401 -2.73398 -0.487923 -0.412889
402 -2.72597 -0.486733 -0.409669
403 -2.718 -0.4853 -0.406449
404 -2.71008 -0.483624 -0.403236
405 -2.70224 -0.481705 -0.400035
406 -2.69448 -0.479545 -0.396852
407 -2.68682 -0.477145 -0.393695
408 -2.67927 -0.474507 -0.390569
409 -2.67186 -0.471634 -0.387481
410 -2.66458 -0.468529 -0.384438
411 -2.65747 -0.465197 -0.381446
412 -2.65053 -0.46164 -0.378512
413 -2.64378 -0.457865 -0.375642
414 -2.63723 -0.453877 -0.372843
415 -2.63091 -0.449682 -0.370121
416 -2.62482 -0.445287 -0.367484
417 -2.61898 -0.440699 -0.364937
418 -2.6134 -0.435927 -0.362486
419 -2.60811 -0.43098 -0.360139
420 -2.60311 -0.425866 -0.3579
421 -2.59842 -0.420596 -0.355776
422 -2.59405 -0.415181 -0.353772
423 -2.59002 -0.409631 -0.351893
424 -2.58633 -0.403959 -0.350146
425 -2.583 -0.398176 -0.348533
426 -2.58003 -0.392296 -0.347061
427 -2.57745 -0.386332 -0.345732
428 -2.57524 -0.380296 -0.344551
429 -2.57344 -0.374204 -0.343521
430 -2.57203 -0.368069 -0.342646
431 -2.57102 -0.361907 -0.341926
432 -2.57042 -0.35573 -0.341365
433 -2.57023 -0.349556 -0.340965
434 -2.57046 -0.343397 -0.340725
435 -2.57109 -0.33727 -0.340648
436 -2.57213 -0.331188 -0.340733
437 -2.57358 -0.325167 -0.340979
438 -2.57543 -0.319222 -0.341387
439 -2.57768 -0.313365 -0.341955
440 -2.58032 -0.307612 -0.342681
441 -2.58335 -0.301975 -0.343563
442 -2.58674 -0.296469 -0.344598
443 -2.59051 -0.291104 -0.345784
444 -2.59462 -0.285895 -0.347117
445 -2.59908 -0.280851 -0.348594
446 -2.60386 -0.275985 -0.350209
447 -2.60897 -0.271306 -0.351959
448 -2.61437 -0.266825 -0.353839
449 -2.62006 -0.262549 -0.355843
450 -2.62602 -0.258488 -0.357966
451 -2.63223 -0.254648 -0.360204
452 -2.63869 -0.251038 -0.362549
453 -2.64536 -0.247662 -0.364996
454 -2.65225 -0.244528 -0.367538
455 -2.65932 -0.241638 -0.37017
456 -2.66657 -0.238998 -0.372884
457 -2.67397 -0.23661 -0.375675
458 -2.68152 -0.234478 -0.378536
459 -2.68919 -0.232604 -0.381461
460 -2.69697 -0.230988 -0.384441
461 -2.70484 -0.229633 -0.387472
462 -2.71278 -0.228538 -0.390547
463 -2.72079 -0.227703 -0.393658
464 -2.72885 -0.227127 -0.3968
465 -2.73693 -0.226809 -0.399966
466 -2.74504 -0.226748 -0.403149
467 -2.75315 -0.22694 -0.406344
468 -2.76125 -0.227385 -0.409545
469 -2.76932 -0.228078 -0.412744
470 -2.77737 -0.229017 -0.415937
471 -2.78536 -0.230197 -0.419118
472 -2.7933 -0.231615 -0.422281
473 -2.80117 -0.233267 -0.425421
474 -2.80896 -0.235148 -0.428531
475 -2.81667 -0.237254 -0.431608
476 -2.82427 -0.239579 -0.434646
477 -2.83177 -0.242119 -0.43764
478 -2.83914 -0.244867 -0.440586
479 -2.8464 -0.247819 -0.443478
480 -2.85352 -0.25097 -0.446313
481 -2.8605 -0.254312 -0.449087
482 -2.86734 -0.257841 -0.451794
483 -2.87402 -0.261551 -0.454432
484 -2.88054 -0.265435 -0.456997
485 -2.88689 -0.269487 -0.459484
486 -2.89307 -0.273701 -0.461891
487 -2.89908 -0.278071 -0.464214
488 -2.9049 -0.282591 -0.466451
489 -2.91054 -0.287254 -0.468597
490 -2.91598 -0.292054 -0.470651
491 -2.92123 -0.296984 -0.472609
492 -2.92628 -0.302038 -0.47447
493 -2.93113 -0.30721 -0.476229
494 -2.93577 -0.312494 -0.477886
495 -2.94021 -0.317882 -0.479439
496 -2.94443 -0.323369 -0.480884
497 -2.94844 -0.328948 -0.482221
498 -2.95223 -0.334612 -0.483447
499 -2.9558 -0.340356 -0.484561
500 -2.95916 -0.346172 -0.485561
501 -2.96229 -0.352056 -0.486446
502 -2.9652 -0.357999 -0.487214
503 -2.96788 -0.363996 -0.487865
504 -2.97034 -0.370041 -0.488398
505 -2.97257 -0.376128 -0.488811
506 -2.97457 -0.382249 -0.489103
507 -2.97634 -0.3884 -0.489275
508 -2.97789 -0.394573 -0.489324
509 -2.97921 -0.400763 -0.489252
510 -2.98029 -0.406964 -0.489057
511 -2.98115 -0.413168 -0.488738
512 -2.98178 -0.419372 -0.488297
513 -2.98218 -0.425568 -0.487732
514 -2.98235 -0.43175 -0.487044
515 -2.98229 -0.437912 -0.486233
516 -2.98201 -0.444049 -0.485299
517 -2.9815 -0.450155 -0.484242
518 -2.98076 -0.456224 -0.483063
519 -2.9798 -0.462249 -0.481762
520 -2.97862 -0.468226 -0.480339
521 -2.97721 -0.474148 -0.478795
522 -2.97559 -0.480009 -0.477132
523 -2.97374 -0.485805 -0.475349
524 -2.97168 -0.491529 -0.473449
525 -2.9694 -0.497176 -0.471431
526 -2.96692 -0.50274 -0.469296
527 -2.96422 -0.508215 -0.467047
528 -2.96131 -0.513597 -0.464684
529 -2.95819 -0.518879 -0.462209
530 -2.95488 -0.524057 -0.459623
531 -2.95136 -0.529125 -0.456928
532 -2.94764 -0.534077 -0.454124
533 -2.94373 -0.538909 -0.451215
534 -2.93963 -0.543615 -0.448202
535 -2.93535 -0.548191 -0.445087
536 -2.93088 -0.55263 -0.441871
537 -2.92623 -0.556928 -0.438557
538 -2.9214 -0.561081 -0.435148
539 -2.9164 -0.565083 -0.431644
540 -2.91124 -0.568929 -0.428049
541 -2.90592 -0.572615 -0.424366
542 -2.90043 -0.576136 -0.420596
543 -2.8948 -0.579488 -0.416742
544 -2.88902 -0.582666 -0.412807
545 -2.8831 -0.585666 -0.408794
546 -2.87704 -0.588484 -0.404705
547 -2.87085 -0.591116 -0.400544
548 -2.86455 -0.593557 -0.396314
549 -2.85812 -0.595805 -0.392018
550 -2.85159 -0.597855 -0.387658
551 -2.84495 -0.599704 -0.38324
552 -2.83822 -0.601348 -0.378764
553 -2.83141 -0.602785 -0.374236
554 -2.82452 -0.604012 -0.369659
555 -2.81755 -0.605026 -0.365037
556 -2.81053 -0.605825 -0.360372
557 -2.80345 -0.606405 -0.355669
558 -2.79633 -0.606766 -0.350932
559 -2.78918 -0.606905 -0.346165
560 -2.782 -0.606822 -0.34137
561 -2.77481 -0.606514 -0.336554
562 -2.76762 -0.605981 -0.331719
563 -2.76043 -0.605223 -0.326869
564 -2.75327 -0.604239 -0.322009
565 -2.74614 -0.60303 -0.317143
566 -2.73905 -0.601595 -0.312274
567 -2.73201 -0.599937 -0.307408
568 -2.72505 -0.598056 -0.302547
569 -2.71816 -0.595953 -0.297697
570 -2.71137 -0.593632 -0.292862
571 -2.70468 -0.591095 -0.288044
572 -2.69811 -0.588344 -0.283249
573 -2.69168 -0.585383 -0.278481
574 -2.68539 -0.582217 -0.273742
575 -2.67926 -0.57885 -0.269038
576 -2.6733 -0.575287 -0.264372
577 -2.66753 -0.571533 -0.259747
578 -2.66196 -0.567594 -0.255167
579 -2.6566 -0.563477 -0.250635
580 -2.65148 -0.559189 -0.246155
581 -2.64659 -0.554738 -0.241729
582 -2.64196 -0.550131 -0.237361
583 -2.63759 -0.545377 -0.233054
584 -2.6335 -0.540486 -0.228809
585 -2.6297 -0.535465 -0.22463
586 -2.6262 -0.530327 -0.220518
587 -2.62302 -0.52508 -0.216475
588 -2.62016 -0.519735 -0.212504
589 -2.61763 -0.514304 -0.208604
590 -2.61544 -0.508799 -0.204779
591 -2.6136 -0.50323 -0.201028
592 -2.61212 -0.49761 -0.197353
593 -2.61099 -0.491951 -0.193754
594 -2.61024 -0.486265 -0.190231
595 -2.60986 -0.480565 -0.186784
596 -2.60985 -0.474865 -0.183413
597 -2.61022 -0.469175 -0.180118
598 -2.61096 -0.463509 -0.176897
599 -2.61209 -0.45788 -0.173751
600 -2.61359 -0.4523 -0.170677
601 -2.61547 -0.446781 -0.167675
602 -2.61772 -0.441336 -0.164744
603 -2.62034 -0.435977 -0.16188
604 -2.62332 -0.430715 -0.159084
605 -2.62666 -0.425561 -0.156352
606 -2.63034 -0.420527 -0.153682
607 -2.63437 -0.415623 -0.151073
608 -2.63873 -0.410858 -0.148522
609 -2.64342 -0.406244 -0.146027
610 -2.64841 -0.401788 -0.143584
611 -2.65371 -0.3975 -0.141193
612 -2.65929 -0.393387 -0.13885
613 -2.66516 -0.389457 -0.136552
614 -2.67128 -0.385717 -0.134297
615 -2.67766 -0.382173 -0.132083
616 -2.68428 -0.378832 -0.129907
617 -2.69111 -0.375699 -0.127766
618 -2.69816 -0.372777 -0.125657
619 -2.7054 -0.370072 -0.123579
620 -2.71283 -0.367587 -0.121529
621 -2.72041 -0.365324 -0.119504
622 -2.72815 -0.363287 -0.117503
623 -2.73603 -0.361478 -0.115523
624 -2.74403 -0.359897 -0.113561
625 -2.75214 -0.358546 -0.111616
626 -2.76034 -0.357426 -0.109686
627 -2.76863 -0.356536 -0.107769
628 -2.77698 -0.355877 -0.105863
629 -2.78539 -0.355446 -0.103966
630 -2.79383 -0.355244 -0.102077
631 -2.80231 -0.355269 -0.100194
632 -2.8108 -0.355519 -0.0983158
633 -2.81929 -0.355992 -0.0964409
634 -2.82778 -0.356685 -0.0945679
635 -2.83624 -0.357595 -0.0926957
636 -2.84468 -0.358721 -0.0908233
637 -2.85308 -0.360058 -0.0889495
638 -2.86142 -0.361603 -0.0870734
639 -2.8697 -0.363352 -0.0851941
640 -2.87792 -0.365302 -0.0833108
641 -2.88605 -0.367449 -0.0814228
642 -2.8941 -0.369788 -0.0795294
643 -2.90205 -0.372316 -0.0776301
644 -2.90989 -0.375027 -0.0757243
645 -2.91762 -0.377918 -0.0738115
646 -2.92523 -0.380983 -0.0718913
647 -2.93272 -0.384218 -0.0699634
648 -2.94007 -0.387619 -0.0680275
649 -2.94728 -0.39118 -0.0660833
650 -2.95435 -0.394897 -0.0641307
651 -2.96126 -0.398764 -0.0621694
652 -2.96802 -0.402777 -0.0601995
653 -2.97462 -0.40693 -0.0582208
654 -2.98105 -0.411219 -0.0562332
655 -2.9873 -0.415638 -0.0542369
656 -2.99339 -0.420183 -0.0522319
657 -2.99929 -0.424848 -0.0502183
658 -3.005 -0.429629 -0.0481961
659 -3.01053 -0.434519 -0.0461655
660 -3.01587 -0.439514 -0.0441268
661 -3.02102 -0.44461 -0.0420801
662 -3.02596 -0.4498 -0.0400255
663 -3.03071 -0.45508 -0.0379635
664 -3.03525 -0.460445 -0.0358942
665 -3.03959 -0.465889 -0.033818
666 -3.04372 -0.471408 -0.0317351
667 -3.04765 -0.476997 -0.0296459
668 -3.05136 -0.482651 -0.0275508
669 -3.05486 -0.488364 -0.02545
670 -3.05814 -0.494133 -0.023344
671 -3.06121 -0.499951 -0.0212331
672 -3.06406 -0.505814 -0.0191178
673 -3.06669 -0.511718 -0.0169985
674 -3.0691 -0.517656 -0.0148755
675 -3.07129 -0.523626 -0.0127494
676 -3.07326 -0.529621 -0.0106205
677 -3.07501 -0.535637 -0.00848932
678 -3.07653 -0.54167 -0.00635628
679 -3.07784 -0.547714 -0.00422184
680 -3.07892 -0.553765 -0.00208648
681 -3.07977 -0.559819 4.93452e-05
682 -3.0804 -0.56587 0.00218516
683 -3.08081 -0.571914 0.00432049
684 -3.081 -0.577946 0.00645485
685 -3.08096 -0.583962 0.00858777
686 -3.0807 -0.589958 0.0107188
687 -3.08022 -0.595928 0.0128474
688 -3.07952 -0.601869 0.0149731
689 -3.07859 -0.607776 0.0170954
690 -3.07745 -0.613644 0.019214
691 -3.07608 -0.619469 0.0213281
692 -3.0745 -0.625246 0.0234376
693 -3.0727 -0.630972 0.0255417
694 -3.07068 -0.636641 0.0276401
695 -3.06845 -0.64225 0.0297323
696 -3.066 -0.647793 0.0318179
697 -3.06335 -0.653268 0.0338964
698 -3.06048 -0.658669 0.0359673
