n	x	y	z
165 -4.39173 -2.17416 -0.305575
166 -4.39037 -2.18685 -0.316135
167 -4.38891 -2.19953 -0.326672
168 -4.38736 -2.2122 -0.337184
169 -4.38571 -2.22486 -0.347672
170 -4.38396 -2.2375 -0.358133
171 -4.38212 -2.25013 -0.368568
172 -4.38019 -2.26274 -0.378976
173 -4.37816 -2.27535 -0.389356
174 -4.37603 -2.28794 -0.399707
175 -4.37382 -2.30052 -0.410029
176 -4.37151 -2.31308 -0.420321
177 -4.3691 -2.32563 -0.430582
178 -4.36661 -2.33816 -0.440812
179 -4.36402 -2.35069 -0.45101
180 -4.36134 -2.36319 -0.461175
181 -4.35857 -2.37569 -0.471307
182 -4.35571 -2.38817 -0.481404
183 -4.35276 -2.40063 -0.491467
184 -4.34971 -2.41308 -0.501495
185 -4.34658 -2.42551 -0.511486
186 -4.34336 -2.43793 -0.521441
187 -4.34005 -2.45033 -0.531358
188 -4.33665 -2.46272 -0.541238
189 -4.33316 -2.47509 -0.551078
190 -4.32959 -2.48744 -0.56088
191 -4.32592 -2.49978 -0.570642
192 -4.32217 -2.5121 -0.580363
193 -4.31834 -2.52441 -0.590043
194 -4.31441 -2.53669 -0.599681
195 -4.31041 -2.54896 -0.609277
196 -4.30631 -2.56122 -0.61883
197 -4.30213 -2.57345 -0.628339
198 -4.29787 -2.58567 -0.637805
199 -4.29352 -2.59787 -0.647225
200 -4.28909 -2.61006 -0.6566
201 -4.28457 -2.62222 -0.665929
202 -4.27997 -2.63437 -0.675212
203 -4.27529 -2.6465 -0.684447
204 -4.27053 -2.6586 -0.693635
205 -4.26568 -2.6707 -0.702774
206 -4.26075 -2.68277 -0.711865
207 -4.25574 -2.69482 -0.720906
208 -4.25065 -2.70685 -0.729897
209 -4.24548 -2.71887 -0.738838
210 -4.24023 -2.73086 -0.747728
211 -4.2349 -2.74283 -0.756566
212 -4.22949 -2.75479 -0.765351
213 -4.22401 -2.76672 -0.774084
214 -4.21844 -2.77863 -0.782764
215 -4.21279 -2.79053 -0.79139
216 -4.20707 -2.8024 -0.799962
217 -4.20127 -2.81425 -0.808478
218 -4.1954 -2.82608 -0.81694
219 -4.18944 -2.83789 -0.825345
220 -4.18341 -2.84967 -0.833694
221 -4.17731 -2.86144 -0.841986
222 -4.17113 -2.87318 -0.85022
223 -4.16487 -2.8849 -0.858397
224 -4.15854 -2.8966 -0.866515
225 -4.15214 -2.90828 -0.874574
226 -4.14566 -2.91993 -0.882574
227 -4.13911 -2.93156 -0.890514
228 -4.13249 -2.94317 -0.898393
229 -4.12579 -2.95476 -0.906211
230 -4.11903 -2.96632 -0.913968
231 -4.11219 -2.97786 -0.921663
232 -4.10527 -2.98937 -0.929296
233 -4.09829 -3.00086 -0.936866
234 -4.09124 -3.01233 -0.944373
235 -4.08412 -3.02377 -0.951816
236 -4.07692 -3.03519 -0.959194
237 -4.06966 -3.04658 -0.966508
238 -4.06233 -3.05795 -0.973757
239 -4.05493 -3.06929 -0.980941
240 -4.04747 -3.08061 -0.988058
241 -4.03993 -3.09191 -0.995109
242 -4.03233 -3.10317 -1.00209
243 -4.02466 -3.11441 -1.00901
244 -4.01692 -3.12563 -1.01586
245 -4.00912 -3.13682 -1.02264
246 -4.00125 -3.14798 -1.02935
247 -3.99332 -3.15912 -1.036
248 -3.98532 -3.17023 -1.04257
249 -3.97726 -3.18131 -1.04907
250 -3.96913 -3.19237 -1.05551
251 -3.96094 -3.20339 -1.06187
252 -3.95269 -3.21439 -1.06816
253 -3.94437 -3.22537 -1.07438
254 -3.936 -3.23631 -1.08053
255 -3.92755 -3.24723 -1.08661
