n	x	y	z
441 3.08693 -1.37231 -0.0490555
442 3.08753 -1.36203 -0.0376525
443 3.08784 -1.3517 -0.0262393
444 3.08788 -1.34132 -0.0148191
445 3.08764 -1.3309 -0.00339489
446 3.08711 -1.32044 0.00803022
447 3.08631 -1.30993 0.0194532
448 3.08522 -1.29939 0.0308709
449 3.08385 -1.28881 0.0422804
450 3.0822 -1.27821 0.0536786
451 3.08026 -1.26757 0.0650624
452 3.07804 -1.25692 0.0764288
453 3.07553 -1.24624 0.0877749
454 3.07274 -1.23555 0.0990976
455 3.06967 -1.22484 0.110394
456 3.0663 -1.21412 0.121661
457 3.06265 -1.2034 0.132896
458 3.05872 -1.19267 0.144095
459 3.0545 -1.18195 0.155256
460 3.04999 -1.17123 0.166377
461 3.04519 -1.16052 0.177453
462 3.04011 -1.14982 0.188483
463 3.03474 -1.13913 0.199463
464 3.02908 -1.12847 0.210391
465 3.02314 -1.11783 0.221263
466 3.01691 -1.10722 0.232078
467 3.01039 -1.09664 0.242833
468 3.00359 -1.0861 0.253525
469 2.99651 -1.07559 0.264151
470 2.98913 -1.06514 0.27471
471 2.98148 -1.05473 0.285198
472 2.97354 -1.04438 0.295613
473 2.96533 -1.03408 0.305954
474 2.95683 -1.02385 0.316217
475 2.94805 -1.01369 0.326401
476 2.93899 -1.0036 0.336504
477 2.92966 -0.993596 0.346524
478 2.92005 -0.983671 0.35646
479 2.91017 -0.973835 0.366309
480 2.90002 -0.964093 0.37607
481 2.8896 -0.954452 0.385742
482 2.87892 -0.944915 0.395324
483 2.86797 -0.93549 0.404815
484 2.85677 -0.926181 0.414213
485 2.8453 -0.916995 0.42352
486 2.83359 -0.907938 0.432733
487 2.82162 -0.899014 0.441853
488 2.80941 -0.890232 0.450881
489 2.79696 -0.881596 0.459816
490 2.78427 -0.873113 0.468659
491 2.77136 -0.864789 0.477412
492 2.75821 -0.85663 0.486076
493 2.74485 -0.848643 0.494652
494 2.73127 -0.840834 0.503143
495 2.71749 -0.83321 0.511551
496 2.7035 -0.825777 0.51988
497 2.68932 -0.81854 0.528132
498 2.67496 -0.811507 0.536312
499 2.66043 -0.804683 0.544423
500 2.64572 -0.798075 0.552472
501 2.63086 -0.791688 0.560464
502 2.61585 -0.785529 0.568404
503 2.60071 -0.779601 0.5763
504 2.58543 -0.773912 0.584159
505 2.57005 -0.768464 0.591988
506 2.55456 -0.763264 0.599798
507 2.53897 -0.758314 0.607596
508 2.52332 -0.753619 0.615394
509 2.5076 -0.749181 0.623202
510 2.49183 -0.745003 0.631032
511 2.47602 -0.741085 0.638895
512 2.4602 -0.737429 0.646805
513 2.44437 -0.734035 0.654776
514 2.42855 -0.7309 0.662822
515 2.41276 -0.728024 0.670957
516 2.39701 -0.725401 0.679197
517 2.38132 -0.723028 0.687557
518 2.36571 -0.720898 0.696054
519 2.35019 -0.719003 0.704704
520 2.33477 -0.717334 0.713523
521 2.31948 -0.715879 0.722528
522 2.30432 -0.714625 0.731735
523 2.28931 -0.713559 0.74116
524 2.27448 -0.712662 0.750818
525 2.25982 -0.711917 0.760722
526 2.24535 -0.711302 0.770888
527 2.23108 -0.710794 0.781325
528 2.21702 -0.710369 0.792045
529 2.20318 -0.709999 0.803056
530 2.18957 -0.709657 0.814365
531 2.17619 -0.709311 0.825973
532 2.16304 -0.708929 0.837883
533 2.15013 -0.708477 0.850093
534 2.13746 -0.70792 0.862595
535 2.12502 -0.707222 0.875381
536 2.11281 -0.706346 0.888436
537 2.10083 -0.705255 0.901745
538 2.08907 -0.70391 0.915284
539 2.07753 -0.702276 0.929027
540 2.06618 -0.700315 0.942943
541 2.05503 -0.697991 0.956995
542 2.04407 -0.695271 0.971144
543 2.03327 -0.692123 0.985345
544 2.02263 -0.688517 0.999547
545 2.01213 -0.684426 1.0137
546 2.00176 -0.679826 1.02774
547 1.9915 -0.674699 1.0416
548 1.98135 -0.669028 1.05523
549 1.97128 -0.662802 1.06855
550 1.96129 -0.656015 1.08149
551 1.95135 -0.648665 1.09398
552 1.94146 -0.640758 1.10594
553 1.93161 -0.632303 1.1173
554 1.92177 -0.623317 1.12798
555 1.91194 -0.613823 1.13791
556 1.9021 -0.603847 1.147
557 1.89225 -0.593428 1.15519
558 1.88237 -0.582604 1.16241
559 1.87244 -0.571426 1.16859
560 1.86246 -0.559948 1.17367
561 1.8524 -0.548231 1.1776
562 1.84227 -0.536342 1.18033
563 1.83203 -0.524356 1.18182
564 1.82168 -0.512352 1.18204
565 1.8112 -0.500415 1.18098
566 1.80056 -0.488636 1.17862
567 1.78975 -0.477108 1.17499
568 1.77875 -0.465932 1.17011
569 1.76753 -0.455209 1.16402
570 1.75609 -0.445042 1.15677
571 1.74439 -0.435536 1.14847
572 1.73242 -0.426794 1.13921
573 1.72017 -0.418918 1.12912
