n	rho	drho
0 3 44
1 3.00088 43.8929
2 3.00176 43.7856
3 3.00263 43.6782
4 3.0035 43.5706
5 3.00437 43.4629
6 3.00524 43.355
7 3.00611 43.2469
8 3.00697 43.1388
9 3.00783 43.0304
10 3.00869 42.922
11 3.00955 42.8133
12 3.0104 42.7046
13 3.01126 42.5957
14 3.01211 42.4866
15 3.01296 42.3774
16 3.0138 42.2681
17 3.01465 42.1587
18 3.01549 42.0491
19 3.01633 41.9393
20 3.01717 41.8295
21 3.018 41.7195
22 3.01884 41.6094
23 3.01967 41.4991
24 3.0205 41.3887
25 3.02132 41.2782
26 3.02215 41.1676
27 3.02297 41.0568
28 3.02379 40.9459
29 3.02461 40.8349
30 3.02542 40.7238
31 3.02624 40.6125
32 3.02705 40.5011
33 3.02786 40.3896
34 3.02866 40.278
35 3.02947 40.1663
36 3.03027 40.0544
37 3.03107 39.9425
38 3.03187 39.8304
39 3.03266 39.7182
40 3.03346 39.6059
41 3.03425 39.4935
42 3.03504 39.381
43 3.03582 39.2683
44 3.03661 39.1556
45 3.03739 39.0428
46 3.03817 38.9298
47 3.03895 38.8168
48 3.03972 38.7036
49 3.04049 38.5903
50 3.04126 38.477
51 3.04203 38.3635
52 3.0428 38.2499
53 3.04356 38.1363
54 3.04432 38.0225
55 3.04508 37.9086
56 3.04584 37.7947
57 3.0466 37.6806
58 3.04735 37.5665
59 3.0481 37.4522
60 3.04885 37.3379
61 3.04959 37.2235
62 3.05034 37.1089
63 3.05108 36.9943
64 3.05182 36.8796
65 3.05255 36.7648
66 3.05329 36.65
67 3.05402 36.535
68 3.05475 36.42
69 3.05547 36.3048
70 3.0562 36.1896
71 3.05692 36.0743
72 3.05764 35.9589
73 3.05836 35.8434
74 3.05908 35.7279
75 3.05979 35.6122
76 3.0605 35.4965
77 3.06121 35.3807
78 3.06192 35.2648
79 3.06262 35.1489
80 3.06332 35.0329
81 3.06402 34.9168
82 3.06472 34.8006
83 3.06541 34.6843
84 3.06611 34.568
85 3.0668 34.4516
86 3.06748 34.3351
87 3.06817 34.2186
88 3.06885 34.1019
89 3.06953 33.9853
90 3.07021 33.8685
91 3.07089 33.7517
92 3.07156 33.6348
93 3.07223 33.5178
94 3.0729 33.4008
95 3.07357 33.2837
96 3.07423 33.1665
97 3.0749 33.0492
98 3.07556 32.9319
99 3.07621 32.8146
100 3.07687 32.6972
101 3.07752 32.5797
102 3.07817 32.4621
103 3.07882 32.3445
104 3.07947 32.2268
105 3.08011 32.1091
106 3.08075 31.9913
107 3.08139 31.8734
108 3.08203 31.7555
109 3.08266 31.6376
110 3.08329 31.5195
111 3.08392 31.4014
112 3.08455 31.2833
113 3.08517 31.1651
114 3.08579 31.0468
115 3.08641 30.9285
116 3.08703 30.8102
117 3.08765 30.6918
118 3.08826 30.5733
119 3.08887 30.4548
120 3.08948 30.3362
121 3.09008 30.2176
122 3.09069 30.0989
123 3.09129 29.9802
124 3.09188 29.8614
125 3.09248 29.7426
126 3.09307 29.6237
127 3.09367 29.5048
128 3.09425 29.3858
129 3.09484 29.2668
130 3.09542 29.1477
131 3.09601 29.0286
132 3.09659 28.9095
133 3.09716 28.7903
134 3.09774 28.671
135 3.09831 28.5517
136 3.09888 28.4324
137 3.09945 28.313
138 3.10001 28.1936
139 3.10057 28.0741
140 3.10114 27.9546
141 3.10169 27.8351
142 3.10225 27.7155
143 3.1028 27.5959
144 3.10335 27.4762
145 3.1039 27.3565
146 3.10445 27.2367
147 3.10499 27.1169
148 3.10553 26.9971
149 3.10607 26.8773
150 3.10661 26.7574
151 3.10714 26.6374
152 3.10767 26.5174
153 3.1082 26.3974
154 3.10873 26.2774
155 3.10925 26.1573
156 3.10977 26.0372
157 3.11029 25.917
158 3.11081 25.7969
159 3.11133 25.6766
160 3.11184 25.5564
161 3.11235 25.4361
162 3.11286 25.3158
163 3.11336 25.1954
164 3.11386 25.075
165 3.11436 24.9546
166 3.11486 24.8342
167 3.11536 24.7137
168 3.11585 24.5932
169 3.11634 24.4727
170 3.11683 24.3521
171 3.11731 24.2315
172 3.1178 24.1109
173 3.11828 23.9902
174 3.11876 23.8696
175 3.11923 23.7488
176 3.11971 23.6281
177 3.12018 23.5073
178 3.12065 23.3866
179 3.12111 23.2657
180 3.12158 23.1449
181 3.12204 23.024
182 3.1225 22.9031
183 3.12296 22.7822
184 3.12341 22.6613
185 3.12386 22.5403
186 3.12431 22.4193
187 3.12476 22.2983
188 3.1252 22.1773
189 3.12565 22.0562
190 3.12609 21.9351
191 3.12652 21.814
192 3.12696 21.6929
193 3.12739 21.5717
194 3.12782 21.4506
195 3.12825 21.3294
196 3.12868 21.2081
197 3.1291 21.0869
198 3.12952 20.9657
199 3.12994 20.8444
200 3.13035 20.7231
201 3.13077 20.6018
202 3.13118 20.4804
203 3.13158 20.3591
204 3.13199 20.2377
205 3.13239 20.1163
206 3.1328 19.9949
207 3.13319 19.8735
208 3.13359 19.752
209 3.13398 19.6306
210 3.13438 19.5091
211 3.13476 19.3876
212 3.13515 19.2661
213 3.13554 19.1446
214 3.13592 19.023
215 3.1363 18.9015
216 3.13667 18.7799
217 3.13705 18.6583
218 3.13742 18.5367
219 3.13779 18.4151
220 3.13816 18.2935
221 3.13852 18.1718
222 3.13888 18.0502
223 3.13924 17.9285
224 3.1396 17.8068
225 3.13995 17.6851
226 3.14031 17.5634
227 3.14066 17.4417
228 3.141 17.3199
229 3.14135 17.1982
230 3.14169 17.0764
231 3.14203 16.9547
232 3.14237 16.8329
233 3.14271 16.7111
234 3.14304 16.5893
235 3.14337 16.4675
236 3.1437 16.3457
237 3.14402 16.2238
238 3.14435 16.102
239 3.14467 15.9801
240 3.14499 15.8583
241 3.1453 15.7364
242 3.14562 15.6145
243 3.14593 15.4926
244 3.14624 15.3707
245 3.14654 15.2488
246 3.14685 15.1269
247 3.14715 15.005
248 3.14745 14.8831
249 3.14774 14.7612
250 3.14804 14.6392
251 3.14833 14.5173
252 3.14862 14.3953
253 3.1489 14.2734
254 3.14919 14.1514
255 3.14947 14.0294
256 3.14975 13.9074
257 3.15003 13.7855
258 3.1503 13.6635
259 3.15057 13.5415
260 3.15084 13.4195
261 3.15111 13.2975
262 3.15137 13.1755
263 3.15164 13.0535
264 3.1519 12.9315
265 3.15215 12.8094
266 3.15241 12.6874
267 3.15266 12.5654
268 3.15291 12.4434
269 3.15316 12.3213
270 3.1534 12.1993
271 3.15365 12.0773
272 3.15389 11.9552
273 3.15412 11.8332
274 3.15436 11.7112
275 3.15459 11.5891
276 3.15482 11.4671
277 3.15505 11.345
278 3.15528 11.223
279 3.1555 11.1009
280 3.15572 10.9789
281 3.15594 10.8568
282 3.15616 10.7348
283 3.15637 10.6128
284 3.15658 10.4907
285 3.15679 10.3687
286 3.157 10.2466
287 3.1572 10.1246
288 3.1574 10.0025
289 3.1576 9.88049
290 3.1578 9.75845
291 3.15799 9.63641
292 3.15818 9.51437
293 3.15837 9.39234
294 3.15856 9.27031
295 3.15874 9.14828
296 3.15892 9.02625
297 3.1591 8.90423
298 3.15928 8.78221
299 3.15945 8.66019
300 3.15963 8.53818
301 3.15979 8.41617
302 3.15996 8.29416
303 3.16013 8.17216
304 3.16029 8.05016
305 3.16045 7.92817
306 3.16061 7.80618
307 3.16076 7.68419
308 3.16091 7.56222
309 3.16106 7.44024
310 3.16121 7.31827
311 3.16136 7.19631
312 3.1615 7.07436
313 3.16164 6.95241
314 3.16178 6.83046
315 3.16191 6.70853
316 3.16205 6.58659
317 3.16218 6.46467
318 3.1623 6.34275
319 3.16243 6.22084
320 3.16255 6.09894
321 3.16267 5.97705
322 3.16279 5.85516
323 3.16291 5.73328
324 3.16302 5.61141
325 3.16313 5.48955
326 3.16324 5.3677
327 3.16335 5.24585
