n	rho	drho
0 3 19
1 3.00038 18.8929
2 3.00076 18.7858
3 3.00113 18.6786
4 3.0015 18.5713
5 3.00187 18.464
6 3.00224 18.3566
7 3.00261 18.2491
8 3.00297 18.1415
9 3.00333 18.034
10 3.00369 17.9263
11 3.00405 17.8186
12 3.00441 17.7108
13 3.00476 17.6029
14 3.00511 17.495
15 3.00546 17.3871
16 3.00581 17.279
17 3.00615 17.171
18 3.00649 17.0628
19 3.00683 16.9546
20 3.00717 16.8464
21 3.00751 16.7381
22 3.00784 16.6297
23 3.00817 16.5213
24 3.0085 16.4128
25 3.00883 16.3043
26 3.00915 16.1957
27 3.00948 16.0871
28 3.0098 15.9784
29 3.01011 15.8697
30 3.01043 15.7609
31 3.01075 15.6521
32 3.01106 15.5432
33 3.01137 15.4342
34 3.01167 15.3253
35 3.01198 15.2162
36 3.01228 15.1072
37 3.01258 14.998
38 3.01288 14.8889
39 3.01318 14.7797
40 3.01347 14.6704
41 3.01377 14.5611
42 3.01406 14.4518
43 3.01434 14.3424
44 3.01463 14.233
45 3.01491 14.1235
46 3.0152 14.014
47 3.01547 13.9044
48 3.01575 13.7948
49 3.01603 13.6852
50 3.0163 13.5755
51 3.01657 13.4658
52 3.01684 13.3561
53 3.0171 13.2463
54 3.01737 13.1365
55 3.01763 13.0266
56 3.01789 12.9167
57 3.01815 12.8068
58 3.0184 12.6968
59 3.01865 12.5868
60 3.0189 12.4768
61 3.01915 12.3667
62 3.0194 12.2566
63 3.01964 12.1465
64 3.01988 12.0363
65 3.02012 11.9261
66 3.02036 11.8159
67 3.0206 11.7057
68 3.02083 11.5954
69 3.02106 11.4851
70 3.02129 11.3747
71 3.02152 11.2643
72 3.02174 11.1539
73 3.02196 11.0435
74 3.02218 10.9331
75 3.0224 10.8226
76 3.02261 10.7121
77 3.02283 10.6015
78 3.02304 10.491
79 3.02325 10.3804
80 3.02345 10.2698
81 3.02366 10.1592
82 3.02386 10.0485
83 3.02406 9.93785
84 3.02426 9.82716
85 3.02445 9.71644
86 3.02465 9.60571
87 3.02484 9.49495
88 3.02503 9.38417
89 3.02521 9.27338
90 3.0254 9.16256
91 3.02558 9.05173
92 3.02576 8.94087
93 3.02594 8.83
94 3.02611 8.71912
95 3.02629 8.60821
96 3.02646 8.49729
97 3.02663 8.38636
98 3.02679 8.27541
99 3.02696 8.16444
100 3.02712 8.05346
101 3.02728 7.94247
102 3.02744 7.83146
103 3.02759 7.72044
104 3.02775 7.60941
105 3.0279 7.49836
106 3.02805 7.38731
107 3.02819 7.27624
108 3.02834 7.16516
109 3.02848 7.05407
110 3.02862 6.94298
111 3.02876 6.83187
112 3.02889 6.72075
113 3.02902 6.60963
114 3.02916 6.4985
115 3.02928 6.38736
116 3.02941 6.27621
117 3.02954 6.16506
118 3.02966 6.0539
119 3.02978 5.94273
120 3.0299 5.83156
121 3.03001 5.72039
122 3.03012 5.60921
123 3.03024 5.49802
124 3.03034 5.38684
125 3.03045 5.27565
126 3.03056 5.16446
127 3.03066 5.05326
128 3.03076 4.94207
129 3.03086 4.83087
130 3.03095 4.71967
131 3.03104 4.60848
132 3.03114 4.49728
133 3.03122 4.38608
134 3.03131 4.27489
135 3.0314 4.16369
136 3.03148 4.0525
137 3.03156 3.94131
138 3.03163 3.83012
139 3.03171 3.71894
140 3.03178 3.60776
141 3.03185 3.49658
142 3.03192 3.38541
143 3.03199 3.27425
144 3.03205 3.16309
145 3.03212 3.05193
146 3.03218 2.94078
147 3.03223 2.82964
148 3.03229 2.71851
149 3.03234 2.60738
150 3.03239 2.49626
151 3.03244 2.38515
152 3.03249 2.27405
153 3.03253 2.16296
154 3.03258 2.05188
155 3.03262 1.94081
156 3.03265 1.82975
157 3.03269 1.71871
158 3.03272 1.60767
159 3.03275 1.49665
160 3.03278 1.38563
161 3.03281 1.27464
162 3.03283 1.16365
163 3.03286 1.05268
164 3.03288 0.941726
165 3.03289 0.830784
166 3.03291 0.719859
167 3.03292 0.608949
168 3.03293 0.498055
169 3.03294 0.387178
170 3.03295 0.276319
171 3.03295 0.165476
172 3.03296 0.0546525
173 3.03296 -0.056153
174 3.03295 -0.166939
175 3.03295 -0.277706
176 3.03294 -0.388453
177 3.03293 -0.49918
178 3.03292 -0.609886
179 3.03291 -0.72057
180 3.03289 -0.831233
181 3.03288 -0.941874
182 3.03286 -1.05249
183 3.03283 -1.16309
184 3.03281 -1.27366
185 3.03278 -1.3842
186 3.03275 -1.49473
187 3.03272 -1.60523
188 3.03269 -1.7157
189 3.03265 -1.82614
190 3.03262 -1.93656
191 3.03258 -2.04696
192 3.03253 -2.15732
193 3.03249 -2.26766
194 3.03244 -2.37797
195 3.03239 -2.48825
196 3.03234 -2.5985
197 3.03229 -2.70872
198 3.03224 -2.81892
199 3.03218 -2.92908
200 3.03212 -3.03921
201 3.03206 -3.1493
202 3.03199 -3.25937
203 3.03193 -3.3694
204 3.03186 -3.4794
205 3.03179 -3.58937
206 3.03171 -3.6993
207 3.03164 -3.8092
208 3.03156 -3.91907
209 3.03148 -4.02889
210 3.0314 -4.13869
211 3.03132 -4.24844
212 3.03123 -4.35816
213 3.03114 -4.46784
214 3.03105 -4.57748
215 3.03096 -4.68709
216 3.03086 -4.79665
217 3.03077 -4.90618
218 3.03067 -5.01567
219 3.03057 -5.12511
220 3.03046 -5.23452
221 3.03036 -5.34388
222 3.03025 -5.4532
223 3.03014 -5.56248
224 3.03003 -5.67172
225 3.02991 -5.78091
226 3.0298 -5.89006
227 3.02968 -5.99916
228 3.02956 -6.10822
229 3.02943 -6.21723
230 3.02931 -6.3262
231 3.02918 -6.43512
232 3.02905 -6.54399
233 3.02892 -6.65281
234 3.02878 -6.76159
235 3.02865 -6.87032
236 3.02851 -6.979
237 3.02837 -7.08762
238 3.02823 -7.1962
239 3.02808 -7.30473
240 3.02793 -7.41321
241 3.02778 -7.52163
242 3.02763 -7.63
243 3.02748 -7.73832
244 3.02732 -7.84658
245 3.02716 -7.95479
246 3.027 -8.06295
247 3.02684 -8.17105
248 3.02668 -8.27909
249 3.02651 -8.38708
250 3.02634 -8.49501
251 3.02617 -8.60288
252 3.026 -8.7107
253 3.02582 -8.81845
254 3.02565 -8.92615
255 3.02547 -9.03379
256 3.02528 -9.14136
257 3.0251 -9.24888
258 3.02491 -9.35633
259 3.02473 -9.46372
