n	rho	drho
0 3 79
1 3.00158 78.8928
2 3.00316 78.7854
3 3.00473 78.6776
4 3.0063 78.5696
5 3.00787 78.4613
6 3.00944 78.3528
7 3.01101 78.244
8 3.01257 78.1349
9 3.01413 78.0256
10 3.01569 77.916
11 3.01725 77.8062
12 3.0188 77.6961
13 3.02036 77.5858
14 3.02191 77.4753
15 3.02346 77.3645
16 3.025 77.2534
17 3.02655 77.1421
18 3.02809 77.0306
19 3.02963 76.9189
20 3.03116 76.8069
21 3.0327 76.6948
22 3.03423 76.5824
23 3.03576 76.4697
24 3.03729 76.3569
25 3.03882 76.2438
26 3.04034 76.1306
27 3.04186 76.0171
28 3.04338 75.9034
29 3.0449 75.7896
30 3.04641 75.6755
31 3.04793 75.5612
32 3.04944 75.4467
33 3.05094 75.3321
34 3.05245 75.2172
35 3.05395 75.1022
36 3.05545 74.9869
37 3.05695 74.8715
38 3.05845 74.7559
39 3.05994 74.6401
40 3.06143 74.5242
41 3.06292 74.4081
42 3.06441 74.2918
43 3.06589 74.1753
44 3.06738 74.0586
45 3.06886 73.9418
46 3.07033 73.8249
47 3.07181 73.7077
48 3.07328 73.5905
49 3.07475 73.473
50 3.07622 73.3554
51 3.07769 73.2376
52 3.07915 73.1197
53 3.08061 73.0017
54 3.08207 72.8835
55 3.08353 72.7651
56 3.08498 72.6466
57 3.08643 72.528
58 3.08788 72.4092
59 3.08933 72.2903
60 3.09077 72.1712
61 3.09222 72.052
62 3.09366 71.9327
63 3.09509 71.8133
64 3.09653 71.6937
65 3.09796 71.574
66 3.09939 71.4541
67 3.10082 71.3342
68 3.10225 71.2141
69 3.10367 71.0939
70 3.10509 70.9736
71 3.10651 70.8531
72 3.10792 70.7326
73 3.10934 70.6119
74 3.11075 70.4911
75 3.11216 70.3703
76 3.11356 70.2493
77 3.11497 70.1282
78 3.11637 70.0069
79 3.11777 69.8856
80 3.11916 69.7642
81 3.12056 69.6427
82 3.12195 69.5211
83 3.12334 69.3994
84 3.12473 69.2776
85 3.12611 69.1556
86 3.12749 69.0336
87 3.12887 68.9116
88 3.13025 68.7894
89 3.13162 68.6671
90 3.13299 68.5447
91 3.13436 68.4223
92 3.13573 68.2997
93 3.1371 68.1771
94 3.13846 68.0544
95 3.13982 67.9316
96 3.14118 67.8088
97 3.14253 67.6858
98 3.14388 67.5628
99 3.14523 67.4397
100 3.14658 67.3166
101 3.14793 67.1933
102 3.14927 67.07
103 3.15061 66.9466
104 3.15195 66.8231
