n	rho	drho
815 3.49426 -19.2052
816 3.49387 -19.3272
817 3.49349 -19.4492
818 3.4931 -19.5713
819 3.4927 -19.6933
820 3.49231 -19.8154
821 3.49191 -19.9375
822 3.49151 -20.0596
823 3.49111 -20.1817
824 3.4907 -20.3039
825 3.4903 -20.426
826 3.48989 -20.5482
827 3.48948 -20.6704
828 3.48906 -20.7926
829 3.48864 -20.9148
830 3.48822 -21.037
831 3.4878 -21.1593
832 3.48738 -21.2816
833 3.48695 -21.4038
834 3.48652 -21.5261
835 3.48609 -21.6485
836 3.48566 -21.7708
837 3.48522 -21.8932
838 3.48478 -22.0155
839 3.48434 -22.1379
840 3.48389 -22.2603
841 3.48345 -22.3827
842 3.483 -22.5052
843 3.48255 -22.6276
844 3.48209 -22.7501
845 3.48164 -22.8726
846 3.48118 -22.9951
847 3.48072 -23.1176
848 3.48025 -23.2401
849 3.47979 -23.3627
850 3.47932 -23.4852
851 3.47885 -23.6078
852 3.47838 -23.7304
853 3.4779 -23.853
854 3.47742 -23.9757
855 3.47694 -24.0983
856 3.47646 -24.221
857 3.47597 -24.3437
858 3.47548 -24.4664
859 3.47499 -24.5891
860 3.4745 -24.7118
861 3.474 -24.8345
862 3.47351 -24.9573
863 3.47301 -25.0801
864 3.4725 -25.2029
865 3.472 -25.3257
866 3.47149 -25.4485
867 3.47098 -25.5714
868 3.47047 -25.6942
869 3.46995 -25.8171
870 3.46943 -25.94
871 3.46891 -26.0629
872 3.46839 -26.1858
873 3.46787 -26.3088
874 3.46734 -26.4317
875 3.46681 -26.5547
876 3.46628 -26.6777
877 3.46574 -26.8007
878 3.46521 -26.9237
879 3.46467 -27.0467
880 3.46412 -27.1698
881 3.46358 -27.2929
882 3.46303 -27.416
883 3.46248 -27.5391
884 3.46193 -27.6622
885 3.46138 -27.7853
886 3.46082 -27.9084
887 3.46026 -28.0316
888 3.4597 -28.1548
889 3.45913 -28.278
890 3.45857 -28.4012
891 3.458 -28.5244
892 3.45743 -28.6476
893 3.45685 -28.7709
894 3.45628 -28.8942
895 3.4557 -29.0175
896 3.45511 -29.1408
897 3.45453 -29.2641
898 3.45394 -29.3874
899 3.45335 -29.5107
900 3.45276 -29.6341
901 3.45217 -29.7575
902 3.45157 -29.8809
903 3.45097 -30.0043
904 3.45037 -30.1277
905 3.44977 -30.2511
906 3.44916 -30.3746
907 3.44855 -30.498
908 3.44794 -30.6215
909 3.44733 -30.745
910 3.44671 -30.8685
911 3.44609 -30.992
912 3.44547 -31.1155
913 3.44485 -31.2391
914 3.44422 -31.3626
915 3.4436 -31.4862
916 3.44296 -31.6098
917 3.44233 -31.7334
918 3.4417 -31.857
919 3.44106 -31.9806
920 3.44042 -32.1043
921 3.43977 -32.2279
922 3.43913 -32.3516
923 3.43848 -32.4753
924 3.43783 -32.599
925 3.43717 -32.7227
926 3.43652 -32.8464
927 3.43586 -32.9701
928 3.4352 -33.0939
929 3.43454 -33.2176
930 3.43387 -33.3414
931 3.4332 -33.4652
932 3.43253 -33.589
933 3.43186 -33.7128
934 3.43118 -33.8366
935 3.43051 -33.9604
936 3.42983 -34.0843
937 3.42914 -34.2081
938 3.42846 -34.332
939 3.42777 -34.4559
940 3.42708 -34.5797
941 3.42639 -34.7036
942 3.42569 -34.8275
943 3.42499 -34.9515
944 3.42429 -35.0754
945 3.42359 -35.1993
946 3.42289 -35.3233
947 3.42218 -35.4472
948 3.42147 -35.5712
949 3.42075 -35.6952
950 3.42004 -35.8192
951 3.41932 -35.9432
952 3.4186 -36.0672
953 3.41788 -36.1912
954 3.41715 -36.3152
955 3.41643 -36.4393
956 3.4157 -36.5633
957 3.41496 -36.6874
958 3.41423 -36.8114
959 3.41349 -36.9355
960 3.41275 -37.0596
961 3.41201 -37.1837
962 3.41126 -37.3078
963 3.41052 -37.4319
964 3.40977 -37.556
965 3.40901 -37.6801
966 3.40826 -37.8042
967 3.4075 -37.9284
968 3.40674 -38.0525
969 3.40598 -38.1767
970 3.40522 -38.3008
971 3.40445 -38.425
972 3.40368 -38.5492
973 3.40291 -38.6733
974 3.40213 -38.7975
975 3.40135 -38.9217
976 3.40057 -39.0459
977 3.39979 -39.1701
978 3.39901 -39.2943
979 3.39822 -39.4185
980 3.39743 -39.5427
981 3.39664 -39.6669
982 3.39584 -39.7911
983 3.39505 -39.9154
984 3.39425 -40.0396
985 3.39345 -40.1638
986 3.39264 -40.2881
