n	rho	drho
0 3 18
1 3.00036 17.8929
2 3.00072 17.7858
3 3.00107 17.6786
4 3.00142 17.5713
5 3.00177 17.464
6 3.00212 17.3566
7 3.00247 17.2492
8 3.00281 17.1417
9 3.00315 17.0341
10 3.00349 16.9265
11 3.00383 16.8188
12 3.00417 16.711
13 3.0045 16.6032
14 3.00483 16.4954
15 3.00516 16.3875
16 3.00549 16.2795
17 3.00581 16.1715
18 3.00613 16.0634
19 3.00645 15.9553
20 3.00677 15.8471
21 3.00709 15.7388
22 3.0074 15.6305
23 3.00771 15.5222
24 3.00802 15.4138
25 3.00833 15.3054
26 3.00863 15.1969
27 3.00894 15.0883
28 3.00924 14.9797
29 3.00953 14.8711
30 3.00983 14.7624
31 3.01013 14.6537
32 3.01042 14.5449
33 3.01071 14.4361
34 3.01099 14.3272
35 3.01128 14.2183
36 3.01156 14.1094
37 3.01184 14.0004
38 3.01212 13.8913
39 3.0124 13.7822
40 3.01267 13.6731
41 3.01295 13.5639
42 3.01322 13.4547
43 3.01349 13.3455
44 3.01375 13.2362
45 3.01401 13.1269
46 3.01428 13.0175
47 3.01454 12.9081
48 3.01479 12.7987
49 3.01505 12.6892
50 3.0153 12.5797
51 3.01555 12.4702
52 3.0158 12.3606
53 3.01605 12.251
54 3.01629 12.1413
55 3.01653 12.0316
56 3.01677 11.9219
57 3.01701 11.8122
58 3.01724 11.7024
59 3.01748 11.5926
60 3.01771 11.4827
61 3.01794 11.3728
62 3.01816 11.2629
63 3.01839 11.153
64 3.01861 11.043
65 3.01883 10.9331
66 3.01904 10.823
67 3.01926 10.713
68 3.01947 10.6029
69 3.01968 10.4928
70 3.01989 10.3827
71 3.0201 10.2725
72 3.0203 10.1624
73 3.02051 10.0522
74 3.02071 9.94195
75 3.0209 9.8317
76 3.0211 9.72143
77 3.02129 9.61114
78 3.02148 9.50082
79 3.02167 9.39049
80 3.02186 9.28013
81 3.02204 9.16975
82 3.02223 9.05936
83 3.02241 8.94894
84 3.02258 8.8385
85 3.02276 8.72805
86 3.02293 8.61758
87 3.0231 8.50709
88 3.02327 8.39658
89 3.02344 8.28606
90 3.02361 8.17552
91 3.02377 8.06496
92 3.02393 7.95439
93 3.02409 7.84381
94 3.02424 7.73321
95 3.02439 7.62259
96 3.02455 7.51197
97 3.0247 7.40133
98 3.02484 7.29068
99 3.02499 7.18001
100 3.02513 7.06934
101 3.02527 6.95865
102 3.02541 6.84795
103 3.02554 6.73725
104 3.02568 6.62653
105 3.02581 6.5158
106 3.02594 6.40507
107 3.02606 6.29433
108 3.02619 6.18358
109 3.02631 6.07282
110 3.02643 5.96205
111 3.02655 5.85128
112 3.02667 5.7405
113 3.02678 5.62972
114 3.02689 5.51893
115 3.027 5.40814
116 3.02711 5.29735
117 3.02721 5.18655
118 3.02732 5.07574
119 3.02742 4.96494
120 3.02751 4.85413
121 3.02761 4.74332
122 3.0277 4.63251
123 3.0278 4.52169
124 3.02788 4.41088
125 3.02797 4.30007
126 3.02806 4.18926
127 3.02814 4.07844
128 3.02822 3.96763
129 3.0283 3.85683
130 3.02837 3.74602
131 3.02845 3.63522
132 3.02852 3.52442
133 3.02859 3.41362
134 3.02866 3.30283
135 3.02872 3.19204
136 3.02878 3.08125
137 3.02884 2.97048
138 3.0289 2.8597
139 3.02896 2.74894
140 3.02901 2.63818
141 3.02906 2.52743
142 3.02911 2.41668
143 3.02916 2.30595
144 3.02921 2.19522
145 3.02925 2.0845
146 3.02929 1.97379
147 3.02933 1.8631
148 3.02936 1.75241
149 3.0294 1.64173
150 3.02943 1.53106
151 3.02946 1.42041
152 3.02949 1.30977
153 3.02951 1.19914
154 3.02953 1.08852
155 3.02956 0.977916
156 3.02957 0.867327
157 3.02959 0.756753
158 3.0296 0.646193
159 3.02962 0.535649
160 3.02963 0.425121
161 3.02963 0.314609
162 3.02964 0.204113
163 3.02964 0.0936352
164 3.02964 -0.0168251
165 3.02964 -0.127267
166 3.02964 -0.237691
167 3.02963 -0.348095
168 3.02962 -0.45848
169 3.02961 -0.568845
170 3.0296 -0.679189
171 3.02959 -0.789513
172 3.02957 -0.899815
173 3.02955 -1.0101
174 3.02953 -1.12035
175 3.0295 -1.23059
176 3.02948 -1.3408
177 3.02945 -1.45099
178 3.02942 -1.56115
179 3.02939 -1.67129
180 3.02935 -1.7814
181 3.02932 -1.89149
