n	rho	drho
0 3 7
1 3.00014 6.89295
2 3.00028 6.78587
3 3.00041 6.67877
4 3.00054 6.57164
5 3.00067 6.46449
6 3.0008 6.35732
7 3.00093 6.25012
8 3.00105 6.1429
9 3.00117 6.03566
10 3.00129 5.9284
11 3.00141 5.82112
12 3.00153 5.71382
13 3.00164 5.60649
14 3.00175 5.49915
15 3.00186 5.39179
16 3.00197 5.28442
17 3.00207 5.17702
18 3.00217 5.06961
19 3.00227 4.96218
20 3.00237 4.85474
21 3.00247 4.74728
22 3.00256 4.6398
23 3.00265 4.53231
24 3.00274 4.42481
25 3.00283 4.3173
26 3.00292 4.20977
27 3.003 4.10223
28 3.00308 3.99467
29 3.00316 3.88711
30 3.00323 3.77953
31 3.00331 3.67195
32 3.00338 3.56435
33 3.00345 3.45675
34 3.00352 3.34914
35 3.00359 3.24151
36 3.00365 3.13389
37 3.00371 3.02625
38 3.00377 2.91861
39 3.00383 2.81096
40 3.00388 2.7033
41 3.00394 2.59564
42 3.00399 2.48798
43 3.00404 2.38031
44 3.00408 2.27264
45 3.00413 2.16496
46 3.00417 2.05728
47 3.00421 1.9496
48 3.00425 1.84192
49 3.00428 1.73424
50 3.00432 1.62655
51 3.00435 1.51887
52 3.00438 1.41119
53 3.0044 1.3035
54 3.00443 1.19582
55 3.00445 1.08814
56 3.00447 0.980466
57 3.00449 0.872791
58 3.00451 0.765121
59 3.00452 0.657454
60 3.00453 0.549792
61 3.00454 0.442134
62 3.00455 0.334482
63 3.00456 0.226836
64 3.00456 0.119196
65 3.00456 0.0115634
66 3.00456 -0.0960619
67 3.00456 -0.203679
68 3.00455 -0.311288
69 3.00455 -0.418888
70 3.00454 -0.526479
71 3.00452 -0.634059
72 3.00451 -0.741629
73 3.00449 -0.849188
74 3.00448 -0.956736
75 3.00446 -1.06427
76 3.00443 -1.17179
77 3.00441 -1.2793
78 3.00438 -1.3868
79 3.00435 -1.49428
80 3.00432 -1.60175
81 3.00429 -1.7092
82 3.00425 -1.81664
83 3.00422 -1.92406
84 3.00418 -2.03147
85 3.00414 -2.13885
86 3.00409 -2.24622
87 3.00405 -2.35358
88 3.004 -2.46091
89 3.00395 -2.56822
90 3.0039 -2.67552
91 3.00384 -2.78279
92 3.00378 -2.89004
93 3.00373 -2.99728
94 3.00366 -3.10449
95 3.0036 -3.21167
96 3.00354 -3.31884
97 3.00347 -3.42598
98 3.0034 -3.5331
99 3.00333 -3.64019
100 3.00325 -3.74726
101 3.00318 -3.8543
102 3.0031 -3.96132
103 3.00302 -4.06831
104 3.00294 -4.17527
105 3.00285 -4.28221
106 3.00276 -4.38912
107 3.00268 -4.496
108 3.00258 -4.60285
109 3.00249 -4.70967
110 3.0024 -4.81646
111 3.0023 -4.92322
112 3.0022 -5.02995
113 3.0021 -5.13664
114 3.00199 -5.24331
115 3.00189 -5.34994
116 3.00178 -5.45654
117 3.00167 -5.5631
118 3.00156 -5.66963
119 3.00144 -5.77612
120 3.00133 -5.88258
121 3.00121 -5.989
122 3.00109 -6.09539
123 3.00096 -6.20173
124 3.00084 -6.30804
125 3.00071 -6.41432
126 3.00058 -6.52055
127 3.00045 -6.62674
128 3.00032 -6.73289
129 3.00018 -6.83901
130 3.00004 -6.94508
131 2.9999 -7.05111
132 2.99976 -7.15709
133 2.99962 -7.26304
134 2.99947 -7.36894
135 2.99932 -7.47479
136 2.99917 -7.58061
137 2.99902 -7.68637
138 2.99886 -7.79209
139 2.99871 -7.89777
140 2.99855 -8.00339
141 2.99839 -8.10897
142 2.99822 -8.21451
143 2.99806 -8.31999
144 2.99789 -8.42542
145 2.99772 -8.53081
146 2.99755 -8.63614
147 2.99738 -8.74142
148 2.9972 -8.84665
149 2.99702 -8.95183
150 2.99684 -9.05695
151 2.99666 -9.16203
152 2.99648 -9.26704
153 2.99629 -9.37201
154 2.9961 -9.47691
155 2.99591 -9.58177
156 2.99572 -9.68656
157 2.99552 -9.7913
158 2.99533 -9.89598
159 2.99513 -10.0006
160 2.99493 -10.1052
161 2.99472 -10.2097
162 2.99452 -10.3141
163 2.99431 -10.4185
164 2.9941 -10.5228
165 2.99389 -10.6271
166 2.99368 -10.7313
167 2.99346 -10.8354
168 2.99324 -10.9395
169 2.99302 -11.0435
170 2.9928 -11.1474
171 2.99258 -11.2513
172 2.99235 -11.3551
173 2.99212 -11.4588
174 2.99189 -11.5625
175 2.99166 -11.6661
176 2.99143 -11.7696
177 2.99119 -11.8731
178 2.99095 -11.9765
179 2.99071 -12.0798
180 2.99047 -12.183
181 2.99022 -12.2862
182 2.98998 -12.3893
183 2.98973 -12.4923
184 2.98948 -12.5953
185 2.98922 -12.6982
186 2.98897 -12.801
187 2.98871 -12.9037
188 2.98845 -13.0064
189 2.98819 -13.1089
190 2.98793 -13.2114
191 2.98766 -13.3138
192 2.9874 -13.4162
193 2.98713 -13.5184
194 2.98686 -13.6206
195 2.98658 -13.7227
196 2.98631 -13.8247
197 2.98603 -13.9266
198 2.98575 -14.0284
199 2.98547 -14.1302
200 2.98518 -14.2318
201 2.9849 -14.3334
202 2.98461 -14.4349
203 2.98432 -14.5363
204 2.98403 -14.6376
205 2.98374 -14.7388
206 2.98344 -14.8399
207 2.98314 -14.941
208 2.98284 -15.0419
209 2.98254 -15.1428
210 2.98224 -15.2435
211 2.98193 -15.3442
212 2.98162 -15.4448
213 2.98131 -15.5453
214 2.981 -15.6456
215 2.98069 -15.7459
216 2.98037 -15.8461
217 2.98005 -15.9462
218 2.97973 -16.0462
219 2.97941 -16.1461
220 2.97909 -16.2458
221 2.97876 -16.3455
222 2.97843 -16.4451
223 2.9781 -16.5446
224 2.97777 -16.6439
225 2.97744 -16.7432
226 2.9771 -16.8424
227 2.97676 -16.9414
228 2.97642 -17.0404
229 2.97608 -17.1392
230 2.97574 -17.2379
231 2.97539 -17.3365
232 2.97505 -17.435
233 2.9747 -17.5334
234 2.97434 -17.6317
235 2.97399 -17.7299
236 2.97363 -17.8279
237 2.97328 -17.9259
238 2.97292 -18.0237
239 2.97256 -18.1214
240 2.97219 -18.219
241 2.97183 -18.3164
242 2.97146 -18.4138
243 2.97109 -18.511
244 2.97072 -18.6081
245 2.97035 -18.7051
246 2.96997 -18.8019
247 2.96959 -18.8986
248 2.96922 -18.9953
249 2.96883 -19.0917
250 2.96845 -19.1881
251 2.96807 -19.2843
252 2.96768 -19.3804
253 2.96729 -19.4764
254 2.9669 -19.5722
255 2.96651 -19.6679
256 2.96611 -19.7635
257 2.96572 -19.8589
258 2.96532 -19.9542
259 2.96492 -20.0494
260 2.96452 -20.1444
261 2.96411 -20.2393
262 2.96371 -20.334
263 2.9633 -20.4287
264 2.96289 -20.5231
265 2.96248 -20.6175
266 2.96207 -20.7116
267 2.96165 -20.8057
268 2.96123 -20.8996
269 2.96082 -20.9933
270 2.96039 -21.087
271 2.95997 -21.1804
272 2.95955 -21.2737
273 2.95912 -21.3669
274 2.95869 -21.4599
275 2.95826 -21.5528
276 2.95783 -21.6455
277 2.9574 -21.738
278 2.95696 -21.8304
279 2.95652 -21.9227
280 2.95608 -22.0148
281 2.95564 -22.1067
282 2.9552 -22.1985
283 2.95476 -22.2901
284 2.95431 -22.3815
285 2.95386 -22.4728
286 2.95341 -22.5639
287 2.95296 -22.6549
288 2.9525 -22.7457
289 2.95205 -22.8363
290 2.95159 -22.9268
291 2.95113 -23.0171
292 2.95067 -23.1072
293 2.95021 -23.1972
294 2.94974 -23.2869
295 2.94927 -23.3765
296 2.94881 -23.466
297 2.94834 -23.5552
298 2.94786 -23.6443
299 2.94739 -23.7332
300 2.94691 -23.8219
301 2.94644 -23.9105
302 2.94596 -23.9988
303 2.94548 -24.087
304 2.94499 -24.175
305 2.94451 -24.2628
306 2.94402 -24.3505
307 2.94354 -24.4379
308 2.94305 -24.5251
309 2.94256 -24.6122
310 2.94206 -24.6991
311 2.94157 -24.7857
312 2.94107 -24.8722
313 2.94057 -24.9585
314 2.94007 -25.0446
315 2.93957 -25.1305
316 2.93907 -25.2162
317 2.93856 -25.3017
318 2.93806 -25.387
319 2.93755 -25.4721
320 2.93704 -25.557
321 2.93652 -25.6417
322 2.93601 -25.7262
323 2.9355 -25.8104
324 2.93498 -25.8945
325 2.93446 -25.9783
326 2.93394 -26.062
327 2.93342 -26.1454
328 2.93289 -26.2286
329 2.93237 -26.3117
330 2.93184 -26.3944
331 2.93131 -26.477
332 2.93078 -26.5594
333 2.93025 -26.6415
334 2.92972 -26.7234
335 2.92918 -26.8051
336 2.92864 -26.8866
337 2.92811 -26.9678
338 2.92757 -27.0488
339 2.92702 -27.1296
340 2.92648 -27.2101
341 2.92594 -27.2905
342 2.92539 -27.3705
343 2.92484 -27.4504
344 2.92429 -27.53
345 2.92374 -27.6094
346 2.92319 -27.6885
347 2.92263 -27.7674
348 2.92208 -27.8461
349 2.92152 -27.9245
350 2.92096 -28.0027
351 2.9204 -28.0806
352 2.91984 -28.1583
353 2.91927 -28.2357
354 2.91871 -28.3129
355 2.91814 -28.3899
356 2.91757 -28.4665
357 2.917 -28.543
358 2.91643 -28.6191
359 2.91586 -28.6951
360 2.91528 -28.7707
361 2.9147 -28.8461
362 2.91413 -28.9212
363 2.91355 -28.9961
364 2.91297 -29.0707
365 2.91238 -29.145
366 2.9118 -29.2191
367 2.91122 -29.2929
368 2.91063 -29.3664
369 2.91004 -29.4397
370 2.90945 -29.5127
371 2.90886 -29.5854
372 2.90827 -29.6578
373 2.90767 -29.73
374 2.90708 -29.8018
375 2.90648 -29.8734
376 2.90588 -29.9447
377 2.90528 -30.0158
378 2.90468 -30.0865
379 2.90408 -30.1569
380 2.90348 -30.2271
381 2.90287 -30.297
382 2.90227 -30.3665
383 2.90166 -30.4358
384 2.90105 -30.5048
385 2.90044 -30.5735
386 2.89983 -30.6418
387 2.89921 -30.7099
388 2.8986 -30.7777
389 2.89798 -30.8452
390 2.89736 -30.9123
391 2.89674 -30.9792
392 2.89612 -31.0457
393 2.8955 -31.1119
394 2.89488 -31.1779
395 2.89426 -31.2435
396 2.89363 -31.3087
397 2.893 -31.3737
398 2.89237 -31.4384
399 2.89175 -31.5027
400 2.89111 -31.5667
401 2.89048 -31.6304
402 2.88985 -31.6937
403 2.88921 -31.7567
404 2.88858 -31.8194
405 2.88794 -31.8818
406 2.8873 -31.9438
407 2.88666 -32.0055
408 2.88602 -32.0668
409 2.88538 -32.1278
410 2.88474 -32.1885
411 2.88409 -32.2488
412 2.88345 -32.3088
413 2.8828 -32.3684
414 2.88215 -32.4277
415 2.8815 -32.4866
416 2.88085 -32.5452
417 2.8802 -32.6034
418 2.87955 -32.6613
419 2.8789 -32.7188
420 2.87824 -32.7759
421 2.87759 -32.8327
422 2.87693 -32.8891
423 2.87627 -32.9452
424 2.87561 -33.0009
425 2.87495 -33.0562
426 2.87429 -33.1111
427 2.87363 -33.1657
428 2.87296 -33.2199
429 2.8723 -33.2737
430 2.87163 -33.3272
431 2.87096 -33.3802
432 2.8703 -33.4329
433 2.86963 -33.4852
434 2.86896 -33.5371
435 2.86828 -33.5886
436 2.86761 -33.6398
437 2.86694 -33.6905
438 2.86626 -33.7408
439 2.86559 -33.7908
440 2.86491 -33.8403
441 2.86424 -33.8895
442 2.86356 -33.9382
443 2.86288 -33.9866
444 2.8622 -34.0345
445 2.86152 -34.082
446 2.86083 -34.1291
447 2.86015 -34.1758
448 2.85947 -34.2221
449 2.85878 -34.268
450 2.8581 -34.3134
451 2.85741 -34.3585
452 2.85672 -34.4031
453 2.85603 -34.4472
454 2.85534 -34.491
455 2.85465 -34.5343
456 2.85396 -34.5772
457 2.85327 -34.6197
458 2.85258 -34.6617
459 2.85188 -34.7033
460 2.85119 -34.7445
461 2.8505 -34.7852
462 2.8498 -34.8254
463 2.8491 -34.8653
464 2.8484 -34.9046
465 2.84771 -34.9436
466 2.84701 -34.9821
467 2.84631 -35.0201
468 2.84561 -35.0576
469 2.8449 -35.0948
470 2.8442 -35.1314
471 2.8435 -35.1676
472 2.8428 -35.2033
473 2.84209 -35.2386
474 2.84139 -35.2734
475 2.84068 -35.3077
476 2.83997 -35.3415
477 2.83927 -35.3749
478 2.83856 -35.4078
479 2.83785 -35.4402
480 2.83714 -35.4722
481 2.83643 -35.5036
482 2.83572 -35.5346
483 2.83501 -35.5651
484 2.8343 -35.5951
485 2.83359 -35.6246
486 2.83287 -35.6536
487 2.83216 -35.6821
488 2.83145 -35.7101
489 2.83073 -35.7376
490 2.83002 -35.7646
491 2.8293 -35.7911
492 2.82858 -35.8171
493 2.82787 -35.8426
494 2.82715 -35.8676
495 2.82643 -35.8921
496 2.82572 -35.916
497 2.825 -35.9395
498 2.82428 -35.9624
499 2.82356 -35.9848
500 2.82284 -36.0066
501 2.82212 -36.028
502 2.8214 -36.0488
503 2.82068 -36.0691
504 2.81995 -36.0888
505 2.81923 -36.108
506 2.81851 -36.1267
507 2.81779 -36.1449
508 2.81706 -36.1625
509 2.81634 -36.1795
510 2.81562 -36.196
511 2.81489 -36.212
512 2.81417 -36.2274
513 2.81344 -36.2423
514 2.81272 -36.2566
515 2.81199 -36.2703
516 2.81127 -36.2835
517 2.81054 -36.2961
518 2.80982 -36.3082
519 2.80909 -36.3197
520 2.80836 -36.3306
521 2.80764 -36.341
522 2.80691 -36.3508
523 2.80618 -36.36
524 2.80546 -36.3686
525 2.80473 -36.3767
526 2.804 -36.3842
527 2.80327 -36.3911
528 2.80254 -36.3974
529 2.80182 -36.4031
530 2.80109 -36.4083
531 2.80036 -36.4128
532 2.79963 -36.4168
533 2.7989 -36.4202
534 2.79818 -36.4229
535 2.79745 -36.4251
536 2.79672 -36.4266
537 2.79599 -36.4276
538 2.79526 -36.428
539 2.79453 -36.4277
540 2.7938 -36.4268
541 2.79308 -36.4254
542 2.79235 -36.4233
543 2.79162 -36.4206
544 2.79089 -36.4172
545 2.79016 -36.4133
546 2.78943 -36.4087
547 2.78871 -36.4035
548 2.78798 -36.3977
549 2.78725 -36.3912
550 2.78652 -36.3842
551 2.78579 -36.3764
552 2.78507 -36.3681
553 2.78434 -36.3591
554 2.78361 -36.3495
555 2.78289 -36.3392
556 2.78216 -36.3283
557 2.78143 -36.3167
558 2.78071 -36.3045
559 2.77998 -36.2917
560 2.77925 -36.2781
561 2.77853 -36.264
562 2.7778 -36.2492
563 2.77708 -36.2337
564 2.77635 -36.2176
565 2.77563 -36.2008
566 2.77491 -36.1833
567 2.77418 -36.1652
568 2.77346 -36.1464
569 2.77274 -36.1269
570 2.77202 -36.1068
571 2.77129 -36.086
572 2.77057 -36.0645
573 2.76985 -36.0424
574 2.76913 -36.0195
575 2.76841 -35.996
576 2.76769 -35.9718
577 2.76697 -35.9469
578 2.76625 -35.9214
579 2.76553 -35.8951
580 2.76482 -35.8682
581 2.7641 -35.8405
582 2.76338 -35.8122
583 2.76267 -35.7832
584 2.76195 -35.7534
585 2.76124 -35.723
586 2.76052 -35.6919
587 2.75981 -35.6601
588 2.7591 -35.6275
589 2.75838 -35.5943
590 2.75767 -35.5604
591 2.75696 -35.5257
592 2.75625 -35.4903
593 2.75554 -35.4543
594 2.75483 -35.4175
595 2.75413 -35.38
596 2.75342 -35.3418
597 2.75271 -35.3028
598 2.75201 -35.2632
599 2.7513 -35.2228
600 2.7506 -35.1817
601 2.74989 -35.1398
602 2.74919 -35.0973
603 2.74849 -35.054
604 2.74779 -35.01
605 2.74709 -34.9652
606 2.74639 -34.9198
607 2.74569 -34.8735
608 2.745 -34.8266
609 2.7443 -34.7789
610 2.7436 -34.7305
611 2.74291 -34.6813
612 2.74222 -34.6314
613 2.74153 -34.5808
614 2.74083 -34.5294
615 2.74014 -34.4772
616 2.73945 -34.4244
617 2.73877 -34.3707
618 2.73808 -34.3164
619 2.73739 -34.2612
620 2.73671 -34.2054
621 2.73603 -34.1487
622 2.73534 -34.0913
623 2.73466 -34.0332
624 2.73398 -33.9743
625 2.7333 -33.9147
626 2.73263 -33.8542
627 2.73195 -33.7931
628 2.73127 -33.7311
629 2.7306 -33.6685
630 2.72993 -33.605
631 2.72926 -33.5408
632 2.72859 -33.4758
633 2.72792 -33.4101
634 2.72725 -33.3436
635 2.72658 -33.2763
636 2.72592 -33.2082
637 2.72525 -33.1394
638 2.72459 -33.0698
639 2.72393 -32.9995
640 2.72327 -32.9284
641 2.72261 -32.8565
642 2.72196 -32.7838
643 2.7213 -32.7104
644 2.72065 -32.6362
645 2.72 -32.5612
646 2.71935 -32.4854
647 2.7187 -32.4089
648 2.71805 -32.3316
649 2.71741 -32.2535
650 2.71676 -32.1746
651 2.71612 -32.095
652 2.71548 -32.0146
653 2.71484 -31.9334
654 2.7142 -31.8514
655 2.71356 -31.7686
656 2.71293 -31.6851
657 2.7123 -31.6008
658 2.71167 -31.5157
659 2.71104 -31.4298
660 2.71041 -31.3432
661 2.70978 -31.2557
662 2.70916 -31.1675
663 2.70854 -31.0785
664 2.70791 -30.9888
665 2.7073 -30.8982
666 2.70668 -30.8069
667 2.70606 -30.7147
668 2.70545 -30.6218
669 2.70484 -30.5282
670 2.70423 -30.4337
671 2.70362 -30.3385
672 2.70302 -30.2424
673 2.70241 -30.1456
674 2.70181 -30.048
675 2.70121 -29.9497
676 2.70061 -29.8505
677 2.70002 -29.7506
678 2.69942 -29.6499
679 2.69883 -29.5484
680 2.69824 -29.4462
681 2.69765 -29.3431
682 2.69707 -29.2393
683 2.69648 -29.1347
684 2.6959 -29.0294
685 2.69532 -28.9232
686 2.69474 -28.8163
687 2.69417 -28.7086
688 2.6936 -28.6002
689 2.69302 -28.4909
690 2.69246 -28.3809
691 2.69189 -28.2701
692 2.69132 -28.1586
693 2.69076 -28.0463
694 2.6902 -27.9332
695 2.68965 -27.8193
696 2.68909 -27.7047
697 2.68854 -27.5893
698 2.68799 -27.4732
699 2.68744 -27.3562
700 2.68689 -27.2386
701 2.68635 -27.1201
702 2.68581 -27.0009
703 2.68527 -26.881
704 2.68473 -26.7602
705 2.6842 -26.6388
706 2.68367 -26.5165
707 2.68314 -26.3936
708 2.68261 -26.2698
709 2.68209 -26.1453
710 2.68157 -26.0201
711 2.68105 -25.8941
712 2.68053 -25.7674
713 2.68002 -25.6399
714 2.6795 -25.5117
715 2.67899 -25.3828
716 2.67849 -25.2531
717 2.67798 -25.1226
718 2.67748 -24.9915
719 2.67699 -24.8596
720 2.67649 -24.7269
721 2.676 -24.5936
722 2.67551 -24.4595
723 2.67502 -24.3247
724 2.67453 -24.1891
725 2.67405 -24.0528
726 2.67357 -23.9159
727 2.67309 -23.7782
728 2.67262 -23.6397
729 2.67215 -23.5006
730 2.67168 -23.3608
731 2.67121 -23.2202
732 2.67075 -23.079
733 2.67029 -22.937
734 2.66983 -22.7943
735 2.66938 -22.651
736 2.66893 -22.5069
737 2.66848 -22.3622
738 2.66803 -22.2167
739 2.66759 -22.0706
740 2.66715 -21.9238
741 2.66671 -21.7763
742 2.66628 -21.6281
743 2.66585 -21.4793
744 2.66542 -21.3297
745 2.66499 -21.1795
746 2.66457 -21.0287
747 2.66415 -20.8771
748 2.66374 -20.7249
749 2.66332 -20.5721
750 2.66291 -20.4185
751 2.66251 -20.2644
752 2.6621 -20.1096
753 2.6617 -19.9541
754 2.66131 -19.798
755 2.66091 -19.6412
756 2.66052 -19.4838
757 2.66013 -19.3258
758 2.65975 -19.1672
759 2.65937 -19.0079
760 2.65899 -18.848
761 2.65861 -18.6875
762 2.65824 -18.5263
763 2.65787 -18.3646
764 2.6575 -18.2022
765 2.65714 -18.0393
766 2.65678 -17.8757
767 2.65643 -17.7115
768 2.65607 -17.5468
769 2.65573 -17.3814
770 2.65538 -17.2155
771 2.65504 -17.049
772 2.6547 -16.8819
773 2.65436 -16.7142
774 2.65403 -16.546
775 2.6537 -16.3772
776 2.65337 -16.2078
777 2.65305 -16.0379
778 2.65273 -15.8674
779 2.65242 -15.6964
780 2.6521 -15.5248
781 2.6518 -15.3527
782 2.65149 -15.18
783 2.65119 -15.0068
784 2.65089 -14.8331
785 2.65059 -14.6589
786 2.6503 -14.4841
787 2.65002 -14.3089
788 2.64973 -14.1331
789 2.64945 -13.9568
790 2.64917 -13.78
791 2.6489 -13.6028
792 2.64863 -13.425
793 2.64836 -13.2467
794 2.6481 -13.068
795 2.64784 -12.8888
796 2.64758 -12.7091
797 2.64733 -12.5289
798 2.64708 -12.3483
799 2.64684 -12.1672
800 2.6466 -11.9857
801 2.64636 -11.8037
802 2.64612 -11.6213
803 2.64589 -11.4385
804 2.64567 -11.2552
805 2.64544 -11.0714
806 2.64522 -10.8873
807 2.64501 -10.7028
808 2.64479 -10.5178
809 2.64459 -10.3324
810 2.64438 -10.1466
811 2.64418 -9.96047
812 2.64398 -9.7739
813 2.64379 -9.58696
814 2.6436 -9.39963
815 2.64341 -9.21193
816 2.64323 -9.02386
817 2.64305 -8.83542
818 2.64288 -8.64663
819 2.64271 -8.45748
820 2.64254 -8.26799
821 2.64238 -8.07815
822 2.64222 -7.88798
823 2.64206 -7.69748
824 2.64191 -7.50665
825 2.64176 -7.31551
826 2.64162 -7.12405
827 2.64148 -6.93228
828 2.64134 -6.74021
829 2.64121 -6.54784
830 2.64108 -6.35519
831 2.64095 -6.16225
832 2.64083 -5.96902
833 2.64071 -5.77553
834 2.6406 -5.58177
835 2.64049 -5.38775
836 2.64038 -5.19347
837 2.64028 -4.99894
838 2.64018 -4.80416
839 2.64009 -4.60915
840 2.64 -4.41391
841 2.63991 -4.21844
842 2.63983 -4.02275
843 2.63975 -3.82685
844 2.63968 -3.63074
845 2.63961 -3.43442
846 2.63954 -3.23792
847 2.63948 -3.04122
848 2.63942 -2.84433
849 2.63936 -2.64727
850 2.63931 -2.45004
851 2.63927 -2.25264
852 2.63922 -2.05508
853 2.63918 -1.85737
854 2.63915 -1.65951
855 2.63912 -1.46151
856 2.63909 -1.26338
857 2.63907 -1.06511
858 2.63905 -0.866729
859 2.63903 -0.668226
860 2.63902 -0.469614
861 2.63901 -0.270897
862 2.63901 -0.0720829
863 2.63901 0.126823
864 2.63901 0.325814
865 2.63902 0.524885
866 2.63904 0.724028
