n	rho	drho
0 3 25
1 3.0005 24.8929
2 3.001 24.7857
3 3.00149 24.6785
4 3.00198 24.5711
5 3.00247 24.4637
6 3.00296 24.3562
7 3.00345 24.2486
8 3.00393 24.1409
9 3.00441 24.0331
10 3.00489 23.9252
11 3.00537 23.8173
12 3.00585 23.7093
13 3.00632 23.6012
14 3.00679 23.493
15 3.00726 23.3847
16 3.00772 23.2764
17 3.00819 23.168
18 3.00865 23.0595
19 3.00911 22.9509
20 3.00957 22.8423
21 3.01003 22.7335
22 3.01048 22.6247
23 3.01093 22.5159
24 3.01138 22.4069
25 3.01183 22.2979
26 3.01227 22.1888
27 3.01271 22.0797
28 3.01315 21.9704
29 3.01359 21.8611
30 3.01403 21.7518
31 3.01446 21.6423
32 3.01489 21.5328
33 3.01532 21.4233
34 3.01575 21.3136
35 3.01618 21.2039
36 3.0166 21.0942
37 3.01702 20.9843
38 3.01744 20.8744
39 3.01786 20.7645
40 3.01827 20.6545
41 3.01868 20.5444
42 3.01909 20.4342
43 3.0195 20.324
44 3.0199 20.2138
45 3.02031 20.1034
46 3.02071 19.9931
47 3.02111 19.8826
48 3.0215 19.7721
49 3.0219 19.6616
50 3.02229 19.5509
51 3.02268 19.4403
52 3.02307 19.3296
53 3.02345 19.2188
54 3.02384 19.108
55 3.02422 18.9971
56 3.0246 18.8861
57 3.02497 18.7751
58 3.02535 18.6641
59 3.02572 18.553
60 3.02609 18.4419
61 3.02646 18.3307
62 3.02682 18.2194
63 3.02719 18.1081
64 3.02755 17.9968
65 3.02791 17.8854
66 3.02826 17.774
67 3.02862 17.6625
68 3.02897 17.551
69 3.02932 17.4394
70 3.02967 17.3278
71 3.03001 17.2161
72 3.03036 17.1044
73 3.0307 16.9927
74 3.03104 16.8809
75 3.03137 16.769
76 3.03171 16.6572
77 3.03204 16.5452
78 3.03237 16.4333
79 3.0327 16.3213
80 3.03302 16.2093
81 3.03334 16.0972
82 3.03366 15.9851
83 3.03398 15.8729
84 3.0343 15.7607
85 3.03461 15.6485
86 3.03493 15.5362
87 3.03523 15.4239
88 3.03554 15.3116
89 3.03585 15.1992
90 3.03615 15.0868
91 3.03645 14.9744
92 3.03675 14.8619
93 3.03705 14.7494
94 3.03734 14.6368
95 3.03763 14.5243
96 3.03792 14.4117
97 3.03821 14.299
98 3.03849 14.1863
99 3.03877 14.0736
100 3.03906 13.9609
101 3.03933 13.8482
102 3.03961 13.7354
103 3.03988 13.6226
104 3.04015 13.5097
105 3.04042 13.3968
106 3.04069 13.2839
107 3.04095 13.171
108 3.04122 13.0581
109 3.04148 12.9451
110 3.04173 12.8321
111 3.04199 12.7191
112 3.04224 12.606
113 3.04249 12.4929
114 3.04274 12.3798
115 3.04299 12.2667
116 3.04323 12.1536
117 3.04348 12.0404
118 3.04372 11.9272
119 3.04395 11.814
120 3.04419 11.7008
121 3.04442 11.5875
122 3.04465 11.4743
123 3.04488 11.361
124 3.04511 11.2477
125 3.04533 11.1343
126 3.04555 11.021
127 3.04577 10.9076
128 3.04599 10.7942
129 3.0462 10.6808
130 3.04641 10.5674
131 3.04662 10.454
132 3.04683 10.3406
133 3.04704 10.2271
134 3.04724 10.1136
135 3.04744 10.0001
136 3.04764 9.88663
137 3.04784 9.77311
138 3.04803 9.65958
139 3.04822 9.54604
140 3.04841 9.43248
141 3.0486 9.31891
142 3.04879 9.20534
143 3.04897 9.09175
144 3.04915 8.97815
145 3.04933 8.86454
146 3.04951 8.75092
147 3.04968 8.63729
148 3.04985 8.52365
149 3.05002 8.41
150 3.05019 8.29635
151 3.05035 8.18269
152 3.05051 8.06902
153 3.05068 7.95534
154 3.05083 7.84166
155 3.05099 7.72797
156 3.05114 7.61427
157 3.05129 7.50057
158 3.05144 7.38687
159 3.05159 7.27316
160 3.05173 7.15944
161 3.05188 7.04573
162 3.05201 6.93201
163 3.05215 6.81828
164 3.05229 6.70456
165 3.05242 6.59083
166 3.05255 6.4771
167 3.05268 6.36337
168 3.05281 6.24964
169 3.05293 6.13591
170 3.05305 6.02218
171 3.05317 5.90845
172 3.05329 5.79472
173 3.0534 5.68099
174 3.05351 5.56726
175 3.05363 5.45353
176 3.05373 5.33981
177 3.05384 5.22609
178 3.05394 5.11237
179 3.05404 4.99866
180 3.05414 4.88495
181 3.05424 4.77124
182 3.05433 4.65754
183 3.05442 4.54385
184 3.05451 4.43016
185 3.0546 4.31647
186 3.05469 4.2028
187 3.05477 4.08912
188 3.05485 3.97546
189 3.05493 3.8618
190 3.05501 3.74816
191 3.05508 3.63452
192 3.05515 3.52088
193 3.05522 3.40726
194 3.05529 3.29365
195 3.05535 3.18005
196 3.05541 3.06646
197 3.05547 2.95287
198 3.05553 2.8393
