n	rho	drho
0 3 40
1 3.0008 39.8929
2 3.0016 39.7856
3 3.00239 39.6782
4 3.00318 39.5707
5 3.00397 39.463
6 3.00476 39.3552
7 3.00555 39.2473
8 3.00633 39.1392
9 3.00711 39.031
10 3.00789 38.9226
11 3.00867 38.8142
12 3.00945 38.7056
13 3.01022 38.5968
14 3.01099 38.488
15 3.01176 38.379
16 3.01252 38.2698
17 3.01329 38.1606
18 3.01405 38.0512
19 3.01481 37.9417
20 3.01557 37.8321
21 3.01632 37.7224
22 3.01708 37.6126
23 3.01783 37.5026
24 3.01858 37.3925
25 3.01932 37.2823
26 3.02007 37.172
27 3.02081 37.0615
28 3.02155 36.951
29 3.02229 36.8403
30 3.02302 36.7295
31 3.02376 36.6187
32 3.02449 36.5077
33 3.02522 36.3966
34 3.02595 36.2853
35 3.02667 36.174
36 3.02739 36.0626
37 3.02811 35.9511
38 3.02883 35.8394
39 3.02955 35.7277
40 3.03026 35.6159
41 3.03097 35.5039
42 3.03168 35.3919
43 3.03239 35.2798
44 3.03309 35.1675
45 3.03379 35.0552
46 3.03449 34.9427
47 3.03519 34.8302
48 3.03589 34.7176
49 3.03658 34.6049
50 3.03727 34.4921
51 3.03796 34.3792
52 3.03865 34.2662
53 3.03933 34.1531
54 3.04001 34.0399
55 3.04069 33.9266
56 3.04137 33.8133
57 3.04204 33.6998
58 3.04272 33.5863
59 3.04339 33.4727
60 3.04406 33.359
61 3.04472 33.2452
62 3.04539 33.1313
63 3.04605 33.0174
64 3.04671 32.9033
65 3.04736 32.7892
66 3.04802 32.675
67 3.04867 32.5607
68 3.04932 32.4464
69 3.04997 32.3319
70 3.05061 32.2174
71 3.05126 32.1028
72 3.0519 31.9881
73 3.05254 31.8734
74 3.05317 31.7586
75 3.05381 31.6437
76 3.05444 31.5287
77 3.05507 31.4137
78 3.05569 31.2986
79 3.05632 31.1834
80 3.05694 31.0681
81 3.05756 30.9528
82 3.05818 30.8374
83 3.0588 30.7219
84 3.05941 30.6064
85 3.06002 30.4908
86 3.06063 30.3751
87 3.06123 30.2594
88 3.06184 30.1436
89 3.06244 30.0277
90 3.06304 29.9118
91 3.06364 29.7958
92 3.06423 29.6798
93 3.06482 29.5636
94 3.06541 29.4475
95 3.066 29.3312
96 3.06659 29.2149
97 3.06717 29.0986
98 3.06775 28.9821
99 3.06833 28.8657
100 3.06891 28.7491
101 3.06948 28.6325
102 3.07005 28.5159
103 3.07062 28.3992
104 3.07119 28.2824
105 3.07175 28.1656
106 3.07231 28.0487
107 3.07287 27.9318
108 3.07343 27.8148
109 3.07399 27.6977
