n	rho	drho
0 3 13
1 3.00026 12.8929
2 3.00052 12.7858
3 3.00077 12.6787
4 3.00102 12.5715
5 3.00127 12.4642
6 3.00152 12.3569
7 3.00177 12.2496
8 3.00201 12.1422
9 3.00225 12.0348
10 3.00249 11.9273
11 3.00273 11.8198
12 3.00297 11.7123
13 3.0032 11.6047
14 3.00343 11.4971
15 3.00366 11.3894
16 3.00389 11.2817
17 3.00411 11.174
18 3.00433 11.0662
19 3.00455 10.9584
20 3.00477 10.8505
21 3.00499 10.7427
22 3.0052 10.6347
23 3.00541 10.5268
24 3.00562 10.4188
25 3.00583 10.3108
26 3.00603 10.2027
27 3.00624 10.0946
28 3.00644 9.98648
29 3.00664 9.87833
30 3.00683 9.77014
31 3.00703 9.66193
32 3.00722 9.55368
33 3.00741 9.44541
34 3.0076 9.3371
35 3.00778 9.22877
36 3.00797 9.12041
37 3.00815 9.01202
38 3.00833 8.90361
39 3.0085 8.79517
40 3.00868 8.6867
41 3.00885 8.57821
42 3.00902 8.4697
43 3.00919 8.36115
44 3.00936 8.25259
45 3.00952 8.144
46 3.00968 8.03539
47 3.00984 7.92676
48 3.01 7.81811
49 3.01015 7.70943
50 3.01031 7.60074
51 3.01046 7.49202
52 3.01061 7.38329
53 3.01075 7.27453
54 3.0109 7.16576
55 3.01104 7.05697
56 3.01118 6.94816
57 3.01132 6.83934
58 3.01145 6.7305
59 3.01159 6.62164
60 3.01172 6.51276
61 3.01185 6.40387
62 3.01197 6.29497
63 3.0121 6.18605
64 3.01222 6.07712
65 3.01234 5.96818
66 3.01246 5.85922
67 3.01258 5.75025
68 3.01269 5.64127
69 3.0128 5.53228
70 3.01291 5.42328
71 3.01302 5.31427
72 3.01312 5.20525
73 3.01323 5.09622
74 3.01333 4.98718
75 3.01343 4.87813
76 3.01352 4.76907
77 3.01362 4.66001
78 3.01371 4.55094
79 3.0138 4.44186
80 3.01389 4.33278
81 3.01397 4.2237
82 3.01406 4.1146
83 3.01414 4.00551
84 3.01422 3.89641
85 3.01429 3.7873
86 3.01437 3.6782
87 3.01444 3.56909
88 3.01451 3.45998
89 3.01458 3.35087
90 3.01465 3.24176
91 3.01471 3.13264
92 3.01477 3.02353
93 3.01483 2.91442
94 3.01489 2.80531
95 3.01494 2.6962
96 3.015 2.58709
97 3.01505 2.47798
98 3.01509 2.36888
99 3.01514 2.25978
100 3.01518 2.15069
101 3.01523 2.0416
102 3.01527 1.93251
103 3.0153 1.82343
104 3.01534 1.71435
105 3.01537 1.60529
106 3.0154 1.49622
107 3.01543 1.38717
108 3.01546 1.27812
109 3.01548 1.16908
110 3.01551 1.06005
111 3.01553 0.951034
112 3.01554 0.842023
113 3.01556 0.733022
114 3.01557 0.624032
115 3.01558 0.515053
116 3.01559 0.406085
117 3.0156 0.29713
118 3.01561 0.188187
119 3.01561 0.0792577
120 3.01561 -0.0296584
121 3.01561 -0.13856
122 3.0156 -0.247448
123 3.0156 -0.356321
124 3.01559 -0.465178
125 3.01558 -0.574019
126 3.01557 -0.682843
127 3.01555 -0.791651
128 3.01553 -0.900441
129 3.01552 -1.00921
130 3.01549 -1.11797
131 3.01547 -1.2267
132 3.01544 -1.33542
133 3.01542 -1.44411
134 3.01539 -1.55279
135 3.01535 -1.66144
136 3.01532 -1.77007
137 3.01528 -1.87869
138 3.01525 -1.98727
139 3.0152 -2.09584
140 3.01516 -2.20438
141 3.01512 -2.3129
142 3.01507 -2.42139
143 3.01502 -2.52986
144 3.01497 -2.63831
145 3.01491 -2.74673
146 3.01486 -2.85512
147 3.0148 -2.96348
148 3.01474 -3.07182
149 3.01468 -3.18013
150 3.01461 -3.28841
151 3.01455 -3.39666
152 3.01448 -3.50488
153 3.01441 -3.61308
154 3.01433 -3.72124
155 3.01426 -3.82937
156 3.01418 -3.93747
157 3.0141 -4.04554
158 3.01402 -4.15357
159 3.01393 -4.26157
160 3.01385 -4.36954
161 3.01376 -4.47747
162 3.01367 -4.58537
163 3.01357 -4.69324
164 3.01348 -4.80107
165 3.01338 -4.90886
166 3.01328 -5.01662
167 3.01318 -5.12434
168 3.01308 -5.23202
169 3.01297 -5.33966
170 3.01286 -5.44726
171 3.01275 -5.55483
172 3.01264 -5.66235
173 3.01253 -5.76984
174 3.01241 -5.87728
175 3.01229 -5.98468
176 3.01217 -6.09204
177 3.01205 -6.19936
178 3.01192 -6.30663
179 3.0118 -6.41386
180 3.01167 -6.52105
181 3.01154 -6.62819
182 3.0114 -6.73528
183 3.01127 -6.84233
184 3.01113 -6.94934
185 3.01099 -7.05629
186 3.01085 -7.1632
187 3.0107 -7.27006
188 3.01056 -7.37687
189 3.01041 -7.48363
190 3.01026 -7.59035
191 3.0101 -7.69701
192 3.00995 -7.80362
193 3.00979 -7.91018
194 3.00963 -8.01669
195 3.00947 -8.12314
196 3.00931 -8.22954
197 3.00914 -8.33589
198 3.00897 -8.44218
199 3.0088 -8.54842
200 3.00863 -8.6546
201 3.00846 -8.76073
202 3.00828 -8.8668
203 3.0081 -8.97281
204 3.00792 -9.07877
205 3.00774 -9.18466
206 3.00756 -9.2905
207 3.00737 -9.39627
208 3.00718 -9.50199
209 3.00699 -9.60764
210 3.0068 -9.71324
211 3.0066 -9.81877
212 3.0064 -9.92424
213 3.0062 -10.0296
214 3.006 -10.135
215 3.0058 -10.2403
216 3.00559 -10.3455
217 3.00538 -10.4506
218 3.00517 -10.5557
219 3.00496 -10.6607
220 3.00475 -10.7656
221 3.00453 -10.8705
222 3.00431 -10.9753
223 3.00409 -11.0801
224 3.00387 -11.1847
225 3.00364 -11.2893
226 3.00342 -11.3938
227 3.00319 -11.4983
228 3.00296 -11.6027
229 3.00272 -11.707
230 3.00249 -11.8112
231 3.00225 -11.9153
232 3.00201 -12.0194
233 3.00177 -12.1234
234 3.00153 -12.2273
235 3.00128 -12.3312
236 3.00103 -12.435
237 3.00078 -12.5387
238 3.00053 -12.6423
239 3.00028 -12.7458
240 3.00002 -12.8492
241 2.99977 -12.9526
242 2.99951 -13.0559
243 2.99924 -13.1591
244 2.99898 -13.2622
245 2.99871 -13.3652
246 2.99844 -13.4682
247 2.99817 -13.571
248 2.9979 -13.6738
249 2.99763 -13.7765
250 2.99735 -13.8791
251 2.99707 -13.9816
252 2.99679 -14.084
253 2.99651 -14.1864
254 2.99622 -14.2886
255 2.99594 -14.3907
256 2.99565 -14.4928
257 2.99536 -14.5947
258 2.99506 -14.6966
259 2.99477 -14.7984
260 2.99447 -14.9001
261 2.99417 -15.0016
262 2.99387 -15.1031
263 2.99357 -15.2045
264 2.99326 -15.3058
265 2.99296 -15.407
266 2.99265 -15.5081
267 2.99234 -15.609
268 2.99202 -15.7099
269 2.99171 -15.8107
270 2.99139 -15.9114
271 2.99107 -16.012
272 2.99075 -16.1124
273 2.99043 -16.2128
274 2.9901 -16.313
275 2.98977 -16.4132
276 2.98945 -16.5132
277 2.98911 -16.6132
278 2.98878 -16.713
279 2.98845 -16.8127
280 2.98811 -16.9123
281 2.98777 -17.0118
282 2.98743 -17.1112
283 2.98708 -17.2104
284 2.98674 -17.3096
285 2.98639 -17.4086
286 2.98604 -17.5075
287 2.98569 -17.6063
288 2.98534 -17.705
289 2.98498 -17.8035
290 2.98463 -17.902
291 2.98427 -18.0003
292 2.98391 -18.0985
293 2.98354 -18.1966
294 2.98318 -18.2945
295 2.98281 -18.3923
296 2.98244 -18.49
297 2.98207 -18.5876
298 2.9817 -18.6851
299 2.98132 -18.7824
300 2.98095 -18.8796
301 2.98057 -18.9766
302 2.98019 -19.0736
303 2.97981 -19.1704
304 2.97942 -19.267
305 2.97904 -19.3636
306 2.97865 -19.46
307 2.97826 -19.5562
308 2.97787 -19.6524
