n	rho	drho
0 3 78
1 3.00156 77.8928
2 3.00312 77.7854
3 3.00467 77.6776
4 3.00622 77.5697
5 3.00777 77.4614
6 3.00932 77.3529
7 3.01087 77.2441
8 3.01241 77.135
9 3.01395 77.0258
10 3.01549 76.9162
11 3.01703 76.8064
12 3.01856 76.6964
13 3.0201 76.5861
14 3.02163 76.4756
15 3.02316 76.3648
16 3.02468 76.2538
17 3.02621 76.1426
18 3.02773 76.0312
19 3.02925 75.9195
20 3.03076 75.8076
21 3.03228 75.6954
22 3.03379 75.5831
23 3.0353 75.4705
24 3.03681 75.3578
25 3.03832 75.2448
26 3.03982 75.1316
27 3.04132 75.0182
28 3.04282 74.9046
29 3.04432 74.7908
30 3.04581 74.6768
31 3.04731 74.5626
32 3.0488 74.4482
33 3.05028 74.3336
34 3.05177 74.2189
35 3.05325 74.1039
36 3.05473 73.9888
37 3.05621 73.8734
38 3.05769 73.7579
39 3.05916 73.6422
40 3.06063 73.5264
41 3.0621 73.4104
42 3.06357 73.2942
43 3.06504 73.1778
44 3.0665 73.0612
45 3.06796 72.9445
46 3.06942 72.8277
47 3.07087 72.7106
48 3.07232 72.5935
49 3.07377 72.4761
50 3.07522 72.3586
51 3.07667 72.241
52 3.07811 72.1232
53 3.07955 72.0052
54 3.08099 71.8871
55 3.08243 71.7689
56 3.08386 71.6505
57 3.0853 71.532
58 3.08672 71.4133
59 3.08815 71.2945
60 3.08958 71.1756
61 3.091 71.0565
62 3.09242 70.9373
63 3.09384 70.8179
64 3.09525 70.6985
65 3.09666 70.5789
66 3.09807 70.4592
67 3.09948 70.3393
68 3.10089 70.2194
69 3.10229 70.0993
70 3.10369 69.9791
71 3.10509 69.8588
72 3.10649 69.7383
73 3.10788 69.6178
74 3.10927 69.4971
75 3.11066 69.3764
76 3.11205 69.2555
77 3.11343 69.1345
78 3.11481 69.0134
79 3.11619 68.8922
80 3.11757 68.771
81 3.11894 68.6496
82 3.12031 68.5281
83 3.12168 68.4065
84 3.12305 68.2848
85 3.12441 68.163
86 3.12578 68.0411
87 3.12714 67.9191
88 3.12849 67.7971
89 3.12985 67.6749
90 3.1312 67.5527
91 3.13255 67.4304
92 3.1339 67.3079
93 3.13524 67.1854
94 3.13658 67.0629
95 3.13792 66.9402
96 3.13926 66.8175
97 3.1406 66.6946
98 3.14193 66.5717
99 3.14326 66.4488
100 3.14459 66.3257
101 3.14591 66.2026
102 3.14724 66.0794
103 3.14856 65.9561
104 3.14987 65.8328
