n	rho	drho
0 3 14
1 3.00028 13.8929
2 3.00056 13.7858
3 3.00083 13.6787
4 3.0011 13.5714
5 3.00137 13.4642
6 3.00164 13.3569
7 3.00191 13.2495
8 3.00217 13.1421
9 3.00243 13.0347
10 3.00269 12.9272
11 3.00295 12.8196
12 3.00321 12.712
13 3.00346 12.6044
14 3.00371 12.4967
15 3.00396 12.389
16 3.00421 12.2813
17 3.00445 12.1735
18 3.00469 12.0656
19 3.00493 11.9578
20 3.00517 11.8498
21 3.00541 11.7419
22 3.00564 11.6339
23 3.00587 11.5259
24 3.0061 11.4178
25 3.00633 11.3097
26 3.00655 11.2015
27 3.00678 11.0933
28 3.007 10.9851
29 3.00722 10.8769
30 3.00743 10.7686
31 3.00765 10.6603
32 3.00786 10.5519
33 3.00807 10.4435
34 3.00828 10.3351
35 3.00848 10.2267
36 3.00869 10.1182
37 3.00889 10.0097
38 3.00909 9.90114
39 3.00928 9.79257
40 3.00948 9.68397
41 3.00967 9.57534
42 3.00986 9.46668
43 3.01005 9.358
44 3.01024 9.24929
45 3.01042 9.14055
46 3.0106 9.03179
47 3.01078 8.92301
48 3.01096 8.81419
49 3.01113 8.70536
50 3.01131 8.5965
51 3.01148 8.48761
52 3.01165 8.37871
53 3.01181 8.26978
54 3.01198 8.16083
55 3.01214 8.05186
56 3.0123 7.94286
57 3.01246 7.83385
58 3.01261 7.72482
59 3.01277 7.61577
60 3.01292 7.5067
61 3.01307 7.39761
62 3.01321 7.2885
63 3.01336 7.17938
64 3.0135 7.07024
65 3.01364 6.96108
66 3.01378 6.85191
67 3.01391 6.74272
68 3.01405 6.63352
69 3.01418 6.5243
70 3.01431 6.41507
71 3.01444 6.30583
72 3.01456 6.19657
73 3.01468 6.0873
74 3.0148 5.97802
75 3.01492 5.86873
76 3.01504 5.75943
77 3.01515 5.65011
78 3.01526 5.54079
79 3.01537 5.43146
80 3.01548 5.32211
81 3.01559 5.21276
82 3.01569 5.10341
83 3.01579 4.99404
84 3.01589 4.88467
85 3.01599 4.77529
86 3.01608 4.66591
87 3.01617 4.55651
88 3.01626 4.44712
89 3.01635 4.33772
90 3.01644 4.22831
91 3.01652 4.11891
92 3.0166 4.0095
93 3.01668 3.90008
94 3.01676 3.79067
95 3.01683 3.68125
96 3.01691 3.57183
97 3.01698 3.46241
98 3.01704 3.35299
99 3.01711 3.24357
100 3.01717 3.13415
101 3.01724 3.02473
102 3.01729 2.91532
103 3.01735 2.8059
104 3.01741 2.69649
105 3.01746 2.58708
106 3.01751 2.47768
107 3.01756 2.36828
108 3.0176 2.25888
109 3.01765 2.14949
110 3.01769 2.0401
111 3.01773 1.93072
112 3.01777 1.82135
113 3.0178 1.71198
114 3.01784 1.60262
115 3.01787 1.49327
116 3.0179 1.38393
117 3.01792 1.27459
118 3.01795 1.16527
119 3.01797 1.05595
120 3.01799 0.946643
121 3.01801 0.837348
122 3.01802 0.728065
123 3.01804 0.618792
124 3.01805 0.509532
125 3.01806 0.400285
126 3.01806 0.29105
127 3.01807 0.18183
128 3.01807 0.0726227
129 3.01807 -0.0365696
130 3.01807 -0.145747
131 3.01807 -0.254909
132 3.01806 -0.364055
133 3.01805 -0.473184
134 3.01804 -0.582297
135 3.01803 -0.691392
136 3.01801 -0.800469
137 3.018 -0.909528
138 3.01798 -1.01857
139 3.01795 -1.12759
140 3.01793 -1.23659
141 3.01791 -1.34557
142 3.01788 -1.45453
143 3.01785 -1.56347
144 3.01781 -1.67238
145 3.01778 -1.78128
146 3.01774 -1.89015
147 3.0177 -1.999
148 3.01766 -2.10782
149 3.01762 -2.21662
150 3.01758 -2.3254
151 3.01753 -2.43415
152 3.01748 -2.54287
153 3.01743 -2.65157
154 3.01737 -2.76024
155 3.01732 -2.86888
156 3.01726 -2.9775
157 3.0172 -3.08609
158 3.01713 -3.19465
159 3.01707 -3.30318
160 3.017 -3.41168
161 3.01693 -3.52015
162 3.01686 -3.62859
163 3.01679 -3.73699
164 3.01671 -3.84537
165 3.01663 -3.95371
166 3.01655 -4.06202
167 3.01647 -4.1703
168 3.01639 -4.27854
169 3.0163 -4.38675
170 3.01621 -4.49493
171 3.01612 -4.60307
172 3.01603 -4.71117
173 3.01593 -4.81924
174 3.01583 -4.92727
175 3.01573 -5.03526
176 3.01563 -5.14321
177 3.01553 -5.25113
178 3.01542 -5.359
179 3.01531 -5.46684
180 3.0152 -5.57464
181 3.01509 -5.68239
182 3.01498 -5.79011
183 3.01486 -5.89778
184 3.01474 -6.00541
185 3.01462 -6.113
186 3.0145 -6.22054
187 3.01437 -6.32804
188 3.01424 -6.4355
189 3.01411 -6.54291
190 3.01398 -6.65027
191 3.01385 -6.75759
192 3.01371 -6.86486
193 3.01357 -6.97209
194 3.01343 -7.07927
195 3.01329 -7.1864
196 3.01314 -7.29348
