n	rho	drho
0 3 55
1 3.0011 54.8929
2 3.0022 54.7855
3 3.00329 54.678
4 3.00438 54.5703
5 3.00547 54.4624
6 3.00656 54.3543
7 3.00765 54.246
8 3.00873 54.1376
9 3.00981 54.0289
10 3.01089 53.9201
11 3.01197 53.8111
12 3.01304 53.7019
13 3.01412 53.5925
14 3.01519 53.483
15 3.01626 53.3733
16 3.01732 53.2634
17 3.01839 53.1534
18 3.01945 53.0432
19 3.02051 52.9328
20 3.02157 52.8223
21 3.02262 52.7115
22 3.02368 52.6007
23 3.02473 52.4897
24 3.02577 52.3785
25 3.02682 52.2671
26 3.02787 52.1556
27 3.02891 52.044
28 3.02995 51.9322
29 3.03098 51.8202
30 3.03202 51.7081
31 3.03305 51.5959
32 3.03408 51.4835
33 3.03511 51.3709
34 3.03614 51.2582
35 3.03716 51.1454
36 3.03818 51.0324
37 3.0392 50.9193
38 3.04022 50.8061
39 3.04124 50.6927
40 3.04225 50.5792
41 3.04326 50.4655
42 3.04427 50.3517
43 3.04527 50.2378
44 3.04628 50.1237
45 3.04728 50.0096
46 3.04828 49.8953
47 3.04927 49.7808
48 3.05027 49.6663
49 3.05126 49.5516
50 3.05225 49.4368
51 3.05324 49.3218
52 3.05422 49.2068
53 3.05521 49.0916
54 3.05619 48.9763
55 3.05717 48.8609
56 3.05814 48.7454
57 3.05912 48.6297
58 3.06009 48.514
59 3.06106 48.3981
60 3.06202 48.2821
61 3.06299 48.1661
62 3.06395 48.0499
63 3.06491 47.9336
64 3.06587 47.8172
65 3.06682 47.7006
66 3.06778 47.584
67 3.06873 47.4673
68 3.06967 47.3505
69 3.07062 47.2335
70 3.07156 47.1165
71 3.0725 46.9994
72 3.07344 46.8822
73 3.07438 46.7648
74 3.07531 46.6474
75 3.07625 46.5299
76 3.07717 46.4123
77 3.0781 46.2946
78 3.07903 46.1768
79 3.07995 46.0589
80 3.08087 45.9409
81 3.08179 45.8228
82 3.0827 45.7047
83 3.08361 45.5864
84 3.08453 45.4681
85 3.08543 45.3497
86 3.08634 45.2312
87 3.08724 45.1126
88 3.08814 44.9939
89 3.08904 44.8751
90 3.08994 44.7563
91 3.09083 44.6374
92 3.09172 44.5184
93 3.09261 44.3993
94 3.0935 44.2801
95 3.09438 44.1609
96 3.09527 44.0416
97 3.09615 43.9222
98 3.09702 43.8027
99 3.0979 43.6832
100 3.09877 43.5636
101 3.09964 43.4439
102 3.10051 43.3242
103 3.10137 43.2043
104 3.10224 43.0844
105 3.1031 42.9645
106 3.10396 42.8444
107 3.10481 42.7243
108 3.10566 42.6042
109 3.10652 42.4839
110 3.10736 42.3636
111 3.10821 42.2432
112 3.10905 42.1228
113 3.10989 42.0023
114 3.11073 41.8817
115 3.11157 41.7611
116 3.1124 41.6404
