n	rho	drho
0 3 28
1 3.00056 27.8929
2 3.00112 27.7857
3 3.00167 27.6784
4 3.00222 27.571
5 3.00277 27.4636
6 3.00332 27.356
7 3.00387 27.2483
8 3.00441 27.1405
9 3.00495 27.0327
10 3.00549 26.9247
11 3.00603 26.8167
12 3.00657 26.7085
13 3.0071 26.6003
14 3.00763 26.492
15 3.00816 26.3836
16 3.00868 26.2751
17 3.00921 26.1665
18 3.00973 26.0578
19 3.01025 25.9491
20 3.01077 25.8402
21 3.01128 25.7313
22 3.0118 25.6223
23 3.01231 25.5132
24 3.01282 25.404
25 3.01333 25.2947
26 3.01383 25.1854
27 3.01433 25.076
28 3.01483 24.9665
29 3.01533 24.8569
30 3.01583 24.7473
31 3.01632 24.6375
32 3.01681 24.5277
33 3.0173 24.4178
34 3.01779 24.3079
35 3.01828 24.1978
36 3.01876 24.0877
37 3.01924 23.9776
38 3.01972 23.8673
39 3.02019 23.757
40 3.02067 23.6466
41 3.02114 23.5361
42 3.02161 23.4256
43 3.02208 23.315
44 3.02254 23.2043
45 3.023 23.0936
46 3.02347 22.9828
47 3.02392 22.8719
48 3.02438 22.7609
49 3.02483 22.6499
50 3.02529 22.5389
51 3.02574 22.4277
52 3.02618 22.3165
53 3.02663 22.2053
54 3.02707 22.094
55 3.02751 21.9826
56 3.02795 21.8711
57 3.02839 21.7596
58 3.02882 21.6481
59 3.02925 21.5365
60 3.02968 21.4248
61 3.03011 21.313
62 3.03054 21.2013
63 3.03096 21.0894
64 3.03138 20.9775
65 3.0318 20.8655
66 3.03221 20.7535
67 3.03263 20.6415
68 3.03304 20.5293
69 3.03345 20.4172
70 3.03386 20.3049
71 3.03426 20.1926
72 3.03466 20.0803
73 3.03506 19.9679
74 3.03546 19.8555
75 3.03586 19.743
76 3.03625 19.6305
77 3.03664 19.5179
78 3.03703 19.4053
79 3.03742 19.2926
80 3.0378 19.1799
81 3.03819 19.0671
82 3.03857 18.9543
83 3.03895 18.8414
84 3.03932 18.7285
85 3.03969 18.6156
86 3.04007 18.5026
87 3.04043 18.3895
88 3.0408 18.2765
89 3.04117 18.1633
90 3.04153 18.0502
91 3.04189 17.937
92 3.04224 17.8237
93 3.0426 17.7104
94 3.04295 17.5971
95 3.0433 17.4838
96 3.04365 17.3703
97 3.044 17.2569
98 3.04434 17.1434
99 3.04468 17.0299
100 3.04502 16.9164
101 3.04536 16.8028
102 3.0457 16.6891
103 3.04603 16.5755
104 3.04636 16.4618
105 3.04669 16.3481
106 3.04701 16.2343
107 3.04734 16.1205
108 3.04766 16.0067
109 3.04798 15.8928
110 3.04829 15.7789
111 3.04861 15.665
112 3.04892 15.551
113 3.04923 15.437
114 3.04954 15.323
115 3.04984 15.209
116 3.05015 15.0949
117 3.05045 14.9808
118 3.05075 14.8667
119 3.05104 14.7525
120 3.05134 14.6383
121 3.05163 14.5241
122 3.05192 14.4098
123 3.0522 14.2956
124 3.05249 14.1813
125 3.05277 14.067
126 3.05305 13.9526
127 3.05333 13.8382
128 3.0536 13.7238
129 3.05388 13.6094
130 3.05415 13.495
131 3.05442 13.3805
132 3.05468 13.266
133 3.05495 13.1515
134 3.05521 13.037
135 3.05547 12.9224
136 3.05573 12.8079
137 3.05598 12.6933
138 3.05623 12.5787
139 3.05649 12.464
140 3.05673 12.3494
141 3.05698 12.2347
142 3.05722 12.12
143 3.05746 12.0053
144 3.0577 11.8906
145 3.05794 11.7759
146 3.05817 11.6611
147 3.05841 11.5464
148 3.05864 11.4316
149 3.05886 11.3168
150 3.05909 11.202
151 3.05931 11.0871
152 3.05953 10.9723
153 3.05975 10.8574
154 3.05997 10.7425
155 3.06018 10.6277
156 3.06039 10.5128
157 3.0606 10.3979
158 3.06081 10.2829
159 3.06101 10.168
160 3.06121 10.0531
161 3.06141 9.93811
162 3.06161 9.82314
163 3.06181 9.70817
164 3.062 9.59319
165 3.06219 9.4782
166 3.06238 9.36319
167 3.06257 9.24819
168 3.06275 9.13317
169 3.06293 9.01814
170 3.06311 8.90311
171 3.06329 8.78808
172 3.06346 8.67303
173 3.06363 8.55798
174 3.0638 8.44292
175 3.06397 8.32786
176 3.06414 8.2128
177 3.0643 8.09773
178 3.06446 7.98265
179 3.06462 7.86758
180 3.06478 7.75249
181 3.06493 7.63741
182 3.06508 7.52232
183 3.06523 7.40723
184 3.06538 7.29214
185 3.06552 7.17705
186 3.06566 7.06196
187 3.0658 6.94686
188 3.06594 6.83177
189 3.06608 6.71668
190 3.06621 6.60158
191 3.06634 6.48649
