n	rho	drho
0 3 72
1 3.00144 71.8928
2 3.00288 71.7854
3 3.00431 71.6777
4 3.00574 71.5698
5 3.00717 71.4617
6 3.0086 71.3532
7 3.01003 71.2446
8 3.01145 71.1357
9 3.01287 71.0266
10 3.01429 70.9172
11 3.01571 70.8076
12 3.01712 70.6978
13 3.01854 70.5878
14 3.01995 70.4775
15 3.02136 70.367
16 3.02276 70.2563
17 3.02417 70.1454
18 3.02557 70.0342
19 3.02697 69.9229
20 3.02837 69.8113
21 3.02976 69.6996
22 3.03115 69.5876
23 3.03254 69.4754
24 3.03393 69.3631
25 3.03532 69.2505
26 3.0367 69.1378
27 3.03808 69.0248
28 3.03946 68.9117
29 3.04084 68.7983
30 3.04222 68.6848
31 3.04359 68.5711
32 3.04496 68.4572
33 3.04633 68.3431
34 3.04769 68.2289
35 3.04906 68.1145
36 3.05042 67.9999
37 3.05178 67.8851
38 3.05313 67.7701
39 3.05449 67.655
40 3.05584 67.5398
41 3.05719 67.4243
42 3.05854 67.3087
43 3.05988 67.1929
44 3.06122 67.077
45 3.06256 66.9609
46 3.0639 66.8447
47 3.06524 66.7283
48 3.06657 66.6118
49 3.0679 66.4951
50 3.06923 66.3782
51 3.07056 66.2613
52 3.07188 66.1441
53 3.0732 66.0269
54 3.07452 65.9094
55 3.07584 65.7919
56 3.07715 65.6742
57 3.07847 65.5564
58 3.07978 65.4384
59 3.08108 65.3203
60 3.08239 65.2021
61 3.08369 65.0837
62 3.08499 64.9653
63 3.08629 64.8467
64 3.08759 64.7279
65 3.08888 64.6091
66 3.09017 64.4901
67 3.09146 64.371
68 3.09274 64.2518
69 3.09403 64.1324
70 3.09531 64.013
71 3.09659 63.8934
72 3.09787 63.7738
73 3.09914 63.654
74 3.10041 63.5341
75 3.10168 63.4141
76 3.10295 63.294
77 3.10421 63.1738
78 3.10548 63.0534
79 3.10674 62.933
80 3.10799 62.8125
81 3.10925 62.6919
82 3.1105 62.5711
83 3.11175 62.4503
84 3.113 62.3294
85 3.11424 62.2084
86 3.11549 62.0873
87 3.11673 61.9661
88 3.11797 61.8448
89 3.1192 61.7234
90 3.12043 61.6019
91 3.12167 61.4804
92 3.12289 61.3587
93 3.12412 61.237
94 3.12534 61.1152
95 3.12656 60.9933
96 3.12778 60.8713
97 3.129 60.7493
98 3.13021 60.6271
99 3.13142 60.5049
100 3.13263 60.3826
101 3.13384 60.2602
102 3.13504 60.1378
103 3.13624 60.0153
104 3.13744 59.8927
105 3.13864 59.77
106 3.13983 59.6473
107 3.14103 59.5245
108 3.14222 59.4016
109 3.1434 59.2787
110 3.14459 59.1557
111 3.14577 59.0326
112 3.14695 58.9095
113 3.14813 58.7863
114 3.1493 58.663
115 3.15047 58.5397
116 3.15164 58.4163
117 3.15281 58.2929
118 3.15397 58.1694
119 3.15514 58.0458
120 3.15629 57.9222
121 3.15745 57.7985
122 3.15861 57.6748
123 3.15976 57.551
124 3.16091 57.4272
125 3.16206 57.3033
126 3.1632 57.1793
127 3.16434 57.0553
128 3.16548 56.9313
129 3.16662 56.8072
130 3.16776 56.6831
131 3.16889 56.5589
132 3.17002 56.4346
133 3.17115 56.3104
134 3.17227 56.186
135 3.17339 56.0617
136 3.17451 55.9372
137 3.17563 55.8128
138 3.17675 55.6883
139 3.17786 55.5637
140 3.17897 55.4392
141 3.18008 55.3145
142 3.18118 55.1899
143 3.18228 55.0652
144 3.18338 54.9404
145 3.18448 54.8157
146 3.18558 54.6908
147 3.18667 54.566
148 3.18776 54.4411
149 3.18885 54.3162
150 3.18993 54.1912
151 3.19101 54.0663
152 3.19209 53.9412
153 3.19317 53.8162
154 3.19425 53.6911
155 3.19532 53.566
156 3.19639 53.4409
157 3.19746 53.3157
158 3.19852 53.1905
159 3.19958 53.0653
160 3.20064 52.94
161 3.2017 52.8147
162 3.20276 52.6894
163 3.20381 52.5641
164 3.20486 52.4387
165 3.20591 52.3133
166 3.20695 52.1879
167 3.20799 52.0625
168 3.20903 51.937
169 3.21007 51.8116
170 3.21111 51.6861
171 3.21214 51.5605
172 3.21317 51.435
173 3.2142 51.3094
174 3.21522 51.1838
175 3.21624 51.0582
176 3.21726 50.9326
177 3.21828 50.807
178 3.2193 50.6813
179 3.22031 50.5556
180 3.22132 50.4299
181 3.22233 50.3042
182 3.22333 50.1785
183 3.22433 50.0528
184 3.22533 49.927
185 3.22633 49.8012
186 3.22732 49.6755
187 3.22832 49.5497
188 3.22931 49.4238
189 3.23029 49.298
190 3.23128 49.1722
191 3.23226 49.0463
192 3.23324 48.9205
193 3.23422 48.7946
194 3.23519 48.6687
195 3.23616 48.5428
196 3.23713 48.4169
197 3.2381 48.291
198 3.23907 48.1651
199 3.24003 48.0391
200 3.24099 47.9132
201 3.24194 47.7872
202 3.2429 47.6613
203 3.24385 47.5353
204 3.2448 47.4093
205 3.24575 47.2833
206 3.24669 47.1574
207 3.24763 47.0314
208 3.24857 46.9054
209 3.24951 46.7794
210 3.25044 46.6533
211 3.25138 46.5273
212 3.2523 46.4013
213 3.25323 46.2753
214 3.25416 46.1493
215 3.25508 46.0232
216 3.256 45.8972
217 3.25691 45.7711
218 3.25783 45.6451
219 3.25874 45.5191
220 3.25965 45.393
221 3.26056 45.267
222 3.26146 45.1409
223 3.26236 45.0149
224 3.26326 44.8888
225 3.26416 44.7627
226 3.26505 44.6367
227 3.26594 44.5106
228 3.26683 44.3846
229 3.26772 44.2585
230 3.2686 44.1325
231 3.26948 44.0064
232 3.27036 43.8804
233 3.27124 43.7543
234 3.27211 43.6283
235 3.27298 43.5022
236 3.27385 43.3762
237 3.27472 43.2501
238 3.27558 43.1241
239 3.27644 42.998
240 3.2773 42.872
241 3.27816 42.746
242 3.27901 42.6199
243 3.27986 42.4939
244 3.28071 42.3679
245 3.28156 42.2418
246 3.2824 42.1158
247 3.28324 41.9898
248 3.28408 41.8638
249 3.28492 41.7378
250 3.28575 41.6118
251 3.28658 41.4858
252 3.28741 41.3598
253 3.28824 41.2338
254 3.28906 41.1078
255 3.28988 40.9819
256 3.2907 40.8559
257 3.29151 40.7299
258 3.29233 40.604
259 3.29314 40.478
260 3.29395 40.3521
261 3.29475 40.2261
262 3.29556 40.1002
263 3.29636 39.9743
264 3.29715 39.8484
265 3.29795 39.7224
266 3.29874 39.5965
267 3.29953 39.4706
268 3.30032 39.3447
269 3.30111 39.2189
270 3.30189 39.093
271 3.30267 38.9671
272 3.30345 38.8413
273 3.30422 38.7154
274 3.305 38.5896
275 3.30577 38.4637
276 3.30654 38.3379
277 3.3073 38.2121
278 3.30807 38.0863
279 3.30883 37.9605
280 3.30958 37.8347
281 3.31034 37.7089
282 3.31109 37.5831
283 3.31184 37.4574
284 3.31259 37.3316
285 3.31334 37.2058
286 3.31408 37.0801
287 3.31482 36.9544
288 3.31556 36.8287
289 3.31629 36.703
290 3.31702 36.5773
291 3.31775 36.4516
292 3.31848 36.3259
293 3.31921 36.2002
294 3.31993 36.0746
295 3.32065 35.9489
296 3.32137 35.8233
297 3.32208 35.6976
298 3.3228 35.572
299 3.32351 35.4464
300 3.32421 35.3208
301 3.32492 35.1952
302 3.32562 35.0696
303 3.32632 34.9441
304 3.32702 34.8185
305 3.32772 34.693
306 3.32841 34.5674
307 3.3291 34.4419
308 3.32979 34.3164
309 3.33047 34.1909
310 3.33115 34.0654
311 3.33183 33.9399
312 3.33251 33.8145
313 3.33319 33.689
314 3.33386 33.5635
315 3.33453 33.4381
316 3.3352 33.3127
317 3.33586 33.1873
318 3.33652 33.0619
319 3.33718 32.9365
320 3.33784 32.8111
321 3.3385 32.6857
322 3.33915 32.5604
323 3.3398 32.435
324 3.34045 32.3097
325 3.34109 32.1844
326 3.34173 32.0591
327 3.34237 31.9338
328 3.34301 31.8085
329 3.34365 31.6832
330 3.34428 31.5579
331 3.34491 31.4327
332 3.34553 31.3074
333 3.34616 31.1822
334 3.34678 31.057
335 3.3474 30.9318
336 3.34802 30.8066
337 3.34863 30.6814
338 3.34925 30.5562
339 3.34986 30.431
340 3.35046 30.3059
341 3.35107 30.1808
342 3.35167 30.0556
343 3.35227 29.9305
344 3.35287 29.8054
345 3.35346 29.6803
346 3.35406 29.5552
347 3.35465 29.4302
348 3.35523 29.3051
349 3.35582 29.1801
350 3.3564 29.055
351 3.35698 28.93
352 3.35756 28.805
353 3.35813 28.68
354 3.3587 28.555
355 3.35927 28.43
356 3.35984 28.3051
357 3.36041 28.1801
358 3.36097 28.0552
359 3.36153 27.9303
360 3.36209 27.8053
361 3.36264 27.6804
362 3.36319 27.5555
363 3.36374 27.4306
364 3.36429 27.3058
365 3.36484 27.1809
366 3.36538 27.0561
367 3.36592 26.9312
368 3.36645 26.8064
369 3.36699 26.6816
370 3.36752 26.5568
371 3.36805 26.432
372 3.36858 26.3072
373 3.3691 26.1824
374 3.36963 26.0577
375 3.37015 25.9329
376 3.37066 25.8082
377 3.37118 25.6834
378 3.37169 25.5587
379 3.3722 25.434
380 3.37271 25.3093
381 3.37321 25.1846
382 3.37372 25.06
383 3.37422 24.9353
384 3.37471 24.8106
385 3.37521 24.686
386 3.3757 24.5614
387 3.37619 24.4367
388 3.37668 24.3121
389 3.37716 24.1875
390 3.37765 24.0629
391 3.37813 23.9384
392 3.3786 23.8138
393 3.37908 23.6892
394 3.37955 23.5647
395 3.38002 23.4402
396 3.38049 23.3156
397 3.38095 23.1911
398 3.38142 23.0666
399 3.38188 22.9421
400 3.38233 22.8176
401 3.38279 22.6931
402 3.38324 22.5687
403 3.38369 22.4442
404 3.38414 22.3198
405 3.38458 22.1953
406 3.38503 22.0709
407 3.38547 21.9465
408 3.38591 21.8221
409 3.38634 21.6977
410 3.38677 21.5733
411 3.3872 21.4489
412 3.38763 21.3245
413 3.38806 21.2002
414 3.38848 21.0758
415 3.3889 20.9515
416 3.38932 20.8271
417 3.38973 20.7028
418 3.39015 20.5785
419 3.39056 20.4542
420 3.39096 20.3299
421 3.39137 20.2056
422 3.39177 20.0813
423 3.39217 19.957
424 3.39257 19.8328
425 3.39297 19.7085
426 3.39336 19.5843
427 3.39375 19.46
428 3.39414 19.3358
429 3.39452 19.2116
430 3.39491 19.0874
431 3.39529 18.9632
432 3.39566 18.839
433 3.39604 18.7148
434 3.39641 18.5906
435 3.39678 18.4664
436 3.39715 18.3423
437 3.39752 18.2181
