n	rho	drho
0 3 63
1 3.00126 62.8928
2 3.00252 62.7855
3 3.00377 62.6779
4 3.00502 62.5701
5 3.00627 62.462
6 3.00752 62.3538
7 3.00877 62.2453
8 3.01001 62.1367
9 3.01125 62.0278
10 3.01249 61.9187
11 3.01373 61.8094
12 3.01496 61.7
13 3.0162 61.5903
14 3.01743 61.4804
15 3.01866 61.3703
16 3.01988 61.2601
17 3.02111 61.1496
18 3.02233 61.0389
19 3.02355 60.9281
20 3.02477 60.8171
21 3.02598 60.7059
22 3.02719 60.5945
23 3.02841 60.4829
24 3.02961 60.3712
25 3.03082 60.2592
26 3.03202 60.1471
27 3.03323 60.0349
28 3.03443 59.9224
29 3.03562 59.8098
30 3.03682 59.697
31 3.03801 59.5841
32 3.0392 59.471
33 3.04039 59.3577
34 3.04158 59.2442
35 3.04276 59.1306
36 3.04394 59.0169
37 3.04512 58.903
38 3.0463 58.7889
39 3.04747 58.6747
40 3.04864 58.5603
41 3.04981 58.4458
42 3.05098 58.3312
43 3.05215 58.2163
44 3.05331 58.1014
45 3.05447 57.9863
46 3.05563 57.871
47 3.05679 57.7557
48 3.05794 57.6401
49 3.05909 57.5245
50 3.06024 57.4087
51 3.06139 57.2928
52 3.06253 57.1767
53 3.06368 57.0605
54 3.06482 56.9442
55 3.06595 56.8277
56 3.06709 56.7111
57 3.06822 56.5944
58 3.06935 56.4776
59 3.07048 56.3606
60 3.07161 56.2436
61 3.07273 56.1264
62 3.07385 56.0091
63 3.07497 55.8916
64 3.07609 55.7741
65 3.0772 55.6564
66 3.07831 55.5386
67 3.07942 55.4207
68 3.08053 55.3027
69 3.08164 55.1846
70 3.08274 55.0664
71 3.08384 54.9481
72 3.08494 54.8296
73 3.08603 54.7111
74 3.08712 54.5924
75 3.08821 54.4737
76 3.0893 54.3548
77 3.09039 54.2359
78 3.09147 54.1168
79 3.09255 53.9977
80 3.09363 53.8784
81 3.09471 53.7591
82 3.09578 53.6397
83 3.09685 53.5201
84 3.09792 53.4005
85 3.09899 53.2808
86 3.10005 53.161
87 3.10112 53.0411
88 3.10218 52.9211
89 3.10323 52.801
90 3.10429 52.6809
91 3.10534 52.5606
92 3.10639 52.4403
93 3.10744 52.3199
94 3.10848 52.1994
95 3.10953 52.0788
96 3.11057 51.9581
97 3.1116 51.8374
98 3.11264 51.7166
99 3.11367 51.5957
100 3.1147 51.4747
101 3.11573 51.3537
102 3.11676 51.2325
103 3.11778 51.1113
104 3.1188 50.9901
105 3.11982 50.8687
106 3.12084 50.7473
107 3.12185 50.6258
108 3.12286 50.5043
109 3.12387 50.3826
110 3.12488 50.2609
111 3.12588 50.1392
112 3.12688 50.0174
113 3.12788 49.8955
114 3.12888 49.7735
115 3.12987 49.6515
116 3.13087 49.5294
117 3.13185 49.4073
118 3.13284 49.2851
119 3.13383 49.1628
120 3.13481 49.0405
121 3.13579 48.9181
122 3.13676 48.7956
123 3.13774 48.6731
124 3.13871 48.5506
125 3.13968 48.428
126 3.14065 48.3053
127 3.14161 48.1826
128 3.14258 48.0598
129 3.14354 47.937
