n	rho	drho
0 3 45
1 3.0009 44.8929
2 3.0018 44.7856
3 3.00269 44.6782
4 3.00358 44.5706
5 3.00447 44.4628
6 3.00536 44.3549
7 3.00625 44.2469
8 3.00713 44.1387
9 3.00801 44.0303
10 3.00889 43.9218
11 3.00977 43.8131
12 3.01064 43.7043
13 3.01152 43.5954
14 3.01239 43.4863
15 3.01326 43.3771
16 3.01412 43.2677
17 3.01499 43.1582
18 3.01585 43.0485
19 3.01671 42.9387
20 3.01757 42.8288
21 3.01842 42.7188
22 3.01928 42.6086
23 3.02013 42.4982
24 3.02098 42.3878
25 3.02182 42.2772
26 3.02267 42.1665
27 3.02351 42.0556
28 3.02435 41.9446
29 3.02519 41.8335
30 3.02602 41.7223
31 3.02686 41.611
32 3.02769 41.4995
33 3.02852 41.3879
34 3.02934 41.2762
35 3.03017 41.1644
36 3.03099 41.0524
37 3.03181 40.9403
38 3.03263 40.8281
39 3.03344 40.7158
40 3.03426 40.6034
41 3.03507 40.4909
42 3.03588 40.3783
43 3.03668 40.2655
44 3.03749 40.1527
45 3.03829 40.0397
46 3.03909 39.9266
47 3.03989 39.8134
48 3.04068 39.7001
49 3.04147 39.5867
50 3.04226 39.4732
51 3.04305 39.3596
52 3.04384 39.2459
53 3.04462 39.1321
54 3.0454 39.0182
55 3.04618 38.9042
56 3.04696 38.7901
57 3.04773 38.6759
58 3.04851 38.5616
59 3.04928 38.4472
60 3.05004 38.3327
61 3.05081 38.2181
62 3.05157 38.1034
63 3.05233 37.9887
64 3.05309 37.8738
65 3.05385 37.7588
66 3.0546 37.6438
67 3.05535 37.5287
68 3.0561 37.4134
69 3.05685 37.2981
70 3.0576 37.1827
71 3.05834 37.0673
72 3.05908 36.9517
73 3.05982 36.836
74 3.06055 36.7203
75 3.06129 36.6045
76 3.06202 36.4886
77 3.06275 36.3726
78 3.06347 36.2566
79 3.0642 36.1404
80 3.06492 36.0242
81 3.06564 35.9079
82 3.06635 35.7915
83 3.06707 35.6751
84 3.06778 35.5586
85 3.06849 35.442
86 3.0692 35.3253
87 3.0699 35.2085
88 3.07061 35.0917
89 3.07131 34.9748
90 3.07201 34.8579
91 3.0727 34.7408
92 3.07339 34.6237
