n	rho	drho
0 3 37
1 3.00074 36.8929
2 3.00148 36.7857
3 3.00221 36.6783
4 3.00294 36.5708
5 3.00367 36.4632
6 3.0044 36.3554
7 3.00513 36.2475
8 3.00585 36.1395
9 3.00657 36.0314
10 3.00729 35.9232
11 3.00801 35.8148
12 3.00873 35.7063
13 3.00944 35.5977
14 3.01015 35.489
15 3.01086 35.3801
16 3.01156 35.2711
17 3.01227 35.1621
18 3.01297 35.0529
19 3.01367 34.9436
20 3.01437 34.8341
21 3.01506 34.7246
22 3.01576 34.615
23 3.01645 34.5052
24 3.01714 34.3953
25 3.01782 34.2854
26 3.01851 34.1753
27 3.01919 34.0651
28 3.01987 33.9548
29 3.02055 33.8444
30 3.02123 33.7339
31 3.0219 33.6233
32 3.02257 33.5126
33 3.02324 33.4018
34 3.02391 33.2909
35 3.02457 33.1799
36 3.02523 33.0688
37 3.02589 32.9576
38 3.02655 32.8463
39 3.02721 32.7349
40 3.02786 32.6234
41 3.02851 32.5119
42 3.02916 32.4002
43 3.02981 32.2884
44 3.03045 32.1766
45 3.0311 32.0646
46 3.03174 31.9526
47 3.03237 31.8404
48 3.03301 31.7282
49 3.03364 31.6159
50 3.03427 31.5035
51 3.0349 31.3911
52 3.03553 31.2785
53 3.03615 31.1659
54 3.03678 31.0531
55 3.0374 30.9403
56 3.03801 30.8274
57 3.03863 30.7145
58 3.03924 30.6014
59 3.03985 30.4883
60 3.04046 30.375
61 3.04107 30.2618
62 3.04167 30.1484
63 3.04227 30.0349
64 3.04287 29.9214
65 3.04347 29.8078
66 3.04407 29.6941
67 3.04466 29.5804
68 3.04525 29.4666
69 3.04584 29.3527
70 3.04642 29.2387
71 3.04701 29.1247
72 3.04759 29.0106
73 3.04817 28.8964
74 3.04874 28.7821
75 3.04932 28.6678
76 3.04989 28.5534
77 3.05046 28.439
78 3.05103 28.3244
79 3.05159 28.2099
80 3.05216 28.0952
81 3.05272 27.9805
82 3.05328 27.8657
83 3.05383 27.7509
84 3.05439 27.6359
85 3.05494 27.521
86 3.05549 27.4059
87 3.05603 27.2909
88 3.05658 27.1757
89 3.05712 27.0605
90 3.05766 26.9452
91 3.0582 26.8299
92 3.05873 26.7145
93 3.05927 26.599
94 3.0598 26.4835
95 3.06033 26.368
96 3.06085 26.2523
97 3.06138 26.1367
98 3.0619 26.0209
99 3.06242 25.9051
100 3.06293 25.7893
101 3.06345 25.6734
102 3.06396 25.5575
103 3.06447 25.4415
104 3.06498 25.3254
105 3.06548 25.2093
106 3.06599 25.0932
107 3.06649 24.977
108 3.06699 24.8607
109 3.06748 24.7444
110 3.06798 24.6281
111 3.06847 24.5117
112 3.06896 24.3953
113 3.06944 24.2788
114 3.06993 24.1622
115 3.07041 24.0456
116 3.07089 23.929
117 3.07137 23.8124
118 3.07184 23.6956
119 3.07232 23.5789
120 3.07279 23.4621
121 3.07325 23.3452
122 3.07372 23.2283
123 3.07418 23.1114
124 3.07464 22.9944
125 3.0751 22.8774
126 3.07556 22.7604
127 3.07601 22.6433
128 3.07646 22.5261
129 3.07691 22.409
130 3.07736 22.2918
131 3.07781 22.1745
132 3.07825 22.0572
133 3.07869 21.9399
134 3.07913 21.8225
135 3.07956 21.7051
136 3.07999 21.5877
137 3.08042 21.4702
138 3.08085 21.3527
139 3.08128 21.2352
140 3.0817 21.1176
141 3.08212 21
142 3.08254 20.8823
143 3.08296 20.7647
144 3.08337 20.647
145 3.08378 20.5292
146 3.08419 20.4114
147 3.0846 20.2936
148 3.08501 20.1758
149 3.08541 20.0579
150 3.08581 19.94
151 3.08621 19.8221
152 3.0866 19.7042
153 3.08699 19.5862
154 3.08738 19.4682
155 3.08777 19.3501
156 3.08816 19.232
