n	rho	drho
0 3 48
1 3.00096 47.8929
2 3.00192 47.7856
3 3.00287 47.6781
4 3.00382 47.5705
5 3.00477 47.4627
6 3.00572 47.3547
7 3.00667 47.2466
8 3.00761 47.1383
9 3.00855 47.0299
10 3.00949 46.9213
11 3.01043 46.8125
12 3.01136 46.7036
13 3.0123 46.5945
14 3.01323 46.4853
15 3.01416 46.3759
16 3.01508 46.2664
17 3.01601 46.1567
18 3.01693 46.0469
19 3.01785 45.9369
20 3.01877 45.8268
21 3.01968 45.7166
22 3.0206 45.6062
23 3.02151 45.4956
24 3.02242 45.385
25 3.02332 45.2741
26 3.02423 45.1632
27 3.02513 45.0521
28 3.02603 44.9409
29 3.02693 44.8295
30 3.02782 44.718
31 3.02872 44.6064
32 3.02961 44.4946
33 3.0305 44.3828
34 3.03138 44.2707
35 3.03227 44.1586
36 3.03315 44.0463
37 3.03403 43.934
38 3.03491 43.8214
39 3.03578 43.7088
40 3.03665 43.5961
41 3.03752 43.4832
42 3.03839 43.3702
43 3.03926 43.2571
44 3.04012 43.1439
45 3.04099 43.0305
46 3.04184 42.9171
47 3.0427 42.8035
48 3.04356 42.6898
49 3.04441 42.576
50 3.04526 42.4621
51 3.04611 42.3481
52 3.04695 42.234
53 3.0478 42.1198
54 3.04864 42.0054
55 3.04948 41.891
56 3.05031 41.7765
57 3.05115 41.6618
58 3.05198 41.5471
59 3.05281 41.4322
60 3.05364 41.3173
61 3.05446 41.2022
62 3.05529 41.0871
63 3.05611 40.9718
64 3.05692 40.8565
65 3.05774 40.741
66 3.05855 40.6255
67 3.05937 40.5099
68 3.06017 40.3942
69 3.06098 40.2783
70 3.06179 40.1624
71 3.06259 40.0465
72 3.06339 39.9304
73 3.06419 39.8142
74 3.06498 39.6979
75 3.06577 39.5816
76 3.06656 39.4652
77 3.06735 39.3486
78 3.06814 39.232
79 3.06892 39.1154
80 3.0697 38.9986
81 3.07048 38.8817
82 3.07126 38.7648
83 3.07203 38.6478
84 3.0728 38.5307
85 3.07357 38.4135
86 3.07434 38.2963
87 3.0751 38.179
88 3.07587 38.0616
89 3.07663 37.9441
90 3.07738 37.8265
91 3.07814 37.7089
92 3.07889 37.5912
93 3.07964 37.4734
94 3.08039 37.3556
95 3.08114 37.2377
96 3.08188 37.1197
97 3.08262 37.0016
98 3.08336 36.8835
99 3.0841 36.7653
100 3.08483 36.647
101 3.08556 36.5287
102 3.08629 36.4103
103 3.08702 36.2918
104 3.08775 36.1733
105 3.08847 36.0547
106 3.08919 35.9361
107 3.0899 35.8173
108 3.09062 35.6985
109 3.09133 35.5797
110 3.09204 35.4608
111 3.09275 35.3418
112 3.09346 35.2228
113 3.09416 35.1037
114 3.09486 34.9846
115 3.09556 34.8654
116 3.09626 34.7461
117 3.09695 34.6268
118 3.09764 34.5074
119 3.09833 34.388
120 3.09902 34.2685
121 3.0997 34.1489
122 3.10038 34.0293
123 3.10106 33.9097
124 3.10174 33.79
125 3.10241 33.6702
126 3.10309 33.5504
127 3.10376 33.4306
128 3.10442 33.3107
129 3.10509 33.1907
130 3.10575 33.0707
131 3.10641 32.9506
132 3.10707 32.8305
133 3.10772 32.7104
134 3.10838 32.5902
135 3.10903 32.4699
136 3.10968 32.3496
137 3.11032 32.2293
138 3.11096 32.1089
139 3.11161 31.9884
140 3.11224 31.868
141 3.11288 31.7474
142 3.11351 31.6269
143 3.11415 31.5063
144 3.11477 31.3856
145 3.1154 31.2649
146 3.11603 31.1442
147 3.11665 31.0234
148 3.11727 30.9026
149 3.11788 30.7817
150 3.1185 30.6608
151 3.11911 30.5399
152 3.11972 30.4189
153 3.12033 30.2979
154 3.12093 30.1768
155 3.12153 30.0557
156 3.12213 29.9346
157 3.12273 29.8134
158 3.12333 29.6922
159 3.12392 29.571
160 3.12451 29.4497
161 3.1251 29.3284
162 3.12568 29.207
163 3.12626 29.0857
164 3.12684 28.9642
165 3.12742 28.8428
166 3.128 28.7213
167 3.12857 28.5998
168 3.12914 28.4782
169 3.12971 28.3567
170 3.13028 28.2351
171 3.13084 28.1134
172 3.1314 27.9917
173 3.13196 27.87
174 3.13252 27.7483
175 3.13307 27.6265
176 3.13362 27.5047
177 3.13417 27.3829
178 3.13472 27.2611
179 3.13526 27.1392
180 3.1358 27.0173
181 3.13634 26.8953
182 3.13688 26.7734
183 3.13741 26.6514
184 3.13794 26.5294
185 3.13847 26.4073
186 3.139 26.2852
187 3.13952 26.1631
188 3.14005 26.041
189 3.14057 25.9189
190 3.14108 25.7967
191 3.1416 25.6745
192 3.14211 25.5523
193 3.14262 25.43
194 3.14313 25.3078
195 3.14363 25.1855
196 3.14414 25.0632
197 3.14464 24.9408
198 3.14513 24.8185
199 3.14563 24.6961
200 3.14612 24.5737
201 3.14661 24.4513
202 3.1471 24.3288
203 3.14758 24.2063
204 3.14807 24.0839
205 3.14855 23.9613
206 3.14903 23.8388
207 3.1495 23.7163
208 3.14997 23.5937
209 3.15044 23.4711
210 3.15091 23.3485
211 3.15138 23.2259
212 3.15184 23.1033
213 3.1523 22.9806
214 3.15276 22.8579
215 3.15322 22.7352
216 3.15367 22.6125
217 3.15412 22.4898
218 3.15457 22.367
219 3.15502 22.2443
220 3.15546 22.1215
221 3.1559 21.9987
222 3.15634 21.8759
223 3.15678 21.7531
224 3.15721 21.6302
225 3.15764 21.5074
226 3.15807 21.3845
227 3.1585 21.2616
228 3.15892 21.1387
229 3.15934 21.0158
230 3.15976 20.8929
231 3.16018 20.7699
232 3.16059 20.647
233 3.161 20.524
234 3.16141 20.401
235 3.16182 20.278
236 3.16222 20.155
237 3.16263 20.032
238 3.16303 19.909
239 3.16342 19.786
240 3.16382 19.6629
241 3.16421 19.5398
242 3.1646 19.4168
243 3.16499 19.2937
244 3.16537 19.1706
245 3.16575 19.0475
246 3.16613 18.9244
247 3.16651 18.8012
248 3.16688 18.6781
249 3.16726 18.5549
250 3.16763 18.4318
251 3.16799 18.3086
252 3.16836 18.1855
253 3.16872 18.0623
254 3.16908 17.9391
255 3.16944 17.8159
256 3.16979 17.6927
257 3.17015 17.5695
258 3.1705 17.4462
259 3.17084 17.323
260 3.17119 17.1998
261 3.17153 17.0765
262 3.17187 16.9533
263 3.17221 16.83
264 3.17255 16.7067
265 3.17288 16.5835
266 3.17321 16.4602
267 3.17354 16.3369
268 3.17386 16.2136
269 3.17419 16.0903
270 3.17451 15.967
271 3.17482 15.8437
272 3.17514 15.7204
273 3.17545 15.5971
274 3.17576 15.4737
275 3.17607 15.3504
276 3.17638 15.2271
277 3.17668 15.1037
278 3.17698 14.9804
279 3.17728 14.8571
280 3.17758 14.7337
281 3.17787 14.6104
282 3.17816 14.487
283 3.17845 14.3636
284 3.17874 14.2403
285 3.17902 14.1169
286 3.1793 13.9935
287 3.17958 13.8702
288 3.17985 13.7468
289 3.18013 13.6234
290 3.1804 13.5
291 3.18067 13.3767
292 3.18093 13.2533
293 3.1812 13.1299
294 3.18146 13.0065
295 3.18172 12.8831
296 3.18198 12.7597
297 3.18223 12.6363
298 3.18248 12.513
299 3.18273 12.3896
300 3.18298 12.2662
301 3.18322 12.1428
302 3.18346 12.0194
303 3.1837 11.896
304 3.18394 11.7726
305 3.18417 11.6492
306 3.1844 11.5258
307 3.18463 11.4025
308 3.18486 11.2791
309 3.18508 11.1557
310 3.18531 11.0323
311 3.18553 10.9089
312 3.18574 10.7855
313 3.18596 10.6621
314 3.18617 10.5388
315 3.18638 10.4154
316 3.18659 10.292
317 3.18679 10.1686
318 3.18699 10.0453
319 3.18719 9.92189
320 3.18739 9.79852
321 3.18758 9.67516
322 3.18778 9.5518
323 3.18797 9.42844
324 3.18815 9.30508
