n	rho	drho
0 3 12
1 3.00024 11.8929
2 3.00048 11.7858
3 3.00071 11.6787
4 3.00094 11.5715
5 3.00117 11.4643
6 3.0014 11.357
7 3.00163 11.2497
8 3.00185 11.1423
9 3.00207 11.0349
10 3.00229 10.9275
11 3.00251 10.8201
12 3.00273 10.7125
13 3.00294 10.605
14 3.00315 10.4974
15 3.00336 10.3898
16 3.00357 10.2822
17 3.00377 10.1745
18 3.00397 10.0668
19 3.00417 9.95902
20 3.00437 9.85123
21 3.00457 9.74342
22 3.00476 9.63557
23 3.00495 9.52769
24 3.00514 9.41978
25 3.00533 9.31184
26 3.00551 9.20387
27 3.0057 9.09587
28 3.00588 8.98784
29 3.00606 8.87978
30 3.00623 8.7717
31 3.00641 8.66359
32 3.00658 8.55545
33 3.00675 8.44729
34 3.00692 8.3391
35 3.00708 8.23088
36 3.00725 8.12264
37 3.00741 8.01438
38 3.00757 7.90609
39 3.00772 7.79778
40 3.00788 7.68945
41 3.00803 7.58109
42 3.00818 7.47272
43 3.00833 7.36432
44 3.00848 7.2559
45 3.00862 7.14747
46 3.00876 7.03901
47 3.0089 6.93053
48 3.00904 6.82204
49 3.00918 6.71353
50 3.00931 6.605
51 3.00944 6.49645
52 3.00957 6.38789
53 3.0097 6.27931
54 3.00982 6.17072
55 3.00994 6.06211
56 3.01006 5.95349
57 3.01018 5.84485
58 3.0103 5.7362
59 3.01041 5.62754
60 3.01052 5.51886
61 3.01063 5.41017
62 3.01074 5.30148
63 3.01084 5.19277
64 3.01095 5.08405
65 3.01105 4.97532
66 3.01114 4.86658
67 3.01124 4.75783
68 3.01133 4.64907
69 3.01143 4.54031
70 3.01152 4.43154
71 3.0116 4.32276
72 3.01169 4.21397
73 3.01177 4.10518
74 3.01185 3.99639
75 3.01193 3.88758
76 3.01201 3.77878
77 3.01208 3.66997
78 3.01216 3.56115
79 3.01223 3.45234
80 3.01229 3.34352
81 3.01236 3.2347
82 3.01242 3.12587
83 3.01248 3.01705
84 3.01254 2.90823
85 3.0126 2.7994
86 3.01266 2.69058
87 3.01271 2.58176
88 3.01276 2.47293
89 3.01281 2.36411
90 3.01285 2.2553
91 3.0129 2.14648
92 3.01294 2.03767
93 3.01298 1.92886
94 3.01302 1.82006
95 3.01305 1.71126
96 3.01309 1.60247
97 3.01312 1.49368
98 3.01314 1.3849
99 3.01317 1.27612
100 3.0132 1.16736
101 3.01322 1.0586
102 3.01324 0.949845
103 3.01326 0.841102
104 3.01327 0.732368
105 3.01329 0.623644
106 3.0133 0.51493
107 3.01331 0.406226
108 3.01331 0.297534
109 3.01332 0.188853
110 3.01332 0.0801846
111 3.01332 -0.0284715
112 3.01332 -0.137115
113 3.01332 -0.245744
114 3.01331 -0.354359
115 3.0133 -0.46296
116 3.01329 -0.571546
117 3.01328 -0.680117
