n	rho	drho
0 3 23
1 3.00046 22.8929
2 3.00092 22.7858
3 3.00137 22.6785
4 3.00182 22.5712
5 3.00227 22.4638
6 3.00272 22.3563
7 3.00317 22.2487
8 3.00361 22.1411
9 3.00405 22.0334
10 3.00449 21.9256
11 3.00493 21.8177
12 3.00537 21.7098
13 3.0058 21.6018
14 3.00623 21.4937
15 3.00666 21.3855
16 3.00708 21.2773
17 3.00751 21.169
18 3.00793 21.0606
19 3.00835 20.9521
20 3.00877 20.8436
21 3.00919 20.735
22 3.0096 20.6264
23 3.01001 20.5177
24 3.01042 20.4089
25 3.01083 20.3
26 3.01123 20.1911
27 3.01163 20.0821
28 3.01204 19.9731
29 3.01243 19.864
30 3.01283 19.7548
31 3.01322 19.6456
32 3.01362 19.5363
33 3.01401 19.4269
34 3.01439 19.3175
35 3.01478 19.208
36 3.01516 19.0985
37 3.01554 18.9889
38 3.01592 18.8792
39 3.0163 18.7695
40 3.01667 18.6597
41 3.01704 18.5499
42 3.01741 18.44
43 3.01778 18.3301
44 3.01815 18.2201
45 3.01851 18.1101
46 3.01887 18
47 3.01923 17.8898
48 3.01959 17.7796
49 3.01994 17.6694
50 3.02029 17.5591
51 3.02064 17.4487
52 3.02099 17.3383
53 3.02134 17.2279
54 3.02168 17.1174
55 3.02202 17.0068
56 3.02236 16.8962
57 3.0227 16.7856
58 3.02303 16.6749
59 3.02336 16.5642
60 3.02369 16.4534
61 3.02402 16.3426
62 3.02435 16.2317
63 3.02467 16.1208
64 3.02499 16.0098
65 3.02531 15.8988
66 3.02563 15.7878
67 3.02594 15.6767
68 3.02626 15.5656
69 3.02657 15.4544
70 3.02687 15.3432
71 3.02718 15.232
72 3.02748 15.1207
73 3.02778 15.0094
74 3.02808 14.8981
75 3.02838 14.7867
76 3.02868 14.6752
77 3.02897 14.5638
78 3.02926 14.4523
79 3.02955 14.3407
80 3.02983 14.2292
81 3.03012 14.1176
82 3.0304 14.0059
83 3.03068 13.8943
84 3.03095 13.7826
85 3.03123 13.6708
86 3.0315 13.5591
87 3.03177 13.4473
88 3.03204 13.3354
89 3.0323 13.2236
90 3.03257 13.1117
91 3.03283 12.9998
92 3.03309 12.8878
93 3.03334 12.7758
94 3.0336 12.6638
95 3.03385 12.5518
96 3.0341 12.4397
97 3.03435 12.3277
98 3.03459 12.2156
99 3.03484 12.1034
100 3.03508 11.9913
101 3.03531 11.8791
102 3.03555 11.7669
103 3.03579 11.6546
104 3.03602 11.5424
105 3.03625 11.4301
106 3.03647 11.3178
107 3.0367 11.2055
108 3.03692 11.0931
109 3.03714 10.9808
110 3.03736 10.8684
111 3.03758 10.756
112 3.03779 10.6435
113 3.038 10.5311
114 3.03821 10.4186
115 3.03842 10.3062
116 3.03863 10.1937
117 3.03883 10.0811
118 3.03903 9.96862
119 3.03923 9.85607
120 3.03942 9.7435
121 3.03962 9.63092
122 3.03981 9.51833
123 3.04 9.40572
124 3.04018 9.2931
125 3.04037 9.18046
126 3.04055 9.06781
127 3.04073 8.95514
128 3.04091 8.84247
129 3.04109 8.72978
130 3.04126 8.61708
131 3.04143 8.50437
132 3.0416 8.39165
133 3.04177 8.27892
134 3.04193 8.16617
135 3.04209 8.05342
136 3.04225 7.94066
137 3.04241 7.82789
138 3.04257 7.71512
139 3.04272 7.60233
140 3.04287 7.48954
141 3.04302 7.37674
142 3.04317 7.26394
143 3.04331 7.15113
144 3.04345 7.03831
145 3.04359 6.92549
146 3.04373 6.81266
147 3.04386 6.69983
148 3.044 6.587
149 3.04413 6.47416
150 3.04426 6.36132
151 3.04438 6.24847
152 3.04451 6.13563
153 3.04463 6.02278
154 3.04475 5.90993
155 3.04486 5.79708
156 3.04498 5.68423
157 3.04509 5.57138
158 3.0452 5.45853
159 3.04531 5.34567
160 3.04541 5.23283
161 3.04552 5.11998
162 3.04562 5.00713
163 3.04572 4.89429
164 3.04582 4.78145
165 3.04591 4.66861
166 3.046 4.55578
167 3.04609 4.44295
168 3.04618 4.33012
169 3.04627 4.2173
170 3.04635 4.10449
171 3.04643 3.99168
172 3.04651 3.87887
173 3.04658 3.76607
174 3.04666 3.65328
175 3.04673 3.5405
176 3.0468 3.42773
177 3.04687 3.31496
178 3.04693 3.2022
179 3.047 3.08945
180 3.04706 2.97671
181 3.04711 2.86398
182 3.04717 2.75126
183 3.04722 2.63855
184 3.04728 2.52585
185 3.04733 2.41317
186 3.04737 2.30049
187 3.04742 2.18783
188 3.04746 2.07518
189 3.0475 1.96254
190 3.04754 1.84992
191 3.04757 1.73731
192 3.04761 1.62471
193 3.04764 1.51213
194 3.04767 1.39957
195 3.0477 1.28702
196 3.04772 1.17449
197 3.04774 1.06197
198 3.04776 0.949472
199 3.04778 0.83699
200 3.0478 0.724525
201 3.04781 0.612079
202 3.04782 0.499652
203 3.04783 0.387243
204 3.04784 0.274854
205 3.04784 0.162485
206 3.04784 0.0501363
207 3.04784 -0.0621917
208 3.04784 -0.174498
209 3.04784 -0.286784
210 3.04783 -0.399047
211 3.04782 -0.511287
212 3.04781 -0.623505
213 3.04779 -0.7357
214 3.04778 -0.84787
215 3.04776 -0.960017
216 3.04774 -1.07214
217 3.04772 -1.18423
218 3.04769 -1.29631
219 3.04767 -1.40835
220 3.04764 -1.52037
221 3.04761 -1.63236
222 3.04757 -1.74433
223 3.04754 -1.85626
224 3.0475 -1.96817
225 3.04746 -2.08005
226 3.04741 -2.1919
227 3.04737 -2.30372
228 3.04732 -2.41552
229 3.04727 -2.52728
230 3.04722 -2.63901
231 3.04717 -2.75071
232 3.04711 -2.86237
233 3.04705 -2.97401
234 3.04699 -3.08561
235 3.04693 -3.19718
236 3.04686 -3.30872
237 3.0468 -3.42022
238 3.04673 -3.53168
239 3.04666 -3.64312
240 3.04658 -3.75451
241 3.04651 -3.86587
242 3.04643 -3.9772
243 3.04635 -4.08849
244 3.04626 -4.19974
245 3.04618 -4.31095
246 3.04609 -4.42212
247 3.046 -4.53326
248 3.04591 -4.64436
249 3.04582 -4.75541
250 3.04572 -4.86643
251 3.04562 -4.9774
252 3.04552 -5.08834
253 3.04542 -5.19923
254 3.04531 -5.31008
255 3.04521 -5.42089
256 3.0451 -5.53166
257 3.04498 -5.64238
258 3.04487 -5.75306
259 3.04475 -5.86369
260 3.04464 -5.97428
261 3.04451 -6.08482
262 3.04439 -6.19532
263 3.04427 -6.30577
264 3.04414 -6.41618
265 3.04401 -6.52653
266 3.04388 -6.63684
267 3.04374 -6.7471
268 3.04361 -6.85731
269 3.04347 -6.96747
270 3.04333 -7.07758
271 3.04319 -7.18764
272 3.04304 -7.29765
273 3.0429 -7.40761
274 3.04275 -7.51751
275 3.04259 -7.62737
276 3.04244 -7.73717
277 3.04229 -7.84691
278 3.04213 -7.9566
279 3.04197 -8.06624
280 3.0418 -8.17582
281 3.04164 -8.28535
282 3.04147 -8.39482
283 3.0413 -8.50423
284 3.04113 -8.61358
285 3.04096 -8.72288
286 3.04078 -8.83212
287 3.04061 -8.9413
288 3.04043 -9.05042
289 3.04024 -9.15948
290 3.04006 -9.26848
291 3.03987 -9.37741
292 3.03968 -9.48629
293 3.03949 -9.5951
294 3.0393 -9.70385
295 3.03911 -9.81254
296 3.03891 -9.92116
297 3.03871 -10.0297
298 3.03851 -10.1382
299 3.0383 -10.2466
300 3.0381 -10.355
301 3.03789 -10.4633
302 3.03768 -10.5715
303 3.03747 -10.6797
304 3.03725 -10.7878
305 3.03704 -10.8958
306 3.03682 -11.0037
307 3.03659 -11.1116
308 3.03637 -11.2194
309 3.03615 -11.3271
310 3.03592 -11.4348
311 3.03569 -11.5424
312 3.03546 -11.6499
313 3.03522 -11.7574
314 3.03499 -11.8647
315 3.03475 -11.972
316 3.03451 -12.0792
317 3.03426 -12.1864
318 3.03402 -12.2934
319 3.03377 -12.4004
320 3.03352 -12.5073
321 3.03327 -12.6141
322 3.03302 -12.7209
323 3.03276 -12.8275
324 3.03251 -12.9341
325 3.03225 -13.0406
326 3.03198 -13.1471
327 3.03172 -13.2534
328 3.03145 -13.3596
329 3.03119 -13.4658
330 3.03092 -13.5719
331 3.03064 -13.6779
332 3.03037 -13.7838
333 3.03009 -13.8896
334 3.02981 -13.9953
335 3.02953 -14.101
336 3.02925 -14.2065
337 3.02896 -14.312
338 3.02868 -14.4174
339 3.02839 -14.5227
340 3.0281 -14.6279
341 3.0278 -14.733
342 3.02751 -14.838
343 3.02721 -14.9429
344 3.02691 -15.0477
345 3.02661 -15.1524
346 3.0263 -15.257
347 3.026 -15.3616
348 3.02569 -15.466
349 3.02538 -15.5703
350 3.02507 -15.6746
351 3.02475 -15.7787
352 3.02443 -15.8827
353 3.02412 -15.9867
354 3.02379 -16.0905
355 3.02347 -16.1942
356 3.02315 -16.2978
357 3.02282 -16.4013
358 3.02249 -16.5047
359 3.02216 -16.6081
360 3.02183 -16.7113
361 3.02149 -16.8143
362 3.02115 -16.9173
363 3.02081 -17.0202
364 3.02047 -17.123
365 3.02013 -17.2256
366 3.01978 -17.3281
367 3.01944 -17.4306
368 3.01909 -17.5329
369 3.01874 -17.6351
370 3.01838 -17.7372
371 3.01803 -17.8391
372 3.01767 -17.941
373 3.01731 -18.0427
374 3.01695 -18.1444
375 3.01658 -18.2459
376 3.01622 -18.3472
377 3.01585 -18.4485
378 3.01548 -18.5496
379 3.01511 -18.6506
380 3.01473 -18.7515
