n	rho	drho
0 3 71
1 3.00142 70.8928
2 3.00284 70.7854
3 3.00425 70.6778
4 3.00566 70.5698
5 3.00707 70.4617
6 3.00848 70.3533
7 3.00989 70.2447
8 3.01129 70.1358
9 3.01269 70.0267
10 3.01409 69.9174
11 3.01549 69.8078
12 3.01688 69.698
13 3.01828 69.588
14 3.01967 69.4778
15 3.02106 69.3674
16 3.02244 69.2567
17 3.02383 69.1458
18 3.02521 69.0348
19 3.02659 68.9235
20 3.02797 68.812
21 3.02934 68.7003
22 3.03071 68.5884
23 3.03208 68.4763
24 3.03345 68.364
25 3.03482 68.2515
26 3.03618 68.1388
27 3.03754 68.0259
28 3.0389 67.9128
29 3.04026 67.7996
30 3.04162 67.6861
31 3.04297 67.5725
32 3.04432 67.4587
33 3.04567 67.3447
34 3.04701 67.2306
35 3.04836 67.1162
36 3.0497 67.0017
37 3.05104 66.887
38 3.05237 66.7722
39 3.05371 66.6572
40 3.05504 66.542
41 3.05637 66.4267
42 3.0577 66.3112
43 3.05902 66.1955
44 3.06034 66.0797
45 3.06166 65.9637
46 3.06298 65.8476
47 3.0643 65.7313
48 3.06561 65.6149
49 3.06692 65.4983
50 3.06823 65.3816
51 3.06954 65.2647
52 3.07084 65.1477
53 3.07214 65.0305
54 3.07344 64.9132
55 3.07474 64.7958
56 3.07603 64.6782
57 3.07733 64.5605
58 3.07862 64.4427
59 3.07991 64.3247
60 3.08119 64.2066
61 3.08247 64.0884
62 3.08375 63.97
63 3.08503 63.8515
64 3.08631 63.7329
65 3.08758 63.6142
66 3.08885 63.4954
67 3.09012 63.3764
68 3.09139 63.2573
69 3.09265 63.1381
70 3.09391 63.0188
71 3.09517 62.8994
72 3.09643 62.7798
73 3.09768 62.6602
74 3.09894 62.5404
75 3.10019 62.4205
76 3.10143 62.3005
77 3.10268 62.1805
78 3.10392 62.0603
79 3.10516 61.94
80 3.1064 61.8196
81 3.10763 61.6991
82 3.10887 61.5785
83 3.1101 61.4578
84 3.11132 61.337
85 3.11255 61.2162
86 3.11377 61.0952
87 3.11499 60.9741
88 3.11621 60.853
89 3.11743 60.7317
90 3.11864 60.6104
91 3.11985 60.489
92 3.12106 60.3675
93 3.12227 60.2459
94 3.12347 60.1242
95 3.12467 60.0024
96 3.12587 59.8806
97 3.12707 59.7587
98 3.12826 59.6367
99 3.12945 59.5146
100 3.13064 59.3924
101 3.13183 59.2702
102 3.13301 59.1479
103 3.13419 59.0255
104 3.13537 58.9031
105 3.13655 58.7805
106 3.13772 58.6579
107 3.1389 58.5353
108 3.14007 58.4125
109 3.14123 58.2897
110 3.1424 58.1669
111 3.14356 58.0439
112 3.14472 57.9209
113 3.14588 57.7979
114 3.14703 57.6747
115 3.14818 57.5515
116 3.14933 57.4283
117 3.15048 57.305
118 3.15162 57.1816
119 3.15277 57.0582
120 3.15391 56.9347
121 3.15504 56.8111
122 3.15618 56.6875
123 3.15731 56.5639
124 3.15844 56.4402
125 3.15957 56.3164
126 3.16069 56.1926
127 3.16182 56.0687
128 3.16294 55.9448
129 3.16406 55.8208
130 3.16517 55.6968
131 3.16628 55.5728
132 3.16739 55.4486
133 3.1685 55.3245
134 3.16961 55.2003
135 3.17071 55.076
136 3.17181 54.9517
137 3.17291 54.8274
138 3.174 54.703
139 3.1751 54.5786
140 3.17619 54.4541
141 3.17727 54.3296
142 3.17836 54.2051
143 3.17944 54.0805
144 3.18052 53.9558
145 3.1816 53.8312
146 3.18268 53.7065
147 3.18375 53.5817
