n	rho	drho
0 3 76
1 3.00152 75.8928
2 3.00304 75.7854
3 3.00455 75.6777
4 3.00606 75.5697
5 3.00757 75.4615
6 3.00908 75.353
7 3.01059 75.2443
8 3.01209 75.1353
9 3.01359 75.026
10 3.01509 74.9165
11 3.01659 74.8068
12 3.01808 74.6969
13 3.01958 74.5867
14 3.02107 74.4762
15 3.02256 74.3655
16 3.02404 74.2547
17 3.02553 74.1435
18 3.02701 74.0322
19 3.02849 73.9206
20 3.02997 73.8088
21 3.03144 73.6968
22 3.03291 73.5846
23 3.03438 73.4722
24 3.03585 73.3595
25 3.03732 73.2467
26 3.03878 73.1336
27 3.04024 73.0204
28 3.0417 72.9069
29 3.04316 72.7933
30 3.04461 72.6794
31 3.04607 72.5654
32 3.04752 72.4512
33 3.04896 72.3368
34 3.05041 72.2222
35 3.05185 72.1074
36 3.05329 71.9924
37 3.05473 71.8773
38 3.05617 71.762
39 3.0576 71.6465
40 3.05904 71.5308
41 3.06046 71.415
42 3.06189 71.299
43 3.06332 71.1828
44 3.06474 71.0665
45 3.06616 70.95
46 3.06758 70.8333
47 3.06899 70.7165
48 3.07041 70.5995
49 3.07182 70.4824
50 3.07323 70.3651
51 3.07463 70.2477
52 3.07604 70.1301
53 3.07744 70.0124
54 3.07884 69.8945
55 3.08023 69.7765
56 3.08163 69.6583
57 3.08302 69.54
58 3.08441 69.4216
59 3.0858 69.303
60 3.08718 69.1843
61 3.08856 69.0655
62 3.08994 68.9465
63 3.09132 68.8274
64 3.0927 68.7082
65 3.09407 68.5888
66 3.09544 68.4694
67 3.09681 68.3498
68 3.09817 68.23
69 3.09954 68.1102
70 3.1009 67.9902
71 3.10226 67.8702
72 3.10361 67.75
73 3.10497 67.6297
74 3.10632 67.5093
75 3.10767 67.3888
76 3.10901 67.2681
77 3.11036 67.1474
78 3.1117 67.0266
79 3.11304 66.9056
80 3.11438 66.7846
81 3.11571 66.6634
82 3.11704 66.5422
83 3.11837 66.4208
84 3.1197 66.2994
85 3.12102 66.1779
86 3.12235 66.0562
87 3.12367 65.9345
88 3.12498 65.8127
89 3.1263 65.6908
90 3.12761 65.5688
91 3.12892 65.4467
92 3.13023 65.3246
93 3.13153 65.2023
94 3.13284 65.08
95 3.13414 64.9576
96 3.13544 64.8351
97 3.13673 64.7125
98 3.13802 64.5898
99 3.13931 64.4671
100 3.1406 64.3443
101 3.14189 64.2214
102 3.14317 64.0984
103 3.14445 63.9754
104 3.14573 63.8523
105 3.14701 63.7291
106 3.14828 63.6059
107 3.14955 63.4826
108 3.15082 63.3592
109 3.15209 63.2358
110 3.15335 63.1123
111 3.15461 62.9887
112 3.15587 62.8651
113 3.15712 62.7414
114 3.15838 62.6176
115 3.15963 62.4938
116 3.16088 62.3699
117 3.16212 62.246
118 3.16337 62.122
119 3.16461 61.9979
120 3.16585 61.8738
121 3.16708 61.7497
122 3.16832 61.6255
123 3.16955 61.5012
124 3.17078 61.3769
125 3.172 61.2526
126 3.17323 61.1281
127 3.17445 61.0037
128 3.17567 60.8792
129 3.17688 60.7546
130 3.1781 60.63
131 3.17931 60.5054
132 3.18052 60.3807
133 3.18172 60.256
134 3.18293 60.1312
135 3.18413 60.0064
136 3.18533 59.8816
137 3.18652 59.7567
138 3.18772 59.6317
139 3.18891 59.5068
140 3.1901 59.3818
141 3.19129 59.2567
142 3.19247 59.1316
143 3.19365 59.0065
144 3.19483 58.8814
145 3.19601 58.7562
146 3.19718 58.631
147 3.19835 58.5057
148 3.19952 58.3805
149 3.20069 58.2552
150 3.20185 58.1298
151 3.20301 58.0045
152 3.20417 57.8791
153 3.20533 57.7536
154 3.20648 57.6282
155 3.20763 57.5027
156 3.20878 57.3772
157 3.20993 57.2517
158 3.21107 57.1261
159 3.21221 57.0006
160 3.21335 56.875
161 3.21449 56.7493
162 3.21562 56.6237
163 3.21675 56.498
164 3.21788 56.3724
165 3.21901 56.2466
166 3.22013 56.1209
167 3.22125 55.9952
168 3.22237 55.8694
169 3.22349 55.7436
170 3.2246 55.6178
171 3.22571 55.492
172 3.22682 55.3662
173 3.22793 55.2403
174 3.22903 55.1145
175 3.23013 54.9886
176 3.23123 54.8627
177 3.23232 54.7368
178 3.23342 54.6109
179 3.23451 54.485
180 3.2356 54.359
181 3.23668 54.2331
182 3.23777 54.1071
183 3.23885 53.9811
184 3.23993 53.8551
185 3.241 53.7292
186 3.24208 53.6032
187 3.24315 53.4771
188 3.24421 53.3511
189 3.24528 53.2251
190 3.24634 53.0991
191 3.2474 52.973
192 3.24846 52.847
193 3.24952 52.7209
194 3.25057 52.5948
195 3.25162 52.4688
196 3.25267 52.3427
197 3.25372 52.2166
198 3.25476 52.0905
199 3.2558 51.9645
200 3.25684 51.8384
201 3.25787 51.7123
202 3.25891 51.5862
203 3.25994 51.4601
204 3.26096 51.334
205 3.26199 51.2079
206 3.26301 51.0818
207 3.26403 50.9557
208 3.26505 50.8296
209 3.26607 50.7035
210 3.26708 50.5774
211 3.26809 50.4513
212 3.2691 50.3252
213 3.2701 50.1991
214 3.2711 50.073
215 3.27211 49.9469
216 3.2731 49.8208
217 3.2741 49.6947
218 3.27509 49.5686
219 3.27608 49.4426
220 3.27707 49.3165
221 3.27805 49.1904
222 3.27904 49.0643
223 3.28002 48.9383
224 3.28099 48.8122
225 3.28197 48.6861
226 3.28294 48.5601
227 3.28391 48.434
228 3.28488 48.308
229 3.28584 48.182
230 3.28681 48.0559
231 3.28777 47.9299
232 3.28872 47.8039
233 3.28968 47.6779
234 3.29063 47.5519
235 3.29158 47.4259
236 3.29253 47.2999
237 3.29347 47.1739
238 3.29441 47.0479
239 3.29535 46.922
240 3.29629 46.796
241 3.29723 46.6701
242 3.29816 46.5441
243 3.29909 46.4182
244 3.30001 46.2923
245 3.30094 46.1664
246 3.30186 46.0405
247 3.30278 45.9146
248 3.3037 45.7887
249 3.30461 45.6628
250 3.30552 45.537
251 3.30643 45.4111
252 3.30734 45.2853
253 3.30824 45.1595
254 3.30915 45.0337
255 3.31005 44.9079
256 3.31094 44.7821
257 3.31184 44.6563
258 3.31273 44.5305
259 3.31362 44.4048
260 3.31451 44.279
261 3.31539 44.1533
262 3.31627 44.0276
263 3.31715 43.9019
264 3.31803 43.7762
265 3.3189 43.6505
266 3.31977 43.5248
267 3.32064 43.3992
268 3.32151 43.2735
269 3.32237 43.1479
270 3.32324 43.0223
271 3.32409 42.8967
272 3.32495 42.7711
273 3.32581 42.6456
274 3.32666 42.52
275 3.32751 42.3945
276 3.32835 42.2689
277 3.3292 42.1434
278 3.33004 42.0179
279 3.33088 41.8924
280 3.33171 41.767
281 3.33255 41.6415
282 3.33338 41.5161
283 3.33421 41.3906
284 3.33504 41.2652
285 3.33586 41.1398
286 3.33668 41.0145
287 3.3375 40.8891
288 3.33832 40.7638
289 3.33913 40.6384
290 3.33994 40.5131
291 3.34075 40.3878
292 3.34156 40.2625
293 3.34236 40.1373
294 3.34316 40.012
295 3.34396 39.8868
296 3.34476 39.7615
297 3.34555 39.6363
298 3.34634 39.5111
299 3.34713 39.386
300 3.34792 39.2608
301 3.3487 39.1357
302 3.34949 39.0106
303 3.35026 38.8855
304 3.35104 38.7604
305 3.35181 38.6353
306 3.35259 38.5102
307 3.35336 38.3852
308 3.35412 38.2602
309 3.35489 38.1352
310 3.35565 38.0102
311 3.35641 37.8852
312 3.35716 37.7603
313 3.35792 37.6353
314 3.35867 37.5104
315 3.35942 37.3855
316 3.36016 37.2606
317 3.36091 37.1357
318 3.36165 37.0109
319 3.36239 36.8861
320 3.36312 36.7612
321 3.36386 36.6364
322 3.36459 36.5117
323 3.36532 36.3869
324 3.36605 36.2621
325 3.36677 36.1374
326 3.36749 36.0127
327 3.36821 35.888
328 3.36893 35.7633
329 3.36964 35.6387
330 3.37035 35.514
331 3.37106 35.3894
332 3.37177 35.2648
333 3.37247 35.1402
334 3.37317 35.0156
335 3.37387 34.891
336 3.37457 34.7665
337 3.37526 34.642
338 3.37595 34.5175
339 3.37664 34.393
340 3.37733 34.2685
341 3.37801 34.1441
342 3.3787 34.0196
343 3.37937 33.8952
344 3.38005 33.7708
345 3.38073 33.6464
346 3.3814 33.5221
347 3.38207 33.3977
348 3.38273 33.2734
349 3.3834 33.1491
350 3.38406 33.0248
351 3.38472 32.9005
352 3.38538 32.7762
353 3.38603 32.652
354 3.38668 32.5277
355 3.38733 32.4035
356 3.38798 32.2793
357 3.38862 32.1552
358 3.38926 32.031
359 3.3899 31.9068
360 3.39054 31.7827
361 3.39117 31.6586
362 3.39181 31.5345
363 3.39244 31.4104
364 3.39306 31.2864
365 3.39369 31.1623
366 3.39431 31.0383
367 3.39493 30.9143
368 3.39555 30.7903
369 3.39616 30.6663
370 3.39677 30.5424
