n	rho	drho
0 3 75
1 3.0015 74.8928
2 3.003 74.7854
3 3.00449 74.6777
4 3.00598 74.5697
5 3.00747 74.4615
6 3.00896 74.3531
7 3.01045 74.2443
8 3.01193 74.1354
9 3.01341 74.0262
10 3.01489 73.9167
11 3.01637 73.807
12 3.01784 73.6971
13 3.01932 73.5869
14 3.02079 73.4765
15 3.02226 73.3659
16 3.02372 73.2551
17 3.02519 73.144
18 3.02665 73.0327
19 3.02811 72.9212
20 3.02957 72.8095
21 3.03102 72.6975
22 3.03247 72.5854
23 3.03392 72.473
24 3.03537 72.3604
25 3.03682 72.2476
26 3.03826 72.1347
27 3.0397 72.0215
28 3.04114 71.9081
29 3.04258 71.7945
30 3.04401 71.6808
31 3.04545 71.5668
32 3.04688 71.4527
33 3.04831 71.3384
34 3.04973 71.2238
35 3.05115 71.1092
36 3.05258 70.9943
37 3.05399 70.8792
38 3.05541 70.764
39 3.05682 70.6486
40 3.05824 70.533
41 3.05965 70.4173
42 3.06105 70.3014
43 3.06246 70.1853
44 3.06386 70.0691
45 3.06526 69.9527
46 3.06666 69.8361
47 3.06805 69.7194
48 3.06945 69.6026
49 3.07084 69.4855
50 3.07223 69.3684
51 3.07361 69.251
52 3.075 69.1336
53 3.07638 69.016
54 3.07776 68.8982
55 3.07913 68.7803
56 3.08051 68.6623
57 3.08188 68.5441
58 3.08325 68.4258
59 3.08462 68.3073
60 3.08598 68.1887
61 3.08735 68.07
62 3.08871 67.9512
63 3.09006 67.8322
64 3.09142 67.7131
65 3.09277 67.5938
66 3.09412 67.4745
67 3.09547 67.355
68 3.09682 67.2354
69 3.09816 67.1157
70 3.0995 66.9959
71 3.10084 66.8759
72 3.10218 66.7559
73 3.10351 66.6357
74 3.10484 66.5154
75 3.10617 66.395
76 3.1075 66.2745
77 3.10882 66.1539
78 3.11014 66.0332
79 3.11146 65.9124
80 3.11278 65.7915
81 3.11409 65.6705
82 3.11541 65.5493
83 3.11672 65.4281
84 3.11802 65.3068
85 3.11933 65.1854
86 3.12063 65.0639
87 3.12193 64.9423
88 3.12323 64.8206
89 3.12452 64.6988
90 3.12582 64.577
91 3.12711 64.455
92 3.1284 64.333
93 3.12968 64.2109
94 3.13096 64.0887
95 3.13224 63.9664
96 3.13352 63.844
97 3.1348 63.7215
98 3.13607 63.599
99 3.13734 63.4764
100 3.13861 63.3537
101 3.13988 63.231
102 3.14114 63.1081
103 3.1424 62.9852
104 3.14366 62.8622
105 3.14491 62.7392
106 3.14617 62.6161
107 3.14742 62.4929
108 3.14867 62.3696
109 3.14991 62.2463
110 3.15116 62.1229
111 3.1524 61.9995
112 3.15364 61.876
113 3.15487 61.7524
114 3.15611 61.6287
115 3.15734 61.505
116 3.15857 61.3813
117 3.15979 61.2575
118 3.16102 61.1336
119 3.16224 61.0097
120 3.16346 60.8857
121 3.16468 60.7617
122 3.16589 60.6376
123 3.1671 60.5134
124 3.16831 60.3892
125 3.16952 60.265
126 3.17072 60.1407
127 3.17192 60.0163
128 3.17312 59.8919
129 3.17432 59.7675
130 3.17551 59.643
131 3.1767 59.5185
132 3.17789 59.3939
133 3.17908 59.2693
134 3.18026 59.1446
135 3.18145 59.0199
136 3.18262 58.8951
137 3.1838 58.7704
138 3.18498 58.6455
139 3.18615 58.5207
140 3.18732 58.3958
141 3.18848 58.2708
142 3.18965 58.1458
143 3.19081 58.0208
144 3.19197 57.8958
145 3.19312 57.7707
146 3.19428 57.6456
147 3.19543 57.5204
148 3.19658 57.3952
149 3.19773 57.27
150 3.19887 57.1448
151 3.20001 57.0195
152 3.20115 56.8942
153 3.20229 56.7688
154 3.20342 56.6435
155 3.20455 56.5181
156 3.20568 56.3927
157 3.20681 56.2672
158 3.20793 56.1417
159 3.20905 56.0163
160 3.21017 55.8907
161 3.21129 55.7652
162 3.2124 55.6396
163 3.21352 55.514
164 3.21462 55.3884
165 3.21573 55.2628
166 3.21684 55.1371
167 3.21794 55.0115
168 3.21904 54.8858
169 3.22013 54.76
170 3.22123 54.6343
171 3.22232 54.5086
172 3.22341 54.3828
173 3.22449 54.257
174 3.22558 54.1312
175 3.22666 54.0054
176 3.22774 53.8796
177 3.22881 53.7537
178 3.22989 53.6279
179 3.23096 53.502
180 3.23203 53.3761
181 3.23309 53.2502
182 3.23416 53.1243
183 3.23522 52.9984
184 3.23628 52.8724
185 3.23733 52.7465
186 3.23839 52.6205
187 3.23944 52.4945
188 3.24049 52.3686
189 3.24153 52.2426
190 3.24258 52.1166
191 3.24362 51.9906
192 3.24466 51.8646
193 3.24569 51.7385
194 3.24673 51.6125
195 3.24776 51.4865
196 3.24879 51.3604
197 3.24981 51.2344
198 3.25083 51.1083
199 3.25186 50.9823
200 3.25287 50.8562
201 3.25389 50.7301
202 3.2549 50.6041
203 3.25591 50.478
204 3.25692 50.3519
205 3.25793 50.2258
206 3.25893 50.0998
207 3.25993 49.9737
208 3.26093 49.8476
209 3.26193 49.7215
210 3.26292 49.5954
211 3.26391 49.4693
212 3.2649 49.3432
213 3.26588 49.2171
214 3.26687 49.091
215 3.26785 48.965
216 3.26883 48.8389
217 3.2698 48.7128
218 3.27077 48.5867
219 3.27174 48.4606
220 3.27271 48.3345
221 3.27368 48.2084
222 3.27464 48.0824
223 3.2756 47.9563
224 3.27656 47.8302
225 3.27751 47.7041
226 3.27847 47.5781
227 3.27942 47.452
228 3.28036 47.326
229 3.28131 47.1999
230 3.28225 47.0739
231 3.28319 46.9478
232 3.28413 46.8218
233 3.28507 46.6957
234 3.286 46.5697
235 3.28693 46.4437
236 3.28786 46.3177
237 3.28878 46.1917
238 3.2897 46.0657
239 3.29062 45.9397
240 3.29154 45.8137
241 3.29246 45.6877
242 3.29337 45.5617
243 3.29428 45.4358
244 3.29519 45.3098
245 3.29609 45.1838
246 3.29699 45.0579
247 3.29789 44.932
248 3.29879 44.806
249 3.29969 44.6801
250 3.30058 44.5542
251 3.30147 44.4283
252 3.30236 44.3024
253 3.30324 44.1766
254 3.30412 44.0507
255 3.305 43.9248
256 3.30588 43.799
257 3.30675 43.6731
258 3.30763 43.5473
259 3.3085 43.4215
260 3.30936 43.2957
261 3.31023 43.1699
262 3.31109 43.0441
263 3.31195 42.9183
264 3.31281 42.7926
265 3.31366 42.6668
266 3.31451 42.5411
267 3.31536 42.4153
268 3.31621 42.2896
269 3.31705 42.1639
270 3.3179 42.0382
271 3.31874 41.9125
272 3.31957 41.7869
273 3.32041 41.6612
274 3.32124 41.5356
275 3.32207 41.4099
276 3.3229 41.2843
277 3.32372 41.1587
278 3.32454 41.0331
279 3.32536 40.9075
280 3.32618 40.782
281 3.32699 40.6564
282 3.3278 40.5309
283 3.32861 40.4053
284 3.32942 40.2798
285 3.33023 40.1543
286 3.33103 40.0288
287 3.33183 39.9034
288 3.33262 39.7779
289 3.33342 39.6525
290 3.33421 39.527
291 3.335 39.4016
292 3.33579 39.2762
293 3.33657 39.1508
294 3.33735 39.0255
295 3.33813 38.9001
296 3.33891 38.7748
297 3.33968 38.6494
298 3.34045 38.5241
299 3.34122 38.3988
300 3.34199 38.2735
301 3.34275 38.1483
302 3.34352 38.023
303 3.34427 37.8978
304 3.34503 37.7726
305 3.34579 37.6474
306 3.34654 37.5222
307 3.34729 37.397
308 3.34803 37.2718
309 3.34878 37.1467
310 3.34952 37.0215
311 3.35026 36.8964
312 3.35099 36.7713
313 3.35173 36.6462
314 3.35246 36.5212
315 3.35319 36.3961
316 3.35392 36.2711
317 3.35464 36.146
318 3.35536 36.021
319 3.35608 35.896
320 3.3568 35.7711
321 3.35751 35.6461
322 3.35822 35.5211
323 3.35893 35.3962
324 3.35964 35.2713
325 3.36034 35.1464
326 3.36105 35.0215
327 3.36175 34.8967
328 3.36244 34.7718
329 3.36314 34.647
330 3.36383 34.5221
331 3.36452 34.3973
332 3.3652 34.2726
333 3.36589 34.1478
334 3.36657 34.023
335 3.36725 33.8983
336 3.36793 33.7736
337 3.3686 33.6488
338 3.36927 33.5242
339 3.36994 33.3995
340 3.37061 33.2748
341 3.37127 33.1502
342 3.37193 33.0255
343 3.37259 32.9009
344 3.37325 32.7763
345 3.3739 32.6517
346 3.37456 32.5272
347 3.3752 32.4026
348 3.37585 32.2781
349 3.3765 32.1536
350 3.37714 32.0291
351 3.37778 31.9046
352 3.37841 31.7801
353 3.37905 31.6556
354 3.37968 31.5312
355 3.38031 31.4068
356 3.38094 31.2824
357 3.38156 31.158
358 3.38218 31.0336
