n	rho	drho
0 3 41
1 3.00082 40.8929
2 3.00164 40.7856
3 3.00245 40.6782
4 3.00326 40.5707
5 3.00407 40.463
6 3.00488 40.3552
7 3.00569 40.2472
8 3.00649 40.1391
9 3.00729 40.0309
10 3.00809 39.9225
11 3.00889 39.814
12 3.00969 39.7053
13 3.01048 39.5965
14 3.01127 39.4876
15 3.01206 39.3786
16 3.01284 39.2694
17 3.01363 39.1601
18 3.01441 39.0507
19 3.01519 38.9411
20 3.01597 38.8315
21 3.01674 38.7217
22 3.01752 38.6117
23 3.01829 38.5017
24 3.01906 38.3915
25 3.01982 38.2813
26 3.02059 38.1709
27 3.02135 38.0603
28 3.02211 37.9497
29 3.02287 37.839
30 3.02362 37.7281
31 3.02438 37.6171
32 3.02513 37.506
33 3.02588 37.3948
34 3.02662 37.2835
35 3.02737 37.1721
36 3.02811 37.0606
37 3.02885 36.9489
38 3.02959 36.8372
39 3.03033 36.7253
40 3.03106 36.6134
41 3.03179 36.5013
42 3.03252 36.3891
43 3.03325 36.2769
44 3.03397 36.1645
45 3.03469 36.0521
46 3.03541 35.9395
47 3.03613 35.8268
48 3.03684 35.7141
49 3.03756 35.6012
50 3.03827 35.4883
51 3.03898 35.3752
52 3.03968 35.2621
53 3.04039 35.1488
54 3.04109 35.0355
55 3.04179 34.9221
56 3.04249 34.8086
57 3.04318 34.695
58 3.04387 34.5813
59 3.04457 34.4675
60 3.04525 34.3537
61 3.04594 34.2397
62 3.04662 34.1257
63 3.0473 34.0116
64 3.04798 33.8973
65 3.04866 33.7831
66 3.04933 33.6687
67 3.05001 33.5542
68 3.05068 33.4397
69 3.05134 33.3251
70 3.05201 33.2104
71 3.05267 33.0956
72 3.05333 32.9808
73 3.05399 32.8658
74 3.05465 32.7508
75 3.0553 32.6357
76 3.05595 32.5206
77 3.0566 32.4054
78 3.05725 32.29
79 3.05789 32.1747
80 3.05854 32.0592
81 3.05918 31.9437
82 3.05981 31.8281
83 3.06045 31.7124
84 3.06108 31.5967
85 3.06171 31.4809
86 3.06234 31.365
87 3.06297 31.2491
88 3.06359 31.1331
89 3.06421 31.017
90 3.06483 30.9008
91 3.06545 30.7846
92 3.06606 30.6684
93 3.06668 30.552
94 3.06729 30.4356
95 3.06789 30.3192
96 3.0685 30.2027
97 3.0691 30.0861
98 3.0697 29.9694
99 3.0703 29.8527
100 3.0709 29.736
101 3.07149 29.6191
102 3.07208 29.5022
103 3.07267 29.3853
104 3.07326 29.2683
105 3.07384 29.1513
106 3.07442 29.0341
107 3.075 28.917
108 3.07558 28.7997
109 3.07615 28.6825
110 3.07673 28.5651
111 3.0773 28.4478
112 3.07786 28.3303
113 3.07843 28.2128
114 3.07899 28.0953
115 3.07955 27.9777
116 3.08011 27.86
117 3.08067 27.7424
118 3.08122 27.6246
119 3.08177 27.5068
120 3.08232 27.389
121 3.08287 27.2711
122 3.08341 27.1531
123 3.08396 27.0352
124 3.08449 26.9171
125 3.08503 26.7991
126 3.08557 26.6809
127 3.0861 26.5628
128 3.08663 26.4445
129 3.08716 26.3263
130 3.08768 26.208
131 3.08821 26.0896
132 3.08873 25.9713
133 3.08924 25.8528
134 3.08976 25.7344
135 3.09027 25.6158
136 3.09078 25.4973
137 3.09129 25.3787
138 3.0918 25.2601
139 3.0923 25.1414
140 3.09281 25.0227
141 3.0933 24.9039
142 3.0938 24.7851
143 3.0943 24.6663
144 3.09479 24.5474
145 3.09528 24.4285
146 3.09577 24.3096
147 3.09625 24.1906
148 3.09673 24.0716
149 3.09721 23.9526
150 3.09769 23.8335
151 3.09817 23.7144
152 3.09864 23.5952
153 3.09911 23.476
154 3.09958 23.3568
155 3.10004 23.2376
156 3.10051 23.1183
157 3.10097 22.999
158 3.10143 22.8796
159 3.10188 22.7602
160 3.10234 22.6408
161 3.10279 22.5214
162 3.10324 22.4019
163 3.10369 22.2824
164 3.10413 22.1629
165 3.10457 22.0433
166 3.10501 21.9237
167 3.10545 21.8041
168 3.10588 21.6845
169 3.10632 21.5648
170 3.10675 21.4451
171 3.10717 21.3254
172 3.1076 21.2057
173 3.10802 21.0859
174 3.10844 20.9661
175 3.10886 20.8462
176 3.10928 20.7264
177 3.10969 20.6065
178 3.1101 20.4866
179 3.11051 20.3667
180 3.11092 20.2467
181 3.11132 20.1268
