n	rho	drho
0 3 65
1 3.0013 64.8928
2 3.0026 64.7855
3 3.00389 64.6778
4 3.00518 64.57
5 3.00647 64.462
6 3.00776 64.3537
7 3.00905 64.2452
8 3.01033 64.1365
9 3.01161 64.0275
10 3.01289 63.9184
11 3.01417 63.809
12 3.01544 63.6995
13 3.01672 63.5897
14 3.01799 63.4798
15 3.01926 63.3696
16 3.02052 63.2592
17 3.02179 63.1487
18 3.02305 63.0379
19 3.02431 62.9269
20 3.02557 62.8158
21 3.02682 62.7045
22 3.02807 62.5929
23 3.02932 62.4812
24 3.03057 62.3694
25 3.03182 62.2573
26 3.03306 62.145
27 3.03431 62.0326
28 3.03554 61.92
29 3.03678 61.8072
30 3.03802 61.6943
31 3.03925 61.5812
32 3.04048 61.4679
33 3.04171 61.3544
34 3.04293 61.2408
35 3.04416 61.127
36 3.04538 61.0131
37 3.0466 60.899
38 3.04782 60.7847
39 3.04903 60.6703
40 3.05024 60.5557
41 3.05145 60.441
42 3.05266 60.3261
43 3.05387 60.2111
44 3.05507 60.0959
45 3.05627 59.9806
46 3.05747 59.8651
47 3.05866 59.7495
48 3.05986 59.6337
49 3.06105 59.5178
50 3.06224 59.4018
51 3.06343 59.2856
52 3.06461 59.1693
53 3.06579 59.0529
54 3.06697 58.9363
55 3.06815 58.8196
56 3.06932 58.7028
57 3.0705 58.5858
58 3.07167 58.4687
59 3.07284 58.3515
60 3.074 58.2342
61 3.07517 58.1167
62 3.07633 57.9991
63 3.07749 57.8814
64 3.07864 57.7636
65 3.0798 57.6457
66 3.08095 57.5276
67 3.0821 57.4095
68 3.08324 57.2912
69 3.08439 57.1728
70 3.08553 57.0543
71 3.08667 56.9357
72 3.08781 56.8169
73 3.08894 56.6981
74 3.09008 56.5792
75 3.09121 56.4601
76 3.09234 56.341
77 3.09346 56.2217
78 3.09458 56.1024
79 3.0957 55.9829
80 3.09682 55.8634
81 3.09794 55.7438
82 3.09905 55.624
83 3.10016 55.5042
84 3.10127 55.3843
85 3.10238 55.2642
86 3.10348 55.1441
87 3.10459 55.0239
88 3.10568 54.9036
89 3.10678 54.7833
90 3.10788 54.6628
91 3.10897 54.5422
92 3.11006 54.4216
93 3.11115 54.3009
94 3.11223 54.1801
95 3.11331 54.0592
96 3.11439 53.9382
97 3.11547 53.8171
98 3.11654 53.696
99 3.11762 53.5748
100 3.11869 53.4535
101 3.11976 53.3322
102 3.12082 53.2107
103 3.12188 53.0892
104 3.12294 52.9676
105 3.124 52.846
106 3.12506 52.7242
107 3.12611 52.6024
108 3.12716 52.4806
109 3.12821 52.3586
110 3.12926 52.2366
111 3.1303 52.1146
112 3.13134 51.9924
113 3.13238 51.8702
114 3.13342 51.748
115 3.13445 51.6256
116 3.13548 51.5032
117 3.13651 51.3808
118 3.13754 51.2582
119 3.13856 51.1357
120 3.13958 51.013
