n	rho	drho
0 3 35
1 3.0007 34.8929
2 3.0014 34.7857
3 3.00209 34.6783
4 3.00278 34.5709
5 3.00347 34.4633
6 3.00416 34.3555
7 3.00485 34.2477
8 3.00553 34.1398
9 3.00621 34.0317
10 3.00689 33.9235
11 3.00757 33.8152
12 3.00825 33.7068
13 3.00892 33.5983
14 3.00959 33.4896
15 3.01026 33.3809
16 3.01092 33.272
17 3.01159 33.163
18 3.01225 33.054
19 3.01291 32.9448
20 3.01357 32.8355
21 3.01422 32.7261
22 3.01488 32.6166
23 3.01553 32.507
24 3.01618 32.3973
25 3.01682 32.2874
26 3.01747 32.1775
27 3.01811 32.0675
28 3.01875 31.9574
29 3.01939 31.8472
30 3.02003 31.7369
31 3.02066 31.6264
32 3.02129 31.5159
33 3.02192 31.4053
34 3.02255 31.2946
35 3.02317 31.1839
36 3.02379 31.073
37 3.02442 30.962
38 3.02503 30.8509
39 3.02565 30.7398
40 3.02626 30.6285
41 3.02687 30.5172
42 3.02748 30.4058
43 3.02809 30.2942
44 3.0287 30.1826
45 3.0293 30.071
46 3.0299 29.9592
47 3.0305 29.8473
48 3.03109 29.7354
49 3.03169 29.6234
50 3.03228 29.5113
51 3.03287 29.3991
52 3.03345 29.2868
53 3.03404 29.1745
54 3.03462 29.0621
55 3.0352 28.9496
56 3.03578 28.837
57 3.03635 28.7243
58 3.03693 28.6116
59 3.0375 28.4988
60 3.03807 28.3859
61 3.03863 28.273
62 3.0392 28.1599
63 3.03976 28.0468
64 3.04032 27.9336
65 3.04088 27.8204
66 3.04143 27.7071
67 3.04199 27.5937
68 3.04254 27.4802
69 3.04308 27.3667
70 3.04363 27.2531
71 3.04417 27.1395
72 3.04472 27.0257
73 3.04526 26.9119
74 3.04579 26.7981
75 3.04633 26.6841
76 3.04686 26.5702
77 3.04739 26.4561
78 3.04792 26.342
79 3.04844 26.2278
80 3.04897 26.1136
81 3.04949 25.9993
82 3.05001 25.8849
83 3.05052 25.7705
84 3.05104 25.656
85 3.05155 25.5415
86 3.05206 25.4269
87 3.05257 25.3122
88 3.05307 25.1975
89 3.05358 25.0827
90 3.05408 24.9679
91 3.05457 24.853
92 3.05507 24.7381
93 3.05556 24.6231
94 3.05605 24.5081
95 3.05654 24.393
96 3.05703 24.2778
97 3.05751 24.1626
98 3.058 24.0474
99 3.05848 23.9321
100 3.05895 23.8167
101 3.05943 23.7013
102 3.0599 23.5858
103 3.06037 23.4703
104 3.06084 23.3548
105 3.06131 23.2392
106 3.06177 23.1235
107 3.06223 23.0078
108 3.06269 22.8921
109 3.06315 22.7763
110 3.0636 22.6605
111 3.06405 22.5446
112 3.0645 22.4287
113 3.06495 22.3127
114 3.0654 22.1967
115 3.06584 22.0807
116 3.06628 21.9646
117 3.06672 21.8485
118 3.06715 21.7323
119 3.06759 21.6161
120 3.06802 21.4998
121 3.06845 21.3835
122 3.06887 21.2672
123 3.0693 21.1508
124 3.06972 21.0344
125 3.07014 20.9179
126 3.07056 20.8014
127 3.07097 20.6849
128 3.07138 20.5684
129 3.07179 20.4518
130 3.0722 20.3351
131 3.07261 20.2185
132 3.07301 20.1017
133 3.07341 19.985
134 3.07381 19.8682
135 3.07421 19.7514
136 3.0746 19.6346
137 3.07499 19.5177
138 3.07538 19.4008
139 3.07577 19.2839
140 3.07615 19.1669
141 3.07653 19.0499
142 3.07691 18.9329
143 3.07729 18.8158
144 3.07767 18.6987
145 3.07804 18.5816
146 3.07841 18.4644
147 3.07878 18.3473
148 3.07914 18.2301
149 3.07951 18.1128
150 3.07987 17.9956
151 3.08023 17.8783
152 3.08058 17.761
153 3.08094 17.6436
154 3.08129 17.5262
155 3.08164 17.4088
156 3.08199 17.2914
157 3.08233 17.174
158 3.08267 17.0565
159 3.08301 16.939
160 3.08335 16.8215
161 3.08369 16.704
162 3.08402 16.5864
163 3.08435 16.4688
164 3.08468 16.3512
165 3.085 16.2336
166 3.08533 16.1159
167 3.08565 15.9983
168 3.08597 15.8806
169 3.08628 15.7629
170 3.0866 15.6451
171 3.08691 15.5274
172 3.08722 15.4096
173 3.08752 15.2918
174 3.08783 15.174
175 3.08813 15.0562
176 3.08843 14.9383
177 3.08873 14.8205
178 3.08902 14.7026
179 3.08932 14.5847
180 3.08961 14.4668
181 3.0899 14.3489
182 3.09018 14.2309
183 3.09047 14.113
184 3.09075 13.995
185 3.09103 13.877
186 3.0913 13.759
