n	rho	drho
846 2.65111 -7.95084
847 2.65095 -7.76253
848 2.6508 -7.57388
849 2.65065 -7.38492
850 2.6505 -7.19564
851 2.65036 -7.00605
852 2.65022 -6.81616
853 2.65009 -6.62597
854 2.64996 -6.43548
855 2.64983 -6.24471
856 2.64971 -6.05365
857 2.64959 -5.86232
858 2.64947 -5.67071
859 2.64936 -5.47884
860 2.64925 -5.28672
861 2.64915 -5.09433
862 2.64905 -4.9017
863 2.64895 -4.70883
864 2.64886 -4.51572
865 2.64877 -4.32239
866 2.64869 -4.12882
867 2.64861 -3.93504
868 2.64853 -3.74105
869 2.64846 -3.54685
870 2.64839 -3.35244
871 2.64833 -3.15785
872 2.64826 -2.96306
873 2.64821 -2.76809
874 2.64815 -2.57294
875 2.6481 -2.37762
876 2.64806 -2.18214
877 2.64802 -1.98649
878 2.64798 -1.7907
879 2.64794 -1.59475
880 2.64791 -1.39867
881 2.64789 -1.20244
882 2.64787 -1.00609
883 2.64785 -0.80962
884 2.64783 -0.613029
885 2.64782 -0.416326
886 2.64782 -0.219518
887 2.64782 -0.0226114
888 2.64782 0.174388
889 2.64782 0.371475
890 2.64783 0.568642
891 2.64785 0.765884
892 2.64786 0.963195
893 2.64788 1.16057
894 2.64791 1.358
895 2.64794 1.55548
896 2.64797 1.753
897 2.64801 1.95056
898 2.64805 2.14816
899 2.64809 2.34578
900 2.64814 2.54342
901 2.6482 2.74107
902 2.64825 2.93873
903 2.64831 3.13639
904 2.64838 3.33405
905 2.64845 3.5317
906 2.64852 3.72932
907 2.6486 3.92693
908 2.64868 4.12451
909 2.64876 4.32205
910 2.64885 4.51955
911 2.64894 4.717
912 2.64904 4.9144
913 2.64914 5.11174
914 2.64924 5.30901
915 2.64935 5.50622
916 2.64946 5.70334
917 2.64958 5.90038
918 2.6497 6.09733
919 2.64982 6.29418
920 2.64995 6.49093
921 2.65008 6.68758
922 2.65022 6.88411
923 2.65036 7.08052
924 2.6505 7.2768
925 2.65065 7.47295
926 2.6508 7.66896
927 2.65096 7.86483
928 2.65111 8.06055
929 2.65128 8.25611
930 2.65144 8.45152
931 2.65162 8.64675
932 2.65179 8.84181
933 2.65197 9.03669
934 2.65215 9.23139
935 2.65234 9.42589
936 2.65253 9.6202
937 2.65272 9.8143
938 2.65292 10.0082
939 2.65312 10.2019
940 2.65333 10.3953
941 2.65354 10.5886
942 2.65375 10.7816
943 2.65397 10.9743
944 2.65419 11.1669
945 2.65442 11.3591
946 2.65465 11.5512
947 2.65488 11.7429
948 2.65512 11.9344
949 2.65536 12.1256
950 2.6556 12.3166
951 2.65585 12.5073
952 2.6561 12.6976
953 2.65636 12.8877
954 2.65662 13.0775
955 2.65688 13.267
956 2.65715 13.4561
957 2.65742 13.645
958 2.65769 13.8335
959 2.65797 14.0217
960 2.65825 14.2096
961 2.65854 14.3972
962 2.65883 14.5844
963 2.65912 14.7712
964 2.65942 14.9577
965 2.65972 15.1439
966 2.66003 15.3296
967 2.66034 15.5151
968 2.66065 15.7001
969 2.66096 15.8848
970 2.66128 16.069
971 2.66161 16.2529
972 2.66193 16.4364
973 2.66226 16.6195
974 2.6626 16.8022
975 2.66294 16.9845
976 2.66328 17.1664
977 2.66362 17.3479
978 2.66397 17.5289
979 2.66432 17.7095
980 2.66468 17.8897
981 2.66504 18.0694
982 2.6654 18.2487
983 2.66577 18.4276
984 2.66614 18.606
985 2.66651 18.7839
986 2.66689 18.9614
987 2.66727 19.1385
988 2.66766 19.315
989 2.66804 19.4911
990 2.66844 19.6667
991 2.66883 19.8418
992 2.66923 20.0165
993 2.66963 20.1906
994 2.67004 20.3643
995 2.67045 20.5374
996 2.67086 20.7101
997 2.67127 20.8822
998 2.67169 21.0538
999 2.67212 21.225
1000 2.67254 21.3956
1001 2.67297 21.5656
1002 2.67341 21.7352
1003 2.67384 21.9042
1004 2.67428 22.0726
1005 2.67473 22.2406
1006 2.67517 22.408
1007 2.67562 22.5748
1008 2.67607 22.7411
1009 2.67653 22.9068
1010 2.67699 23.072
1011 2.67745 23.2366
1012 2.67792 23.4007
1013 2.67839 23.5641
1014 2.67886 23.727
1015 2.67934 23.8894
1016 2.67982 24.0511
1017 2.6803 24.2123
1018 2.68079 24.3729
1019 2.68128 24.5328
1020 2.68177 24.6922
1021 2.68226 24.851
1022 2.68276 25.0092
1023 2.68326 25.1668
1024 2.68377 25.3238
1025 2.68428 25.4801
1026 2.68479 25.6359
1027 2.6853 25.791
1028 2.68582 25.9456
1029 2.68634 26.0995
1030 2.68686 26.2527
