n	rho	drho
0 3 3
1 3.00006 2.89295
2 3.00012 2.7859
3 3.00017 2.67883
4 3.00022 2.57175
5 3.00027 2.46467
6 3.00032 2.35757
7 3.00037 2.25047
8 3.00041 2.14335
9 3.00045 2.03623
10 3.00049 1.92911
11 3.00053 1.82197
12 3.00057 1.71483
13 3.0006 1.60769
14 3.00063 1.50054
15 3.00066 1.39338
16 3.00069 1.28622
17 3.00071 1.17906
18 3.00073 1.0719
19 3.00075 0.964728
20 3.00077 0.857559
21 3.00079 0.750387
22 3.0008 0.643215
23 3.00081 0.536043
24 3.00082 0.428871
25 3.00083 0.321699
26 3.00084 0.214528
27 3.00084 0.107359
28 3.00084 0.000192725
29 3.00084 -0.106971
30 3.00084 -0.214132
31 3.00083 -0.321289
32 3.00082 -0.428442
33 3.00081 -0.535591
34 3.0008 -0.642734
35 3.00079 -0.749871
36 3.00077 -0.857002
37 3.00075 -0.964126
38 3.00073 -1.07124
39 3.00071 -1.17835
40 3.00069 -1.28545
41 3.00066 -1.39254
42 3.00063 -1.49963
43 3.0006 -1.6067
44 3.00057 -1.71376
45 3.00053 -1.82081
46 3.00049 -1.92785
47 3.00045 -2.03488
48 3.00041 -2.1419
49 3.00037 -2.2489
50 3.00032 -2.35589
51 3.00027 -2.46286
52 3.00022 -2.56983
53 3.00017 -2.67677
54 3.00012 -2.7837
55 3.00006 -2.89061
56 3 -2.99751
57 2.99994 -3.10439
58 2.99988 -3.21125
59 2.99981 -3.3181
60 2.99974 -3.42492
61 2.99967 -3.53173
62 2.9996 -3.63852
63 2.99953 -3.74528
64 2.99945 -3.85203
65 2.99937 -3.95875
66 2.99929 -4.06546
67 2.99921 -4.17214
68 2.99913 -4.27879
69 2.99904 -4.38543
70 2.99895 -4.49204
71 2.99886 -4.59862
72 2.99877 -4.70518
73 2.99867 -4.81172
74 2.99858 -4.91822
75 2.99848 -5.02471
76 2.99837 -5.13116
77 2.99827 -5.23759
78 2.99817 -5.34398
79 2.99806 -5.45035
80 2.99795 -5.55669
81 2.99783 -5.663
82 2.99772 -5.76928
83 2.9976 -5.87553
84 2.99749 -5.98175
85 2.99736 -6.08793
86 2.99724 -6.19408
87 2.99712 -6.3002
88 2.99699 -6.40629
89 2.99686 -6.51234
90 2.99673 -6.61835
91 2.9966 -6.72433
92 2.99646 -6.83028
93 2.99632 -6.93619
94 2.99618 -7.04206
95 2.99604 -7.14789
96 2.9959 -7.25368
97 2.99575 -7.35944
98 2.9956 -7.46516
99 2.99545 -7.57083
100 2.9953 -7.67647
101 2.99515 -7.78206
102 2.99499 -7.88762
103 2.99483 -7.99313
104 2.99467 -8.09859
105 2.99451 -8.20402
106 2.99434 -8.3094
107 2.99417 -8.41473
108 2.994 -8.52002
109 2.99383 -8.62527
110 2.99366 -8.73047
111 2.99348 -8.83562
112 2.99331 -8.94072
113 2.99313 -9.04578
114 2.99294 -9.15078
115 2.99276 -9.25574
116 2.99257 -9.36065
117 2.99239 -9.4655
118 2.9922 -9.57031
119 2.992 -9.67506
120 2.99181 -9.77976
121 2.99161 -9.88441
122 2.99141 -9.98901
123 2.99121 -10.0935
124 2.99101 -10.198
125 2.9908 -10.3025
126 2.9906 -10.4068
127 2.99039 -10.5112
128 2.99018 -10.6154
129 2.98996 -10.7196
130 2.98975 -10.8238
131 2.98953 -10.9278
132 2.98931 -11.0319
133 2.98909 -11.1358
134 2.98887 -11.2397
135 2.98864 -11.3436
136 2.98841 -11.4474
137 2.98818 -11.5511
138 2.98795 -11.6547
139 2.98772 -11.7583
140 2.98748 -11.8618
141 2.98724 -11.9653
142 2.987 -12.0687
143 2.98676 -12.172
144 2.98651 -12.2753
145 2.98627 -12.3784
146 2.98602 -12.4816
147 2.98577 -12.5846
148 2.98551 -12.6876
149 2.98526 -12.7905
150 2.985 -12.8933
151 2.98474 -12.9961
152 2.98448 -13.0988
153 2.98422 -13.2014
154 2.98396 -13.3039
155 2.98369 -13.4064
156 2.98342 -13.5088
157 2.98315 -13.6111
158 2.98287 -13.7133
159 2.9826 -13.8155
160 2.98232 -13.9176
161 2.98204 -14.0196
162 2.98176 -14.1215
163 2.98148 -14.2233
164 2.98119 -14.3251
165 2.9809 -14.4268
166 2.98062 -14.5284
167 2.98032 -14.6299
168 2.98003 -14.7313
169 2.97973 -14.8326
170 2.97944 -14.9339
171 2.97914 -15.035
172 2.97884 -15.1361
173 2.97853 -15.2371
174 2.97823 -15.338
175 2.97792 -15.4388
176 2.97761 -15.5395
177 2.9773 -15.6402
