n	rho	drho
0 3 32
1 3.00064 31.8929
2 3.00128 31.7857
3 3.00191 31.6784
4 3.00254 31.5709
5 3.00317 31.4634
6 3.0038 31.3557
7 3.00443 31.248
8 3.00505 31.1401
9 3.00567 31.0321
10 3.00629 30.924
11 3.00691 30.8158
12 3.00753 30.7075
13 3.00814 30.5991
14 3.00875 30.4906
15 3.00936 30.382
16 3.00996 30.2733
17 3.01057 30.1645
18 3.01117 30.0556
19 3.01177 29.9466
20 3.01237 29.8375
21 3.01296 29.7283
22 3.01356 29.619
23 3.01415 29.5096
24 3.01474 29.4001
25 3.01533 29.2906
26 3.01591 29.1809
27 3.01649 29.0711
28 3.01707 28.9613
29 3.01765 28.8513
30 3.01823 28.7413
31 3.0188 28.6312
32 3.01937 28.521
33 3.01994 28.4107
34 3.02051 28.3003
35 3.02107 28.1898
36 3.02164 28.0793
37 3.0222 27.9686
38 3.02275 27.8579
39 3.02331 27.7471
40 3.02386 27.6362
41 3.02442 27.5252
42 3.02497 27.4142
43 3.02551 27.3031
44 3.02606 27.1919
45 3.0266 27.0806
46 3.02714 26.9692
47 3.02768 26.8578
48 3.02822 26.7463
49 3.02875 26.6347
50 3.02928 26.523
51 3.02981 26.4113
52 3.03034 26.2995
53 3.03086 26.1876
54 3.03138 26.0756
55 3.03191 25.9636
56 3.03242 25.8515
57 3.03294 25.7393
58 3.03345 25.6271
59 3.03396 25.5148
60 3.03447 25.4024
61 3.03498 25.29
62 3.03549 25.1775
63 3.03599 25.0649
64 3.03649 24.9522
65 3.03699 24.8395
66 3.03748 24.7268
67 3.03797 24.6139
68 3.03847 24.501
69 3.03895 24.3881
70 3.03944 24.2751
71 3.03993 24.162
72 3.04041 24.0488
73 3.04089 23.9356
74 3.04137 23.8224
75 3.04184 23.7091
76 3.04231 23.5957
77 3.04278 23.4822
78 3.04325 23.3688
79 3.04372 23.2552
80 3.04418 23.1416
81 3.04464 23.0279
82 3.0451 22.9142
83 3.04556 22.8005
84 3.04602 22.6866
85 3.04647 22.5728
86 3.04692 22.4588
87 3.04737 22.3449
88 3.04781 22.2308
89 3.04826 22.1168
90 3.0487 22.0026
91 3.04914 21.8884
92 3.04957 21.7742
93 3.05001 21.6599
94 3.05044 21.5456
95 3.05087 21.4312
96 3.0513 21.3168
97 3.05172 21.2024
98 3.05214 21.0878
99 3.05257 20.9733
100 3.05298 20.8587
101 3.0534 20.744
102 3.05381 20.6293
103 3.05423 20.5146
104 3.05463 20.3998
105 3.05504 20.285
106 3.05545 20.1701
107 3.05585 20.0552
108 3.05625 19.9403
109 3.05665 19.8253
110 3.05704 19.7103
111 3.05743 19.5952
112 3.05782 19.4801
113 3.05821 19.365
114 3.0586 19.2498
115 3.05898 19.1346
116 3.05936 19.0193
117 3.05974 18.904
118 3.06012 18.7887
119 3.0605 18.6733
120 3.06087 18.5579
121 3.06124 18.4425
122 3.06161 18.327
123 3.06197 18.2115
124 3.06233 18.096
125 3.06269 17.9804
126 3.06305 17.8648
127 3.06341 17.7492
128 3.06376 17.6335
129 3.06411 17.5178
130 3.06446 17.4021
131 3.06481 17.2863
132 3.06516 17.1705
133 3.0655 17.0547
134 3.06584 16.9389
135 3.06618 16.823
136 3.06651 16.7071
137 3.06684 16.5912
138 3.06717 16.4752
139 3.0675 16.3592
140 3.06783 16.2432
141 3.06815 16.1272
142 3.06847 16.0111
143 3.06879 15.895
144 3.06911 15.7789
145 3.06942 15.6627
146 3.06974 15.5466
147 3.07005 15.4304
148 3.07035 15.3142
149 3.07066 15.1979
150 3.07096 15.0817
151 3.07126 14.9654
152 3.07156 14.8491
153 3.07186 14.7328
154 3.07215 14.6164
155 3.07244 14.5001
156 3.07273 14.3837
157 3.07302 14.2673
158 3.0733 14.1508
159 3.07358 14.0344
160 3.07386 13.9179
161 3.07414 13.8015
162 3.07441 13.685
163 3.07469 13.5684
164 3.07496 13.4519
165 3.07522 13.3354
166 3.07549 13.2188
167 3.07575 13.1022
168 3.07601 12.9856
169 3.07627 12.869
170 3.07653 12.7524
171 3.07678 12.6357
172 3.07703 12.5191
173 3.07728 12.4024
174 3.07753 12.2857
175 3.07777 12.169
176 3.07802 12.0523
177 3.07826 11.9356
178 3.07849 11.8188
179 3.07873 11.7021
180 3.07896 11.5853
181 3.07919 11.4685
182 3.07942 11.3518
183 3.07965 11.235
184 3.07987 11.1182
185 3.08009 11.0014
186 3.08031 10.8845
187 3.08053 10.7677
188 3.08074 10.6509
189 3.08095 10.534
190 3.08116 10.4172
191 3.08137 10.3003
192 3.08157 10.1834
193 3.08178 10.0666
194 3.08198 9.94968
195 3.08217 9.83279
196 3.08237 9.7159
197 3.08256 9.599
198 3.08275 9.48209
199 3.08294 9.36518
200 3.08313 9.24827
201 3.08331 9.13135
202 3.08349 9.01442
203 3.08367 8.8975
204 3.08385 8.78057
205 3.08402 8.66364
206 3.0842 8.5467
207 3.08437 8.42977
208 3.08453 8.31283
209 3.0847 8.19589
210 3.08486 8.07895
211 3.08502 7.96201
212 3.08518 7.84506
213 3.08534 7.72812
214 3.08549 7.61118
215 3.08564 7.49424
216 3.08579 7.3773
217 3.08594 7.26036
218 3.08608 7.14342
219 3.08622 7.02649
220 3.08636 6.90955
221 3.0865 6.79262
222 3.08663 6.67569
223 3.08676 6.55877
224 3.08689 6.44185
225 3.08702 6.32493
226 3.08715 6.20802
227 3.08727 6.09111
228 3.08739 5.97421
229 3.08751 5.85731
230 3.08763 5.74041
231 3.08774 5.62353
232 3.08785 5.50665
233 3.08796 5.38977
234 3.08807 5.27291
235 3.08817 5.15605
236 3.08827 5.03919
237 3.08837 4.92235
238 3.08847 4.80551
239 3.08856 4.68868
240 3.08866 4.57186
241 3.08875 4.45505
242 3.08883 4.33825
243 3.08892 4.22146
244 3.089 4.10468
245 3.08908 3.98791
246 3.08916 3.87115
247 3.08924 3.75441
248 3.08931 3.63767
249 3.08938 3.52094
250 3.08945 3.40423
251 3.08952 3.28753
252 3.08959 3.17085
253 3.08965 3.05417
254 3.08971 2.93751
255 3.08977 2.82086
256 3.08982 2.70423
257 3.08987 2.58761
258 3.08992 2.47101
259 3.08997 2.35442
260 3.09002 2.23785
261 3.09006 2.1213
262 3.0901 2.00476
263 3.09014 1.88823
264 3.09018 1.77173
265 3.09021 1.65524
266 3.09024 1.53876
267 3.09027 1.42231
268 3.0903 1.30588
269 3.09033 1.18946
270 3.09035 1.07306
271 3.09037 0.956682
272 3.09039 0.840323
273 3.0904 0.723984
274 3.09042 0.607665
275 3.09043 0.491367
276 3.09044 0.37509
277 3.09044 0.258835
278 3.09045 0.142601
279 3.09045 0.0263895
280 3.09045 -0.0897997
281 3.09044 -0.205966
282 3.09044 -0.322109
283 3.09043 -0.438229
284 3.09042 -0.554325
285 3.09041 -0.670397
286 3.09039 -0.786444
287 3.09038 -0.902466
288 3.09036 -1.01846
289 3.09034 -1.13443
290 3.09031 -1.25038
291 3.09029 -1.3663
292 3.09026 -1.48219
293 3.09023 -1.59805
294 3.09019 -1.71389
295 3.09016 -1.8297
296 3.09012 -1.94548
297 3.09008 -2.06124
298 3.09004 -2.17696
299 3.08999 -2.29265
300 3.08995 -2.40832
301 3.0899 -2.52395
302 3.08985 -2.63956
303 3.08979 -2.75513
304 3.08974 -2.87067
305 3.08968 -2.98618
306 3.08962 -3.10166
307 3.08955 -3.21711
308 3.08949 -3.33252
309 3.08942 -3.4479
310 3.08935 -3.56325
311 3.08928 -3.67856
312 3.0892 -3.79384
313 3.08913 -3.90908
314 3.08905 -4.02429
315 3.08897 -4.13946
316 3.08888 -4.2546
317 3.08879 -4.3697
318 3.08871 -4.48477
319 3.08862 -4.59979
320 3.08852 -4.71478
321 3.08843 -4.82974
322 3.08833 -4.94465
323 3.08823 -5.05952
324 3.08813 -5.17436
325 3.08802 -5.28916
326 3.08792 -5.40391
327 3.08781 -5.51863
328 3.08769 -5.6333
329 3.08758 -5.74794
330 3.08746 -5.86253
331 3.08735 -5.97708
332 3.08723 -6.09159
333 3.0871 -6.20605
334 3.08698 -6.32048
335 3.08685 -6.43485
336 3.08672 -6.54919
337 3.08659 -6.66348
338 3.08645 -6.77772
339 3.08632 -6.89192
340 3.08618 -7.00607
341 3.08604 -7.12018
342 3.08589 -7.23424
343 3.08575 -7.34825
344 3.0856 -7.46222
345 3.08545 -7.57613
346 3.0853 -7.69
347 3.08514 -7.80382
348 3.08498 -7.91759
349 3.08482 -8.03131
350 3.08466 -8.14498
351 3.0845 -8.2586
352 3.08433 -8.37217
353 3.08416 -8.48568
354 3.08399 -8.59914
355 3.08382 -8.71255
356 3.08364 -8.82591
357 3.08347 -8.93922
358 3.08329 -9.05247
359 3.0831 -9.16566
360 3.08292 -9.2788
361 3.08273 -9.39188
362 3.08254 -9.50491
363 3.08235 -9.61788
364 3.08216 -9.7308
365 3.08196 -9.84366
366 3.08177 -9.95645
367 3.08157 -10.0692
368 3.08136 -10.1819
369 3.08116 -10.2945
370 3.08095 -10.4071
371 3.08074 -10.5196
372 3.08053 -10.632
373 3.08032 -10.7444
374 3.0801 -10.8567
375 3.07988 -10.9689
376 3.07966 -11.0811
377 3.07944 -11.1933
378 3.07921 -11.3053
379 3.07899 -11.4173
380 3.07876 -11.5293
381 3.07853 -11.6411
382 3.07829 -11.7529
383 3.07806 -11.8647
384 3.07782 -11.9763
385 3.07758 -12.0879
386 3.07733 -12.1995
387 3.07709 -12.3109
388 3.07684 -12.4223
389 3.07659 -12.5336
390 3.07634 -12.6449
391 3.07609 -12.7561
392 3.07583 -12.8672
393 3.07557 -12.9782
394 3.07531 -13.0892
395 3.07505 -13.2001
396 3.07478 -13.3109
397 3.07452 -13.4216
398 3.07425 -13.5323
399 3.07397 -13.6429
400 3.0737 -13.7534
401 3.07342 -13.8638
402 3.07315 -13.9742
403 3.07286 -14.0844
404 3.07258 -14.1946
405 3.0723 -14.3048
406 3.07201 -14.4148
407 3.07172 -14.5248
408 3.07143 -14.6346
409 3.07114 -14.7444
410 3.07084 -14.8542
411 3.07054 -14.9638
412 3.07024 -15.0733
413 3.06994 -15.1828
414 3.06963 -15.2922
415 3.06933 -15.4015
416 3.06902 -15.5107
417 3.06871 -15.6198
418 3.06839 -15.7288
419 3.06808 -15.8378
420 3.06776 -15.9466
421 3.06744 -16.0554
422 3.06712 -16.1641
423 3.06679 -16.2726
424 3.06647 -16.3811
425 3.06614 -16.4895
426 3.06581 -16.5978
427 3.06547 -16.7061
428 3.06514 -16.8142
429 3.0648 -16.9222
430 3.06446 -17.0301
431 3.06412 -17.138
432 3.06378 -17.2457
433 3.06343 -17.3533
434 3.06308 -17.4609
435 3.06273 -17.5683
436 3.06238 -17.6756
437 3.06202 -17.7829
438 3.06167 -17.89
439 3.06131 -17.997
440 3.06095 -18.104
441 3.06058 -18.2108
442 3.06022 -18.3175
443 3.05985 -18.4242
444 3.05948 -18.5307
445 3.05911 -18.6371
446 3.05874 -18.7434
447 3.05836 -18.8496
448 3.05798 -18.9556
449 3.0576 -19.0616
450 3.05722 -19.1675
451 3.05684 -19.2732
452 3.05645 -19.3789
453 3.05606 -19.4844
454 3.05567 -19.5898
455 3.05528 -19.6951
456 3.05488 -19.8003
457 3.05449 -19.9054
458 3.05409 -20.0103
459 3.05368 -20.1152
460 3.05328 -20.2199
461 3.05288 -20.3245
462 3.05247 -20.429
463 3.05206 -20.5333
464 3.05165 -20.6375
465 3.05123 -20.7417
466 3.05082 -20.8456
467 3.0504 -20.9495
468 3.04998 -21.0533
469 3.04956 -21.1569
470 3.04913 -21.2604
471 3.04871 -21.3637
472 3.04828 -21.467
473 3.04785 -21.5701
474 3.04742 -21.673
475 3.04698 -21.7759
476 3.04654 -21.8786
477 3.04611 -21.9812
478 3.04567 -22.0836
479 3.04522 -22.1859
480 3.04478 -22.2881
481 3.04433 -22.3901
482 3.04388 -22.492
483 3.04343 -22.5938
484 3.04298 -22.6954
485 3.04252 -22.7969
486 3.04207 -22.8983
487 3.04161 -22.9995
488 3.04115 -23.1005
489 3.04068 -23.2014
490 3.04022 -23.3022
491 3.03975 -23.4028
492 3.03928 -23.5033
493 3.03881 -23.6036
494 3.03834 -23.7038
495 3.03786 -23.8039
496 3.03739 -23.9037
497 3.03691 -24.0035
498 3.03643 -24.1031
499 3.03594 -24.2025
500 3.03546 -24.3018
501 3.03497 -24.4009
502 3.03448 -24.4998
503 3.03399 -24.5986
504 3.0335 -24.6973
505 3.033 -24.7958
506 3.03251 -24.8941
507 3.03201 -24.9923
508 3.03151 -25.0903
509 3.031 -25.1881
510 3.0305 -25.2858
511 3.02999 -25.3833
512 3.02948 -25.4806
513 3.02897 -25.5778
514 3.02846 -25.6748
515 3.02795 -25.7716
516 3.02743 -25.8683
517 3.02691 -25.9648
518 3.02639 -26.0611
519 3.02587 -26.1572
520 3.02534 -26.2532
521 3.02482 -26.349
522 3.02429 -26.4446
523 3.02376 -26.5401
524 3.02323 -26.6353
525 3.0227 -26.7304
526 3.02216 -26.8253
527 3.02162 -26.92
528 3.02108 -27.0145
529 3.02054 -27.1088
530 3.02 -27.203
531 3.01945 -27.297
532 3.01891 -27.3907
533 3.01836 -27.4843
534 3.01781 -27.5777
535 3.01726 -27.6709
536 3.0167 -27.7639
537 3.01614 -27.8567
538 3.01559 -27.9494
539 3.01503 -28.0418
540 3.01446 -28.134
541 3.0139 -28.226
542 3.01334 -28.3178
543 3.01277 -28.4095
544 3.0122 -28.5009
545 3.01163 -28.5921
546 3.01106 -28.6831
547 3.01048 -28.7739
548 3.0099 -28.8645
549 3.00933 -28.9548
550 3.00875 -29.045
551 3.00816 -29.135
552 3.00758 -29.2247
553 3.007 -29.3142
554 3.00641 -29.4035
555 3.00582 -29.4926
556 3.00523 -29.5815
557 3.00464 -29.6702
558 3.00404 -29.7586
559 3.00345 -29.8468
560 3.00285 -29.9348
561 3.00225 -30.0226
562 3.00165 -30.1101
563 3.00104 -30.1974
564 3.00044 -30.2845
565 2.99983 -30.3713
566 2.99922 -30.4579
567 2.99861 -30.5443
568 2.998 -30.6305
569 2.99739 -30.7164
570 2.99677 -30.802
571 2.99616 -30.8875
572 2.99554 -30.9727
573 2.99492 -31.0576
574 2.9943 -31.1423
575 2.99367 -31.2268
576 2.99305 -31.311
577 2.99242 -31.395
578 2.99179 -31.4787
579 2.99116 -31.5621
580 2.99053 -31.6454
581 2.9899 -31.7283
582 2.98926 -31.811
583 2.98862 -31.8935
584 2.98798 -31.9757
585 2.98734 -32.0576
586 2.9867 -32.1393
587 2.98606 -32.2207
588 2.98541 -32.3018
589 2.98477 -32.3827
590 2.98412 -32.4633
591 2.98347 -32.5437
592 2.98282 -32.6238
593 2.98216 -32.7036
594 2.98151 -32.7831
595 2.98085 -32.8624
596 2.98019 -32.9413
597 2.97953 -33.02
598 2.97887 -33.0985
599 2.97821 -33.1766
600 2.97755 -33.2545
601 2.97688 -33.332
602 2.97621 -33.4093
603 2.97554 -33.4863
604 2.97487 -33.5631
605 2.9742 -33.6395
606 2.97353 -33.7156
607 2.97285 -33.7915
608 2.97218 -33.867
609 2.9715 -33.9423
610 2.97082 -34.0172
611 2.97014 -34.0919
612 2.96945 -34.1662
613 2.96877 -34.2402
614 2.96808 -34.314
615 2.9674 -34.3874
616 2.96671 -34.4605
617 2.96602 -34.5334
618 2.96533 -34.6059
619 2.96463 -34.678
620 2.96394 -34.7499
621 2.96324 -34.8215
622 2.96255 -34.8927
623 2.96185 -34.9636
624 2.96115 -35.0342
625 2.96045 -35.1045
626 2.95975 -35.1744
627 2.95904 -35.2441
628 2.95834 -35.3133
629 2.95763 -35.3823
630 2.95692 -35.4509
631 2.95621 -35.5192
632 2.9555 -35.5872
633 2.95479 -35.6548
634 2.95407 -35.7221
635 2.95336 -35.789
636 2.95264 -35.8556
637 2.95192 -35.9218
638 2.9512 -35.9877
639 2.95048 -36.0533
640 2.94976 -36.1185
641 2.94904 -36.1833
642 2.94832 -36.2478
643 2.94759 -36.312
644 2.94686 -36.3757
645 2.94613 -36.4392
646 2.94541 -36.5022
647 2.94467 -36.5649
648 2.94394 -36.6272
649 2.94321 -36.6892
650 2.94247 -36.7508
651 2.94174 -36.812
652 2.941 -36.8729
653 2.94026 -36.9333
654 2.93953 -36.9934
655 2.93878 -37.0532
656 2.93804 -37.1125
657 2.9373 -37.1714
658 2.93656 -37.23
659 2.93581 -37.2882
660 2.93506 -37.346
661 2.93432 -37.4034
662 2.93357 -37.4604
663 2.93282 -37.517
664 2.93207 -37.5732
665 2.93132 -37.6291
666 2.93056 -37.6845
667 2.92981 -37.7395
668 2.92905 -37.7941
669 2.9283 -37.8483
670 2.92754 -37.9021
671 2.92678 -37.9555
672 2.92602 -38.0085
673 2.92526 -38.0611
674 2.9245 -38.1132
675 2.92374 -38.1649
676 2.92297 -38.2162
677 2.92221 -38.2671
678 2.92144 -38.3176
679 2.92067 -38.3676
680 2.91991 -38.4172
681 2.91914 -38.4664
682 2.91837 -38.5152
683 2.9176 -38.5635
684 2.91683 -38.6113
685 2.91605 -38.6588
686 2.91528 -38.7058
687 2.9145 -38.7523
688 2.91373 -38.7984
689 2.91295 -38.8441
690 2.91218 -38.8893
691 2.9114 -38.934
692 2.91062 -38.9783
693 2.90984 -39.0222
694 2.90906 -39.0656
695 2.90828 -39.1085
696 2.90749 -39.151
697 2.90671 -39.193
698 2.90592 -39.2345
699 2.90514 -39.2756
700 2.90435 -39.3162
701 2.90357 -39.3563
702 2.90278 -39.396
703 2.90199 -39.4351
704 2.9012 -39.4738
705 2.90041 -39.5121
706 2.89962 -39.5498
707 2.89883 -39.587
708 2.89804 -39.6238
709 2.89725 -39.6601
710 2.89645 -39.6958
711 2.89566 -39.7311
712 2.89486 -39.7659
713 2.89407 -39.8002
714 2.89327 -39.834
715 2.89247 -39.8673
716 2.89168 -39.9
717 2.89088 -39.9323
718 2.89008 -39.9641
719 2.88928 -39.9953
720 2.88848 -40.0261
