n	rho	drho
0 3 27
1 3.00054 26.8929
2 3.00108 26.7857
3 3.00161 26.6784
4 3.00214 26.5711
5 3.00267 26.4636
6 3.0032 26.356
7 3.00373 26.2484
8 3.00425 26.1407
9 3.00477 26.0328
10 3.00529 25.9249
11 3.00581 25.8169
12 3.00633 25.7088
13 3.00684 25.6006
14 3.00735 25.4923
15 3.00786 25.384
16 3.00836 25.2755
17 3.00887 25.167
18 3.00937 25.0584
19 3.00987 24.9497
20 3.01037 24.8409
21 3.01087 24.732
22 3.01136 24.6231
23 3.01185 24.5141
24 3.01234 24.405
25 3.01283 24.2958
26 3.01331 24.1865
27 3.01379 24.0772
28 3.01427 23.9678
29 3.01475 23.8583
30 3.01523 23.7488
31 3.0157 23.6391
32 3.01617 23.5294
33 3.01664 23.4196
34 3.01711 23.3098
35 3.01758 23.1999
36 3.01804 23.0899
37 3.0185 22.9798
38 3.01896 22.8697
39 3.01941 22.7595
40 3.01987 22.6492
41 3.02032 22.5389
42 3.02077 22.4285
43 3.02122 22.318
44 3.02166 22.2074
45 3.02211 22.0968
46 3.02255 21.9862
47 3.02299 21.8754
48 3.02342 21.7647
49 3.02386 21.6538
50 3.02429 21.5429
51 3.02472 21.4319
52 3.02514 21.3209
53 3.02557 21.2098
54 3.02599 21.0986
55 3.02641 20.9874
56 3.02683 20.8761
57 3.02725 20.7648
58 3.02766 20.6534
59 3.02808 20.542
60 3.02849 20.4305
61 3.02889 20.3189
62 3.0293 20.2073
63 3.0297 20.0956
64 3.0301 19.9839
65 3.0305 19.8721
66 3.0309 19.7603
67 3.03129 19.6484
68 3.03168 19.5365
69 3.03207 19.4245
70 3.03246 19.3125
71 3.03284 19.2004
72 3.03323 19.0883
73 3.03361 18.9761
74 3.03399 18.8639
75 3.03436 18.7516
76 3.03474 18.6393
77 3.03511 18.527
78 3.03548 18.4146
79 3.03584 18.3021
80 3.03621 18.1896
81 3.03657 18.0771
82 3.03693 17.9645
83 3.03729 17.8518
84 3.03765 17.7392
85 3.038 17.6265
86 3.03835 17.5137
87 3.0387 17.4009
88 3.03905 17.2881
89 3.03939 17.1752
90 3.03974 17.0623
91 3.04008 16.9493
92 3.04041 16.8363
93 3.04075 16.7233
94 3.04108 16.6102
95 3.04141 16.4971
96 3.04174 16.384
97 3.04207 16.2708
98 3.04239 16.1576
99 3.04271 16.0444
100 3.04303 15.9311
101 3.04335 15.8178
102 3.04367 15.7044
103 3.04398 15.591
104 3.04429 15.4776
105 3.0446 15.3642
106 3.04491 15.2507
107 3.04521 15.1372
108 3.04551 15.0236
109 3.04581 14.9101
110 3.04611 14.7965
111 3.0464 14.6828
112 3.04669 14.5692
113 3.04698 14.4555
114 3.04727 14.3418
115 3.04756 14.228
116 3.04784 14.1143
117 3.04812 14.0005
118 3.0484 13.8866
119 3.04868 13.7728
120 3.04895 13.6589
121 3.04922 13.545
122 3.04949 13.4311
123 3.04976 13.3171
124 3.05003 13.2032
125 3.05029 13.0892
126 3.05055 12.9752
127 3.05081 12.8611
128 3.05107 12.7471
129 3.05132 12.633
130 3.05157 12.5189
131 3.05182 12.4047
132 3.05207 12.2906
133 3.05231 12.1764
134 3.05255 12.0622
135 3.05279 11.948
136 3.05303 11.8338
137 3.05327 11.7196
138 3.0535 11.6053
139 3.05373 11.4911
140 3.05396 11.3768
141 3.05419 11.2625
142 3.05441 11.1481
143 3.05463 11.0338
144 3.05485 10.9194
145 3.05507 10.8051
146 3.05528 10.6907
147 3.0555 10.5763
148 3.05571 10.4619
149 3.05592 10.3475
150 3.05612 10.233
151 3.05632 10.1186
152 3.05653 10.0041
153 3.05672 9.88963
154 3.05692 9.77515
155 3.05712 9.66065
156 3.05731 9.54615
157 3.0575 9.43164
158 3.05769 9.31711
159 3.05787 9.20258
160 3.05805 9.08804
161 3.05823 8.97349
162 3.05841 8.85893
163 3.05859 8.74436
164 3.05876 8.62979
165 3.05893 8.51521
166 3.0591 8.40062
167 3.05927 8.28603
168 3.05943 8.17143
169 3.0596 8.05683
170 3.05976 7.94222
171 3.05991 7.82761
172 3.06007 7.71299
173 3.06022 7.59837
174 3.06037 7.48375
175 3.06052 7.36912
176 3.06067 7.25449
177 3.06081 7.13986
178 3.06095 7.02523
179 3.06109 6.9106
180 3.06123 6.79596
181 3.06137 6.68133
182 3.0615 6.56669
183 3.06163 6.45205
184 3.06176 6.33742
185 3.06188 6.22279
186 3.062 6.10815
187 3.06213 5.99352
188 3.06224 5.87889
189 3.06236 5.76427
190 3.06247 5.64964
191 3.06259 5.53502
192 3.0627 5.4204
193 3.0628 5.30579
194 3.06291 5.19118
195 3.06301 5.07658
196 3.06311 4.96198
197 3.06321 4.84738
198 3.06331 4.7328
199 3.0634 4.61822
200 3.06349 4.50364
201 3.06358 4.38907
202 3.06367 4.27451
203 3.06375 4.15996
204 3.06383 4.04542
205 3.06391 3.93088
206 3.06399 3.81635
207 3.06406 3.70184
208 3.06414 3.58733
209 3.06421 3.47283
210 3.06428 3.35834
211 3.06434 3.24386
212 3.06441 3.1294
213 3.06447 3.01494
214 3.06453 2.9005
215 3.06458 2.78607
216 3.06464 2.67166
217 3.06469 2.55725
218 3.06474 2.44286
219 3.06479 2.32849
220 3.06483 2.21412
221 3.06488 2.09978
222 3.06492 1.98544
223 3.06496 1.87113
224 3.06499 1.75682
225 3.06503 1.64254
226 3.06506 1.52827
227 3.06509 1.41402
228 3.06511 1.29978
229 3.06514 1.18557
230 3.06516 1.07137
231 3.06518 0.957189
232 3.0652 0.843028
233 3.06522 0.728886
234 3.06523 0.614764
235 3.06524 0.500662
236 3.06525 0.386581
237 3.06526 0.27252
238 3.06526 0.158481
239 3.06526 0.0444635
240 3.06526 -0.069532
241 3.06526 -0.183505
242 3.06525 -0.297455
243 3.06525 -0.411382
244 3.06524 -0.525286
245 3.06523 -0.639165
246 3.06521 -0.75302
247 3.0652 -0.866849
248 3.06518 -0.980654
249 3.06516 -1.09443
250 3.06513 -1.20819
251 3.06511 -1.32191
252 3.06508 -1.43561
253 3.06505 -1.54928
254 3.06502 -1.66293
255 3.06499 -1.77654
256 3.06495 -1.89013
257 3.06491 -2.00369
258 3.06487 -2.11722
259 3.06482 -2.23072
260 3.06478 -2.34419
261 3.06473 -2.45763
262 3.06468 -2.57104
263 3.06463 -2.68441
264 3.06457 -2.79776
265 3.06452 -2.91107
266 3.06446 -3.02435
267 3.0644 -3.13759
268 3.06433 -3.25081
269 3.06427 -3.36398
270 3.0642 -3.47713
271 3.06413 -3.59024
272 3.06405 -3.70331
273 3.06398 -3.81635
274 3.0639 -3.92935
275 3.06382 -4.04232
276 3.06374 -4.15525
277 3.06365 -4.26814
278 3.06357 -4.38099
279 3.06348 -4.4938
280 3.06339 -4.60658
281 3.0633 -4.71932
282 3.0632 -4.83201
283 3.0631 -4.94467
284 3.063 -5.05728
285 3.0629 -5.16986
286 3.0628 -5.28239
287 3.06269 -5.39488
288 3.06258 -5.50733
289 3.06247 -5.61974
290 3.06235 -5.7321
291 3.06224 -5.84442
292 3.06212 -5.95669
293 3.062 -6.06892
294 3.06188 -6.18111
295 3.06175 -6.29325
296 3.06163 -6.40534
297 3.0615 -6.51738
298 3.06137 -6.62938
299 3.06123 -6.74133
300 3.0611 -6.85324
301 3.06096 -6.96509
302 3.06082 -7.0769
303 3.06067 -7.18865
304 3.06053 -7.30036
305 3.06038 -7.41201
306 3.06023 -7.52362
307 3.06008 -7.63517
308 3.05993 -7.74667
309 3.05977 -7.85812
310 3.05961 -7.96951
311 3.05945 -8.08086
312 3.05929 -8.19214
313 3.05913 -8.30338
314 3.05896 -8.41455
315 3.05879 -8.52568
316 3.05862 -8.63674
317 3.05844 -8.74775
318 3.05827 -8.85871
319 3.05809 -8.9696
320 3.05791 -9.08044
321 3.05773 -9.19122
322 3.05754 -9.30194
323 3.05735 -9.4126
324 3.05716 -9.5232
325 3.05697 -9.63373
326 3.05678 -9.74421
327 3.05658 -9.85463
328 3.05638 -9.96498
329 3.05618 -10.0753
330 3.05598 -10.1855
331 3.05578 -10.2957
332 3.05557 -10.4058
333 3.05536 -10.5158
334 3.05515 -10.6258
335 3.05494 -10.7357
336 3.05472 -10.8455
337 3.0545 -10.9553
338 3.05428 -11.065
339 3.05406 -11.1746
340 3.05383 -11.2841
341 3.05361 -11.3936
342 3.05338 -11.5031
343 3.05315 -11.6124
344 3.05291 -11.7217
345 3.05268 -11.8309
346 3.05244 -11.94
347 3.0522 -12.0491
348 3.05196 -12.1581
349 3.05172 -12.267
350 3.05147 -12.3758
351 3.05122 -12.4846
352 3.05097 -12.5933
353 3.05072 -12.7019
354 3.05046 -12.8104
355 3.0502 -12.9189
356 3.04994 -13.0272
357 3.04968 -13.1355
358 3.04942 -13.2438
359 3.04915 -13.3519
360 3.04888 -13.4599
361 3.04861 -13.5679
362 3.04834 -13.6758
363 3.04807 -13.7836
364 3.04779 -13.8913
365 3.04751 -13.999
366 3.04723 -14.1065
367 3.04695 -14.214
368 3.04666 -14.3214
369 3.04637 -14.4287
370 3.04609 -14.5359
371 3.04579 -14.643
372 3.0455 -14.75
373 3.0452 -14.857
374 3.04491 -14.9638
375 3.0446 -15.0706
376 3.0443 -15.1772
377 3.044 -15.2838
378 3.04369 -15.3903
379 3.04338 -15.4967
380 3.04307 -15.603
381 3.04276 -15.7092
382 3.04244 -15.8153
383 3.04213 -15.9213
384 3.04181 -16.0272
385 3.04148 -16.133
