n	rho	drho
0 3 38
1 3.00076 37.8929
2 3.00152 37.7857
3 3.00227 37.6783
4 3.00302 37.5708
5 3.00377 37.4631
6 3.00452 37.3554
7 3.00527 37.2475
8 3.00601 37.1394
9 3.00675 37.0313
10 3.00749 36.923
11 3.00823 36.8146
12 3.00897 36.7061
13 3.0097 36.5974
14 3.01043 36.4886
15 3.01116 36.3797
16 3.01188 36.2707
17 3.01261 36.1616
18 3.01333 36.0523
19 3.01405 35.943
20 3.01477 35.8335
21 3.01548 35.7239
22 3.0162 35.6142
23 3.01691 35.5043
24 3.01762 35.3944
25 3.01832 35.2843
26 3.01903 35.1742
27 3.01973 35.0639
28 3.02043 34.9535
29 3.02113 34.843
30 3.02183 34.7325
31 3.02252 34.6218
32 3.02321 34.511
33 3.0239 34.4001
34 3.02459 34.2891
35 3.02527 34.1779
36 3.02595 34.0667
37 3.02663 33.9554
38 3.02731 33.844
39 3.02799 33.7325
40 3.02866 33.6209
41 3.02933 33.5092
42 3.03 33.3974
43 3.03067 33.2855
44 3.03133 33.1735
45 3.03199 33.0615
46 3.03265 32.9493
47 3.03331 32.837
48 3.03397 32.7247
49 3.03462 32.6122
50 3.03527 32.4997
51 3.03592 32.3871
52 3.03657 32.2744
53 3.03721 32.1616
54 3.03785 32.0487
55 3.03849 31.9357
56 3.03913 31.8227
57 3.03977 31.7096
58 3.0404 31.5963
59 3.04103 31.483
60 3.04166 31.3697
61 3.04229 31.2562
62 3.04291 31.1427
63 3.04353 31.029
64 3.04415 30.9153
65 3.04477 30.8016
66 3.04538 30.6877
67 3.046 30.5738
68 3.04661 30.4598
69 3.04721 30.3457
70 3.04782 30.2316
71 3.04842 30.1173
72 3.04902 30.003
73 3.04962 29.8887
74 3.05022 29.7742
75 3.05081 29.6597
76 3.05141 29.5451
77 3.052 29.4305
78 3.05258 29.3158
79 3.05317 29.201
80 3.05375 29.0861
81 3.05433 28.9712
82 3.05491 28.8562
83 3.05549 28.7411
84 3.05606 28.626
85 3.05663 28.5108
86 3.0572 28.3956
87 3.05777 28.2803
88 3.05833 28.1649
89 3.05889 28.0495
90 3.05945 27.934
91 3.06001 27.8184
92 3.06057 27.7028
93 3.06112 27.5871
94 3.06167 27.4714
95 3.06222 27.3556
96 3.06276 27.2398
97 3.06331 27.1239
98 3.06385 27.0079
99 3.06439 26.8919
100 3.06493 26.7758
101 3.06546 26.6597
102 3.06599 26.5435
103 3.06652 26.4272
104 3.06705 26.311
105 3.06757 26.1946
106 3.0681 26.0782
107 3.06862 25.9618
108 3.06914 25.8453
109 3.06965 25.7287
110 3.07016 25.6121
111 3.07068 25.4955
112 3.07118 25.3788
113 3.07169 25.262
114 3.07219 25.1452
115 3.0727 25.0284
116 3.0732 24.9115
117 3.07369 24.7946
118 3.07419 24.6776
119 3.07468 24.5606
120 3.07517 24.4435
121 3.07566 24.3264
122 3.07614 24.2092
123 3.07663 24.092
124 3.07711 23.9748
125 3.07758 23.8575
126 3.07806 23.7402
127 3.07853 23.6228
128 3.07901 23.5054
129 3.07947 23.3879
130 3.07994 23.2704
131 3.08041 23.1529
132 3.08087 23.0353
133 3.08133 22.9177
134 3.08178 22.8001
135 3.08224 22.6824
136 3.08269 22.5647
137 3.08314 22.4469
138 3.08359 22.3291
139 3.08403 22.2113
140 3.08448 22.0934
141 3.08492 21.9755
142 3.08536 21.8576
143 3.08579 21.7396
144 3.08623 21.6216
145 3.08666 21.5035
146 3.08709 21.3855
147 3.08751 21.2674
148 3.08794 21.1492
149 3.08836 21.031
150 3.08878 20.9128
151 3.0892 20.7946
152 3.08961 20.6763
153 3.09002 20.5581
154 3.09043 20.4397
155 3.09084 20.3214
156 3.09125 20.203
157 3.09165 20.0846
158 3.09205 19.9661
159 3.09245 19.8477
160 3.09284 19.7292
161 3.09324 19.6106
162 3.09363 19.4921
163 3.09402 19.3735
164 3.0944 19.2549
165 3.09479 19.1363
166 3.09517 19.0176
167 3.09555 18.8989
