n	rho	drho
0 3 61
1 3.00122 60.8929
2 3.00244 60.7855
3 3.00365 60.6779
4 3.00486 60.5701
5 3.00607 60.4621
6 3.00728 60.3539
7 3.00849 60.2455
8 3.00969 60.1369
9 3.01089 60.0281
10 3.01209 59.9191
11 3.01329 59.8099
12 3.01448 59.7004
13 3.01568 59.5908
14 3.01687 59.4811
15 3.01806 59.3711
16 3.01924 59.2609
17 3.02043 59.1505
18 3.02161 59.04
19 3.02279 58.9293
20 3.02397 58.8184
21 3.02514 58.7073
22 3.02631 58.596
23 3.02749 58.4846
24 3.02865 58.373
25 3.02982 58.2612
26 3.03098 58.1492
27 3.03215 58.0371
28 3.03331 57.9248
29 3.03446 57.8124
30 3.03562 57.6998
31 3.03677 57.587
32 3.03792 57.4741
33 3.03907 57.361
34 3.04022 57.2477
35 3.04136 57.1343
36 3.0425 57.0207
37 3.04364 56.907
38 3.04478 56.7932
39 3.04591 56.6792
40 3.04705 56.565
41 3.04818 56.4507
42 3.0493 56.3362
43 3.05043 56.2216
44 3.05155 56.1069
45 3.05267 55.992
46 3.05379 55.877
47 3.05491 55.7619
48 3.05602 55.6466
49 3.05713 55.5312
50 3.05824 55.4156
51 3.05935 55.2999
52 3.06046 55.1841
53 3.06156 55.0682
54 3.06266 54.9521
55 3.06376 54.8359
56 3.06485 54.7196
57 3.06594 54.6031
58 3.06704 54.4866
59 3.06812 54.3699
60 3.06921 54.2531
61 3.07029 54.1361
62 3.07138 54.0191
63 3.07246 53.9019
64 3.07353 53.7847
65 3.07461 53.6673
66 3.07568 53.5498
67 3.07675 53.4322
68 3.07782 53.3145
69 3.07888 53.1966
70 3.07994 53.0787
71 3.081 52.9607
72 3.08206 52.8425
73 3.08312 52.7243
74 3.08417 52.6059
75 3.08522 52.4875
76 3.08627 52.3689
77 3.08732 52.2503
78 3.08836 52.1315
79 3.0894 52.0127
80 3.09044 51.8937
81 3.09148 51.7747
82 3.09251 51.6555
83 3.09354 51.5363
84 3.09457 51.417
85 3.0956 51.2976
86 3.09663 51.1781
87 3.09765 51.0585
88 3.09867 50.9388
89 3.09969 50.8191
90 3.1007 50.6992
91 3.10171 50.5793
92 3.10272 50.4593
93 3.10373 50.3392
94 3.10474 50.219
95 3.10574 50.0988
96 3.10674 49.9784
97 3.10774 49.858
98 3.10874 49.7375
99 3.10973 49.6169
100 3.11072 49.4963
101 3.11171 49.3756
102 3.1127 49.2548
103 3.11368 49.1339
104 3.11466 49.0129
105 3.11564 48.8919
106 3.11662 48.7708
107 3.11759 48.6497
108 3.11856 48.5285
109 3.11953 48.4072
110 3.1205 48.2858
111 3.12146 48.1644
112 3.12243 48.0429
113 3.12339 47.9213
114 3.12434 47.7997
115 3.1253 47.678
116 3.12625 47.5562
117 3.1272 47.4344
118 3.12815 47.3125
119 3.12909 47.1906
120 3.13003 47.0686
121 3.13097 46.9465
122 3.13191 46.8244
123 3.13285 46.7022
124 3.13378 46.58
125 3.13471 46.4577
126 3.13564 46.3354
127 3.13656 46.213
128 3.13749 46.0905
129 3.13841 45.968
130 3.13933 45.8455
131 3.14024 45.7228
132 3.14115 45.6002
133 3.14207 45.4775
134 3.14297 45.3547
135 3.14388 45.2319
136 3.14478 45.109
137 3.14568 44.9861
138 3.14658 44.8631
139 3.14748 44.7401
140 3.14837 44.6171
141 3.14926 44.494
142 3.15015 44.3708
143 3.15104 44.2477
144 3.15192 44.1244
145 3.1528 44.0011
146 3.15368 43.8778
147 3.15456 43.7545
148 3.15543 43.6311
149 3.1563 43.5076
150 3.15717 43.3841
151 3.15804 43.2606
152 3.1589 43.137
153 3.15976 43.0134
154 3.16062 42.8898
155 3.16148 42.7661
156 3.16233 42.6424
157 3.16319 42.5186
158 3.16403 42.3948
159 3.16488 42.271
160 3.16573 42.1471
161 3.16657 42.0232
162 3.16741 41.8993
163 3.16824 41.7753
164 3.16908 41.6513
165 3.16991 41.5273
166 3.17074 41.4032
167 3.17157 41.2791
168 3.17239 41.155
169 3.17321 41.0308
170 3.17403 40.9066
171 3.17485 40.7824
172 3.17566 40.6582
173 3.17647 40.5339
174 3.17728 40.4096
175 3.17809 40.2852
176 3.1789 40.1608
177 3.1797 40.0365
178 3.1805 39.912
179 3.18129 39.7876
180 3.18209 39.6631
181 3.18288 39.5386
182 3.18367 39.4141
183 3.18446 39.2895
184 3.18524 39.1649
185 3.18602 39.0403
186 3.1868 38.9157
187 3.18758 38.791
188 3.18835 38.6664
189 3.18913 38.5417
190 3.1899 38.4169
191 3.19066 38.2922
192 3.19143 38.1674
193 3.19219 38.0426
194 3.19295 37.9178
