n	rho	drho
0 3 64
1 3.00128 63.8928
2 3.00256 63.7855
3 3.00383 63.6779
4 3.0051 63.57
5 3.00637 63.462
6 3.00764 63.3537
7 3.00891 63.2453
8 3.01017 63.1366
9 3.01143 63.0277
10 3.01269 62.9186
11 3.01395 62.8092
12 3.0152 62.6997
13 3.01646 62.59
14 3.01771 62.4801
15 3.01896 62.37
16 3.0202 62.2596
17 3.02145 62.1491
18 3.02269 62.0384
19 3.02393 61.9275
20 3.02517 61.8164
21 3.0264 61.7052
22 3.02763 61.5937
23 3.02887 61.4821
24 3.03009 61.3703
25 3.03132 61.2583
26 3.03254 61.1461
27 3.03377 61.0337
28 3.03499 60.9212
29 3.0362 60.8085
30 3.03742 60.6956
31 3.03863 60.5826
32 3.03984 60.4694
33 3.04105 60.356
34 3.04226 60.2425
35 3.04346 60.1288
36 3.04466 60.015
37 3.04586 59.901
38 3.04706 59.7868
39 3.04825 59.6725
40 3.04944 59.558
41 3.05063 59.4434
42 3.05182 59.3286
43 3.05301 59.2137
44 3.05419 59.0986
45 3.05537 58.9834
46 3.05655 58.8681
47 3.05773 58.7526
48 3.0589 58.6369
49 3.06007 58.5212
50 3.06124 58.4052
51 3.06241 58.2892
52 3.06357 58.173
53 3.06473 58.0567
54 3.06589 57.9402
55 3.06705 57.8237
56 3.06821 57.707
57 3.06936 57.5901
58 3.07051 57.4732
59 3.07166 57.3561
60 3.0728 57.2389
61 3.07395 57.1215
62 3.07509 57.0041
63 3.07623 56.8865
64 3.07736 56.7688
65 3.0785 56.651
66 3.07963 56.5331
67 3.08076 56.4151
68 3.08189 56.2969
69 3.08301 56.1787
70 3.08413 56.0603
71 3.08525 55.9418
72 3.08637 55.8233
73 3.08749 55.7046
74 3.0886 55.5858
75 3.08971 55.4669
76 3.09082 55.3479
77 3.09192 55.2288
78 3.09303 55.1096
79 3.09413 54.9903
80 3.09523 54.8709
81 3.09632 54.7514
82 3.09742 54.6318
83 3.09851 54.5121
84 3.0996 54.3923
85 3.10069 54.2725
86 3.10177 54.1525
87 3.10285 54.0325
88 3.10393 53.9123
89 3.10501 53.7921
90 3.10608 53.6718
91 3.10715 53.5514
92 3.10822 53.4309
93 3.10929 53.3103
94 3.11036 53.1897
95 3.11142 53.0689
96 3.11248 52.9481
97 3.11354 52.8272
98 3.11459 52.7062
99 3.11565 52.5852
100 3.1167 52.4641
101 3.11774 52.3429
102 3.11879 52.2216
103 3.11983 52.1002
104 3.12087 51.9788
105 3.12191 51.8573
106 3.12295 51.7357
107 3.12398 51.6141
108 3.12501 51.4924
109 3.12604 51.3706
110 3.12707 51.2487
111 3.12809 51.1268
112 3.12911 51.0048
113 3.13013 50.8828
114 3.13115 50.7607
115 3.13216 50.6385
116 3.13317 50.5162
117 3.13418 50.3939
118 3.13519 50.2716
119 3.13619 50.1491
120 3.1372 50.0267
121 3.13819 49.9041
122 3.13919 49.7815
123 3.14019 49.6589
124 3.14118 49.5361
125 3.14217 49.4134
126 3.14315 49.2905
127 3.14414 49.1677
128 3.14512 49.0447
129 3.1461 48.9217
130 3.14708 48.7987
131 3.14805 48.6756
132 3.14902 48.5525
133 3.14999 48.4293
134 3.15096 48.306
135 3.15193 48.1827
136 3.15289 48.0594
137 3.15385 47.936
138 3.15481 47.8126
139 3.15576 47.6891
140 3.15671 47.5656
141 3.15766 47.442
142 3.15861 47.3184
143 3.15956 47.1947
144 3.1605 47.071
145 3.16144 46.9473
146 3.16238 46.8235
147 3.16331 46.6996
148 3.16425 46.5758
149 3.16518 46.4519
150 3.1661 46.3279
151 3.16703 46.2039
152 3.16795 46.0799
153 3.16887 45.9558
154 3.16979 45.8317
155 3.17071 45.7076
156 3.17162 45.5834
157 3.17253 45.4592
158 3.17344 45.335
159 3.17434 45.2107
160 3.17525 45.0864
161 3.17615 44.962
162 3.17704 44.8377
163 3.17794 44.7133
164 3.17883 44.5888
165 3.17972 44.4643
166 3.18061 44.3398
167 3.1815 44.2153
168 3.18238 44.0907
169 3.18326 43.9661
170 3.18414 43.8415
171 3.18501 43.7169
172 3.18589 43.5922
173 3.18676 43.4675
174 3.18763 43.3427
175 3.18849 43.218
176 3.18935 43.0932
177 3.19021 42.9684
178 3.19107 42.8435
