n	rho	drho
0 3 81
1 3.00162 80.8928
2 3.00324 80.7853
3 3.00485 80.6776
4 3.00646 80.5696
5 3.00807 80.4613
6 3.00968 80.3527
7 3.01129 80.2438
8 3.01289 80.1347
9 3.01449 80.0253
10 3.01609 79.9157
11 3.01769 79.8058
12 3.01928 79.6957
13 3.02088 79.5853
14 3.02247 79.4746
15 3.02406 79.3637
16 3.02564 79.2526
17 3.02723 79.1412
18 3.02881 79.0296
19 3.03039 78.9178
20 3.03196 78.8057
21 3.03354 78.6934
22 3.03511 78.5809
23 3.03668 78.4681
24 3.03825 78.3551
25 3.03982 78.242
26 3.04138 78.1285
27 3.04294 78.0149
28 3.0445 77.9011
29 3.04606 77.7871
30 3.04761 77.6728
31 3.04917 77.5584
32 3.05072 77.4438
33 3.05226 77.3289
34 3.05381 77.2139
35 3.05535 77.0987
36 3.05689 76.9833
37 3.05843 76.8677
38 3.05997 76.7519
39 3.0615 76.636
40 3.06303 76.5198
41 3.06456 76.4035
42 3.06609 76.287
43 3.06761 76.1703
44 3.06914 76.0535
45 3.07066 75.9365
46 3.07217 75.8193
47 3.07369 75.702
48 3.0752 75.5845
49 3.07671 75.4668
50 3.07822 75.349
51 3.07973 75.231
52 3.08123 75.1129
53 3.08273 74.9946
54 3.08423 74.8762
55 3.08572 74.7576
56 3.08722 74.6389
57 3.08871 74.52
58 3.0902 74.401
59 3.09169 74.2819
60 3.09317 74.1626
61 3.09465 74.0432
62 3.09613 73.9236
63 3.09761 73.804
64 3.09908 73.6841
65 3.10056 73.5642
66 3.10203 73.4441
67 3.1035 73.3239
68 3.10496 73.2036
69 3.10642 73.0832
70 3.10788 72.9626
71 3.10934 72.842
72 3.1108 72.7212
73 3.11225 72.6003
74 3.1137 72.4793
75 3.11515 72.3581
76 3.1166 72.2369
77 3.11804 72.1156
78 3.11948 71.9941
79 3.12092 71.8726
80 3.12236 71.7509
81 3.12379 71.6291
82 3.12522 71.5073
83 3.12665 71.3853
84 3.12808 71.2633
85 3.1295 71.1411
86 3.13092 71.0189
87 3.13234 70.8966
88 3.13376 70.7741
89 3.13517 70.6516
90 3.13658 70.529
91 3.13799 70.4064
92 3.1394 70.2836
93 3.1408 70.1607
94 3.14221 70.0378
95 3.14361 69.9148
96 3.145 69.7917
97 3.1464 69.6685
98 3.14779 69.5453
99 3.14918 69.4219
100 3.15057 69.2985
101 3.15195 69.1751
102 3.15333 69.0515
103 3.15471 68.9279
104 3.15609 68.8042
105 3.15747 68.6805
106 3.15884 68.5567
107 3.16021 68.4328
108 3.16157 68.3088
109 3.16294 68.1848
110 3.1643 68.0608
111 3.16566 67.9366
112 3.16702 67.8124
113 3.16837 67.6882
114 3.16973 67.5639
115 3.17108 67.4395
116 3.17242 67.3151
117 3.17377 67.1906
118 3.17511 67.0661
119 3.17645 66.9415
120 3.17779 66.8169
121 3.17913 66.6922
122 3.18046 66.5675
123 3.18179 66.4427
124 3.18312 66.3179
125 3.18444 66.193
126 3.18576 66.0681
127 3.18708 65.9432
128 3.1884 65.8182
129 3.18972 65.6931
130 3.19103 65.5681
131 3.19234 65.4429
132 3.19365 65.3178
133 3.19495 65.1926
134 3.19625 65.0674
135 3.19755 64.9421
136 3.19885 64.8168
137 3.20015 64.6914
138 3.20144 64.5661
139 3.20273 64.4407
140 3.20402 64.3152
141 3.2053 64.1897
142 3.20658 64.0642
143 3.20786 63.9387
144 3.20914 63.8132
145 3.21042 63.6876
146 3.21169 63.562
147 3.21296 63.4363
148 3.21423 63.3107
149 3.21549 63.185
150 3.21675 63.0593
151 3.21801 62.9335
152 3.21927 62.8078
153 3.22053 62.682
154 3.22178 62.5562
155 3.22303 62.4304
156 3.22428 62.3045
157 3.22552 62.1787
158 3.22676 62.0528
159 3.228 61.9269
160 3.22924 61.801
161 3.23048 61.675
162 3.23171 61.5491
163 3.23294 61.4231
164 3.23416 61.2972
165 3.23539 61.1712
166 3.23661 61.0452
167 3.23783 60.9192
168 3.23905 60.7931
169 3.24026 60.6671
170 3.24147 60.5411
171 3.24268 60.415
172 3.24389 60.2889
173 3.2451 60.1629
174 3.2463 60.0368
175 3.2475 59.9107
176 3.24869 59.7846
177 3.24989 59.6585
178 3.25108 59.5324
179 3.25227 59.4063
180 3.25346 59.2801
181 3.25464 59.154
182 3.25582 59.0279
183 3.257 58.9018
184 3.25818 58.7756
185 3.25935 58.6495
186 3.26053 58.5234
187 3.26169 58.3972
188 3.26286 58.2711
189 3.26403 58.1449
190 3.26519 58.0188
191 3.26635 57.8927
192 3.2675 57.7665
193 3.26866 57.6404
194 3.26981 57.5142
195 3.27096 57.3881
196 3.2721 57.262
197 3.27325 57.1359
198 3.27439 57.0097
199 3.27553 56.8836
200 3.27666 56.7575
201 3.2778 56.6314
202 3.27893 56.5053
203 3.28006 56.3792
204 3.28119 56.2531
205 3.28231 56.127
206 3.28343 56.0009
207 3.28455 55.8748
208 3.28567 55.7488
209 3.28678 55.6227
210 3.28789 55.4967
211 3.289 55.3706
212 3.2901 55.2446
213 3.29121 55.1186
214 3.29231 54.9926
215 3.29341 54.8666
216 3.2945 54.7406
217 3.2956 54.6146
218 3.29669 54.4886
219 3.29778 54.3626
220 3.29886 54.2367
221 3.29995 54.1108
222 3.30103 53.9848
223 3.30211 53.8589
224 3.30318 53.733
225 3.30426 53.6071
226 3.30533 53.4813
227 3.30639 53.3554
228 3.30746 53.2296
229 3.30852 53.1037
230 3.30958 52.9779
231 3.31064 52.8521
232 3.3117 52.7263
233 3.31275 52.6006
234 3.3138 52.4748
235 3.31485 52.3491
236 3.3159 52.2233
237 3.31694 52.0976
238 3.31798 51.9719
239 3.31902 51.8463
240 3.32005 51.7206
241 3.32109 51.595
242 3.32212 51.4693
243 3.32315 51.3437
244 3.32417 51.2182
245 3.3252 51.0926
246 3.32622 50.967
247 3.32723 50.8415
248 3.32825 50.716
249 3.32926 50.5905
250 3.33027 50.465
251 3.33128 50.3396
252 3.33229 50.2141
253 3.33329 50.0887
254 3.33429 49.9633
255 3.33529 49.8379
256 3.33628 49.7126
257 3.33728 49.5872
258 3.33827 49.4619
259 3.33926 49.3366
260 3.34024 49.2113
261 3.34122 49.0861
262 3.3422 48.9609
263 3.34318 48.8356
264 3.34416 48.7104
265 3.34513 48.5853
266 3.3461 48.4601
267 3.34707 48.335
268 3.34803 48.2099
269 3.349 48.0848
270 3.34996 47.9598
271 3.35092 47.8347
272 3.35187 47.7097
273 3.35282 47.5847
274 3.35377 47.4597
275 3.35472 47.3348
276 3.35567 47.2099
277 3.35661 47.085
278 3.35755 46.9601
279 3.35849 46.8352
280 3.35942 46.7104
281 3.36036 46.5856
282 3.36129 46.4608
283 3.36222 46.3361
284 3.36314 46.2113
285 3.36406 46.0866
286 3.36499 45.9619
287 3.3659 45.8373
288 3.36682 45.7126
289 3.36773 45.588
290 3.36864 45.4634
291 3.36955 45.3388
292 3.37046 45.2143
293 3.37136 45.0898
294 3.37226 44.9653
295 3.37316 44.8408
296 3.37405 44.7164
297 3.37495 44.5919
298 3.37584 44.4676
299 3.37672 44.3432
300 3.37761 44.2188
301 3.37849 44.0945
302 3.37937 43.9702
303 3.38025 43.846
304 3.38113 43.7217
305 3.382 43.5975
306 3.38287 43.4733
307 3.38374 43.3491
308 3.38461 43.225
309 3.38547 43.1009
310 3.38633 42.9768
311 3.38719 42.8527
312 3.38804 42.7287
313 3.3889 42.6046
314 3.38975 42.4807
315 3.3906 42.3567
316 3.39144 42.2328
317 3.39229 42.1088
318 3.39313 41.985
319 3.39397 41.8611
320 3.3948 41.7373
321 3.39563 41.6134
322 3.39647 41.4897
323 3.39729 41.3659
324 3.39812 41.2422
325 3.39894 41.1185
326 3.39977 40.9948
327 3.40058 40.8711
328 3.4014 40.7475
329 3.40221 40.6239
330 3.40302 40.5003
331 3.40383 40.3768
332 3.40464 40.2532
333 3.40544 40.1297
334 3.40625 40.0062
335 3.40704 39.8828
336 3.40784 39.7594
337 3.40863 39.636
338 3.40943 39.5126
339 3.41021 39.3893
340 3.411 39.2659
341 3.41179 39.1426
342 3.41257 39.0194
343 3.41335 38.8961
344 3.41412 38.7729
345 3.4149 38.6497
346 3.41567 38.5266
347 3.41644 38.4034
348 3.41721 38.2803
349 3.41797 38.1572
350 3.41873 38.0341
351 3.41949 37.9111
352 3.42025 37.7881
353 3.421 37.6651
354 3.42175 37.5421
355 3.4225 37.4192
356 3.42325 37.2963
357 3.424 37.1734
358 3.42474 37.0505
359 3.42548 36.9277
360 3.42622 36.8049
361 3.42695 36.6821
362 3.42768 36.5594
363 3.42841 36.4366
364 3.42914 36.3139
365 3.42987 36.1912
366 3.43059 36.0686
367 3.43131 35.9459
368 3.43203 35.8233
369 3.43274 35.7007
370 3.43345 35.5782
371 3.43416 35.4556
372 3.43487 35.3331
373 3.43558 35.2107
374 3.43628 35.0882
375 3.43698 34.9658
376 3.43768 34.8433
377 3.43837 34.721
378 3.43907 34.5986
379 3.43976 34.4763
380 3.44045 34.3539
381 3.44113 34.2316
382 3.44182 34.1094
383 3.4425 33.9871
384 3.44318 33.8649
385 3.44385 33.7427
386 3.44453 33.6206
387 3.4452 33.4984
388 3.44587 33.3763
389 3.44653 33.2542
390 3.4472 33.1321
391 3.44786 33.0101
392 3.44852 32.888
393 3.44917 32.766
394 3.44983 32.6441
395 3.45048 32.5221
396 3.45113 32.4002
397 3.45177 32.2783
398 3.45242 32.1564
399 3.45306 32.0345
400 3.4537 31.9127
401 3.45434 31.7908
402 3.45497 31.669
403 3.4556 31.5473
404 3.45623 31.4255
405 3.45686 31.3038
406 3.45749 31.1821
407 3.45811 31.0604
408 3.45873 30.9387
409 3.45935 30.8171
410 3.45996 30.6955
411 3.46057 30.5739
412 3.46118 30.4523
413 3.46179 30.3308
414 3.4624 30.2092
415 3.463 30.0877
416 3.4636 29.9662
417 3.4642 29.8448
418 3.46479 29.7233
419 3.46539 29.6019
420 3.46598 29.4805
421 3.46657 29.3591
422 3.46715 29.2378
423 3.46774 29.1164
424 3.46832 28.9951
425 3.4689 28.8738
426 3.46947 28.7526
427 3.47005 28.6313
428 3.47062 28.5101
429 3.47119 28.3889
430 3.47175 28.2677
431 3.47232 28.1465
432 3.47288 28.0253
433 3.47344 27.9042
434 3.47399 27.7831
435 3.47455 27.662
436 3.4751 27.5409
437 3.47565 27.4199
438 3.4762 27.2989
439 3.47674 27.1779
440 3.47729 27.0569
441 3.47783 26.9359
442 3.47836 26.8149
443 3.4789 26.694
444 3.47943 26.5731
445 3.47996 26.4522
446 3.48049 26.3313
447 3.48101 26.2105
448 3.48154 26.0896
449 3.48206 25.9688
450 3.48258 25.848
451 3.48309 25.7272
452 3.4836 25.6064
453 3.48412 25.4857
454 3.48462 25.365
455 3.48513 25.2443
456 3.48563 25.1236
457 3.48614 25.0029
458 3.48663 24.8822
459 3.48713 24.7616
460 3.48762 24.641
461 3.48812 24.5204
462 3.48861 24.3998
463 3.48909 24.2792
464 3.48958 24.1586
465 3.49006 24.0381
466 3.49054 23.9176
467 3.49102 23.7971
468 3.49149 23.6766
469 3.49196 23.5561
470 3.49243 23.4357
471 3.4929 23.3152
472 3.49336 23.1948
473 3.49383 23.0744
474 3.49429 22.954
475 3.49475 22.8336
476 3.4952 22.7133
477 3.49565 22.5929
478 3.4961 22.4726
479 3.49655 22.3523
480 3.497 22.232
481 3.49744 22.1117
482 3.49788 21.9915
483 3.49832 21.8712
484 3.49876 21.751
485 3.49919 21.6308
486 3.49962 21.5105
487 3.50005 21.3904
488 3.50048 21.2702
489 3.5009 21.15
490 3.50133 21.0299
491 3.50174 20.9097
492 3.50216 20.7896
493 3.50258 20.6695
494 3.50299 20.5494
495 3.5034 20.4293
496 3.50381 20.3093
497 3.50421 20.1892
498 3.50461 20.0692
499 3.50501 19.9491
500 3.50541 19.8291
501 3.50581 19.7091
502 3.5062 19.5891
503 3.50659 19.4692
504 3.50698 19.3492
505 3.50736 19.2293
506 3.50775 19.1093
507 3.50813 18.9894
508 3.50851 18.8695
509 3.50888 18.7496
510 3.50926 18.6297
511 3.50963 18.5098
512 3.51 18.39
513 3.51036 18.2701
514 3.51073 18.1503
515 3.51109 18.0304
516 3.51145 17.9106
517 3.51181 17.7908
518 3.51216 17.671
519 3.51251 17.5512
520 3.51286 17.4314
521 3.51321 17.3117
522 3.51356 17.1919
523 3.5139 17.0722
524 3.51424 16.9524
525 3.51458 16.8327
526 3.51491 16.713
527 3.51524 16.5933
528 3.51558 16.4736
529 3.5159 16.3539
530 3.51623 16.2342
531 3.51655 16.1146
532 3.51687 15.9949
533 3.51719 15.8753
534 3.51751 15.7556
535 3.51782 15.636
536 3.51813 15.5164
537 3.51844 15.3968
538 3.51875 15.2772
539 3.51905 15.1576
540 3.51936 15.038
541 3.51966 14.9184
542 3.51995 14.7989
543 3.52025 14.6793
544 3.52054 14.5597
545 3.52083 14.4402
546 3.52112 14.3207
547 3.5214 14.2011
548 3.52169 14.0816
549 3.52197 13.9621
550 3.52224 13.8426
551 3.52252 13.7231
552 3.52279 13.6036
553 3.52306 13.4841
554 3.52333 13.3646
555 3.5236 13.2452
556 3.52386 13.1257
557 3.52412 13.0062
558 3.52438 12.8868
559 3.52464 12.7673
560 3.52489 12.6479
561 3.52515 12.5285
562 3.52539 12.409
563 3.52564 12.2896
564 3.52589 12.1702
565 3.52613 12.0508
566 3.52637 11.9314
567 3.52661 11.812
568 3.52684 11.6926
569 3.52707 11.5732
570 3.5273 11.4538
571 3.52753 11.3344
572 3.52776 11.215
573 3.52798 11.0957
574 3.5282 10.9763
575 3.52842 10.8569
576 3.52864 10.7376
577 3.52885 10.6182
578 3.52906 10.4989
579 3.52927 10.3795
580 3.52948 10.2602
581 3.52968 10.1408
582 3.52988 10.0215
583 3.53008 9.90216
584 3.53028 9.78283
585 3.53047 9.6635
586 3.53066 9.54418
587 3.53085 9.42485
588 3.53104 9.30554
589 3.53123 9.18622
590 3.53141 9.06691
591 3.53159 8.9476
592 3.53177 8.82829
593 3.53194 8.70898
594 3.53211 8.58968
595 3.53228 8.47038
596 3.53245 8.35108
597 3.53262 8.23178
598 3.53278 8.11248
599 3.53294 7.99319
600 3.5331 7.87389
601 3.53326 7.7546
602 3.53341 7.63531
603 3.53356 7.51602
604 3.53371 7.39673
605 3.53386 7.27744
606 3.534 7.15815
607 3.53415 7.03887
608 3.53429 6.91958
609 3.53442 6.80029
610 3.53456 6.68101
611 3.53469 6.56172
612 3.53482 6.44244
613 3.53495 6.32315
614 3.53507 6.20387
615 3.5352 6.08458
616 3.53532 5.96529
617 3.53543 5.84601
618 3.53555 5.72672
619 3.53566 5.60743
620 3.53577 5.48814
621 3.53588 5.36885
622 3.53599 5.24956
623 3.53609 5.13027
624 3.53619 5.01097
625 3.53629 4.89168
626 3.53639 4.77238
627 3.53648 4.65309
628 3.53658 4.53379
629 3.53667 4.41448
630 3.53675 4.29518
631 3.53684 4.17587
632 3.53692 4.05657
633 3.537 3.93726
634 3.53708 3.81794
635 3.53715 3.69863
636 3.53723 3.57931
637 3.5373 3.45999
638 3.53736 3.34067
639 3.53743 3.22134
640 3.53749 3.10201
641 3.53755 2.98268
642 3.53761 2.86334
643 3.53767 2.74401
644 3.53772 2.62466
645 3.53777 2.50532
646 3.53782 2.38597
647 3.53787 2.26661
648 3.53791 2.14726
649 3.53795 2.0279
650 3.53799 1.90853
651 3.53803 1.78916
652 3.53807 1.66979
653 3.5381 1.55041
654 3.53813 1.43102
655 3.53815 1.31164
656 3.53818 1.19224
657 3.5382 1.07285
658 3.53822 0.953445
659 3.53824 0.834037
660 3.53826 0.714625
661 3.53827 0.595207
662 3.53828 0.475783
663 3.53829 0.356355
664 3.53829 0.23692
665 3.5383 0.11748
666 3.5383 -0.00196539
667 3.5383 -0.121417
668 3.53829 -0.240875
669 3.53829 -0.360339
670 3.53828 -0.479809
671 3.53827 -0.599285
672 3.53826 -0.718768
673 3.53824 -0.838257
674 3.53822 -0.957753
675 3.5382 -1.07726
676 3.53818 -1.19676
677 3.53815 -1.31628
678 3.53813 -1.4358
679 3.5381 -1.55533
680 3.53806 -1.67487
681 3.53803 -1.79442
682 3.53799 -1.91397
683 3.53795 -2.03353
684 3.53791 -2.1531
685 3.53787 -2.27267
686 3.53782 -2.39226
687 3.53777 -2.51185
688 3.53772 -2.63145
689 3.53767 -2.75105
690 3.53761 -2.87067
691 3.53755 -2.99029
692 3.53749 -3.10992
693 3.53743 -3.22956
694 3.53736 -3.34921
695 3.53729 -3.46887
696 3.53722 -3.58854
697 3.53715 -3.70821
698 3.53707 -3.8279
699 3.537 -3.94759
700 3.53692 -4.06729
701 3.53683 -4.187
702 3.53675 -4.30672
703 3.53666 -4.42645
704 3.53657 -4.54619
705 3.53648 -4.66594
706 3.53638 -4.7857
707 3.53629 -4.90547
708 3.53619 -5.02525
709 3.53609 -5.14504
710 3.53598 -5.26484
711 3.53588 -5.38465
712 3.53577 -5.50447
713 3.53566 -5.6243
714 3.53554 -5.74414
715 3.53543 -5.86399
716 3.53531 -5.98385
717 3.53519 -6.10372
718 3.53506 -6.2236
719 3.53494 -6.34349
720 3.53481 -6.4634
721 3.53468 -6.58331
722 3.53455 -6.70324
723 3.53441 -6.82318
724 3.53427 -6.94313
725 3.53413 -7.06309
726 3.53399 -7.18306
727 3.53385 -7.30304
728 3.5337 -7.42304
729 3.53355 -7.54305
730 3.5334 -7.66306
731 3.53324 -7.78309
732 3.53309 -7.90314
733 3.53293 -8.02319
734 3.53276 -8.14326
735 3.5326 -8.26334
736 3.53243 -8.38343
737 3.53227 -8.50353
738 3.53209 -8.62365
739 3.53192 -8.74378
740 3.53174 -8.86392
741 3.53157 -8.98407
742 3.53139 -9.10424
743 3.5312 -9.22442
744 3.53102 -9.34461
745 3.53083 -9.46481
746 3.53064 -9.58503
747 3.53044 -9.70526
748 3.53025 -9.82551
749 3.53005 -9.94577
750 3.52985 -10.066
751 3.52965 -10.1863
752 3.52944 -10.3066
753 3.52924 -10.4269
754 3.52903 -10.5473
755 3.52881 -10.6676
756 3.5286 -10.788
757 3.52838 -10.9083
758 3.52816 -11.0287
759 3.52794 -11.1491
760 3.52772 -11.2695
761 3.52749 -11.3899
762 3.52726 -11.5104
763 3.52703 -11.6308
764 3.5268 -11.7513
765 3.52656 -11.8718
766 3.52632 -11.9923
767 3.52608 -12.1128
768 3.52584 -12.2333
769 3.52559 -12.3538
770 3.52534 -12.4744
771 3.52509 -12.595
772 3.52484 -12.7155
773 3.52458 -12.8361
774 3.52433 -12.9568
775 3.52407 -13.0774
776 3.5238 -13.198
777 3.52354 -13.3187
778 3.52327 -13.4394
779 3.523 -13.5601
780 3.52273 -13.6808
781 3.52245 -13.8015
782 3.52218 -13.9222
783 3.5219 -14.043
784 3.52161 -14.1637
785 3.52133 -14.2845
786 3.52104 -14.4053
787 3.52075 -14.5261
788 3.52046 -14.647
789 3.52017 -14.7678
790 3.51987 -14.8887
791 3.51957 -15.0096
792 3.51927 -15.1305
793 3.51897 -15.2514
794 3.51866 -15.3723
795 3.51835 -15.4932
796 3.51804 -15.6142
797 3.51773 -15.7352
798 3.51741 -15.8562
799 3.51709 -15.9772
800 3.51677 -16.0982
801 3.51645 -16.2192
802 3.51612 -16.3403
803 3.5158 -16.4614
804 3.51547 -16.5825
805 3.51513 -16.7036
