n	rho	drho
0 3 9
1 3.00018 8.89294
2 3.00036 8.78586
3 3.00053 8.67874
4 3.0007 8.57158
5 3.00087 8.4644
6 3.00104 8.35719
7 3.00121 8.24995
8 3.00137 8.14268
9 3.00153 8.03538
10 3.00169 7.92805
11 3.00185 7.82069
12 3.00201 7.71331
13 3.00216 7.6059
14 3.00231 7.49846
15 3.00246 7.391
16 3.00261 7.28352
17 3.00275 7.176
18 3.00289 7.06847
19 3.00303 6.96091
20 3.00317 6.85333
21 3.00331 6.74573
22 3.00344 6.63811
23 3.00357 6.53046
24 3.0037 6.42279
25 3.00383 6.31511
26 3.00395 6.2074
27 3.00408 6.09967
28 3.0042 5.99193
29 3.00432 5.88417
30 3.00443 5.77639
31 3.00455 5.66859
32 3.00466 5.56078
33 3.00477 5.45295
34 3.00488 5.3451
35 3.00498 5.23724
36 3.00509 5.12937
37 3.00519 5.02148
38 3.00529 4.91358
39 3.00539 4.80566
40 3.00548 4.69773
41 3.00557 4.58979
42 3.00567 4.48184
43 3.00575 4.37388
44 3.00584 4.26591
45 3.00592 4.15792
46 3.00601 4.04993
47 3.00609 3.94193
48 3.00616 3.83392
49 3.00624 3.7259
50 3.00631 3.61788
51 3.00638 3.50985
52 3.00645 3.40181
53 3.00652 3.29376
54 3.00659 3.18571
55 3.00665 3.07766
56 3.00671 2.9696
57 3.00677 2.86154
58 3.00682 2.75347
59 3.00688 2.6454
60 3.00693 2.53733
61 3.00698 2.42926
62 3.00703 2.32118
63 3.00707 2.2131
64 3.00711 2.10503
65 3.00716 1.99695
66 3.00719 1.88888
67 3.00723 1.7808
68 3.00727 1.67273
69 3.0073 1.56465
70 3.00733 1.45659
71 3.00736 1.34852
72 3.00738 1.24046
73 3.00741 1.1324
74 3.00743 1.02435
75 3.00745 0.916297
76 3.00746 0.808254
77 3.00748 0.700217
78 3.00749 0.592186
79 3.0075 0.484162
80 3.00751 0.376146
81 3.00752 0.268138
82 3.00752 0.160139
83 3.00752 0.052148
84 3.00752 -0.055833
85 3.00752 -0.163804
86 3.00752 -0.271764
87 3.00751 -0.379714
88 3.0075 -0.487652
89 3.00749 -0.595578
90 3.00748 -0.703491
91 3.00746 -0.811391
92 3.00745 -0.919278
93 3.00743 -1.02715
94 3.0074 -1.13501
95 3.00738 -1.24285
96 3.00736 -1.35068
97 3.00733 -1.45849
98 3.0073 -1.56629
99 3.00726 -1.67406
100 3.00723 -1.78182
101 3.00719 -1.88957
102 3.00715 -1.99729
103 3.00711 -2.10499
104 3.00707 -2.21268
105 3.00702 -2.32034
106 3.00698 -2.42799
107 3.00693 -2.53561
108 3.00688 -2.64321
109 3.00682 -2.75079
110 3.00677 -2.85835
111 3.00671 -2.96588
112 3.00665 -3.07339
113 3.00658 -3.18087
114 3.00652 -3.28833
115 3.00645 -3.39577
116 3.00638 -3.50318
117 3.00631 -3.61056
118 3.00624 -3.71792
119 3.00616 -3.82525
120 3.00609 -3.93255
121 3.00601 -4.03982
122 3.00593 -4.14706
123 3.00584 -4.25428
124 3.00575 -4.36146
125 3.00567 -4.46861
126 3.00558 -4.57574
127 3.00548 -4.68283
128 3.00539 -4.78989
129 3.00529 -4.89691
130 3.00519 -5.0039
131 3.00509 -5.11086
132 3.00499 -5.21779
133 3.00488 -5.32468
134 3.00478 -5.43153
135 3.00467 -5.53835
136 3.00455 -5.64513
137 3.00444 -5.75188
138 3.00432 -5.85858
139 3.00421 -5.96525
140 3.00409 -6.07188
141 3.00396 -6.17848
142 3.00384 -6.28503
143 3.00371 -6.39154
144 3.00358 -6.49801
145 3.00345 -6.60444
146 3.00332 -6.71083
147 3.00318 -6.81717
148 3.00305 -6.92347
149 3.00291 -7.02973
150 3.00276 -7.13594
151 3.00262 -7.24211
152 3.00247 -7.34824
153 3.00233 -7.45431
154 3.00218 -7.56034
155 3.00202 -7.66633
156 3.00187 -7.77226
157 3.00171 -7.87815
158 3.00155 -7.98399
159 3.00139 -8.08978
160 3.00123 -8.19552
161 3.00107 -8.30121
162 3.0009 -8.40685
163 3.00073 -8.51243
164 3.00056 -8.61797
165 3.00039 -8.72345
166 3.00021 -8.82887
167 3.00003 -8.93425
168 2.99985 -9.03957
169 2.99967 -9.14483
170 2.99949 -9.25004
171 2.9993 -9.35519
172 2.99911 -9.46028
173 2.99892 -9.56531
174 2.99873 -9.67029
175 2.99854 -9.77521
176 2.99834 -9.88007
177 2.99814 -9.98487
178 2.99794 -10.0896
179 2.99774 -10.1943
180 2.99753 -10.2989
181 2.99732 -10.4034
182 2.99712 -10.5079
183 2.9969 -10.6124
184 2.99669 -10.7167
185 2.99648 -10.821
186 2.99626 -10.9252
187 2.99604 -11.0294
188 2.99582 -11.1335
189 2.99559 -11.2375
190 2.99537 -11.3415
191 2.99514 -11.4454
192 2.99491 -11.5492
193 2.99468 -11.6529
194 2.99444 -11.7566
195 2.99421 -11.8602
196 2.99397 -11.9637
197 2.99373 -12.0672
198 2.99349 -12.1706
199 2.99324 -12.2739
200 2.993 -12.3771
201 2.99275 -12.4803
202 2.9925 -12.5834
203 2.99224 -12.6864
204 2.99199 -12.7893
205 2.99173 -12.8922
206 2.99147 -12.9949
207 2.99121 -13.0976
208 2.99095 -13.2002
209 2.99068 -13.3027
210 2.99042 -13.4052
211 2.99015 -13.5076
