n	rho	drho
0 3 15
1 3.0003 14.8929
2 3.0006 14.7858
3 3.00089 14.6786
4 3.00118 14.5714
5 3.00147 14.4641
6 3.00176 14.3568
7 3.00205 14.2494
8 3.00233 14.142
9 3.00261 14.0345
10 3.00289 13.927
11 3.00317 13.8194
12 3.00345 13.7118
13 3.00372 13.6041
14 3.00399 13.4964
15 3.00426 13.3886
16 3.00453 13.2808
17 3.00479 13.173
18 3.00505 13.0651
19 3.00531 12.9571
20 3.00557 12.8491
21 3.00583 12.7411
22 3.00608 12.633
23 3.00633 12.5249
24 3.00658 12.4168
25 3.00683 12.3086
26 3.00707 12.2004
27 3.00732 12.0921
28 3.00756 11.9838
29 3.0078 11.8754
30 3.00803 11.767
31 3.00827 11.6586
32 3.0085 11.5502
33 3.00873 11.4417
34 3.00896 11.3331
35 3.00918 11.2246
36 3.00941 11.116
37 3.00963 11.0073
38 3.00985 10.8987
39 3.01006 10.79
40 3.01028 10.6812
41 3.01049 10.5725
42 3.0107 10.4637
43 3.01091 10.3549
44 3.01111 10.246
45 3.01132 10.1371
46 3.01152 10.0282
47 3.01172 9.91926
48 3.01192 9.81029
49 3.01211 9.7013
50 3.0123 9.59227
51 3.0125 9.48322
52 3.01268 9.37414
53 3.01287 9.26504
54 3.01305 9.15591
55 3.01324 9.04676
56 3.01342 8.93759
57 3.01359 8.82839
58 3.01377 8.71917
59 3.01394 8.60992
60 3.01411 8.50066
61 3.01428 8.39137
62 3.01445 8.28206
63 3.01461 8.17273
64 3.01478 8.06339
65 3.01494 7.95402
66 3.01509 7.84463
67 3.01525 7.73523
68 3.0154 7.6258
69 3.01556 7.51636
70 3.0157 7.40691
71 3.01585 7.29743
72 3.016 7.18794
73 3.01614 7.07844
74 3.01628 6.96892
75 3.01642 6.85939
76 3.01655 6.74984
77 3.01669 6.64028
78 3.01682 6.5307
79 3.01695 6.42112
80 3.01708 6.31152
81 3.0172 6.20191
82 3.01732 6.09228
83 3.01745 5.98265
84 3.01756 5.87301
85 3.01768 5.76336
86 3.01779 5.6537
87 3.01791 5.54403
88 3.01802 5.43435
89 3.01812 5.32466
90 3.01823 5.21497
91 3.01833 5.10527
92 3.01843 4.99556
93 3.01853 4.88585
94 3.01863 4.77614
95 3.01872 4.66641
96 3.01882 4.55669
97 3.01891 4.44696
98 3.01899 4.33722
99 3.01908 4.22749
100 3.01916 4.11775
101 3.01924 4.00801
102 3.01932 3.89827
103 3.0194 3.78852
104 3.01947 3.67878
105 3.01955 3.56903
106 3.01962 3.45929
107 3.01969 3.34955
108 3.01975 3.2398
109 3.01981 3.13006
110 3.01988 3.02033
111 3.01994 2.91059
112 3.01999 2.80086
113 3.02005 2.69113
114 3.0201 2.58141
115 3.02015 2.47169
116 3.0202 2.36197
117 3.02025 2.25226
118 3.02029 2.14256
119 3.02033 2.03286
120 3.02037 1.92317
121 3.02041 1.81349
122 3.02044 1.70382
123 3.02048 1.59415
124 3.02051 1.48449
125 3.02054 1.37485
126 3.02056 1.26521
127 3.02059 1.15558
128 3.02061 1.04596
129 3.02063 0.936358
130 3.02065 0.826764
131 3.02066 0.717182
132 3.02067 0.607612
133 3.02069 0.498056
134 3.02069 0.388513
135 3.0207 0.278984
136 3.02071 0.169469
137 3.02071 0.0599701
138 3.02071 -0.0495138
139 3.02071 -0.158982
140 3.0207 -0.268433
141 3.02069 -0.377868
142 3.02069 -0.487285
143 3.02068 -0.596685
144 3.02066 -0.706066
145 3.02065 -0.815428
146 3.02063 -0.924771
147 3.02061 -1.03409
148 3.02059 -1.1434
149 3.02056 -1.25268
150 3.02054 -1.36194
151 3.02051 -1.47118
152 3.02048 -1.5804
153 3.02045 -1.68959
154 3.02041 -1.79876
155 3.02037 -1.90791
156 3.02034 -2.01703
157 3.02029 -2.12613
158 3.02025 -2.23521
159 3.0202 -2.34425
160 3.02016 -2.45328
161 3.02011 -2.56227
162 3.02005 -2.67124
163 3.02 -2.78018
164 3.01994 -2.88909
165 3.01988 -2.99798
166 3.01982 -3.10683
167 3.01976 -3.21566
168 3.01969 -3.32445
169 3.01963 -3.43321
170 3.01956 -3.54195
171 3.01949 -3.65065
172 3.01941 -3.75932
173 3.01933 -3.86796
174 3.01926 -3.97656
175 3.01918 -4.08513
176 3.01909 -4.19367
177 3.01901 -4.30217
178 3.01892 -4.41063
179 3.01883 -4.51907
180 3.01874 -4.62746
181 3.01865 -4.73582
182 3.01855 -4.84414
183 3.01845 -4.95242
184 3.01835 -5.06067
185 3.01825 -5.16887
186 3.01815 -5.27704
187 3.01804 -5.38516
188 3.01793 -5.49325
189 3.01782 -5.60129
190 3.01771 -5.7093
191 3.01759 -5.81726
192 3.01747 -5.92518
193 3.01735 -6.03306
194 3.01723 -6.14089
195 3.01711 -6.24868
196 3.01698 -6.35642
197 3.01685 -6.46412
198 3.01672 -6.57177
199 3.01659 -6.67938
200 3.01646 -6.78694
201 3.01632 -6.89445
