n	rho	drho
0 3 50
1 3.001 49.8929
2 3.002 49.7856
3 3.00299 49.6781
4 3.00398 49.5704
5 3.00497 49.4626
6 3.00596 49.3546
7 3.00695 49.2464
8 3.00793 49.1381
9 3.00891 49.0296
10 3.00989 48.9209
11 3.01087 48.8121
12 3.01184 48.7031
13 3.01282 48.594
14 3.01379 48.4846
15 3.01476 48.3752
16 3.01572 48.2656
17 3.01669 48.1558
18 3.01765 48.0458
19 3.01861 47.9358
20 3.01957 47.8255
21 3.02052 47.7151
22 3.02148 47.6046
23 3.02243 47.4939
24 3.02338 47.3831
25 3.02432 47.2721
26 3.02527 47.161
27 3.02621 47.0498
28 3.02715 46.9384
29 3.02809 46.8268
30 3.02902 46.7152
31 3.02995 46.6034
32 3.03089 46.4914
33 3.03181 46.3794
34 3.03274 46.2671
35 3.03367 46.1548
36 3.03459 46.0423
37 3.03551 45.9297
38 3.03642 45.817
39 3.03734 45.7042
40 3.03825 45.5912
41 3.03916 45.4781
42 3.04007 45.3649
43 3.04098 45.2515
44 3.04188 45.1381
45 3.04278 45.0245
46 3.04368 44.9108
47 3.04458 44.797
48 3.04547 44.683
49 3.04637 44.569
50 3.04726 44.4548
51 3.04815 44.3405
52 3.04903 44.2261
53 3.04991 44.1116
54 3.0508 43.997
55 3.05167 43.8823
56 3.05255 43.7675
57 3.05342 43.6525
58 3.0543 43.5375
59 3.05517 43.4223
60 3.05603 43.3071
61 3.0569 43.1917
62 3.05776 43.0763
63 3.05862 42.9607
64 3.05948 42.8451
65 3.06034 42.7293
66 3.06119 42.6135
67 3.06204 42.4975
68 3.06289 42.3815
69 3.06374 42.2654
70 3.06458 42.1491
71 3.06542 42.0328
72 3.06626 41.9164
73 3.0671 41.7999
74 3.06793 41.6833
75 3.06877 41.5666
76 3.0696 41.4498
77 3.07042 41.3329
78 3.07125 41.216
79 3.07207 41.0989
80 3.07289 40.9818
81 3.07371 40.8646
82 3.07453 40.7473
83 3.07534 40.6299
84 3.07615 40.5125
