n	rho	drho
0 3 1
1 3.00002 0.892958
2 3.00004 0.785913
3 3.00005 0.678864
4 3.00006 0.571811
5 3.00007 0.464756
6 3.00008 0.357699
7 3.00009 0.250641
8 3.00009 0.143582
9 3.00009 0.0365217
10 3.00009 -0.0705383
11 3.00009 -0.177598
12 3.00009 -0.284656
13 3.00008 -0.391713
14 3.00007 -0.498768
15 3.00006 -0.60582
16 3.00005 -0.712869
17 3.00003 -0.819914
18 3.00001 -0.926956
19 2.99999 -1.03399
20 2.99997 -1.14102
21 2.99995 -1.24805
22 2.99992 -1.35507
23 2.99989 -1.46208
24 2.99986 -1.56909
25 2.99983 -1.67609
26 2.9998 -1.78308
27 2.99976 -1.89006
28 2.99972 -1.99703
29 2.99968 -2.10399
30 2.99964 -2.21094
31 2.99959 -2.31788
32 2.99954 -2.42481
33 2.99949 -2.53173
34 2.99944 -2.63864
35 2.99939 -2.74553
36 2.99933 -2.85241
37 2.99927 -2.95927
38 2.99921 -3.06612
39 2.99915 -3.17296
40 2.99909 -3.27978
41 2.99902 -3.38658
42 2.99895 -3.49337
43 2.99888 -3.60014
44 2.99881 -3.70689
45 2.99873 -3.81362
46 2.99866 -3.92034
47 2.99858 -4.02704
48 2.99849 -4.13371
49 2.99841 -4.24037
50 2.99832 -4.34701
51 2.99824 -4.45362
52 2.99815 -4.56021
53 2.99805 -4.66678
54 2.99796 -4.77333
55 2.99786 -4.87985
56 2.99776 -4.98635
57 2.99766 -5.09283
58 2.99756 -5.19928
59 2.99746 -5.3057
60 2.99735 -5.4121
61 2.99724 -5.51847
62 2.99713 -5.62482
63 2.99701 -5.73113
64 2.9969 -5.83742
65 2.99678 -5.94368
66 2.99666 -6.04991
67 2.99654 -6.15611
68 2.99641 -6.26228
69 2.99629 -6.36842
70 2.99616 -6.47453
71 2.99603 -6.5806
72 2.9959 -6.68664
73 2.99576 -6.79265
74 2.99563 -6.89863
75 2.99549 -7.00457
76 2.99534 -7.11047
77 2.9952 -7.21634
78 2.99506 -7.32218
79 2.99491 -7.42797
80 2.99476 -7.53373
81 2.99461 -7.63946
82 2.99445 -7.74514
83 2.9943 -7.85078
84 2.99414 -7.95639
85 2.99398 -8.06195
86 2.99382 -8.16748
87 2.99365 -8.27296
88 2.99349 -8.3784
89 2.99332 -8.4838
90 2.99315 -8.58916
91 2.99297 -8.69447
92 2.9928 -8.79974
93 2.99262 -8.90496
94 2.99244 -9.01014
95 2.99226 -9.11527
96 2.99208 -9.22036
97 2.99189 -9.3254
98 2.99171 -9.43039
99 2.99152 -9.53533
100 2.99132 -9.64023
101 2.99113 -9.74507
102 2.99093 -9.84987
103 2.99074 -9.95461
104 2.99054 -10.0593
105 2.99033 -10.1639
106 2.99013 -10.2685
107 2.98992 -10.3731
108 2.98971 -10.4775
109 2.9895 -10.582
110 2.98929 -10.6863
111 2.98908 -10.7907
112 2.98886 -10.8949
113 2.98864 -10.9991
114 2.98842 -11.1033
115 2.9882 -11.2074
116 2.98797 -11.3114
117 2.98774 -11.4153
118 2.98751 -11.5193
119 2.98728 -11.6231
120 2.98705 -11.7269
121 2.98681 -11.8306
122 2.98658 -11.9343
123 2.98634 -12.0379
124 2.98609 -12.1414
125 2.98585 -12.2449
126 2.98561 -12.3483
127 2.98536 -12.4516
128 2.98511 -12.5549
129 2.98485 -12.6581
130 2.9846 -12.7612
131 2.98434 -12.8643
132 2.98409 -12.9673
133 2.98383 -13.0702
134 2.98356 -13.1731
135 2.9833 -13.2759
136 2.98303 -13.3786
137 2.98276 -13.4812
138 2.98249 -13.5838
139 2.98222 -13.6863
140 2.98195 -13.7887
141 2.98167 -13.8911
142 2.98139 -13.9933
143 2.98111 -14.0955
144 2.98083 -14.1976
145 2.98054 -14.2997
146 2.98025 -14.4016
147 2.97997 -14.5035
148 2.97967 -14.6053
149 2.97938 -14.707
150 2.97909 -14.8086
151 2.97879 -14.9102
152 2.97849 -15.0116
153 2.97819 -15.113
154 2.97788 -15.2143
155 2.97758 -15.3155
156 2.97727 -15.4167
157 2.97696 -15.5177
158 2.97665 -15.6186
159 2.97634 -15.7195
160 2.97602 -15.8203
161 2.97571 -15.921
162 2.97539 -16.0215
163 2.97506 -16.122
164 2.97474 -16.2224
165 2.97442 -16.3228
166 2.97409 -16.423
167 2.97376 -16.5231
168 2.97343 -16.6231
169 2.97309 -16.7231
170 2.97276 -16.8229
171 2.97242 -16.9226
172 2.97208 -17.0223
173 2.97174 -17.1218
174 2.9714 -17.2212
175 2.97105 -17.3206
176 2.9707 -17.4198
177 2.97035 -17.5189
178 2.97 -17.618
179 2.96965 -17.7169
180 2.96929 -17.8157
181 2.96894 -17.9144
182 2.96858 -18.013
183 2.96822 -18.1115
184 2.96785 -18.2099
185 2.96749 -18.3082
186 2.96712 -18.4063
187 2.96675 -18.5044
188 2.96638 -18.6023
189 2.96601 -18.7002
190 2.96563 -18.7979
191 2.96526 -18.8955
192 2.96488 -18.993
193 2.9645 -19.0903
194 2.96411 -19.1876
195 2.96373 -19.2847
196 2.96334 -19.3817
197 2.96295 -19.4786
198 2.96256 -19.5754
199 2.96217 -19.672
200 2.96178 -19.7686
201 2.96138 -19.865
202 2.96098 -19.9612
203 2.96058 -20.0574
204 2.96018 -20.1534
205 2.95977 -20.2493
206 2.95937 -20.3451
207 2.95896 -20.4407
208 2.95855 -20.5362
209 2.95814 -20.6316
210 2.95773 -20.7269
211 2.95731 -20.822
212 2.95689 -20.9169
213 2.95647 -21.0118
214 2.95605 -21.1065
215 2.95563 -21.2011
216 2.9552 -21.2955
217 2.95478 -21.3898
218 2.95435 -21.4839
219 2.95392 -21.5779
220 2.95349 -21.6718
221 2.95305 -21.7655
222 2.95262 -21.8591
223 2.95218 -21.9526
224 2.95174 -22.0458
225 2.9513 -22.139
226 2.95085 -22.232
227 2.95041 -22.3248
228 2.94996 -22.4175
229 2.94951 -22.5101
230 2.94906 -22.6024
231 2.94861 -22.6947
232 2.94815 -22.7868
233 2.94769 -22.8787
234 2.94724 -22.9705
235 2.94678 -23.0621
236 2.94631 -23.1535
237 2.94585 -23.2448
238 2.94538 -23.3359
239 2.94492 -23.4269
240 2.94445 -23.5177
241 2.94397 -23.6084
242 2.9435 -23.6988
243 2.94303 -23.7891
244 2.94255 -23.8793
245 2.94207 -23.9692
246 2.94159 -24.059
247 2.94111 -24.1487
248 2.94063 -24.2381
249 2.94014 -24.3274
250 2.93965 -24.4165
251 2.93916 -24.5055
252 2.93867 -24.5942
253 2.93818 -24.6828
254 2.93768 -24.7712
255 2.93719 -24.8594
256 2.93669 -24.9475
257 2.93619 -25.0353
258 2.93569 -25.123
259 2.93519 -25.2105
260 2.93468 -25.2978
261 2.93417 -25.3849
262 2.93367 -25.4718
263 2.93315 -25.5585
264 2.93264 -25.6451
265 2.93213 -25.7314
266 2.93161 -25.8175
267 2.9311 -25.9035
268 2.93058 -25.9893
269 2.93006 -26.0748
270 2.92953 -26.1602
271 2.92901 -26.2454
272 2.92848 -26.3303
273 2.92796 -26.4151
274 2.92743 -26.4996
275 2.9269 -26.584
276 2.92636 -26.6681
277 2.92583 -26.752
278 2.92529 -26.8358
279 2.92476 -26.9193
280 2.92422 -27.0026
281 2.92368 -27.0857
282 2.92313 -27.1685
283 2.92259 -27.2512
284 2.92204 -27.3336
285 2.9215 -27.4159
286 2.92095 -27.4979
287 2.9204 -27.5796
288 2.91984 -27.6612
289 2.91929 -27.7425
290 2.91873 -27.8236
291 2.91818 -27.9045
292 2.91762 -27.9852
293 2.91706 -28.0656
294 2.9165 -28.1458
295 2.91593 -28.2257
296 2.91537 -28.3054
297 2.9148 -28.3849
298 2.91423 -28.4642
299 2.91366 -28.5432
300 2.91309 -28.622
301 2.91252 -28.7005
302 2.91194 -28.7788
303 2.91137 -28.8568
304 2.91079 -28.9346
305 2.91021 -29.0122
306 2.90963 -29.0895
307 2.90904 -29.1665
308 2.90846 -29.2433
309 2.90787 -29.3198
310 2.90729 -29.3961
311 2.9067 -29.4722
312 2.90611 -29.5479
313 2.90552 -29.6235
314 2.90492 -29.6987
315 2.90433 -29.7737
316 2.90373 -29.8484
317 2.90314 -29.9229
318 2.90254 -29.9971
319 2.90194 -30.071
320 2.90133 -30.1447
321 2.90073 -30.2181
322 2.90012 -30.2912
323 2.89952 -30.364
324 2.89891 -30.4366
325 2.8983 -30.5088
326 2.89769 -30.5808
327 2.89708 -30.6526
328 2.89646 -30.724
329 2.89585 -30.7951
330 2.89523 -30.866
331 2.89461 -30.9366
332 2.89399 -31.0069
333 2.89337 -31.0769
334 2.89275 -31.1466
335 2.89213 -31.216
336 2.8915 -31.2851
337 2.89088 -31.3539
338 2.89025 -31.4224
339 2.88962 -31.4906
340 2.88899 -31.5585
341 2.88836 -31.6261
342 2.88772 -31.6934
343 2.88709 -31.7604
344 2.88645 -31.8271
345 2.88582 -31.8935
346 2.88518 -31.9595
347 2.88454 -32.0252
348 2.8839 -32.0907
349 2.88325 -32.1558
350 2.88261 -32.2205
351 2.88197 -32.285
352 2.88132 -32.3491
353 2.88067 -32.4129
354 2.88002 -32.4764
355 2.87937 -32.5396
356 2.87872 -32.6024
357 2.87807 -32.6649
358 2.87741 -32.727
359 2.87676 -32.7888
360 2.8761 -32.8503
361 2.87544 -32.9114
362 2.87479 -32.9722
363 2.87413 -33.0327
364 2.87346 -33.0928
365 2.8728 -33.1525
366 2.87214 -33.2119
367 2.87147 -33.271
368 2.87081 -33.3297
369 2.87014 -33.388
370 2.86947 -33.446
371 2.8688 -33.5036
372 2.86813 -33.5609
373 2.86746 -33.6178
374 2.86679 -33.6743
375 2.86611 -33.7305
376 2.86544 -33.7863
377 2.86476 -33.8417
378 2.86408 -33.8968
379 2.86341 -33.9515
380 2.86273 -34.0058
381 2.86205 -34.0597
382 2.86136 -34.1132
383 2.86068 -34.1664
384 2.86 -34.2192
385 2.85931 -34.2716
386 2.85863 -34.3236
387 2.85794 -34.3752
388 2.85725 -34.4264
389 2.85656 -34.4772
390 2.85587 -34.5277
391 2.85518 -34.5777
392 2.85449 -34.6273
393 2.8538 -34.6766
394 2.8531 -34.7254
395 2.85241 -34.7738
396 2.85171 -34.8218
397 2.85101 -34.8694
398 2.85032 -34.9166
399 2.84962 -34.9634
400 2.84892 -35.0097
401 2.84822 -35.0556
402 2.84752 -35.1012
403 2.84681 -35.1462
404 2.84611 -35.1909
405 2.84541 -35.2351
406 2.8447 -35.279
407 2.84399 -35.3223
408 2.84329 -35.3653
409 2.84258 -35.4078
410 2.84187 -35.4498
411 2.84116 -35.4915
412 2.84045 -35.5327
413 2.83974 -35.5734
414 2.83903 -35.6137
415 2.83832 -35.6536
416 2.8376 -35.693
417 2.83689 -35.7319
418 2.83617 -35.7704
419 2.83546 -35.8084
420 2.83474 -35.846
421 2.83402 -35.8831
422 2.83331 -35.9198
423 2.83259 -35.9559
424 2.83187 -35.9917
425 2.83115 -36.0269
426 2.83043 -36.0617
427 2.8297 -36.096
428 2.82898 -36.1298
429 2.82826 -36.1632
430 2.82754 -36.196
431 2.82681 -36.2284
432 2.82609 -36.2603
433 2.82536 -36.2917
434 2.82464 -36.3226
435 2.82391 -36.3531
436 2.82318 -36.383
437 2.82245 -36.4124
438 2.82172 -36.4414
439 2.821 -36.4698
440 2.82027 -36.4977
441 2.81954 -36.5252
442 2.8188 -36.5521
443 2.81807 -36.5785
444 2.81734 -36.6044
445 2.81661 -36.6298
446 2.81588 -36.6547
447 2.81514 -36.679
448 2.81441 -36.7028
449 2.81367 -36.7261
450 2.81294 -36.7489
451 2.81221 -36.7712
452 2.81147 -36.7929
453 2.81073 -36.8141
454 2.81 -36.8348
455 2.80926 -36.8549
456 2.80852 -36.8745
457 2.80778 -36.8935
458 2.80705 -36.912
459 2.80631 -36.93
460 2.80557 -36.9474
461 2.80483 -36.9642
462 2.80409 -36.9806
463 2.80335 -36.9963
464 2.80261 -37.0115
465 2.80187 -37.0261
466 2.80113 -37.0402
467 2.80039 -37.0537
468 2.79965 -37.0667
469 2.79891 -37.079
470 2.79816 -37.0909
471 2.79742 -37.1021
472 2.79668 -37.1128
473 2.79594 -37.1228
474 2.7952 -37.1323
475 2.79445 -37.1413
476 2.79371 -37.1496
477 2.79297 -37.1574
478 2.79222 -37.1645
479 2.79148 -37.1711
480 2.79074 -37.1771
481 2.78999 -37.1825
482 2.78925 -37.1873
483 2.78851 -37.1915
484 2.78776 -37.1951
485 2.78702 -37.198
486 2.78627 -37.2004
487 2.78553 -37.2022
488 2.78479 -37.2034
489 2.78404 -37.2039
490 2.7833 -37.2039
491 2.78255 -37.2032
492 2.78181 -37.2019
493 2.78107 -37.2
494 2.78032 -37.1974
495 2.77958 -37.1942
496 2.77883 -37.1905
497 2.77809 -37.186
498 2.77735 -37.181
499 2.7766 -37.1753
500 2.77586 -37.1689
501 2.77512 -37.162
502 2.77437 -37.1544
503 2.77363 -37.1461
504 2.77289 -37.1372
505 2.77214 -37.1277
506 2.7714 -37.1175
507 2.77066 -37.1066
508 2.76992 -37.0951
509 2.76918 -37.083
510 2.76843 -37.0702
511 2.76769 -37.0567
512 2.76695 -37.0426
513 2.76621 -37.0278
514 2.76547 -37.0123
515 2.76473 -36.9962
516 2.76399 -36.9794
517 2.76325 -36.9619
518 2.76251 -36.9438
519 2.76177 -36.9249
520 2.76104 -36.9054
521 2.7603 -36.8852
522 2.75956 -36.8644
523 2.75882 -36.8428
524 2.75809 -36.8206
525 2.75735 -36.7977
526 2.75661 -36.7741
527 2.75588 -36.7498
528 2.75514 -36.7248
529 2.75441 -36.6991
530 2.75368 -36.6727
531 2.75294 -36.6456
532 2.75221 -36.6178
533 2.75148 -36.5893
534 2.75075 -36.5601
535 2.75002 -36.5302
536 2.74929 -36.4995
537 2.74856 -36.4682
538 2.74783 -36.4362
539 2.7471 -36.4034
540 2.74637 -36.3699
541 2.74564 -36.3357
542 2.74492 -36.3008
543 2.74419 -36.2652
544 2.74347 -36.2288
545 2.74274 -36.1917
546 2.74202 -36.1539
547 2.7413 -36.1154
548 2.74058 -36.0761
549 2.73985 -36.0361
550 2.73913 -35.9954
551 2.73841 -35.9539
552 2.7377 -35.9117
553 2.73698 -35.8687
554 2.73626 -35.825
555 2.73554 -35.7806
556 2.73483 -35.7354
557 2.73412 -35.6895
558 2.7334 -35.6429
559 2.73269 -35.5954
560 2.73198 -35.5473
