n	rho	drho
0 3 58
1 3.00116 57.8929
2 3.00232 57.7855
3 3.00347 57.678
4 3.00462 57.5702
5 3.00577 57.4623
6 3.00692 57.3541
7 3.00807 57.2458
8 3.00921 57.1372
9 3.01035 57.0285
10 3.01149 56.9196
11 3.01263 56.8105
12 3.01376 56.7012
13 3.0149 56.5917
14 3.01603 56.482
15 3.01716 56.3722
16 3.01828 56.2622
17 3.01941 56.152
18 3.02053 56.0416
19 3.02165 55.931
20 3.02277 55.8203
21 3.02388 55.7094
22 3.02499 55.5983
23 3.02611 55.4871
24 3.02721 55.3757
25 3.02832 55.2642
26 3.02943 55.1524
27 3.03053 55.0405
28 3.03163 54.9285
29 3.03272 54.8163
30 3.03382 54.7039
31 3.03491 54.5914
32 3.036 54.4787
33 3.03709 54.3659
34 3.03818 54.253
35 3.03926 54.1398
36 3.04034 54.0266
37 3.04142 53.9131
38 3.0425 53.7996
39 3.04357 53.6859
40 3.04465 53.572
41 3.04572 53.4581
42 3.04679 53.3439
43 3.04785 53.2297
44 3.04891 53.1153
45 3.04998 53.0007
46 3.05103 52.8861
47 3.05209 52.7713
48 3.05315 52.6564
49 3.0542 52.5413
50 3.05525 52.4261
51 3.05629 52.3108
52 3.05734 52.1954
53 3.05838 52.0798
54 3.05942 51.9641
55 3.06046 51.8483
56 3.0615 51.7324
57 3.06253 51.6163
58 3.06356 51.5002
59 3.06459 51.3839
60 3.06562 51.2675
61 3.06664 51.151
62 3.06766 51.0344
63 3.06868 50.9176
64 3.0697 50.8008
65 3.07071 50.6838
66 3.07173 50.5668
67 3.07274 50.4496
68 3.07374 50.3323
69 3.07475 50.2149
70 3.07575 50.0974
71 3.07675 49.9798
72 3.07775 49.8621
73 3.07875 49.7443
74 3.07974 49.6265
75 3.08073 49.5085
76 3.08172 49.3904
77 3.08271 49.2722
78 3.08369 49.1539
79 3.08468 49.0355
80 3.08566 48.917
81 3.08663 48.7985
82 3.08761 48.6798
83 3.08858 48.5611
84 3.08955 48.4422
85 3.09052 48.3233
86 3.09148 48.2043
87 3.09245 48.0852
88 3.09341 47.966
89 3.09436 47.8468
90 3.09532 47.7274
91 3.09627 47.608
92 3.09722 47.4885
93 3.09817 47.3689
94 3.09912 47.2492
95 3.10006 47.1294
96 3.101 47.0096
97 3.10194 46.8897
98 3.10288 46.7697
99 3.10381 46.6496
100 3.10475 46.5295
101 3.10567 46.4092
102 3.1066 46.289
103 3.10753 46.1686
104 3.10845 46.0482
105 3.10937 45.9276
106 3.11029 45.8071
107 3.1112 45.6864
108 3.11211 45.5657
109 3.11302 45.4449
110 3.11393 45.3241
111 3.11484 45.2032
112 3.11574 45.0822
113 3.11664 44.9611
114 3.11754 44.84
115 3.11843 44.7189
116 3.11933 44.5976
117 3.12022 44.4763
118 3.12111 44.355
119 3.12199 44.2335
120 3.12287 44.1121
121 3.12376 43.9905
122 3.12463 43.8689
123 3.12551 43.7473
124 3.12638 43.6256
125 3.12726 43.5038
126 3.12812 43.382
127 3.12899 43.2601
128 3.12985 43.1382
129 3.13072 43.0162
130 3.13158 42.8941
131 3.13243 42.772
132 3.13329 42.6499
133 3.13414 42.5277
134 3.13499 42.4054
135 3.13583 42.2832
136 3.13668 42.1608
137 3.13752 42.0384
138 3.13836 41.916
139 3.1392 41.7935
140 3.14003 41.6709
141 3.14086 41.5484
142 3.14169 41.4257
143 3.14252 41.3031
144 3.14335 41.1803
145 3.14417 41.0576
146 3.14499 40.9348
147 3.14581 40.8119
148 3.14662 40.689
149 3.14743 40.5661
150 3.14824 40.4431
151 3.14905 40.3201
152 3.14986 40.197
153 3.15066 40.0739
154 3.15146 39.9508
155 3.15226 39.8276
156 3.15305 39.7044
157 3.15385 39.5812
158 3.15464 39.4579
159 3.15542 39.3345
160 3.15621 39.2112
161 3.15699 39.0878
162 3.15777 38.9644
163 3.15855 38.8409
164 3.15933 38.7174
165 3.1601 38.5938
166 3.16087 38.4703
167 3.16164 38.3467
168 3.1624 38.223
169 3.16317 38.0993
170 3.16393 37.9756
171 3.16469 37.8519
172 3.16544 37.7281
