n	v_eff	rho
4973 344.162 2.96594
4974 349.124 2.96766
4975 354.029 2.96935
4976 358.875 2.97102
4977 363.659 2.97266
4978 368.38 2.97426
4979 373.037 2.97584
4980 377.628 2.97739
4981 382.152 2.97891
4982 386.607 2.9804
4983 390.992 2.98187
4984 395.305 2.9833
4985 399.545 2.9847
4986 403.711 2.98607
4987 407.802 2.98742
4988 411.816 2.98873
4989 415.752 2.99001
4990 419.61 2.99127
4991 423.387 2.99249
4992 427.083 2.99368
4993 430.697 2.99484
4994 434.228 2.99597
4995 437.674 2.99708
4996 441.036 2.99815
4997 444.312 2.99919
4998 447.501 3.0002
4999 450.602 3.00117
5000 453.615 3.00212
5001 456.538 3.00304
5002 459.372 3.00392
5003 462.114 3.00478
5004 464.766 3.0056
5005 467.325 3.0064
5006 469.792 3.00716
5007 472.165 3.00789
5008 474.444 3.00859
5009 476.629 3.00926
5010 478.719 3.00989
5011 480.713 3.0105
5012 482.612 3.01107
5013 484.414 3.01162
5014 486.119 3.01213
5015 487.727 3.01261
5016 489.237 3.01305
5017 490.65 3.01347
5018 491.964 3.01386
5019 493.179 3.01421
5020 494.296 3.01453
5021 495.313 3.01482
5022 496.231 3.01508
5023 497.05 3.01531
5024 497.768 3.0155
5025 498.387 3.01567
5026 498.906 3.0158
5027 499.324 3.0159
5028 499.643 3.01597
5029 499.861 3.01601
5030 499.978 3.01601
5031 499.995 3.01598
5032 499.912 3.01593
5033 499.728 3.01584
5034 499.444 3.01572
5035 499.06 3.01556
5036 498.575 3.01538
5037 497.99 3.01516
5038 497.306 3.01491
5039 496.521 3.01463
5040 495.637 3.01432
5041 494.654 3.01398
5042 493.571 3.01361
5043 492.389 3.0132
5044 491.109 3.01276
5045 489.73 3.01229
5046 488.253 3.01179
5047 486.678 3.01126
5048 485.006 3.0107
5049 483.237 3.0101
5050 481.371 3.00948
5051 479.41 3.00882
5052 477.352 3.00813
5053 475.2 3.00741
5054 472.952 3.00666
5055 470.611 3.00588
5056 468.176 3.00506
5057 465.649 3.00422
5058 463.028 3.00334
5059 460.317 3.00244
5060 457.514 3.0015
5061 454.621 3.00053
5062 451.639 2.99953
5063 448.568 2.9985
5064 445.409 2.99744
5065 442.162 2.99635
5066 438.83 2.99523
5067 435.412 2.99408
5068 431.91 2.9929
5069 428.324 2.99169
5070 424.656 2.99044
5071 420.906 2.98917
5072 417.076 2.98787
5073 413.166 2.98653
5074 409.179 2.98517
5075 405.114 2.98378
5076 400.974 2.98236
5077 396.758 2.98091
5078 392.47 2.97942
5079 388.109 2.97791
5080 383.678 2.97637
5081 379.178 2.9748
5082 374.61 2.97321
5083 369.975 2.97158
5084 365.275 2.96992
5085 360.512 2.96824
5086 355.688 2.96653
5087 350.803 2.96478
5088 345.859 2.96301
5089 340.86 2.96122
5090 335.805 2.95939
5091 330.697 2.95754
5092 325.537 2.95565
5093 320.329 2.95374
5094 315.073 2.95181
5095 309.771 2.94984
5096 304.426 2.94785
5097 299.04 2.94583
5098 293.615 2.94379
5099 288.153 2.94172
5100 282.656 2.93962
5101 277.127 2.93749
5102 271.568 2.93534
5103 265.982 2.93317
5104 260.37 2.93097
5105 254.735 2.92874
5106 249.081 2.92649
5107 243.409 2.92421
5108 237.722 2.92191
5109 232.024 2.91958
5110 226.316 2.91723
5111 220.601 2.91485
5112 214.883 2.91245
5113 209.165 2.91003
5114 203.449 2.90758
5115 197.738 2.90511
5116 192.037 2.90262
5117 186.346 2.9001
5118 180.671 2.89756
5119 175.014 2.895
5120 169.379 2.89242
5121 163.769 2.88981
5122 158.187 2.88719
5123 152.638 2.88454
5124 147.123 2.88188
5125 141.648 2.87919
5126 136.216 2.87648
5127 130.83 2.87375
5128 125.494 2.87101
5129 120.212 2.86824
5130 114.988 2.86546
5131 109.826 2.86266
5132 104.73 2.85984
5133 99.7028 2.857
5134 94.7496 2.85414
5135 89.8741 2.85127
5136 85.0804 2.84838
5137 80.3726 2.84548
5138 75.7549 2.84255
5139 71.2314 2.83962
5140 66.8065 2.83667
5141 62.4842 2.8337
5142 58.2689 2.83072
5143 54.1648 2.82773
5144 50.1762 2.82472
5145 46.3074 2.82171
5146 42.5627 2.81868
5147 38.9464 2.81563
5148 35.4628 2.81258
5149 32.1162 2.80951
5150 28.9109 2.80644
5151 25.8511 2.80336
5152 22.9411 2.80026
5153 20.185 2.79716
5154 17.5872 2.79405
5155 15.1517 2.79093
5156 12.8826 2.78781
5157 10.7839 2.78468
5158 8.85979 2.78154
5159 7.11404 2.7784
5160 5.55057 2.77525
5161 4.17315 2.7721
5162 2.98549 2.76894
5163 1.99119 2.76579
5164 1.19377 2.76263
5165 0.596625 2.75947
5166 0.203042 2.7563
5167 0.0161836 2.75314
5168 0.0390799 2.74998
5169 0.274619 2.74682
5170 0.725541 2.74366
5171 1.39442 2.7405
5172 2.28368 2.73735
5173 3.39554 2.7342
5174 4.73206 2.73106
5175 6.29508 2.72792
5176 8.08626 2.72478
5177 10.107 2.72166
5178 12.3586 2.71854
5179 14.8419 2.71543
5180 17.5577 2.71233
5181 20.5064 2.70923
5182 23.6884 2.70615
5183 27.1035 2.70308
5184 30.7513 2.70003
5185 34.6313 2.69698
5186 38.7425 2.69395
5187 43.0838 2.69094
5188 47.6534 2.68794
5189 52.4496 2.68495
5190 57.4702 2.68199
5191 62.7126 2.67904
5192 68.1739 2.67611
5193 73.8509 2.6732
5194 79.74 2.67031
5195 85.8372 2.66744
5196 92.1382 2.6646
5197 98.6383 2.66178
5198 105.332 2.65898
5199 112.215 2.65621
5200 119.281 2.65346
5201 126.523 2.65074
5202 133.935 2.64805
5203 141.51 2.64539
5204 149.24 2.64275
5205 157.119 2.64015
5206 165.137 2.63758
5207 173.287 2.63504
5208 181.559 2.63253
5209 189.945 2.63006
5210 198.434 2.62762
5211 207.018 2.62522
5212 215.685 2.62285
5213 224.426 2.62052
5214 233.229 2.61823
5215 242.083 2.61598
5216 250.978 2.61377
5217 259.901 2.6116
5218 268.84 2.60947
5219 277.785 2.60738
5220 286.721 2.60534
5221 295.637 2.60334
5222 304.52 2.60138
5223 313.357 2.59947
5224 322.136 2.59761
5225 330.843 2.59579
5226 339.465 2.59402
5227 347.99 2.59231
5228 356.404 2.59064
5229 364.694 2.58902
5230 372.848 2.58745
5231 380.851 2.58593
5232 388.692 2.58446
5233 396.358 2.58305
5234 403.835 2.58169
5235 411.113 2.58038
5236 418.177 2.57913
5237 425.018 2.57793
5238 431.623 2.57679
5239 437.98 2.57571
5240 444.08 2.57468
5241 449.911 2.5737
5242 455.463 2.57279
5243 460.726 2.57193
5244 465.692 2.57113
5245 470.351 2.57039
5246 474.695 2.56971
5247 478.716 2.56909
5248 482.407 2.56852
5249 485.762 2.56802
5250 488.774 2.56757
5251 491.437 2.56719
5252 493.748 2.56687
5253 495.702 2.5666
5254 497.294 2.5664
5255 498.523 2.56626
5256 499.386 2.56618
5257 499.881 2.56615
5258 500.007 2.56619
5259 499.765 2.5663
5260 499.155 2.56646
5261 498.177 2.56668
5262 496.834 2.56696
5263 495.128 2.5673
5264 493.062 2.56771
5265 490.64 2.56817
5266 487.867 2.56869
5267 484.747 2.56927
5268 481.286 2.56992
5269 477.491 2.57062
5270 473.368 2.57138
5271 468.924 2.57219
5272 464.168 2.57307
5273 459.108 2.574
5274 453.753 2.57499
5275 448.113 2.57604
5276 442.197 2.57714
5277 436.015 2.5783
5278 429.579 2.57952
5279 422.899 2.58079
5280 415.987 2.58211
5281 408.854 2.58349
5282 401.513 2.58492
5283 393.975 2.5864
5284 386.253 2.58793
5285 378.36 2.58952
5286 370.308 2.59115
5287 362.111 2.59284
5288 353.78 2.59457
5289 345.33 2.59636
5290 336.773 2.59819
5291 328.123 2.60006
5292 319.392 2.60199
5293 310.593 2.60396
5294 301.74 2.60597
5295 292.846 2.60803
5296 283.922 2.61013
5297 274.982 2.61227
5298 266.038 2.61445
5299 257.102 2.61668
5300 248.187 2.61894
5301 239.304 2.62125
5302 230.464 2.62359
5303 221.679 2.62596
5304 212.96 2.62838
5305 204.318 2.63083
5306 195.763 2.63331
5307 187.305 2.63583
5308 178.954 2.63838
5309 170.719 2.64096
5310 162.61 2.64357
5311 154.634 2.64622
5312 146.801 2.64889
5313 139.119 2.65159
5314 131.594 2.65432
5315 124.235 2.65707
5316 117.047 2.65985
5317 110.038 2.66266
5318 103.214 2.66549
5319 96.5802 2.66834
5320 90.142 2.67121
5321 83.9044 2.67411
5322 77.8719 2.67702
5323 72.0489 2.67996
5324 66.4391 2.68291
5325 61.0461 2.68589
5326 55.8729 2.68887
5327 50.9224 2.69188
5328 46.1969 2.6949
5329 41.6987 2.69793
5330 37.4294 2.70098
5331 33.3905 2.70404
5332 29.5832 2.70712
5333 26.0082 2.7102
5334 22.6662 2.7133
5335 19.5573 2.7164
5336 16.6816 2.71951
5337 14.0387 2.72264
5338 11.6281 2.72576
5339 9.44899 2.7289
5340 7.50032 2.73204
5341 5.78081 2.73519
5342 4.28895 2.73834
5343 3.02304 2.74149
5344 1.98117 2.74465
5345 1.16122 2.74781
5346 0.560905 2.75097
5347 0.177763 2.75413
5348 0.009161 2.7573
5349 0.0523129 2.76046
5350 0.304285 2.76362
5351 0.762005 2.76678
5352 1.42227 2.76993
5353 2.28176 2.77309
5354 3.33703 2.77624
5355 4.58455 2.77938
5356 6.02068 2.78252
5357 7.64168 2.78566
5358 9.44375 2.78879
5359 11.423 2.79191
5360 13.5755 2.79503
5361 15.8972 2.79813
5362 18.384 2.80123
5363 21.0319 2.80432
5364 23.8366 2.8074
5365 26.794 2.81048
5366 29.8999 2.81354
5367 33.1499 2.81659
5368 36.5399 2.81963
5369 40.0656 2.82265
5370 43.7226 2.82567
5371 47.5066 2.82867
5372 51.4134 2.83166
5373 55.4387 2.83463
5374 59.5781 2.83759
5375 63.8274 2.84054
5376 68.1823 2.84347
5377 72.6386 2.84639
5378 77.192 2.84929
5379 81.8384 2.85217
5380 86.5735 2.85504
5381 91.3933 2.85789
5382 96.2936 2.86072
5383 101.27 2.86354
5384 106.319 2.86633
5385 111.437 2.86911
5386 116.619 2.87187
5387 121.861 2.87461
5388 127.16 2.87733
5389 132.512 2.88003
5390 137.913 2.88271
5391 143.359 2.88537
5392 148.847 2.88801
5393 154.373 2.89063
5394 159.933 2.89323
5395 165.524 2.89581
5396 171.143 2.89836
5397 176.785 2.90089
5398 182.448 2.9034
5399 188.128 2.90589
5400 193.822 2.90835
5401 199.527 2.91079
5402 205.24 2.9132
5403 210.957 2.9156
5404 216.675 2.91797
5405 222.393 2.92031
5406 228.105 2.92263
5407 233.811 2.92492
5408 239.506 2.92719
5409 245.188 2.92944
5410 250.855 2.93166
5411 256.503 2.93385
5412 262.131 2.93602
5413 267.735 2.93816
5414 273.313 2.94028
5415 278.863 2.94237
5416 284.382 2.94443
5417 289.869 2.94647
5418 295.319 2.94848
5419 300.732 2.95046
5420 306.106 2.95242
5421 311.437 2.95435
5422 316.725 2.95625
5423 321.966 2.95812
5424 327.159 2.95997
5425 332.303 2.96178
5426 337.394 2.96357
5427 342.432 2.96533
5428 347.415 2.96707
5429 352.34 2.96877
5430 357.206 2.97045
5431 362.011 2.97209
5432 366.755 2.97371
5433 371.434 2.9753
5434 376.048 2.97686
5435 380.596 2.97839
5436 385.074 2.97989
5437 389.484 2.98136
5438 393.822 2.98281
5439 398.087 2.98422
5440 402.279 2.9856
5441 406.396 2.98696
5442 410.437 2.98828
5443 414.4 2.98957
5444 418.285 2.99084
5445 422.09 2.99207
5446 425.814 2.99327
5447 429.457 2.99444
5448 433.016 2.99559
5449 436.492 2.9967
5450 439.883 2.99778
5451 443.189 2.99883
5452 446.408 2.99985
5453 449.54 3.00084
5454 452.583 3.0018
5455 455.537 3.00273
5456 458.402 3.00362
5457 461.176 3.00449
5458 463.859 3.00532
5459 466.451 3.00613
5460 468.949 3.0069
5461 471.355 3.00764
5462 473.667 3.00835
5463 475.884 3.00903
5464 478.007 3.00968
5465 480.035 3.01029
5466 481.966 3.01088
5467 483.802 3.01143
5468 485.54 3.01195
5469 487.182 3.01244
5470 488.726 3.0129
5471 490.172 3.01333
5472 491.52 3.01373
5473 492.77 3.01409
5474 493.921 3.01442
5475 494.972 3.01473
5476 495.925 3.01499
5477 496.778 3.01523
5478 497.531 3.01544
5479 498.184 3.01561
5480 498.738 3.01576
5481 499.191 3.01587
5482 499.544 3.01595
5483 499.797 3.016
5484 499.949 3.01601
5485 500.001 3.016
5486 499.952 3.01595
5487 499.803 3.01587
5488 499.554 3.01576
5489 499.204 3.01562
5490 498.754 3.01545
5491 498.204 3.01524
5492 497.554 3.015
5493 496.804 3.01473
5494 495.954 3.01443
5495 495.005 3.0141
5496 493.956 3.01374
5497 492.809 3.01334
5498 491.562 3.01292
5499 490.218 3.01246
5500 488.774 3.01197
5501 487.234 3.01145
5502 485.595 3.0109
5503 483.86 3.01031
5504 482.027 3.0097
5505 480.099 3.00905
5506 478.074 3.00837
5507 475.955 3.00766
5508 473.74 3.00692
5509 471.431 3.00615
5510 469.029 3.00535
5511 466.533 3.00452
5512 463.945 3.00365
5513 461.265 3.00275
5514 458.493 3.00183
5515 455.632 3.00087
5516 452.68 2.99988
5517 449.64 2.99886
5518 446.511 2.99781
5519 443.295 2.99673
5520 439.992 2.99562
5521 436.603 2.99448
5522 433.13 2.99331
5523 429.573 2.99211
5524 425.933 2.99088
5525 422.212 2.98961
5526 418.409 2.98832
5527 414.527 2.987
5528 410.566 2.98565
5529 406.528 2.98426
5530 402.414 2.98285
5531 398.224 2.98141
5532 393.961 2.97994
5533 389.625 2.97844
5534 385.218 2.97691
5535 380.742 2.97535
5536 376.197 2.97376
5537 371.585 2.97215
5538 366.907 2.9705
5539 362.166 2.96882
5540 357.363 2.96712
5541 352.499 2.96539
5542 347.575 2.96363
5543 342.595 2.96184
5544 337.559 2.96002
5545 332.469 2.95818
5546 327.327 2.95631
5547 322.135 2.95441
5548 316.895 2.95248
5549 311.609 2.95053
5550 306.279 2.94854
5551 300.907 2.94653
5552 295.495 2.9445
5553 290.046 2.94244
5554 284.561 2.94035
5555 279.043 2.93823
5556 273.494 2.93609
5557 267.916 2.93392
5558 262.313 2.93173
5559 256.686 2.92951
5560 251.038 2.92727
5561 245.372 2.925
5562 239.69 2.9227
5563 233.995 2.92039
5564 228.29 2.91804
5565 222.578 2.91567
5566 216.861 2.91328
5567 211.142 2.91087
5568 205.425 2.90843
5569 199.712 2.90597
5570 194.007 2.90348
5571 188.312 2.90097
5572 182.632 2.89844
5573 176.968 2.89589
5574 171.325 2.89331
5575 165.706 2.89072
5576 160.114 2.8881
5577 154.553 2.88546
5578 149.026 2.8828
5579 143.537 2.88012
5580 138.089 2.87742
5581 132.687 2.8747
5582 127.333 2.87196
5583 122.032 2.8692
5584 116.788 2.86642
5585 111.604 2.86363
5586 106.484 2.86081
5587 101.433 2.85798
5588 96.4537 2.85513
5589 91.5509 2.85226
5590 86.7285 2.84938
5591 81.9905 2.84648
5592 77.3412 2.84357
5593 72.7847 2.84064
5594 68.3252 2.83769
5595 63.9669 2.83473
5596 59.7141 2.83175
5597 55.5711 2.82877
5598 51.5421 2.82577
5599 47.6314 2.82275
5600 43.8433 2.81972
5601 40.1821 2.81669
5602 36.6521 2.81364
5603 33.2577 2.81058
5604 30.003 2.8075
5605 26.8924 2.80442
5606 23.9301 2.80133
5607 21.1204 2.79823
5608 18.4673 2.79513
5609 15.9752 2.79201
5610 13.6481 2.78889
5611 11.4901 2.78576
5612 9.50515 2.78263
5613 7.69728 2.77948
5614 6.07035 2.77634
5615 4.62817 2.77319
5616 3.37448 2.77004
5617 2.31292 2.76688
5618 1.44703 2.76372
5619 0.78025 2.76056
5620 0.315913 2.7574
5621 0.0572225 2.75424
5622 0.0072543 2.75107
5623 0.168947 2.74791
5624 0.545092 2.74475
5625 1.13832 2.7416
5626 1.95112 2.73844
5627 2.98576 2.73529
5628 4.24438 2.73214
5629 5.72888 2.729
5630 7.44099 2.72587
5631 9.38221 2.72274
5632 11.5538 2.71962
5633 13.9569 2.7165
5634 16.5923 2.7134
5635 19.4604 2.7103
5636 22.5617 2.70722
5637 25.8962 2.70414
5638 29.4636 2.70108
5639 33.2635 2.69803
5640 37.2948 2.695
5641 41.5567 2.69198
5642 46.0475 2.68897
5643 50.7657 2.68598
5644 55.7089 2.68301
5645 60.8749 2.68006
5646 66.2609 2.67712
5647 71.8637 2.6742
5648 77.6798 2.67131
5649 83.7055 2.66843
5650 89.9366 2.66558
5651 96.3684 2.66275
5652 102.996 2.65994
5653 109.814 2.65716
5654 116.817 2.65441
5655 123.999 2.65168
5656 131.353 2.64898
5657 138.872 2.6463
5658 146.55 2.64366
5659 154.378 2.64105
5660 162.349 2.63846
5661 170.454 2.63591
5662 178.685 2.63339
5663 187.033 2.63091
5664 195.487 2.62846
5665 204.04 2.62604
5666 212.679 2.62366
5667 221.396 2.62132
5668 230.178 2.61902
5669 239.016 2.61675
5670 247.898 2.61453
5671 256.813 2.61234
5672 265.748 2.6102
5673 274.692 2.6081
5674 283.632 2.60604
5675 292.557 2.60402
5676 301.453 2.60205
5677 310.307 2.60013
5678 319.108 2.59825
5679 327.841 2.59642
5680 336.494 2.59463
5681 345.054 2.59289
5682 353.508 2.59121
5683 361.843 2.58957
5684 370.045 2.58798
5685 378.102 2.58645
5686 386 2.58496
5687 393.728 2.58353
5688 401.272 2.58215
5689 408.62 2.58083
5690 415.759 2.57956
5691 422.679 2.57834
5692 429.366 2.57718
5693 435.811 2.57607
5694 442 2.57503
5695 447.925 2.57403
5696 453.575 2.5731
5697 458.939 2.57222
5698 464.009 2.5714
5699 468.775 2.57064
5700 473.229 2.56994
5701 477.362 2.56929
5702 481.168 2.56871
5703 484.64 2.56819
5704 487.771 2.56772
5705 490.556 2.56732
5706 492.989 2.56697
5707 495.067 2.56669
5708 496.784 2.56646
5709 498.139 2.5663
5710 499.129 2.5662
5711 499.751 2.56615
5712 500.005 2.56617
5713 499.891 2.56625
5714 499.407 2.56639
5715 498.557 2.56659
5716 497.34 2.56686
5717 495.759 2.56718
5718 493.817 2.56756
5719 491.518 2.568
5720 488.866 2.5685
5721 485.865 2.56907
5722 482.521 2.56969
5723 478.841 2.57037
5724 474.83 2.57111
5725 470.496 2.5719
5726 465.847 2.57276
5727 460.892 2.57367
5728 455.638 2.57464
5729 450.095 2.57567
5730 444.273 2.57676
5731 438.182 2.57789
5732 431.833 2.57909
5733 425.236 2.58034
5734 418.403 2.58165
5735 411.345 2.583
5736 404.074 2.58442
5737 396.603 2.58588
5738 388.944 2.5874
5739 381.108 2.58896
5740 373.11 2.59058
5741 364.961 2.59225
5742 356.675 2.59397
5743 348.265 2.59573
5744 339.743 2.59755
5745 331.124 2.59941
5746 322.419 2.60132
5747 313.643 2.60327
5748 304.807 2.60527
5749 295.925 2.60731
5750 287.01 2.6094
5751 278.074 2.61153
5752 269.13 2.61369
5753 260.19 2.61591
5754 251.267 2.61816
5755 242.371 2.62045
5756 233.515 2.62277
5757 224.71 2.62514
5758 215.967 2.62754
5759 207.297 2.62998
5760 198.711 2.63245
5761 190.218 2.63495
5762 181.829 2.63749
5763 173.553 2.64006
5764 165.399 2.64267
5765 157.376 2.6453
5766 149.493 2.64796
5767 141.758 2.65065
5768 134.178 2.65337
5769 126.76 2.65612
5770 119.513 2.65889
5771 112.441 2.66169
5772 105.553 2.66451
5773 98.8523 2.66735
5774 92.3458 2.67022
5775 86.0383 2.67311
5776 79.9344 2.67601
5777 74.0385 2.67894
5778 68.3546 2.68189
5779 62.8862 2.68486
5780 57.6367 2.68784
5781 52.6089 2.69084
5782 47.8053 2.69385
5783 43.2283 2.69688
5784 38.8797 2.69993
5785 34.761 2.70298
5786 30.8735 2.70605
5787 27.2181 2.70913
5788 23.7954 2.71222
5789 20.6059 2.71533
5790 17.6496 2.71844
5791 14.9263 2.72156
5792 12.4354 2.72468
5793 10.1764 2.72782
5794 8.14816 2.73095
5795 6.34956 2.7341
5796 4.77917 2.73725
5797 3.43533 2.7404
5798 2.31622 2.74356
5799 1.41978 2.74672
5800 0.743793 2.74988
5801 0.285845 2.75304
5802 0.0433655 2.7562
5803 0.0136202 2.75936
5804 0.193726 2.76253
5805 0.580656 2.76569
5806 1.17125 2.76884
5807 1.96224 2.772
5808 2.95021 2.77515
5809 4.13166 2.7783
5810 5.50298 2.78144
5811 7.06048 2.78458
5812 8.80037 2.78771
5813 10.7188 2.79083
5814 12.8118 2.79395
5815 15.0755 2.79706
5816 17.5057 2.80016
5817 20.0983 2.80326
5818 22.8493 2.80634
5819 25.7544 2.80942
5820 28.8094 2.81248
5821 32.0101 2.81553
5822 35.3522 2.81858
5823 38.8314 2.82161
5824 42.4434 2.82463
5825 46.184 2.82763
5826 50.0489 2.83063
5827 54.0336 2.83361
5828 58.1341 2.83657
5829 62.3458 2.83952
5830 66.6647 2.84246
5831 71.0864 2.84538
5832 75.6067 2.84829
5833 80.2215 2.85118
5834 84.9264 2.85405
5835 89.7174 2.8569
5836 94.5903 2.85974
5837 99.541 2.86256
5838 104.566 2.86537
5839 109.66 2.86815
5840 114.82 2.87092
5841 120.042 2.87367
5842 125.322 2.87639
5843 130.656 2.8791
5844 136.04 2.88179
5845 141.471 2.88446
5846 146.945 2.8871
5847 152.458 2.88973
5848 158.007 2.89233
5849 163.588 2.89492
5850 169.197 2.89748
5851 174.831 2.90002
5852 180.488 2.90253
5853 186.162 2.90503
5854 191.852 2.9075
5855 197.553 2.90995
5856 203.264 2.91237
5857 208.98 2.91477
5858 214.698 2.91715
5859 220.416 2.9195
5860 226.13 2.92183
5861 231.839 2.92413
5862 237.538 2.92641
5863 243.225 2.92867
5864 248.897 2.93089
5865 254.552 2.9331
5866 260.187 2.93527
5867 265.8 2.93743
5868 271.388 2.93955
5869 276.948 2.94165
5870 282.478 2.94372
5871 287.975 2.94577
5872 293.439 2.94779
5873 298.865 2.94978
5874 304.252 2.95174
5875 309.599 2.95368
5876 314.901 2.95559
5877 320.159 2.95748
5878 325.369 2.95933
5879 330.53 2.96116
5880 335.64 2.96296
5881 340.696 2.96473
5882 345.698 2.96647
5883 350.643 2.96818
5884 355.53 2.96987
5885 360.357 2.97153
5886 365.122 2.97315
5887 369.823 2.97475
5888 374.46 2.97632
5889 379.031 2.97786
5890 383.534 2.97938
5891 387.967 2.98086
5892 392.33 2.98231
5893 396.621 2.98373
5894 400.838 2.98513
5895 404.981 2.98649
5896 409.048 2.98782
5897 413.038 2.98913
5898 416.95 2.9904
5899 420.783 2.99165
5900 424.535 2.99286
5901 428.206 2.99404
5902 431.795 2.9952
5903 435.3 2.99632
5904 438.72 2.99741
5905 442.056 2.99847
5906 445.305 2.9995
5907 448.467 3.0005
5908 451.541 3.00147
5909 454.526 3.00241
5910 457.422 3.00332
5911 460.227 3.00419
5912 462.942 3.00504
5913 465.565 3.00585
5914 468.096 3.00663
5915 470.534 3.00739
5916 472.878 3.00811
5917 475.128 3.0088
5918 477.284 3.00946
5919 479.344 3.01008
5920 481.309 3.01068
5921 483.178 3.01124
5922 484.95 3.01178
5923 486.625 3.01228
5924 488.203 3.01275
5925 489.683 3.01319
5926 491.065 3.01359
5927 492.349 3.01397
5928 493.534 3.01431
5929 494.62 3.01462
5930 495.607 3.01491
5931 496.494 3.01515
5932 497.282 3.01537
5933 497.97 3.01556
5934 498.558 3.01571
5935 499.046 3.01583
5936 499.433 3.01592
5937 499.721 3.01598
5938 499.908 3.01601
5939 499.994 3.01601
5940 499.98 3.01597
5941 499.866 3.0159
5942 499.651 3.0158
5943 499.336 3.01567
5944 498.921 3.01551
5945 498.406 3.01531
5946 497.79 3.01509
5947 497.074 3.01483
5948 496.259 3.01454
5949 495.344 3.01422
5950 494.33 3.01387
5951 493.217 3.01348
5952 492.005 3.01307
5953 490.694 3.01262
5954 489.285 3.01214
5955 487.777 3.01163
5956 486.173 3.01109
5957 484.471 3.01052
5958 482.672 3.00991
5959 480.776 3.00928
5960 478.785 3.00861
5961 476.698 3.00791
5962 474.517 3.00718
5963 472.24 3.00642
5964 469.87 3.00563
5965 467.407 3.00481
5966 464.85 3.00395
5967 462.202 3.00307
5968 459.462 3.00215
5969 456.631 3.00121
5970 453.711 3.00023
5971 450.701 2.99922
5972 447.603 2.99818
5973 444.417 2.99711
5974 441.144 2.99601
5975 437.785 2.99488
5976 434.341 2.99372
5977 430.813 2.99253
5978 427.201 2.99131
5979 423.508 2.99005
5980 419.733 2.98877
5981 415.879 2.98746
5982 411.945 2.98612
5983 407.933 2.98475
5984 403.845 2.98334
5985 399.681 2.98191
5986 395.444 2.98045
5987 391.133 2.97896
5988 386.75 2.97744
5989 382.298 2.97589
5990 377.776 2.97431
5991 373.187 2.97271
5992 368.532 2.97107
5993 363.813 2.96941
5994 359.031 2.96771
5995 354.187 2.96599
5996 349.284 2.96424
5997 344.323 2.96246
5998 339.306 2.96066
5999 334.235 2.95882
6000 329.111 2.95696
6001 323.936 2.95507
6002 318.713 2.95315
6003 313.442 2.9512
6004 308.127 2.94923
6005 302.769 2.94723
6006 297.371 2.94521
6007 291.934 2.94315
6008 286.461 2.94107
6009 280.954 2.93897
6010 275.416 2.93683
6011 269.848 2.93468
6012 264.253 2.93249
6013 258.634 2.93028
6014 252.993 2.92805
6015 247.333 2.92579
6016 241.656 2.9235
6017 235.966 2.92119
6018 230.264 2.91885
6019 224.554 2.9165
6020 218.838 2.91411
6021 213.12 2.91171
6022 207.402 2.90927
6023 201.687 2.90682
6024 195.979 2.90434
6025 190.28 2.90184
6026 184.594 2.89932
6027 178.925 2.89677
6028 173.274 2.89421
6029 167.646 2.89162
6030 162.044 2.88901
6031 156.472 2.88638
6032 150.933 2.88372
6033 145.43 2.88105
6034 139.968 2.87836
6035 134.549 2.87564
6036 129.179 2.87291
6037 123.859 2.87016
6038 118.595 2.86739
6039 113.389 2.8646
6040 108.247 2.86179
6041 103.172 2.85896
6042 98.167 2.85612
6043 93.2374 2.85326
6044 88.3867 2.85038
6045 83.619 2.84749
6046 78.9386 2.84458
6047 74.3495 2.84165
6048 69.856 2.83871
6049 65.4622 2.83575
6050 61.1725 2.83278
6051 56.991 2.8298
6052 52.9221 2.8268
6053 48.97 2.82379
6054 45.139 2.82077
6055 41.4335 2.81774
6056 37.8576 2.81469
6057 34.4158 2.81164
6058 31.1124 2.80857
6059 27.9514 2.80549
6060 24.9374 2.8024
6061 22.0744 2.79931
6062 19.3667 2.7962
6063 16.8185 2.79309
6064 14.4339 2.78997
6065 12.2169 2.78684
6066 10.1717 2.78371
6067 8.30215 2.78057
6068 6.61221 2.77743
6069 5.10572 2.77428
6070 3.78644 2.77113
6071 2.65804 2.76797
6072 1.72409 2.76481
6073 0.988082 2.76165
6074 0.453375 2.75849
6075 0.123219 2.75533
6076 0.000737976 2.75217
6077 0.0889177 2.74901
6078 0.390602 2.74585
6079 0.90848 2.74269
6080 1.64508 2.73953
6081 2.60277 2.73638
6082 3.78371 2.73323
6083 5.1899 2.73009
6084 6.82312 2.72695
6085 8.68496 2.72382
6086 10.7768 2.72069
6087 13.0997 2.71758
6088 15.6547 2.71447
6089 18.4423 2.71137
6090 21.463 2.70828
6091 24.7168 2.7052
6092 28.2037 2.70214
6093 31.9233 2.69909
6094 35.8747 2.69605
6095 40.057 2.69302
6096 44.4689 2.69001
6097 49.1086 2.68701
6098 53.9743 2.68404
6099 59.0635 2.68107
6100 64.3738 2.67813
6101 69.902 2.67521
6102 75.6448 2.67231
6103 81.5985 2.66942
6104 87.759 2.66656
6105 94.122 2.66373
6106 100.682 2.66091
6107 107.435 2.65812
6108 114.375 2.65536
6109 121.496 2.65262
6110 128.791 2.64991
6111 136.254 2.64722
6112 143.878 2.64457
6113 151.655 2.64195
