n	x	y	z
207 12.6249 -6.88302 0
208 12.7285 -6.86852 0
209 12.8321 -6.85392 0
210 12.9357 -6.83921 0
211 13.0393 -6.8244 0
212 13.1428 -6.80949 0
213 13.2464 -6.79449 0
214 13.3499 -6.77938 0
215 13.4534 -6.76419 0
216 13.5569 -6.7489 0
217 13.6604 -6.73352 0
218 13.7639 -6.71805 0
219 13.8673 -6.70249 0
220 13.9708 -6.68685 0
221 14.0742 -6.67112 0
222 14.1776 -6.6553 0
223 14.281 -6.63941 0
224 14.3844 -6.62343 0
225 14.4877 -6.60738 0
226 14.5911 -6.59125 0
227 14.6944 -6.57504 0
228 14.7977 -6.55875 0
229 14.9011 -6.54239 0
230 15.0043 -6.52596 0
231 15.1076 -6.50945 0
232 15.2109 -6.49288 0
233 15.3142 -6.47623 0
234 15.4174 -6.45952 0
235 15.5206 -6.44274 0
236 15.6239 -6.42589 0
237 15.7271 -6.40898 0
238 15.8303 -6.39201 0
239 15.9334 -6.37497 0
240 16.0366 -6.35787 0
241 16.1398 -6.34071 0
242 16.2429 -6.32348 0
243 16.3461 -6.3062 0
244 16.4492 -6.28886 0
245 16.5523 -6.27147 0
246 16.6554 -6.25401 0
247 16.7585 -6.2365 0
248 16.8616 -6.21894 0
249 16.9647 -6.20132 0
250 17.0677 -6.18365 0
