n	rho	drho
0 3 59
1 3.00118 58.8929
2 3.00236 58.7855
3 3.00353 58.6779
4 3.0047 58.5702
5 3.00587 58.4622
6 3.00704 58.354
7 3.00821 58.2457
8 3.00937 58.1371
9 3.01053 58.0284
10 3.01169 57.9194
11 3.01285 57.8103
12 3.014 57.7009
13 3.01516 57.5914
14 3.01631 57.4817
15 3.01746 57.3718
16 3.0186 57.2617
17 3.01975 57.1515
18 3.02089 57.0411
19 3.02203 56.9304
20 3.02317 56.8197
21 3.0243 56.7087
22 3.02543 56.5976
23 3.02657 56.4863
24 3.02769 56.3748
25 3.02882 56.2632
26 3.02994 56.1514
27 3.03107 56.0394
28 3.03219 55.9273
29 3.0333 55.815
30 3.03442 55.7025
31 3.03553 55.5899
32 3.03664 55.4772
33 3.03775 55.3643
34 3.03886 55.2512
35 3.03996 55.138
36 3.04106 55.0246
37 3.04216 54.9111
38 3.04326 54.7974
39 3.04435 54.6836
40 3.04545 54.5697
41 3.04654 54.4556
42 3.04762 54.3414
43 3.04871 54.227
44 3.04979 54.1125
45 3.05087 53.9978
46 3.05195 53.883
47 3.05303 53.7681
48 3.0541 53.6531
49 3.05518 53.5379
50 3.05625 53.4226
51 3.05731 53.3072
52 3.05838 53.1916
53 3.05944 53.0759
54 3.0605 52.9601
55 3.06156 52.8442
56 3.06262 52.7281
57 3.06367 52.6119
58 3.06472 52.4956
59 3.06577 52.3792
60 3.06681 52.2627
61 3.06786 52.146
62 3.0689 52.0292
63 3.06994 51.9124
64 3.07098 51.7954
65 3.07201 51.6783
66 3.07304 51.5611
67 3.07407 51.4437
68 3.0751 51.3263
69 3.07613 51.2088
70 3.07715 51.0911
71 3.07817 50.9734
72 3.07919 50.8556
73 3.08021 50.7376
74 3.08122 50.6196
75 3.08223 50.5014
76 3.08324 50.3832
77 3.08425 50.2648
78 3.08525 50.1464
79 3.08625 50.0278
80 3.08725 49.9092
81 3.08825 49.7905
82 3.08924 49.6717
83 3.09023 49.5528
84 3.09122 49.4338
85 3.09221 49.3147
86 3.0932 49.1955
87 3.09418 49.0762
88 3.09516 48.9569
89 3.09614 48.8375
90 3.09711 48.7179
91 3.09809 48.5983
92 3.09906 48.4787
93 3.10003 48.3589
94 3.10099 48.239
95 3.10196 48.1191
96 3.10292 47.9991
97 3.10388 47.879
98 3.10483 47.7589
99 3.10579 47.6386
100 3.10674 47.5183
101 3.10769 47.3979
102 3.10863 47.2774
103 3.10958 47.1569
104 3.11052 47.0363
105 3.11146 46.9156
106 3.1124 46.7949
107 3.11333 46.6741
108 3.11426 46.5532
109 3.11519 46.4322
110 3.11612 46.3112
111 3.11705 46.1901
112 3.11797 46.0689
113 3.11889 45.9477
114 3.11981 45.8264
115 3.12072 45.7051
116 3.12163 45.5837
117 3.12254 45.4622
118 3.12345 45.3406
119 3.12436 45.2191
120 3.12526 45.0974
121 3.12616 44.9757
122 3.12706 44.8539
123 3.12796 44.7321
124 3.12885 44.6102
125 3.12974 44.4882
126 3.13063 44.3662
127 3.13152 44.2442
128 3.1324 44.1221
129 3.13328 43.9999
130 3.13416 43.8777
131 3.13504 43.7554
132 3.13591 43.6331
133 3.13678 43.5107
134 3.13765 43.3883
135 3.13852 43.2658
136 3.13938 43.1433
137 3.14024 43.0207
138 3.1411 42.8981
139 3.14196 42.7754
140 3.14281 42.6527
141 3.14366 42.53
142 3.14451 42.4072
143 3.14536 42.2843
144 3.1462 42.1614
145 3.14705 42.0385
146 3.14789 41.9155
147 3.14872 41.7925
148 3.14956 41.6694
149 3.15039 41.5463
150 3.15122 41.4231
151 3.15205 41.2999
152 3.15287 41.1767
153 3.15369 41.0534
154 3.15451 40.9301
155 3.15533 40.8068
156 3.15615 40.6834
157 3.15696 40.56
158 3.15777 40.4365
159 3.15858 40.313
160 3.15938 40.1895
161 3.16018 40.0659
162 3.16098 39.9423
163 3.16178 39.8186
164 3.16258 39.695
165 3.16337 39.5712
166 3.16416 39.4475
167 3.16495 39.3237
168 3.16573 39.1999
169 3.16651 39.0761
170 3.1673 38.9522
171 3.16807 38.8283
172 3.16885 38.7044
173 3.16962 38.5804
174 3.17039 38.4564
175 3.17116 38.3324
176 3.17192 38.2083
177 3.17269 38.0842
178 3.17345 37.9601
179 3.17421 37.836
180 3.17496 37.7118
181 3.17571 37.5876
182 3.17646 37.4634
183 3.17721 37.3392
184 3.17796 37.2149
185 3.1787 37.0906
186 3.17944 36.9663
187 3.18018 36.8419
188 3.18092 36.7175
189 3.18165 36.5931
190 3.18238 36.4687
191 3.18311 36.3443
192 3.18383 36.2198
193 3.18456 36.0953
194 3.18528 35.9708
195 3.186 35.8463
196 3.18671 35.7217
197 3.18742 35.5971
198 3.18813 35.4725
199 3.18884 35.3479
200 3.18955 35.2233
201 3.19025 35.0986
202 3.19095 34.9739
203 3.19165 34.8492
204 3.19235 34.7245
205 3.19304 34.5998
206 3.19373 34.475
207 3.19442 34.3502
208 3.1951 34.2254
209 3.19579 34.1006
210 3.19647 33.9758
211 3.19715 33.8509
212 3.19782 33.7261
213 3.1985 33.6012
214 3.19917 33.4763
215 3.19984 33.3514
216 3.2005 33.2265
217 3.20116 33.1015
218 3.20182 32.9766
219 3.20248 32.8516
220 3.20314 32.7266
221 3.20379 32.6016
222 3.20444 32.4766
223 3.20509 32.3515
224 3.20574 32.2265
225 3.20638 32.1014
226 3.20702 31.9764
227 3.20766 31.8513
228 3.2083 31.7262
229 3.20893 31.6011
230 3.20956 31.476
231 3.21019 31.3508
232 3.21081 31.2257
233 3.21144 31.1005
234 3.21206 30.9753
235 3.21268 30.8502
236 3.21329 30.725
237 3.2139 30.5998
238 3.21452 30.4745
239 3.21512 30.3493
240 3.21573 30.2241
241 3.21633 30.0988
242 3.21693 29.9736
243 3.21753 29.8483
244 3.21813 29.723
245 3.21872 29.5978
246 3.21931 29.4725
247 3.2199 29.3472
248 3.22049 29.2218
249 3.22107 29.0965
250 3.22165 28.9712
251 3.22223 28.8459
252 3.2228 28.7205
253 3.22338 28.5952
254 3.22395 28.4698
255 3.22451 28.3444
256 3.22508 28.2191
257 3.22564 28.0937
258 3.2262 27.9683
259 3.22676 27.8429
260 3.22732 27.7175
261 3.22787 27.5921
262 3.22842 27.4667
263 3.22897 27.3412
264 3.22952 27.2158
265 3.23006 27.0904
266 3.2306 26.9649
267 3.23114 26.8395
268 3.23167 26.714
269 3.23221 26.5886
270 3.23274 26.4631
271 3.23326 26.3376
272 3.23379 26.2122
273 3.23431 26.0867
274 3.23483 25.9612
275 3.23535 25.8357
276 3.23587 25.7102
277 3.23638 25.5847
278 3.23689 25.4592
279 3.2374 25.3337
280 3.2379 25.2082
281 3.23841 25.0827
282 3.23891 24.9572
