n	rho	drho
0 3 31
1 3.00062 30.8929
2 3.00124 30.7857
3 3.00185 30.6784
4 3.00246 30.571
5 3.00307 30.4634
6 3.00368 30.3558
7 3.00429 30.2481
8 3.00489 30.1402
9 3.00549 30.0323
10 3.00609 29.9242
11 3.00669 29.816
12 3.00729 29.7078
13 3.00788 29.5994
14 3.00847 29.491
15 3.00906 29.3824
16 3.00964 29.2738
17 3.01023 29.165
18 3.01081 29.0562
19 3.01139 28.9472
20 3.01197 28.8382
21 3.01254 28.729
22 3.01312 28.6198
23 3.01369 28.5105
24 3.01426 28.4011
25 3.01483 28.2916
26 3.01539 28.182
27 3.01595 28.0723
28 3.01651 27.9626
29 3.01707 27.8527
30 3.01763 27.7428
31 3.01818 27.6328
32 3.01873 27.5226
33 3.01928 27.4125
34 3.01983 27.3022
35 3.02037 27.1918
36 3.02092 27.0814
37 3.02146 26.9708
38 3.022 26.8602
39 3.02253 26.7496
40 3.02307 26.6388
41 3.0236 26.5279
42 3.02413 26.417
43 3.02465 26.306
44 3.02518 26.195
45 3.0257 26.0838
46 3.02622 25.9726
47 3.02674 25.8613
48 3.02726 25.7499
49 3.02777 25.6385
50 3.02828 25.527
51 3.02879 25.4154
52 3.0293 25.3037
53 3.0298 25.192
54 3.03031 25.0802
55 3.03081 24.9683
56 3.03131 24.8564
57 3.0318 24.7444
58 3.0323 24.6323
59 3.03279 24.5202
60 3.03328 24.408
61 3.03376 24.2957
62 3.03425 24.1834
63 3.03473 24.071
64 3.03521 23.9585
65 3.03569 23.846
66 3.03616 23.7334
67 3.03664 23.6208
68 3.03711 23.508
69 3.03758 23.3953
70 3.03805 23.2825
71 3.03851 23.1696
72 3.03897 23.0566
73 3.03943 22.9436
74 3.03989 22.8306
75 3.04035 22.7175
76 3.0408 22.6043
77 3.04125 22.4911
78 3.0417 22.3778
79 3.04214 22.2645
80 3.04259 22.1511
81 3.04303 22.0376
82 3.04347 21.9241
83 3.04391 21.8106
84 3.04434 21.697
85 3.04478 21.5834
86 3.04521 21.4697
87 3.04563 21.3559
88 3.04606 21.2421
89 3.04648 21.1283
90 3.04691 21.0144
91 3.04732 20.9004
92 3.04774 20.7864
93 3.04816 20.6724
94 3.04857 20.5583
95 3.04898 20.4442
96 3.04939 20.33
97 3.04979 20.2158
98 3.05019 20.1016
99 3.0506 19.9873
100 3.05099 19.8729
101 3.05139 19.7585
102 3.05178 19.6441
103 3.05218 19.5296
104 3.05257 19.4151
105 3.05295 19.3006
106 3.05334 19.186
107 3.05372 19.0713
108 3.0541 18.9567
109 3.05448 18.8419
110 3.05485 18.7272
111 3.05523 18.6124
112 3.0556 18.4976
113 3.05597 18.3827
114 3.05633 18.2678
115 3.0567 18.1529
116 3.05706 18.0379
117 3.05742 17.9229
118 3.05778 17.8079
119 3.05813 17.6928
120 3.05848 17.5777
121 3.05883 17.4626
122 3.05918 17.3474
123 3.05953 17.2322
124 3.05987 17.117
125 3.06021 17.0017
126 3.06055 16.8864
127 3.06089 16.7711
128 3.06122 16.6557
129 3.06156 16.5403
130 3.06188 16.4249
131 3.06221 16.3095
132 3.06254 16.194
133 3.06286 16.0785
134 3.06318 15.963
135 3.0635 15.8474
136 3.06381 15.7318
137 3.06413 15.6162
138 3.06444 15.5006
139 3.06475 15.3849
140 3.06505 15.2693
141 3.06536 15.1536
142 3.06566 15.0378
143 3.06596 14.9221
144 3.06626 14.8063
145 3.06655 14.6905
146 3.06684 14.5747
147 3.06714 14.4588
148 3.06742 14.343
149 3.06771 14.2271
150 3.06799 14.1112
151 3.06827 13.9952
152 3.06855 13.8793
153 3.06883 13.7633
154 3.0691 13.6473
155 3.06937 13.5313
156 3.06964 13.4153
157 3.06991 13.2992
158 3.07018 13.1832
159 3.07044 13.0671
160 3.0707 12.951
161 3.07096 12.8349
162 3.07121 12.7188
163 3.07147 12.6026
164 3.07172 12.4865
165 3.07196 12.3703
166 3.07221 12.2541
167 3.07245 12.1379
168 3.0727 12.0217
169 3.07294 11.9055
170 3.07317 11.7892
171 3.07341 11.673
172 3.07364 11.5567
173 3.07387 11.4404
174 3.0741 11.3241
175 3.07432 11.2078
176 3.07455 11.0915
177 3.07477 10.9752
178 3.07498 10.8588
179 3.0752 10.7425
180 3.07541 10.6261
181 3.07563 10.5098
182 3.07583 10.3934
183 3.07604 10.277
184 3.07625 10.1606
185 3.07645 10.0442
186 3.07665 9.9278
187 3.07684 9.81139
188 3.07704 9.69497
189 3.07723 9.57855
190 3.07742 9.46212
191 3.07761 9.34568
192 3.0778 9.22924
193 3.07798 9.11279
194 3.07816 8.99634
195 3.07834 8.87988
196 3.07852 8.76342
197 3.07869 8.64696
198 3.07886 8.53049
199 3.07903 8.41402
200 3.0792 8.29755
201 3.07936 8.18107
202 3.07953 8.0646
203 3.07969 7.94812
204 3.07984 7.83164
205 3.08 7.71516
206 3.08015 7.59868
207 3.0803 7.4822
208 3.08045 7.36572
209 3.0806 7.24924
210 3.08074 7.13276
211 3.08088 7.01629
212 3.08102 6.89981
213 3.08116 6.78334
214 3.08129 6.66687
215 3.08143 6.5504
216 3.08156 6.43393
217 3.08168 6.31747
218 3.08181 6.20101
219 3.08193 6.08456
220 3.08205 5.96811
221 3.08217 5.85166
222 3.08229 5.73522
223 3.0824 5.61879
224 3.08251 5.50236
225 3.08262 5.38594
226 3.08273 5.26952
227 3.08283 5.15311
228 3.08293 5.03671
229 3.08303 4.92031
230 3.08313 4.80392
231 3.08322 4.68755
232 3.08332 4.57117
233 3.08341 4.45481
234 3.0835 4.33846
235 3.08358 4.22212
236 3.08366 4.10578
237 3.08374 3.98946
238 3.08382 3.87315
239 3.0839 3.75685
240 3.08397 3.64055
241 3.08405 3.52428
242 3.08411 3.40801
243 3.08418 3.29175
244 3.08425 3.17551
245 3.08431 3.05928
246 3.08437 2.94306
247 3.08443 2.82686
248 3.08448 2.71067
249 3.08453 2.5945
250 3.08459 2.47834
251 3.08463 2.36219
252 3.08468 2.24606
253 3.08472 2.12995
254 3.08477 2.01385
255 3.0848 1.89777
256 3.08484 1.78171
257 3.08488 1.66566
258 3.08491 1.54963
259 3.08494 1.43362
260 3.08497 1.31762
261 3.08499 1.20165
262 3.08501 1.08569
263 3.08503 0.969754
264 3.08505 0.853836
265 3.08507 0.737938
266 3.08508 0.622061
267 3.08509 0.506204
268 3.0851 0.390368
269 3.08511 0.274553
270 3.08511 0.15876
271 3.08511 0.0429892
272 3.08511 -0.0727593
273 3.08511 -0.188485
274 3.08511 -0.304187
275 3.0851 -0.419866
276 3.08509 -0.535521
277 3.08508 -0.651152
278 3.08506 -0.766758
279 3.08505 -0.882339
280 3.08503 -0.997895
281 3.08501 -1.11342
282 3.08498 -1.22893
283 3.08496 -1.34441
284 3.08493 -1.45986
285 3.0849 -1.57528
286 3.08487 -1.69068
287 3.08483 -1.80604
288 3.0848 -1.92138
289 3.08476 -2.03669
290 3.08471 -2.15197
291 3.08467 -2.26723
292 3.08462 -2.38245
293 3.08457 -2.49764
294 3.08452 -2.6128
295 3.08447 -2.72793
296 3.08441 -2.84303
297 3.08436 -2.9581
298 3.0843 -3.07313
299 3.08423 -3.18813
300 3.08417 -3.3031
301 3.0841 -3.41804
302 3.08403 -3.53294
303 3.08396 -3.64781
304 3.08389 -3.76264
305 3.08381 -3.87744
306 3.08373 -3.9922
307 3.08365 -4.10693
308 3.08357 -4.22162
309 3.08348 -4.33627
310 3.08339 -4.45089
311 3.0833 -4.56547
312 3.08321 -4.68001
313 3.08312 -4.79451
314 3.08302 -4.90898
315 3.08292 -5.0234
316 3.08282 -5.13779
317 3.08271 -5.25214
318 3.08261 -5.36644
319 3.0825 -5.48071
320 3.08239 -5.59493
321 3.08228 -5.70911
322 3.08216 -5.82325
323 3.08204 -5.93735
324 3.08192 -6.05141
325 3.0818 -6.16542
326 3.08168 -6.27939
327 3.08155 -6.39331
328 3.08142 -6.50719
329 3.08129 -6.62102
330 3.08116 -6.73481
331 3.08102 -6.84855
332 3.08088 -6.96225
333 3.08074 -7.0759
334 3.0806 -7.1895
335 3.08045 -7.30305
336 3.08031 -7.41656
337 3.08016 -7.53002
338 3.08 -7.64342
339 3.07985 -7.75678
340 3.07969 -7.87009
341 3.07954 -7.98335
342 3.07938 -8.09655
343 3.07921 -8.20971
344 3.07905 -8.32281
345 3.07888 -8.43586
346 3.07871 -8.54886
347 3.07854 -8.66181
348 3.07836 -8.7747
349 3.07819 -8.88753
350 3.07801 -9.00031
351 3.07783 -9.11304
352 3.07764 -9.22571
353 3.07746 -9.33832
354 3.07727 -9.45088
355 3.07708 -9.56338
356 3.07689 -9.67582
357 3.07669 -9.78821
358 3.0765 -9.90053
359 3.0763 -10.0128
360 3.07609 -10.125
361 3.07589 -10.2371
362 3.07569 -10.3492
363 3.07548 -10.4613
364 3.07527 -10.5732
365 3.07505 -10.6851
366 3.07484 -10.797
367 3.07462 -10.9087
368 3.0744 -11.0204
369 3.07418 -11.1321
370 3.07396 -11.2437
371 3.07373 -11.3552
372 3.0735 -11.4666
373 3.07327 -11.578
374 3.07304 -11.6893
375 3.07281 -11.8006
376 3.07257 -11.9117
377 3.07233 -12.0228
378 3.07209 -12.1339
379 3.07184 -12.2449
380 3.0716 -12.3557
381 3.07135 -12.4666
382 3.0711 -12.5773
383 3.07085 -12.688
384 3.07059 -12.7986
385 3.07033 -12.9092
386 3.07008 -13.0196
387 3.06981 -13.13
388 3.06955 -13.2403
389 3.06928 -13.3506
390 3.06902 -13.4607
391 3.06875 -13.5708
392 3.06847 -13.6808
393 3.0682 -13.7907
394 3.06792 -13.9006
395 3.06764 -14.0104
396 3.06736 -14.1201
397 3.06708 -14.2297
398 3.06679 -14.3392
399 3.0665 -14.4486
400 3.06621 -14.558
401 3.06592 -14.6673
402 3.06563 -14.7765
403 3.06533 -14.8856
404 3.06503 -14.9946
405 3.06473 -15.1036
406 3.06443 -15.2124
407 3.06412 -15.3212
408 3.06381 -15.4299
409 3.06351 -15.5385
410 3.06319 -15.647
411 3.06288 -15.7554
412 3.06256 -15.8637
413 3.06224 -15.972
414 3.06192 -16.0801
415 3.0616 -16.1881
416 3.06128 -16.2961
417 3.06095 -16.404
418 3.06062 -16.5117
419 3.06029 -16.6194
420 3.05996 -16.727
421 3.05962 -16.8345
422 3.05928 -16.9419
423 3.05894 -17.0492
424 3.0586 -17.1563
425 3.05826 -17.2634
426 3.05791 -17.3704
427 3.05756 -17.4773
428 3.05721 -17.5841
429 3.05686 -17.6908
430 3.0565 -17.7974
431 3.05615 -17.9039
432 3.05579 -18.0102
433 3.05543 -18.1165
434 3.05506 -18.2227
435 3.0547 -18.3287
436 3.05433 -18.4347
437 3.05396 -18.5405
438 3.05359 -18.6463
439 3.05321 -18.7519
440 3.05284 -18.8574
441 3.05246 -18.9628
442 3.05208 -19.0681
443 3.0517 -19.1733
444 3.05131 -19.2783
445 3.05093 -19.3833
446 3.05054 -19.4881
447 3.05015 -19.5928
448 3.04975 -19.6975
449 3.04936 -19.8019
450 3.04896 -19.9063
451 3.04856 -20.0106
452 3.04816 -20.1147
