n	rho	drho
0 3 62
1 3.00124 61.8929
2 3.00248 61.7855
3 3.00371 61.6779
4 3.00494 61.5701
5 3.00617 61.4621
6 3.0074 61.3539
7 3.00863 61.2454
8 3.00985 61.1368
9 3.01107 61.0279
10 3.01229 60.9189
11 3.01351 60.8097
12 3.01472 60.7002
13 3.01594 60.5906
14 3.01715 60.4807
15 3.01836 60.3707
16 3.01956 60.2605
17 3.02077 60.1501
18 3.02197 60.0395
19 3.02317 59.9287
20 3.02437 59.8177
21 3.02556 59.7066
22 3.02675 59.5953
23 3.02795 59.4838
24 3.02913 59.3721
25 3.03032 59.2602
26 3.0315 59.1482
27 3.03269 59.036
28 3.03387 58.9236
29 3.03504 58.8111
30 3.03622 58.6984
31 3.03739 58.5855
32 3.03856 58.4725
33 3.03973 58.3593
34 3.0409 58.246
35 3.04206 58.1325
36 3.04322 58.0188
37 3.04438 57.905
38 3.04554 57.791
39 3.04669 57.6769
40 3.04784 57.5627
41 3.04899 57.4482
42 3.05014 57.3337
43 3.05129 57.219
44 3.05243 57.1041
45 3.05357 56.9892
46 3.05471 56.874
47 3.05585 56.7588
48 3.05698 56.6434
49 3.05811 56.5278
50 3.05924 56.4121
51 3.06037 56.2963
52 3.06149 56.1804
53 3.06262 56.0643
54 3.06374 55.9481
55 3.06485 55.8318
56 3.06597 55.7153
57 3.06708 55.5988
58 3.06819 55.4821
59 3.0693 55.3652
60 3.07041 55.2483
61 3.07151 55.1312
62 3.07261 55.0141
63 3.07371 54.8968
64 3.07481 54.7794
65 3.0759 54.6618
66 3.077 54.5442
67 3.07809 54.4264
68 3.07917 54.3086
69 3.08026 54.1906
70 3.08134 54.0725
71 3.08242 53.9543
72 3.0835 53.8361
73 3.08457 53.7177
74 3.08565 53.5992
75 3.08672 53.4806
76 3.08779 53.3619
77 3.08885 53.2431
78 3.08992 53.1241
79 3.09098 53.0051
80 3.09204 52.8861
81 3.09309 52.7669
82 3.09415 52.6476
83 3.0952 52.5282
84 3.09625 52.4087
85 3.0973 52.2892
86 3.09834 52.1695
87 3.09938 52.0498
88 3.10042 51.9299
89 3.10146 51.81
90 3.10249 51.69
91 3.10353 51.5699
92 3.10456 51.4497
93 3.10559 51.3295
94 3.10661 51.2092
95 3.10763 51.0887
96 3.10865 50.9682
97 3.10967 50.8477
98 3.11069 50.727
99 3.1117 50.6063
100 3.11271 50.4854
101 3.11372 50.3646
102 3.11473 50.2436
103 3.11573 50.1226
104 3.11673 50.0014
105 3.11773 49.8803
106 3.11873 49.759
107 3.11972 49.6377
108 3.12071 49.5163
109 3.1217 49.3948
110 3.12269 49.2733
111 3.12367 49.1517
112 3.12465 49.03
113 3.12563 48.9083
114 3.12661 48.7865
115 3.12759 48.6647
116 3.12856 48.5427
117 3.12953 48.4208
118 3.13049 48.2987
119 3.13146 48.1766
120 3.13242 48.0544
121 3.13338 47.9322
122 3.13434 47.8099
123 3.13529 47.6876
124 3.13625 47.5652
125 3.1372 47.4427
126 3.13814 47.3202
127 3.13909 47.1977
128 3.14003 47.0751
129 3.14097 46.9524
130 3.14191 46.8297
131 3.14284 46.7069
132 3.14378 46.5841
133 3.14471 46.4612
134 3.14564 46.3382
135 3.14656 46.2153
136 3.14748 46.0922
137 3.14841 45.9692
138 3.14932 45.846
139 3.15024 45.7229
140 3.15115 45.5997
141 3.15206 45.4764
142 3.15297 45.3531
143 3.15388 45.2297
144 3.15478 45.1063
145 3.15568 44.9829
146 3.15658 44.8594
147 3.15748 44.7359
148 3.15837 44.6123
149 3.15926 44.4887
150 3.16015 44.3651
151 3.16104 44.2414
152 3.16192 44.1177
153 3.1628 43.9939
154 3.16368 43.8701
155 3.16455 43.7463
156 3.16543 43.6224
157 3.1663 43.4985
158 3.16717 43.3745
159 3.16803 43.2505
160 3.1689 43.1265
161 3.16976 43.0025
162 3.17062 42.8784
163 3.17147 42.7543
164 3.17233 42.6301
165 3.17318 42.5059
166 3.17403 42.3817
167 3.17488 42.2574
168 3.17572 42.1332
169 3.17656 42.0088
170 3.1774 41.8845
171 3.17824 41.7601
172 3.17907 41.6357
173 3.1799 41.5113
174 3.18073 41.3868
175 3.18156 41.2623
176 3.18238 41.1378
177 3.1832 41.0133
178 3.18402 40.8887
179 3.18484 40.7641
180 3.18565 40.6395
181 3.18646 40.5148
182 3.18727 40.3902
183 3.18808 40.2655
184 3.18888 40.1407
185 3.18968 40.016
186 3.19048 39.8912
187 3.19128 39.7664
188 3.19207 39.6416
189 3.19287 39.5168
190 3.19366 39.3919
191 3.19444 39.267
192 3.19523 39.1421
193 3.19601 39.0172
194 3.19679 38.8923
195 3.19756 38.7673
196 3.19834 38.6423
197 3.19911 38.5173
198 3.19988 38.3923
199 3.20064 38.2672
200 3.20141 38.1422
201 3.20217 38.0171
202 3.20293 37.892
203 3.20369 37.7669
