n	rho	drho
0 3 10
1 3.0002 9.89294
2 3.0004 9.78585
3 3.00059 9.67872
4 3.00078 9.57156
5 3.00097 9.46436
6 3.00116 9.35713
7 3.00135 9.24986
8 3.00153 9.14256
9 3.00171 9.03523
10 3.00189 8.92787
11 3.00207 8.82048
12 3.00225 8.71305
13 3.00242 8.6056
14 3.00259 8.49812
15 3.00276 8.39061
16 3.00293 8.28307
17 3.00309 8.1755
18 3.00325 8.0679
19 3.00341 7.96028
20 3.00357 7.85263
21 3.00373 7.74496
22 3.00388 7.63726
23 3.00403 7.52954
24 3.00418 7.42179
25 3.00433 7.31402
26 3.00447 7.20622
27 3.00462 7.0984
28 3.00476 6.99056
29 3.0049 6.8827
30 3.00503 6.77482
31 3.00517 6.66692
32 3.0053 6.559
33 3.00543 6.45106
34 3.00556 6.3431
35 3.00568 6.23512
36 3.00581 6.12712
37 3.00593 6.01911
38 3.00605 5.91107
39 3.00617 5.80303
40 3.00628 5.69496
41 3.00639 5.58688
42 3.0065 5.47879
43 3.00661 5.37068
44 3.00672 5.26256
45 3.00682 5.15443
46 3.00693 5.04628
47 3.00703 4.93812
48 3.00712 4.82995
49 3.00722 4.72176
50 3.00731 4.61357
51 3.0074 4.50536
52 3.00749 4.39715
53 3.00758 4.28893
54 3.00766 4.18069
55 3.00775 4.07245
56 3.00783 3.96421
57 3.0079 3.85595
58 3.00798 3.74769
59 3.00805 3.63942
60 3.00813 3.53114
61 3.0082 3.42286
62 3.00826 3.31458
63 3.00833 3.20629
64 3.00839 3.098
65 3.00845 2.9897
66 3.00851 2.8814
67 3.00857 2.7731
68 3.00862 2.6648
69 3.00867 2.55649
70 3.00872 2.44819
71 3.00877 2.33988
72 3.00882 2.23158
73 3.00886 2.12327
74 3.0089 2.01497
75 3.00894 1.90667
76 3.00898 1.79837
77 3.00901 1.69007
78 3.00905 1.58178
79 3.00908 1.47349
80 3.00911 1.3652
81 3.00913 1.25692
82 3.00916 1.14864
83 3.00918 1.04037
84 3.0092 0.932106
85 3.00921 0.823848
86 3.00923 0.715597
87 3.00924 0.607353
88 3.00925 0.499117
89 3.00926 0.39089
90 3.00927 0.282672
91 3.00927 0.174464
92 3.00928 0.0662655
93 3.00928 -0.0419223
94 3.00928 -0.150099
95 3.00927 -0.258264
96 3.00927 -0.366417
97 3.00926 -0.474558
98 3.00925 -0.582686
99 3.00923 -0.6908
100 3.00922 -0.7989
101 3.0092 -0.906985
102 3.00918 -1.01506
103 3.00916 -1.12311
104 3.00914 -1.23115
105 3.00911 -1.33917
106 3.00908 -1.44718
107 3.00905 -1.55516
108 3.00902 -1.66313
109 3.00899 -1.77108
110 3.00895 -1.87902
111 3.00891 -1.98693
112 3.00887 -2.09482
113 3.00883 -2.20269
114 3.00878 -2.31054
115 3.00874 -2.41837
116 3.00869 -2.52618
117 3.00863 -2.63396
118 3.00858 -2.74172
119 3.00853 -2.84946
120 3.00847 -2.95718
121 3.00841 -3.06486
122 3.00834 -3.17253
123 3.00828 -3.28017
124 3.00821 -3.38778
125 3.00814 -3.49536
126 3.00807 -3.60292
127 3.008 -3.71045
128 3.00792 -3.81795
129 3.00785 -3.92542
130 3.00777 -4.03286
131 3.00769 -4.14028
132 3.0076 -4.24766
133 3.00752 -4.35501
134 3.00743 -4.46233
135 3.00734 -4.56962
136 3.00725 -4.67688
137 3.00715 -4.7841
138 3.00705 -4.89129
139 3.00696 -4.99844
140 3.00685 -5.10556
141 3.00675 -5.21265
142 3.00665 -5.3197
143 3.00654 -5.42671
144 3.00643 -5.53369
145 3.00632 -5.64063
146 3.0062 -5.74753
147 3.00609 -5.85439
148 3.00597 -5.96122
149 3.00585 -6.068
150 3.00573 -6.17474
151 3.0056 -6.28145
152 3.00547 -6.38811
153 3.00535 -6.49473
154 3.00521 -6.60131
155 3.00508 -6.70784
156 3.00495 -6.81433
157 3.00481 -6.92078
158 3.00467 -7.02718
159 3.00453 -7.13354
160 3.00438 -7.23985
161 3.00424 -7.34612
162 3.00409 -7.45234
163 3.00394 -7.55851
164 3.00379 -7.66464
165 3.00363 -7.77071
166 3.00348 -7.87674
167 3.00332 -7.98271
168 3.00316 -8.08864
169 3.003 -8.19451
170 3.00283 -8.30034
171 3.00266 -8.40611
172 3.00249 -8.51183
173 3.00232 -8.61749
174 3.00215 -8.72311
175 3.00197 -8.82866
176 3.0018 -8.93417
177 3.00162 -9.03961
178 3.00143 -9.145
179 3.00125 -9.25034
180 3.00106 -9.35561
181 3.00088 -9.46083
182 3.00069 -9.56599
183 3.00049 -9.67109
184 3.0003 -9.77613
185 3.0001 -9.88111
186 2.9999 -9.98603
187 2.9997 -10.0909
188 2.9995 -10.1957
189 2.9993 -10.3004
190 2.99909 -10.4051
191 2.99888 -10.5097
192 2.99867 -10.6142
193 2.99845 -10.7187
194 2.99824 -10.8231
195 2.99802 -10.9274
196 2.9978 -11.0317
197 2.99758 -11.1359
198 2.99736 -11.2401
199 2.99713 -11.3441
200 2.9969 -11.4481
201 2.99667 -11.5521
202 2.99644 -11.6559
203 2.99621 -11.7597
204 2.99597 -11.8634
205 2.99573 -11.967
206 2.99549 -12.0706
207 2.99525 -12.1741
208 2.995 -12.2775
209 2.99476 -12.3808
210 2.99451 -12.4841
211 2.99426 -12.5873
212 2.99401 -12.6904
213 2.99375 -12.7934
214 2.99349 -12.8963
215 2.99324 -12.9992
216 2.99297 -13.102
217 2.99271 -13.2047
218 2.99245 -13.3073
219 2.99218 -13.4099
220 2.99191 -13.5123
221 2.99164 -13.6147
222 2.99137 -13.717
223 2.99109 -13.8192
224 2.99081 -13.9213
225 2.99053 -14.0233
226 2.99025 -14.1252
227 2.98997 -14.2271
228 2.98968 -14.3288
229 2.98939 -14.4305
230 2.98911 -14.5321
231 2.98881 -14.6336
232 2.98852 -14.735
233 2.98822 -14.8363
234 2.98793 -14.9375
235 2.98763 -15.0386
236 2.98732 -15.1396
237 2.98702 -15.2405
238 2.98672 -15.3413
239 2.98641 -15.442
240 2.9861 -15.5427
241 2.98579 -15.6432
242 2.98547 -15.7436
243 2.98516 -15.8439
244 2.98484 -15.9442
245 2.98452 -16.0443
246 2.9842 -16.1443
247 2.98387 -16.2442
248 2.98355 -16.344
249 2.98322 -16.4437
250 2.98289 -16.5433
251 2.98256 -16.6428
252 2.98222 -16.7422
253 2.98189 -16.8414
254 2.98155 -16.9406
255 2.98121 -17.0396
256 2.98087 -17.1386
257 2.98052 -17.2374
258 2.98018 -17.3361
259 2.97983 -17.4347
260 2.97948 -17.5332
261 2.97913 -17.6316
262 2.97878 -17.7298
263 2.97842 -17.8279
264 2.97806 -17.926
265 2.9777 -18.0239
266 2.97734 -18.1216
267 2.97698 -18.2193
268 2.97661 -18.3168
269 2.97625 -18.4142
270 2.97588 -18.5115
271 2.97551 -18.6087
272 2.97513 -18.7057
273 2.97476 -18.8026
274 2.97438 -18.8994
275 2.974 -18.996
276 2.97362 -19.0926
277 2.97324 -19.1889
278 2.97285 -19.2852
279 2.97247 -19.3813
280 2.97208 -19.4773
281 2.97169 -19.5732
282 2.97129 -19.6689
283 2.9709 -19.7645
284 2.9705 -19.86
285 2.97011 -19.9553
286 2.96971 -20.0505
287 2.9693 -20.1455
288 2.9689 -20.2404
289 2.96849 -20.3352
290 2.96809 -20.4298
291 2.96768 -20.5242
292 2.96727 -20.6186
293 2.96685 -20.7127
294 2.96644 -20.8068
295 2.96602 -20.9007
296 2.9656 -20.9944
297 2.96518 -21.088
298 2.96476 -21.1814
299 2.96433 -21.2747
300 2.96391 -21.3679
301 2.96348 -21.4608
302 2.96305 -21.5537
303 2.96262 -21.6463
304 2.96218 -21.7388
305 2.96175 -21.8312
306 2.96131 -21.9234
307 2.96087 -22.0154
308 2.96043 -22.1073
309 2.95999 -22.199
310 2.95954 -22.2906
311 2.95909 -22.382
312 2.95864 -22.4732
313 2.95819 -22.5642
314 2.95774 -22.6551
315 2.95729 -22.7458
316 2.95683 -22.8364
317 2.95637 -22.9268
318 2.95592 -23.017
319 2.95545 -23.107
320 2.95499 -23.1969
321 2.95453 -23.2866
322 2.95406 -23.3761
323 2.95359 -23.4654
324 2.95312 -23.5545
325 2.95265 -23.6435
326 2.95218 -23.7323
327 2.9517 -23.8209
328 2.95122 -23.9093
329 2.95074 -23.9976
330 2.95026 -24.0856
331 2.94978 -24.1735
332 2.9493 -24.2612
333 2.94881 -24.3487
334 2.94832 -24.436
335 2.94783 -24.5231
336 2.94734 -24.61
337 2.94685 -24.6967
338 2.94635 -24.7832
339 2.94586 -24.8696
340 2.94536 -24.9557
