n	rho	drho
0 3 84
1 3.00168 83.8928
2 3.00336 83.7853
3 3.00503 83.6776
4 3.0067 83.5695
5 3.00837 83.4611
6 3.01004 83.3525
7 3.01171 83.2436
8 3.01337 83.1344
9 3.01503 83.0249
10 3.01669 82.9152
11 3.01835 82.8052
12 3.02 82.695
13 3.02166 82.5844
14 3.02331 82.4737
15 3.02496 82.3626
16 3.0266 82.2514
17 3.02825 82.1398
18 3.02989 82.0281
19 3.03153 81.9161
20 3.03316 81.8038
21 3.0348 81.6913
22 3.03643 81.5786
23 3.03806 81.4657
24 3.03969 81.3525
25 3.04132 81.2391
26 3.04294 81.1255
27 3.04456 81.0117
28 3.04618 80.8976
29 3.0478 80.7834
30 3.04941 80.6689
31 3.05102 80.5542
32 3.05263 80.4394
33 3.05424 80.3243
34 3.05585 80.209
35 3.05745 80.0935
36 3.05905 79.9779
37 3.06065 79.862
38 3.06225 79.746
39 3.06384 79.6297
40 3.06543 79.5133
41 3.06702 79.3967
42 3.06861 79.2799
43 3.07019 79.163
44 3.07177 79.0458
45 3.07335 78.9285
46 3.07493 78.8111
47 3.07651 78.6934
48 3.07808 78.5756
49 3.07965 78.4576
50 3.08122 78.3395
51 3.08278 78.2212
52 3.08434 78.1028
53 3.08591 77.9842
54 3.08746 77.8654
55 3.08902 77.7465
56 3.09057 77.6275
57 3.09213 77.5083
58 3.09367 77.389
59 3.09522 77.2695
60 3.09677 77.1499
61 3.09831 77.0301
62 3.09985 76.9102
63 3.10138 76.7902
64 3.10292 76.6701
65 3.10445 76.5498
66 3.10598 76.4294
67 3.10751 76.3088
68 3.10903 76.1882
69 3.11056 76.0674
70 3.11208 75.9465
71 3.11359 75.8255
72 3.11511 75.7044
73 3.11662 75.5831
74 3.11813 75.4618
75 3.11964 75.3403
76 3.12115 75.2187
77 3.12265 75.097
78 3.12415 74.9752
79 3.12565 74.8533
80 3.12714 74.7313
81 3.12864 74.6092
82 3.13013 74.487
83 3.13162 74.3647
84 3.1331 74.2423
85 3.13459 74.1198
86 3.13607 73.9973
87 3.13755 73.8746
88 3.13902 73.7518
89 3.1405 73.629
90 3.14197 73.506
91 3.14344 73.383
92 3.1449 73.2599
93 3.14637 73.1367
94 3.14783 73.0135
95 3.14929 72.8901
96 3.15074 72.7667
97 3.1522 72.6432
98 3.15365 72.5196
99 3.1551 72.396
100 3.15654 72.2722
101 3.15799 72.1484
102 3.15943 72.0246
103 3.16087 71.9006
104 3.16231 71.7767
105 3.16374 71.6526
106 3.16517 71.5285
107 3.1666 71.4043
108 3.16803 71.28
109 3.16945 71.1557
110 3.17088 71.0313
111 3.17229 70.9069
112 3.17371 70.7824
113 3.17513 70.6579
114 3.17654 70.5333
115 3.17795 70.4086
116 3.17935 70.2839
117 3.18076 70.1591
118 3.18216 70.0343
119 3.18356 69.9095
120 3.18496 69.7846
121 3.18635 69.6596
122 3.18774 69.5346
123 3.18913 69.4096
124 3.19052 69.2845
125 3.1919 69.1594
126 3.19329 69.0342
127 3.19467 68.909
128 3.19604 68.7837
129 3.19742 68.6584
130 3.19879 68.5331
131 3.20016 68.4077
132 3.20153 68.2824
133 3.20289 68.1569
134 3.20425 68.0315
135 3.20561 67.906
136 3.20697 67.7804
137 3.20832 67.6549
138 3.20967 67.5293
139 3.21102 67.4036
