n	rho	drho
0 3 80
1 3.0016 79.8928
2 3.0032 79.7854
3 3.00479 79.6776
4 3.00638 79.5696
5 3.00797 79.4613
6 3.00956 79.3527
7 3.01115 79.2439
8 3.01273 79.1348
9 3.01431 79.0255
10 3.01589 78.9159
11 3.01747 78.806
12 3.01904 78.6959
13 3.02062 78.5855
14 3.02219 78.4749
15 3.02376 78.3641
16 3.02532 78.253
17 3.02689 78.1417
18 3.02845 78.0301
19 3.03001 77.9183
20 3.03156 77.8063
21 3.03312 77.6941
22 3.03467 77.5816
23 3.03622 77.4689
24 3.03777 77.356
25 3.03932 77.2429
26 3.04086 77.1296
27 3.0424 77.016
28 3.04394 76.9023
29 3.04548 76.7883
30 3.04701 76.6742
31 3.04855 76.5598
32 3.05008 76.4452
33 3.0516 76.3305
34 3.05313 76.2156
35 3.05465 76.1004
36 3.05617 75.9851
37 3.05769 75.8696
38 3.05921 75.7539
39 3.06072 75.638
40 3.06223 75.522
41 3.06374 75.4058
42 3.06525 75.2894
43 3.06675 75.1728
44 3.06826 75.0561
45 3.06976 74.9392
46 3.07125 74.8221
47 3.07275 74.7049
48 3.07424 74.5875
49 3.07573 74.4699
50 3.07722 74.3522
51 3.07871 74.2343
52 3.08019 74.1163
53 3.08167 73.9981
54 3.08315 73.8798
55 3.08463 73.7614
56 3.0861 73.6427
57 3.08757 73.524
58 3.08904 73.4051
59 3.09051 73.2861
60 3.09197 73.1669
61 3.09344 73.0476
62 3.09489 72.9282
63 3.09635 72.8086
64 3.09781 72.6889
65 3.09926 72.5691
66 3.10071 72.4491
67 3.10216 72.329
68 3.1036 72.2088
69 3.10505 72.0885
70 3.10649 71.9681
71 3.10792 71.8475
72 3.10936 71.7269
73 3.11079 71.6061
74 3.11222 71.4852
75 3.11365 71.3642
76 3.11508 71.2431
77 3.1165 71.1218
78 3.11792 71.0005
79 3.11934 70.8791
80 3.12076 70.7575
81 3.12217 70.6359
82 3.12358 70.5142
83 3.12499 70.3923
84 3.1264 70.2704
85 3.1278 70.1484
86 3.12921 70.0262
87 3.13061 69.904
88 3.132 69.7817
89 3.1334 69.6593
90 3.13479 69.5368
91 3.13618 69.4143
92 3.13757 69.2916
93 3.13895 69.1689
94 3.14033 69.0461
95 3.14171 68.9232
96 3.14309 68.8002
97 3.14446 68.6771
98 3.14584 68.554
99 3.14721 68.4308
100 3.14857 68.3075
101 3.14994 68.1841
102 3.1513 68.0607
103 3.15266 67.9372
104 3.15402 67.8136
105 3.15537 67.69
106 3.15673 67.5663
107 3.15808 67.4425
108 3.15942 67.3187
109 3.16077 67.1948
110 3.16211 67.0708
111 3.16345 66.9468
112 3.16479 66.8227
113 3.16612 66.6986
114 3.16746 66.5744
115 3.16879 66.4501
116 3.17012 66.3258
117 3.17144 66.2014
118 3.17276 66.077
119 3.17408 65.9525
120 3.1754 65.828
121 3.17672 65.7034
122 3.17803 65.5788
123 3.17934 65.4541
124 3.18065 65.3294
125 3.18195 65.2046
