n	rho	drho
0 3 22
1 3.00044 21.8929
2 3.00088 21.7858
3 3.00131 21.6785
4 3.00174 21.5712
5 3.00217 21.4638
6 3.0026 21.3564
7 3.00303 21.2488
8 3.00345 21.1412
9 3.00387 21.0335
10 3.00429 20.9258
11 3.00471 20.8179
12 3.00513 20.71
13 3.00554 20.6021
14 3.00595 20.494
15 3.00636 20.3859
16 3.00676 20.2777
17 3.00717 20.1695
18 3.00757 20.0611
19 3.00797 19.9528
20 3.00837 19.8443
21 3.00877 19.7358
22 3.00916 19.6272
23 3.00955 19.5186
24 3.00994 19.4099
25 3.01033 19.3011
26 3.01071 19.1923
27 3.01109 19.0834
28 3.01148 18.9744
29 3.01185 18.8654
30 3.01223 18.7563
31 3.0126 18.6472
32 3.01298 18.538
33 3.01335 18.4287
34 3.01371 18.3194
35 3.01408 18.2101
36 3.01444 18.1006
37 3.0148 17.9912
38 3.01516 17.8816
39 3.01552 17.772
40 3.01587 17.6624
41 3.01622 17.5527
42 3.01657 17.443
43 3.01692 17.3332
44 3.01727 17.2233
45 3.01761 17.1134
46 3.01795 17.0035
47 3.01829 16.8935
48 3.01863 16.7834
49 3.01896 16.6733
50 3.01929 16.5632
51 3.01962 16.453
52 3.01995 16.3427
53 3.02028 16.2324
54 3.0206 16.1221
55 3.02092 16.0117
56 3.02124 15.9013
57 3.02156 15.7909
58 3.02187 15.6803
59 3.02219 15.5698
60 3.0225 15.4592
61 3.0228 15.3486
62 3.02311 15.2379
63 3.02341 15.1272
64 3.02372 15.0164
65 3.02402 14.9056
66 3.02431 14.7948
67 3.02461 14.6839
68 3.0249 14.573
69 3.02519 14.462
70 3.02548 14.351
71 3.02576 14.24
72 3.02605 14.129
73 3.02633 14.0179
74 3.02661 13.9067
75 3.02689 13.7956
76 3.02716 13.6844
77 3.02743 13.5731
78 3.0277 13.4619
79 3.02797 13.3506
80 3.02824 13.2392
81 3.0285 13.1279
82 3.02876 13.0165
83 3.02902 12.905
84 3.02928 12.7936
85 3.02953 12.6821
86 3.02979 12.5706
87 3.03004 12.4591
88 3.03028 12.3475
89 3.03053 12.2359
90 3.03077 12.1243
91 3.03101 12.0126
92 3.03125 11.9009
93 3.03149 11.7892
94 3.03173 11.6775
95 3.03196 11.5657
96 3.03219 11.454
97 3.03242 11.3422
98 3.03264 11.2303
99 3.03287 11.1185
100 3.03309 11.0066
101 3.03331 10.8947
102 3.03352 10.7828
103 3.03374 10.6709
104 3.03395 10.5589
105 3.03416 10.4469
106 3.03437 10.3349
107 3.03457 10.2229
108 3.03478 10.1109
109 3.03498 9.99884
110 3.03518 9.88677
111 3.03537 9.77468
112 3.03557 9.66258
113 3.03576 9.55046
114 3.03595 9.43832
115 3.03614 9.32617
116 3.03632 9.214
117 3.03651 9.10182
118 3.03669 8.98962
119 3.03686 8.87741
120 3.03704 8.76519
121 3.03722 8.65295
122 3.03739 8.5407
123 3.03756 8.42844
124 3.03772 8.31617
125 3.03789 8.20389
126 3.03805 8.09159
127 3.03821 7.97929
128 3.03837 7.86697
129 3.03853 7.75465
130 3.03868 7.64231
131 3.03883 7.52997
132 3.03898 7.41762
133 3.03913 7.30526
134 3.03928 7.1929
135 3.03942 7.08053
136 3.03956 6.96815
137 3.0397 6.85576
138 3.03983 6.74337
139 3.03997 6.63098
140 3.0401 6.51858
141 3.04023 6.40618
142 3.04035 6.29377
143 3.04048 6.18136
144 3.0406 6.06894
145 3.04072 5.95653
146 3.04084 5.84411
147 3.04096 5.73169
148 3.04107 5.61927
149 3.04118 5.50685
150 3.04129 5.39442
151 3.0414 5.282
152 3.0415 5.16958
153 3.0416 5.05716
154 3.0417 4.94474
155 3.0418 4.83232
156 3.0419 4.7199
157 3.04199 4.60749
158 3.04208 4.49508
159 3.04217 4.38267
160 3.04226 4.27027
161 3.04234 4.15787
162 3.04242 4.04547
163 3.0425 3.93308
164 3.04258 3.8207
165 3.04265 3.70832
166 3.04273 3.59595
167 3.0428 3.48358
168 3.04287 3.37123
169 3.04293 3.25888
170 3.043 3.14653
171 3.04306 3.0342
172 3.04312 2.92188
173 3.04318 2.80956
174 3.04323 2.69725
175 3.04328 2.58496
176 3.04333 2.47267
177 3.04338 2.3604
178 3.04343 2.24814
179 3.04347 2.13589
180 3.04351 2.02365
181 3.04355 1.91142
182 3.04359 1.79921
183 3.04363 1.68701
184 3.04366 1.57483
185 3.04369 1.46266
186 3.04372 1.3505
187 3.04374 1.23836
188 3.04377 1.12624
189 3.04379 1.01413
190 3.04381 0.902037
191 3.04382 0.789963
192 3.04384 0.677905
193 3.04385 0.565866
194 3.04386 0.453845
195 3.04387 0.341842
196 3.04387 0.229859
197 3.04388 0.117896
198 3.04388 0.00595191
199 3.04388 -0.105971
200 3.04388 -0.217873
201 3.04387 -0.329754
202 3.04386 -0.441613
203 3.04385 -0.55345
204 3.04384 -0.665265
205 3.04383 -0.777056
206 3.04381 -0.888823
207 3.04379 -1.00057
208 3.04377 -1.11229
209 3.04375 -1.22398
210 3.04372 -1.33565
211 3.04369 -1.44729
212 3.04366 -1.55891
213 3.04363 -1.6705
214 3.0436 -1.78206
215 3.04356 -1.8936
216 3.04352 -2.00511
217 3.04348 -2.11659
218 3.04343 -2.22804
219 3.04339 -2.33946
220 3.04334 -2.45085
221 3.04329 -2.56221
222 3.04324 -2.67354
223 3.04318 -2.78484
224 3.04313 -2.89611
225 3.04307 -3.00734
226 3.04301 -3.11854
227 3.04294 -3.22971
228 3.04288 -3.34085
229 3.04281 -3.45195
230 3.04274 -3.56302
231 3.04267 -3.67405
232 3.04259 -3.78505
233 3.04252 -3.89601
234 3.04244 -4.00694
235 3.04236 -4.11782
236 3.04227 -4.22868
237 3.04219 -4.33949
238 3.0421 -4.45026
239 3.04201 -4.561
240 3.04192 -4.6717
241 3.04182 -4.78236
242 3.04173 -4.89297
243 3.04163 -5.00355
244 3.04152 -5.11409
245 3.04142 -5.22458
246 3.04132 -5.33503
247 3.04121 -5.44544
248 3.0411 -5.55581
