n	rho	drho
0 3 73
1 3.00146 72.8928
2 3.00292 72.7854
3 3.00437 72.6777
4 3.00582 72.5698
5 3.00727 72.4616
6 3.00872 72.3532
7 3.01017 72.2445
8 3.01161 72.1356
9 3.01305 72.0264
10 3.01449 71.917
11 3.01593 71.8074
12 3.01736 71.6976
13 3.0188 71.5875
14 3.02023 71.4772
15 3.02166 71.3666
16 3.02308 71.2559
17 3.02451 71.1449
18 3.02593 71.0337
19 3.02735 70.9223
20 3.02877 70.8107
21 3.03018 70.6989
22 3.03159 70.5869
23 3.033 70.4746
24 3.03441 70.3622
25 3.03582 70.2496
26 3.03722 70.1367
27 3.03862 70.0237
28 3.04002 69.9105
29 3.04142 69.7971
30 3.04282 69.6835
31 3.04421 69.5697
32 3.0456 69.4557
33 3.04699 69.3415
34 3.04837 69.2272
35 3.04975 69.1127
36 3.05114 68.998
37 3.05251 68.8831
38 3.05389 68.7681
39 3.05527 68.6529
40 3.05664 68.5375
41 3.05801 68.422
42 3.05937 68.3063
43 3.06074 68.1904
44 3.0621 68.0744
45 3.06346 67.9582
46 3.06482 67.8418
47 3.06618 67.7253
48 3.06753 67.6087
49 3.06888 67.4919
50 3.07023 67.3749
51 3.07158 67.2578
52 3.07292 67.1406
53 3.07426 67.0232
54 3.0756 66.9057
55 3.07694 66.788
56 3.07827 66.6702
57 3.0796 66.5523
58 3.08093 66.4342
59 3.08226 66.316
60 3.08359 66.1976
61 3.08491 66.0791
62 3.08623 65.9605
63 3.08755 65.8418
64 3.08886 65.7229
65 3.09018 65.604
66 3.09149 65.4849
67 3.0928 65.3656
68 3.0941 65.2463
69 3.09541 65.1268
70 3.09671 65.0073
71 3.09801 64.8876
72 3.0993 64.7678
73 3.1006 64.6478
74 3.10189 64.5278
75 3.10318 64.4077
76 3.10446 64.2874
77 3.10575 64.1671
78 3.10703 64.0466
79 3.10831 63.9261
80 3.10959 63.8054
81 3.11086 63.6847
82 3.11214 63.5638
83 3.11341 63.4429
84 3.11467 63.3218
85 3.11594 63.2007
86 3.1172 63.0794
87 3.11846 62.9581
88 3.11972 62.8367
89 3.12098 62.7151
90 3.12223 62.5935
91 3.12348 62.4718
92 3.12473 62.3501
93 3.12597 62.2282
94 3.12722 62.1063
95 3.12846 61.9842
96 3.1297 61.8621
97 3.13093 61.7399
98 3.13217 61.6177
99 3.1334 61.4953
100 3.13463 61.3729
101 3.13585 61.2504
102 3.13708 61.1278
103 3.1383 61.0052
104 3.13952 60.8824
105 3.14073 60.7596
106 3.14195 60.6368
107 3.14316 60.5138
108 3.14437 60.3908
109 3.14557 60.2678
110 3.14678 60.1446
111 3.14798 60.0214
112 3.14918 59.8982
113 3.15037 59.7749
114 3.15157 59.6515
115 3.15276 59.528
116 3.15395 59.4045
117 3.15514 59.2809
118 3.15632 59.1573
119 3.1575 59.0336
120 3.15868 58.9099
121 3.15986 58.7861
122 3.16103 58.6622
123 3.16221 58.5383
124 3.16338 58.4143
125 3.16454 58.2903
126 3.16571 58.1663
127 3.16687 58.0422
128 3.16803 57.918
129 3.16919 57.7938
130 3.17034 57.6695
131 3.17149 57.5452
132 3.17264 57.4209
133 3.17379 57.2965
134 3.17493 57.172
135 3.17608 57.0475
136 3.17722 56.923
137 3.17835 56.7984
138 3.17949 56.6738
139 3.18062 56.5492
140 3.18175 56.4245
141 3.18288 56.2997
142 3.184 56.175
143 3.18512 56.0501
144 3.18624 55.9253
145 3.18736 55.8004
146 3.18848 55.6755
147 3.18959 55.5505
148 3.1907 55.4255
149 3.19181 55.3005
150 3.19291 55.1755
151 3.19401 55.0504
152 3.19511 54.9253
153 3.19621 54.8001
154 3.1973 54.6749
155 3.1984 54.5497
156 3.19949 54.4245
157 3.20057 54.2992
158 3.20166 54.1739
159 3.20274 54.0486
160 3.20382 53.9232
161 3.2049 53.7979
162 3.20597 53.6725
163 3.20704 53.547
164 3.20811 53.4216
165 3.20918 53.2961
166 3.21025 53.1706
167 3.21131 53.0451
168 3.21237 52.9196
169 3.21342 52.794
170 3.21448 52.6684
171 3.21553 52.5428
172 3.21658 52.4172
173 3.21763 52.2915
174 3.21867 52.1659
175 3.21971 52.0402
176 3.22075 51.9145
177 3.22179 51.7888
178 3.22283 51.6631
179 3.22386 51.5373
180 3.22489 51.4115
181 3.22591 51.2858
182 3.22694 51.16
183 3.22796 51.0342
184 3.22898 50.9083
185 3.23 50.7825
186 3.23101 50.6567
187 3.23202 50.5308
188 3.23303 50.4049
189 3.23404 50.279
190 3.23504 50.1531
191 3.23605 50.0272
192 3.23705 49.9013
193 3.23804 49.7754
194 3.23904 49.6494
195 3.24003 49.5235
196 3.24102 49.3975
197 3.242 49.2716
198 3.24299 49.1456
199 3.24397 49.0196
200 3.24495 48.8936
201 3.24593 48.7676
202 3.2469 48.6416
203 3.24787 48.5156
204 3.24884 48.3896
205 3.24981 48.2636
206 3.25077 48.1375
207 3.25173 48.0115
208 3.25269 47.8855
209 3.25365 47.7594
210 3.2546 47.6334
211 3.25555 47.5073
212 3.2565 47.3813
213 3.25745 47.2552
214 3.25839 47.1292
215 3.25933 47.0031
216 3.26027 46.877
217 3.26121 46.751
218 3.26214 46.6249
219 3.26307 46.4989
220 3.264 46.3728
221 3.26493 46.2467
222 3.26585 46.1206
223 3.26677 45.9946
224 3.26769 45.8685
225 3.26861 45.7424
226 3.26952 45.6164
227 3.27043 45.4903
228 3.27134 45.3642
229 3.27225 45.2382
230 3.27315 45.1121
231 3.27405 44.9861
232 3.27495 44.86
233 3.27585 44.7339
234 3.27674 44.6079
235 3.27763 44.4818
236 3.27852 44.3558
237 3.2794 44.2298
238 3.28029 44.1037
239 3.28117 43.9777
240 3.28205 43.8517
241 3.28292 43.7256
242 3.2838 43.5996
243 3.28467 43.4736
244 3.28553 43.3476
245 3.2864 43.2216
246 3.28726 43.0956
247 3.28812 42.9696
248 3.28898 42.8436
249 3.28984 42.7176
250 3.29069 42.5916
251 3.29154 42.4656
252 3.29239 42.3397
253 3.29324 42.2137
254 3.29408 42.0878
255 3.29492 41.9618
256 3.29576 41.8359
257 3.29659 41.7099
258 3.29743 41.584
259 3.29826 41.4581
260 3.29908 41.3322
261 3.29991 41.2063
262 3.30073 41.0804
263 3.30155 40.9545
264 3.30237 40.8286
265 3.30319 40.7028
266 3.304 40.5769
267 3.30481 40.451
268 3.30562 40.3252
269 3.30642 40.1994
270 3.30722 40.0735
271 3.30802 39.9477
272 3.30882 39.8219
273 3.30962 39.6961
274 3.31041 39.5703
275 3.3112 39.4445
276 3.31199 39.3188
277 3.31277 39.193
278 3.31356 39.0673
279 3.31434 38.9415
280 3.31511 38.8158
281 3.31589 38.6901
282 3.31666 38.5644
283 3.31743 38.4387
284 3.3182 38.313
285 3.31896 38.1873
286 3.31973 38.0617
287 3.32049 37.936
288 3.32124 37.8104
289 3.322 37.6847
290 3.32275 37.5591
291 3.3235 37.4335
292 3.32425 37.3079
293 3.32499 37.1823
294 3.32574 37.0567
295 3.32648 36.9312
296 3.32721 36.8056
297 3.32795 36.6801
298 3.32868 36.5545
299 3.32941 36.429
300 3.33014 36.3035
301 3.33086 36.178
302 3.33158 36.0525
303 3.3323 35.9271
304 3.33302 35.8016
305 3.33374 35.6762
306 3.33445 35.5507
307 3.33516 35.4253
308 3.33587 35.2999
309 3.33657 35.1745
310 3.33727 35.0491
311 3.33797 34.9237
312 3.33867 34.7984
313 3.33936 34.673
314 3.34006 34.5477
315 3.34075 34.4224
316 3.34143 34.2971
317 3.34212 34.1718
318 3.3428 34.0465
319 3.34348 33.9212
320 3.34416 33.796
321 3.34483 33.6707
322 3.3455 33.5455
323 3.34617 33.4203
324 3.34684 33.295
325 3.3475 33.1699
326 3.34817 33.0447
327 3.34883 32.9195
328 3.34948 32.7943
329 3.35014 32.6692
330 3.35079 32.5441
331 3.35144 32.419
332 3.35209 32.2938
333 3.35273 32.1688
334 3.35337 32.0437
335 3.35401 31.9186
336 3.35465 31.7936
337 3.35529 31.6685
338 3.35592 31.5435
339 3.35655 31.4185
340 3.35717 31.2935
341 3.3578 31.1685
342 3.35842 31.0435
343 3.35904 30.9185
344 3.35966 30.7936
345 3.36027 30.6687
346 3.36088 30.5437
347 3.36149 30.4188
348 3.3621 30.2939
349 3.36271 30.169
350 3.36331 30.0442
351 3.36391 29.9193
352 3.3645 29.7945
353 3.3651 29.6696
354 3.36569 29.5448
355 3.36628 29.42
356 3.36687 29.2952
357 3.36745 29.1704
358 3.36804 29.0456
359 3.36861 28.9209
360 3.36919 28.7961
361 3.36977 28.6714
362 3.37034 28.5467
363 3.37091 28.422
364 3.37148 28.2973
365 3.37204 28.1726
366 3.3726 28.0479
367 3.37316 27.9233
368 3.37372 27.7986
369 3.37427 27.674
370 3.37483 27.5494
371 3.37538 27.4248
372 3.37592 27.3002
373 3.37647 27.1756
374 3.37701 27.051
375 3.37755 26.9265
376 3.37809 26.8019
377 3.37862 26.6774
378 3.37915 26.5529
379 3.37968 26.4284
380 3.38021 26.3039
381 3.38074 26.1794
382 3.38126 26.0549
383 3.38178 25.9305
384 3.3823 25.806
385 3.38281 25.6816
386 3.38332 25.5572
387 3.38383 25.4328
388 3.38434 25.3084
389 3.38485 25.184
390 3.38535 25.0596
391 3.38585 24.9352
392 3.38635 24.8109
393 3.38684 24.6865
394 3.38733 24.5622
395 3.38782 24.4379
396 3.38831 24.3136
397 3.3888 24.1893
398 3.38928 24.065
399 3.38976 23.9407
400 3.39024 23.8164
401 3.39071 23.6922
402 3.39118 23.568
403 3.39165 23.4437
404 3.39212 23.3195
405 3.39259 23.1953
406 3.39305 23.0711
407 3.39351 22.9469
408 3.39397 22.8227
409 3.39442 22.6986
410 3.39487 22.5744
411 3.39533 22.4503
412 3.39577 22.3261
413 3.39622 22.202
414 3.39666 22.0779
415 3.3971 21.9538
416 3.39754 21.8297
417 3.39797 21.7056
418 3.39841 21.5815
419 3.39884 21.4575
420 3.39927 21.3334
421 3.39969 21.2094
422 3.40011 21.0854
423 3.40053 20.9613
424 3.40095 20.8373
425 3.40137 20.7133
426 3.40178 20.5893
427 3.40219 20.4653
428 3.4026 20.3414
429 3.40301 20.2174
430 3.40341 20.0934
431 3.40381 19.9695
432 3.40421 19.8456
433 3.4046 19.7216
434 3.405 19.5977
435 3.40539 19.4738
436 3.40577 19.3499
437 3.40616 19.226
438 3.40654 19.1021
439 3.40692 18.9782
440 3.4073 18.8544
441 3.40768 18.7305
442 3.40805 18.6067
443 3.40842 18.4828
444 3.40879 18.359
445 3.40916 18.2352
446 3.40952 18.1114
447 3.40988 17.9876
448 3.41024 17.8638
449 3.4106 17.74
450 3.41095 17.6162
451 3.4113 17.4924
452 3.41165 17.3686
453 3.412 17.2449
454 3.41234 17.1211
455 3.41268 16.9974
456 3.41302 16.8736
457 3.41336 16.7499
458 3.41369 16.6262
459 3.41402 16.5025
460 3.41435 16.3787
461 3.41468 16.255
462 3.415 16.1313
463 3.41532 16.0077
464 3.41564 15.884
465 3.41596 15.7603
466 3.41627 15.6366
467 3.41658 15.513
468 3.41689 15.3893
469 3.4172 15.2657
470 3.4175 15.142
471 3.4178 15.0184
472 3.4181 14.8948
473 3.4184 14.7711
474 3.41869 14.6475
475 3.41898 14.5239
476 3.41927 14.4003
477 3.41956 14.2767
478 3.41985 14.1531
479 3.42013 14.0295
480 3.42041 13.9059
481 3.42068 13.7824
482 3.42096 13.6588
483 3.42123 13.5352
484 3.4215 13.4117
485 3.42177 13.2881
486 3.42203 13.1645
487 3.42229 13.041
488 3.42255 12.9175
489 3.42281 12.7939
490 3.42306 12.6704
491 3.42332 12.5469
492 3.42357 12.4233
493 3.42381 12.2998
494 3.42406 12.1763
495 3.4243 12.0528
496 3.42454 11.9293
497 3.42478 11.8058
498 3.42501 11.6823
499 3.42524 11.5588
500 3.42547 11.4353
501 3.4257 11.3118
502 3.42593 11.1884
503 3.42615 11.0649
504 3.42637 10.9414
505 3.42659 10.8179
506 3.4268 10.6945
507 3.42702 10.571
508 3.42723 10.4476
509 3.42743 10.3241
510 3.42764 10.2006
511 3.42784 10.0772
512 3.42804 9.95375
513 3.42824 9.83031
514 3.42843 9.70687
515 3.42863 9.58343
516 3.42882 9.46
517 3.42901 9.33657
518 3.42919 9.21314
519 3.42937 9.08971
520 3.42955 8.96629
521 3.42973 8.84286
522 3.42991 8.71944
523 3.43008 8.59603
524 3.43025 8.47261
525 3.43042 8.3492
526 3.43059 8.22579
527 3.43075 8.10238
528 3.43091 7.97897
529 3.43107 7.85556
530 3.43122 7.73216
531 3.43138 7.60876
532 3.43153 7.48535
533 3.43168 7.36195
534 3.43182 7.23856
535 3.43197 7.11516
536 3.43211 6.99176
537 3.43225 6.86837
538 3.43238 6.74497
539 3.43252 6.62158
540 3.43265 6.49819
541 3.43278 6.3748
542 3.4329 6.25141
543 3.43303 6.12802
544 3.43315 6.00463
545 3.43327 5.88124
546 3.43338 5.75785
547 3.4335 5.63446
548 3.43361 5.51108
549 3.43372 5.38769
550 3.43382 5.2643
551 3.43393 5.14091
552 3.43403 5.01753
553 3.43413 4.89414
554 3.43423 4.77075
555 3.43432 4.64736
556 3.43441 4.52398
557 3.4345 4.40059
558 3.43459 4.2772
559 3.43467 4.15381
560 3.43475 4.03042
561 3.43483 3.90703
562 3.43491 3.78364
563 3.43498 3.66025
564 3.43506 3.53686
565 3.43513 3.41346
566 3.43519 3.29007
567 3.43526 3.16667
568 3.43532 3.04328
569 3.43538 2.91988
570 3.43544 2.79648
571 3.43549 2.67308
572 3.43554 2.54968
573 3.43559 2.42627
574 3.43564 2.30287
575 3.43568 2.17946
576 3.43573 2.05605
577 3.43577 1.93264
578 3.4358 1.80923
579 3.43584 1.68582
580 3.43587 1.5624
581 3.4359 1.43899
582 3.43593 1.31557
583 3.43595 1.19215
584 3.43598 1.06872
585 3.436 0.945296
586 3.43602 0.821868
587 3.43603 0.698437
588 3.43604 0.575004
589 3.43605 0.451569
590 3.43606 0.328131
591 3.43607 0.20469
592 3.43607 0.0812467
593 3.43607 -0.0421993
594 3.43607 -0.165648
595 3.43606 -0.2891
596 3.43606 -0.412554
597 3.43605 -0.536012
598 3.43603 -0.659472
599 3.43602 -0.782936
600 3.436 -0.906403
601 3.43598 -1.02987
602 3.43596 -1.15335
603 3.43594 -1.27682
604 3.43591 -1.4003
605 3.43588 -1.52379
606 3.43585 -1.64727
607 3.43582 -1.77076
608 3.43578 -1.89426
609 3.43574 -2.01775
610 3.4357 -2.14125
611 3.43565 -2.26476
612 3.43561 -2.38827
613 3.43556 -2.51178
614 3.43551 -2.6353
615 3.43545 -2.75882
616 3.4354 -2.88234
617 3.43534 -3.00587
618 3.43528 -3.1294
619 3.43521 -3.25294
620 3.43515 -3.37648
621 3.43508 -3.50002
622 3.43501 -3.62357
623 3.43493 -3.74713
624 3.43486 -3.87068
625 3.43478 -3.99425
626 3.4347 -4.11781
627 3.43461 -4.24138
628 3.43453 -4.36496
629 3.43444 -4.48854
630 3.43435 -4.61212
631 3.43425 -4.73571
